station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
14170000	03-04-1979	1040   	Published			09-07-2017 18:50
14170000	03-05-1979	1380   	Published			09-07-2017 18:50
14170000	03-06-1979	1810   	Published			09-07-2017 18:50
14170000	03-07-1979	1700   	Published			09-07-2017 18:50
14170000	03-08-1979	1350   	Published			09-07-2017 18:50
14170000	03-09-1979	678   	Published			09-07-2017 18:50
14170000	03-10-1979	432   	Published			09-07-2017 18:50
14170000	03-11-1979	399   	Published			09-07-2017 18:50
14170000	03-12-1979	341   	Published			09-07-2017 18:50
14170000	03-13-1979	225   	Published			09-07-2017 18:50
14170000	03-14-1979	209   	Published			09-07-2017 18:50
14170000	03-15-1979	310   	Published			09-07-2017 18:50
14170000	03-16-1979	304   	Published			09-07-2017 18:50
14170000	03-17-1979	310   	Published			09-07-2017 18:50
14170000	03-18-1979	263   	Published			09-07-2017 18:50
14170000	03-19-1979	236   	Published			09-07-2017 18:50
14170000	03-20-1979	209   	Published			09-07-2017 18:50
14170000	03-21-1979	194   	Published			09-07-2017 18:50
14170000	03-22-1979	179   	Published			09-07-2017 18:50
14170000	03-23-1979	170   	Published			09-07-2017 18:50
14170000	03-24-1979	160   	Published			09-07-2017 18:50
14170000	03-25-1979	156   	Published			09-07-2017 18:50
14170000	03-26-1979	151   	Published			09-07-2017 18:50
14170000	03-27-1979	179   	Published			09-07-2017 18:50
14170000	03-28-1979	225   	Published			09-07-2017 18:50
14170000	03-29-1979	194   	Published			09-07-2017 18:50
14170000	03-30-1979	165   	Published			09-07-2017 18:50
14170000	03-31-1979	156   	Published			09-07-2017 18:50
14170000	04-01-1979	147   	Published			09-07-2017 18:50
14170000	04-02-1979	147   	Published			09-07-2017 18:50
14170000	04-03-1979	147   	Published			09-07-2017 18:50
14170000	04-04-1979	142   	Published			09-07-2017 18:50
14170000	04-05-1979	138   	Published			09-07-2017 18:50
14170000	04-06-1979	225   	Published			09-07-2017 18:50
14170000	04-07-1979	241   	Published			09-07-2017 18:50
14170000	04-08-1979	179   	Published			09-07-2017 18:50
14170000	04-09-1979	184   	Published			09-07-2017 18:50
14170000	04-10-1979	204   	Published			09-07-2017 18:50
14170000	04-11-1979	258   	Published			09-07-2017 18:50
14170000	04-12-1979	236   	Published			09-07-2017 18:50
14170000	04-13-1979	280   	Published			09-07-2017 18:50
14170000	04-14-1979	241   	Published			09-07-2017 18:50
14170000	04-15-1979	225   	Published			09-07-2017 18:50
14170000	04-16-1979	304   	Published			09-07-2017 18:50
14170000	04-17-1979	528   	Published			09-07-2017 18:50
14170000	04-18-1979	386   	Published			09-07-2017 18:50
14170000	04-19-1979	341   	Published			09-07-2017 18:50
14170000	04-20-1979	545   	Published			09-07-2017 18:50
14170000	04-21-1979	269   	Published			09-07-2017 18:50
14170000	04-22-1979	269   	Published			09-07-2017 18:50
14170000	04-23-1979	455   	Published			09-07-2017 18:50
14170000	04-24-1979	716   	Published			09-07-2017 18:50
14170000	04-25-1979	519   	Published			09-07-2017 18:50
14170000	04-26-1979	463   	Published			09-07-2017 18:50
14170000	04-27-1979	425   	Published			09-07-2017 18:50
14170000	04-28-1979	553   	Published			09-07-2017 18:50
14170000	04-29-1979	487   	Published			09-07-2017 18:50
14170000	04-30-1979	463   	Published			09-07-2017 18:50
14170000	05-01-1979	447   	Published			09-07-2017 18:50
14170000	05-02-1979	440   	Published			09-07-2017 18:50
14170000	05-03-1979	412   	Published			09-07-2017 18:50
14170000	05-04-1979	367   	Published			09-07-2017 18:50
14170000	05-05-1979	605   	Published			09-07-2017 18:50
14170000	05-06-1979	1860   	Published			09-07-2017 18:50
14170000	05-07-1979	2480   	Published			09-07-2017 18:50
14170000	05-08-1979	1790   	Published			09-07-2017 18:50
14170000	05-09-1979	1150   	Published			09-07-2017 18:50
14170000	05-10-1979	697   	Published			09-07-2017 18:50
14170000	05-11-1979	553   	Published			09-07-2017 18:50
14170000	05-12-1979	263   	Published			09-07-2017 18:50
14170000	05-13-1979	247   	Published			09-07-2017 18:50
14170000	05-14-1979	236   	Published			09-07-2017 18:50
14170000	05-15-1979	225   	Published			09-07-2017 18:50
14170000	05-16-1979	209   	Published			09-07-2017 18:50
14170000	05-17-1979	189   	Published			09-07-2017 18:50
14170000	05-18-1979	280   	Published			09-07-2017 18:50
14170000	05-19-1979	241   	Published			09-07-2017 18:50
14170000	05-20-1979	189   	Published			09-07-2017 18:50
14170000	05-21-1979	184   	Published			09-07-2017 18:50
14170000	05-22-1979	179   	Published			09-07-2017 18:50
14170000	05-23-1979	179   	Published			09-07-2017 18:50
14170000	05-24-1979	174   	Published			09-07-2017 18:50
14170000	05-25-1979	170   	Published			09-07-2017 18:50
14170000	05-26-1979	156   	Published			09-07-2017 18:50
14170000	05-27-1979	113   	Published			09-07-2017 18:50
14170000	05-28-1979	109   	Published			09-07-2017 18:50
14170000	05-29-1979	106   	Published			09-07-2017 18:50
14170000	05-30-1979	102   	Published			09-07-2017 18:50
14170000	05-31-1979	98   	Published			09-07-2017 18:50
14170000	06-01-1979	94   	Published			09-07-2017 18:50
14170000	06-02-1979	87   	Published			09-07-2017 18:50
14170000	06-03-1979	81   	Published			09-07-2017 18:50
14170000	06-04-1979	74   	Published			09-07-2017 18:50
14170000	06-05-1979	68   	Published			09-07-2017 18:50
14170000	06-06-1979	71   	Published			09-07-2017 18:50
14170000	06-07-1979	71   	Published			09-07-2017 18:50
14170000	06-08-1979	63   	Published			09-07-2017 18:50
14170000	06-09-1979	60   	Published			09-07-2017 18:50
14170000	06-10-1979	63   	Published			09-07-2017 18:50
14170000	06-11-1979	66   	Published			09-07-2017 18:50
14170000	06-12-1979	60   	Published			09-07-2017 18:50
14170000	06-13-1979	57   	Published			09-07-2017 18:50
14170000	06-14-1979	52   	Published			09-07-2017 18:50
14170000	06-15-1979	49   	Published			09-07-2017 18:50
14170000	06-16-1979	60   	Published			09-07-2017 18:50
14170000	06-17-1979	77   	Published			09-07-2017 18:50
14170000	06-18-1979	74   	Published			09-07-2017 18:50
14170000	06-19-1979	71   	Published			09-07-2017 18:50
14170000	06-20-1979	63   	Published			09-07-2017 18:50
14170000	06-21-1979	57   	Published			09-07-2017 18:50
14170000	06-22-1979	57   	Published			09-07-2017 18:50
14170000	06-23-1979	49   	Published			09-07-2017 18:50
14170000	06-24-1979	52   	Published			09-07-2017 18:50
14170000	06-25-1979	44   	Published			09-07-2017 18:50
14170000	06-26-1979	35   	Published			09-07-2017 18:50
14170000	06-27-1979	47   	Published			09-07-2017 18:50
14170000	06-28-1979	47   	Published			09-07-2017 18:50
14170000	06-29-1979	49   	Published			09-07-2017 18:50
14170000	06-30-1979	52   	Published			09-07-2017 18:50
14170000	07-01-1979	57   	Published			09-07-2017 18:50
14170000	07-02-1979	60   	Published			09-07-2017 18:50
14170000	07-03-1979	49   	Published			09-07-2017 18:50
14170000	07-04-1979	54   	Published			09-07-2017 18:50
14170000	07-05-1979	49   	Published			09-07-2017 18:50
14170000	07-06-1979	42   	Published			09-07-2017 18:50
14170000	07-07-1979	42   	Published			09-07-2017 18:50
14170000	07-08-1979	52   	Published			09-07-2017 18:50
14170000	07-09-1979	54   	Published			09-07-2017 18:50
14170000	07-10-1979	54   	Published			09-07-2017 18:50
14170000	07-11-1979	57   	Published			09-07-2017 18:50
14170000	07-12-1979	57   	Published			09-07-2017 18:50
14170000	07-13-1979	52   	Published			09-07-2017 18:50
14170000	07-14-1979	52   	Published			09-07-2017 18:50
14170000	07-15-1979	54   	Published			09-07-2017 18:50
14170000	07-16-1979	52   	Published			09-07-2017 18:50
14170000	07-17-1979	42   	Published			09-07-2017 18:50
14170000	07-18-1979	37   	Published			09-07-2017 18:50
14170000	07-19-1979	39   	Published			09-07-2017 18:50
14170000	07-20-1979	42   	Published			09-07-2017 18:50
14170000	07-21-1979	35   	Published			09-07-2017 18:50
14170000	07-22-1979	44   	Published			09-07-2017 18:50
14170000	07-23-1979	42   	Published			09-07-2017 18:50
14170000	07-24-1979	30   	Published			09-07-2017 18:50
14170000	07-25-1979	39   	Published			09-07-2017 18:50
14170000	07-26-1979	37   	Published			09-07-2017 18:50
14170000	07-27-1979	37   	Published			09-07-2017 18:50
14170000	07-28-1979	39   	Published			09-07-2017 18:50
14170000	07-29-1979	49   	Published			09-07-2017 18:50
14170000	07-30-1979	52   	Published			09-07-2017 18:50
14170000	07-31-1979	39   	Published			09-07-2017 18:50
14170000	08-01-1979	37   	Published			09-07-2017 18:50
14170000	08-02-1979	37   	Published			09-07-2017 18:50
14170000	08-03-1979	28   	Published			09-07-2017 18:50
14170000	08-04-1979	35   	Published			09-07-2017 18:50
14170000	08-05-1979	52   	Published			09-07-2017 18:50
14170000	08-06-1979	54   	Published			09-07-2017 18:50
14170000	08-07-1979	39   	Published			09-07-2017 18:50
14170000	08-08-1979	39   	Published			09-07-2017 18:50
14170000	08-09-1979	39   	Published			09-07-2017 18:50
14170000	08-10-1979	39   	Published			09-07-2017 18:50
14170000	08-11-1979	44   	Published			09-07-2017 18:50
14170000	08-12-1979	47   	Published			09-07-2017 18:50
14170000	08-13-1979	49   	Published			09-07-2017 18:50
14170000	08-14-1979	54   	Published			09-07-2017 18:50
14170000	08-15-1979	52   	Published			09-07-2017 18:50
14170000	08-16-1979	60   	Published			09-07-2017 18:50
14170000	08-17-1979	54   	Published			09-07-2017 18:50
14170000	08-18-1979	47   	Published			09-07-2017 18:50
14170000	08-19-1979	49   	Published			09-07-2017 18:50
14170000	08-20-1979	52   	Published			09-07-2017 18:50
14170000	08-21-1979	60   	Published			09-07-2017 18:50
14170000	08-22-1979	63   	Published			09-07-2017 18:50
14170000	08-23-1979	81   	Published			09-07-2017 18:50
14170000	08-24-1979	74   	Published			09-07-2017 18:50
14170000	08-25-1979	54   	Published			09-07-2017 18:50
14170000	08-26-1979	52   	Published			09-07-2017 18:50
14170000	08-27-1979	52   	Published			09-07-2017 18:50
14170000	08-28-1979	49   	Published			09-07-2017 18:50
14170000	08-29-1979	49   	Published			09-07-2017 18:50
14170000	08-30-1979	54   	Published			09-07-2017 18:50
14170000	08-31-1979	60   	Published			09-07-2017 18:50
14170000	09-01-1979	68   	Published			09-07-2017 18:50
14170000	09-02-1979	81   	Published			09-07-2017 18:50
14170000	09-03-1979	84   	Published			09-07-2017 18:50
14170000	09-04-1979	81   	Published			09-07-2017 18:50
14170000	09-05-1979	77   	Published			09-07-2017 18:50
14170000	09-06-1979	71   	Published			09-07-2017 18:50
14170000	09-07-1979	66   	Published			09-07-2017 18:50
14170000	09-08-1979	66   	Published			09-07-2017 18:50
14170000	09-09-1979	63   	Published			09-07-2017 18:50
14170000	09-10-1979	60   	Published			09-07-2017 18:50
14170000	09-11-1979	54   	Published			09-07-2017 18:50
14170000	09-12-1979	54   	Published			09-07-2017 18:50
14170000	09-13-1979	57   	Published			09-07-2017 18:50
14170000	09-14-1979	57   	Published			09-07-2017 18:50
14170000	09-15-1979	57   	Published			09-07-2017 18:50
14170000	09-16-1979	57   	Published			09-07-2017 18:50
14170000	09-17-1979	57   	Published			09-07-2017 18:50
14170000	09-18-1979	54   	Published			09-07-2017 18:50
14170000	09-19-1979	57   	Published			09-07-2017 18:50
14170000	09-20-1979	57   	Published			09-07-2017 18:50
14170000	09-21-1979	52   	Published			09-07-2017 18:50
14170000	09-22-1979	52   	Published			09-07-2017 18:50
14170000	09-23-1979	57   	Published			09-07-2017 18:50
14170000	09-24-1979	57   	Published			09-07-2017 18:50
14170000	09-25-1979	57   	Published			09-07-2017 18:50
14170000	09-26-1979	57   	Published			09-07-2017 18:50
14170000	09-27-1979	57   	Published			09-07-2017 18:50
14170000	09-28-1979	54   	Published			09-07-2017 18:50
14170000	09-29-1979	54   	Published			09-07-2017 18:50
14170000	09-30-1979	52   	Published			09-07-2017 18:50
14170000	10-01-1979	52   	Published			09-07-2017 18:50
14170000	10-02-1979	52   	Published			09-07-2017 18:50
14170000	10-03-1979	49   	Published			09-07-2017 18:50
14170000	10-04-1979	49   	Published			09-07-2017 18:50
14170000	10-05-1979	49   	Published			09-07-2017 18:50
14170000	10-06-1979	49   	Published			09-07-2017 18:50
14170000	10-07-1979	52   	Published			09-07-2017 18:50
14170000	10-08-1979	52   	Published			09-07-2017 18:50
14170000	10-09-1979	147   	Published			09-07-2017 18:50
14170000	10-10-1979	697   	Published			09-07-2017 18:50
14170000	10-11-1979	1280   	Published			09-07-2017 18:50
14170000	10-12-1979	1570   	Published			09-07-2017 18:50
14170000	10-13-1979	1610   	Published			09-07-2017 18:50
14170000	10-14-1979	1610   	Published			09-07-2017 18:50
14170000	10-15-1979	1630   	Published			09-07-2017 18:50
14170000	10-16-1979	1610   	Published			09-07-2017 18:50
14170000	10-17-1979	1620   	Published			09-07-2017 18:50
14170000	10-18-1979	1540   	Published			09-07-2017 18:50
14170000	10-19-1979	1520   	Published			09-07-2017 18:50
14170000	10-20-1979	1740   	Published			09-07-2017 18:50
14170000	10-21-1979	1710   	Published			09-07-2017 18:50
14170000	10-22-1979	1520   	Published			09-07-2017 18:50
14170000	10-23-1979	1120   	Published			09-07-2017 18:50
14170000	10-24-1979	1100   	Published			09-07-2017 18:50
14170000	10-25-1979	1280   	Published			09-07-2017 18:50
14170000	10-26-1979	1380   	Published			09-07-2017 18:50
14170000	10-27-1979	1160   	Published			09-07-2017 18:50
14170000	10-28-1979	1130   	Published			09-07-2017 18:50
14170000	10-29-1979	1110   	Published			09-07-2017 18:50
14170000	10-30-1979	1130   	Published			09-07-2017 18:50
14170000	10-31-1979	1180   	Published			09-07-2017 18:50
14170000	11-01-1979	1180   	Published			09-07-2017 18:50
14170000	11-02-1979	1150   	Published			09-07-2017 18:50
14170000	11-03-1979	1160   	Published			09-07-2017 18:50
14170000	11-04-1979	1150   	Published			09-07-2017 18:50
14170000	11-05-1979	1240   	Published			09-07-2017 18:50
14170000	11-06-1979	1200   	Published			09-07-2017 18:50
14170000	11-07-1979	1100   	Published			09-07-2017 18:50
14170000	11-08-1979	905   	Published			09-07-2017 18:50
14170000	11-09-1979	895   	Published			09-07-2017 18:50
14170000	11-10-1979	875   	Published			09-07-2017 18:50
14170000	11-11-1979	885   	Published			09-07-2017 18:50
14170000	11-12-1979	865   	Published			09-07-2017 18:50
14170000	11-13-1979	855   	Published			09-07-2017 18:50
14170000	11-14-1979	834   	Published			09-07-2017 18:50
14170000	11-15-1979	562   	Published			09-07-2017 18:50
14170000	11-16-1979	263   	Published			09-07-2017 18:50
14170000	11-17-1979	286   	Published			09-07-2017 18:50
14170000	11-18-1979	405   	Published			09-07-2017 18:50
14170000	11-19-1979	614   	Published			09-07-2017 18:50
14170000	11-20-1979	614   	Published			09-07-2017 18:50
14170000	11-21-1979	545   	Published			09-07-2017 18:50
14170000	11-22-1979	650   	Published			09-07-2017 18:50
14170000	11-23-1979	1220   	Published			09-07-2017 18:50
14170000	11-24-1979	2650   	Published			09-07-2017 18:50
14170000	11-25-1979	2760   	Published			09-07-2017 18:50
14170000	11-26-1979	2450   	Published			09-07-2017 18:50
14170000	11-27-1979	1540   	Published			09-07-2017 18:50
14170000	11-28-1979	1010   	Published			09-07-2017 18:50
14170000	11-29-1979	697   	Published			09-07-2017 18:50
14170000	11-30-1979	659   	Published			09-07-2017 18:50
14170000	12-01-1979	562   	Published			09-07-2017 18:50
14170000	12-02-1979	1990   	Published			09-07-2017 18:50
14170000	12-03-1979	3440   	Published			09-07-2017 18:50
14170000	12-04-1979	4310   	Published			09-07-2017 18:50
14170000	12-05-1979	3860   	Published			09-07-2017 18:50
14170000	12-06-1979	3600   	Published			09-07-2017 18:50
14170000	12-07-1979	2750   	Published			09-07-2017 18:50
14170000	12-08-1979	1690   	Published			09-07-2017 18:50
14170000	12-09-1979	895   	Published			09-07-2017 18:50
14170000	12-10-1979	936   	Published			09-07-2017 18:50
14170000	12-11-1979	774   	Published			09-07-2017 18:50
14170000	12-12-1979	536   	Published			09-07-2017 18:50
14170000	12-13-1979	511   	Published			09-07-2017 18:50
14170000	12-14-1979	495   	Published			09-07-2017 18:50
14170000	12-15-1979	463   	Published			09-07-2017 18:50
14170000	12-16-1979	419   	Published			09-07-2017 18:50
14170000	12-17-1979	399   	Published			09-07-2017 18:50
14170000	12-18-1979	528   	Published			09-07-2017 18:50
14170000	12-19-1979	697   	Published			09-07-2017 18:50
14170000	12-20-1979	814   	Published			09-07-2017 18:50
14170000	12-21-1979	1730   	Published			09-07-2017 18:50
14170000	12-22-1979	2070   	Published			09-07-2017 18:50
14170000	12-23-1979	2150   	Published			09-07-2017 18:50
14170000	12-24-1979	2260   	Published			09-07-2017 18:50
14170000	12-25-1979	2000   	Published			09-07-2017 18:50
14170000	12-26-1979	1700   	Published			09-07-2017 18:50
14170000	12-27-1979	1200   	Published			09-07-2017 18:50
14170000	12-28-1979	900   	Published			09-07-2017 18:50
14170000	12-29-1979	850   	Published			09-07-2017 18:50
14170000	12-30-1979	700   	Published			09-07-2017 18:50
14170000	12-31-1979	1200   	Published			09-07-2017 18:50
14170000	01-01-1980	1600   	Published			09-07-2017 18:50
14170000	01-02-1980	1700   	Published			09-07-2017 18:50
14170000	01-03-1980	1700   	Published			09-07-2017 18:50
14170000	01-04-1980	1600   	Published			09-07-2017 18:50
14170000	01-05-1980	2600   	Published			09-07-2017 18:50
14170000	01-06-1980	2300   	Published			09-07-2017 18:50
14170000	01-07-1980	2000   	Published			09-07-2017 18:50
14170000	01-08-1980	2200   	Published			09-07-2017 18:50
14170000	01-09-1980	2200   	Published			09-07-2017 18:50
14170000	01-10-1980	2800   	Published			09-07-2017 18:50
14170000	01-11-1980	4200   	Published			09-07-2017 18:50
14170000	01-12-1980	3400   	Published			09-07-2017 18:50
14170000	01-13-1980	2800   	Published			09-07-2017 18:50
14170000	01-14-1980	1600   	Published			09-07-2017 18:50
14170000	01-15-1980	1800   	Published			09-07-2017 18:50
14170000	01-16-1980	3400   	Published			09-07-2017 18:50
14170000	01-17-1980	4000   	Published			09-07-2017 18:50
14170000	01-18-1980	4700   	Published			09-07-2017 18:50
14170000	01-19-1980	4600   	Published			09-07-2017 18:50
14170000	01-20-1980	4500   	Published			09-07-2017 18:50
14170000	01-21-1980	4400   	Published			09-07-2017 18:50
14170000	01-22-1980	2000   	Published			09-07-2017 18:50
14170000	01-23-1980	1400   	Published			09-07-2017 18:50
14170000	01-24-1980	1300   	Published			09-07-2017 18:50
14170000	01-25-1980	1000   	Published			09-07-2017 18:50
14170000	01-26-1980	800   	Published			09-07-2017 18:50
14170000	01-27-1980	700   	Published			09-07-2017 18:50
14170000	01-28-1980	550   	Published			09-07-2017 18:50
14170000	01-29-1980	550   	Published			09-07-2017 18:50
14170000	01-30-1980	550   	Published			09-07-2017 18:50
14170000	01-31-1980	550   	Published			09-07-2017 18:50
14170000	02-01-1980	550   	Published			09-07-2017 18:50
14170000	02-02-1980	900   	Published			09-07-2017 18:50
14170000	02-03-1980	500   	Published			09-07-2017 18:50
14170000	02-04-1980	400   	Published			09-07-2017 18:50
14170000	02-05-1980	300   	Published			09-07-2017 18:50
14170000	02-06-1980	320   	Published			09-07-2017 18:50
14170000	02-07-1980	420   	Published			09-07-2017 18:50
14170000	02-08-1980	320   	Published			09-07-2017 18:50
14170000	02-09-1980	280   	Published			09-07-2017 18:50
14170000	02-10-1980	260   	Published			09-07-2017 18:50
14170000	02-11-1980	240   	Published			09-07-2017 18:50
14170000	02-12-1980	220   	Published			09-07-2017 18:50
14170000	02-13-1980	190   	Published			09-07-2017 18:50
14170000	02-14-1980	190   	Published			09-07-2017 18:50
14170000	02-15-1980	190   	Published			09-07-2017 18:50
14170000	02-16-1980	180   	Published			09-07-2017 18:50
14170000	02-17-1980	190   	Published			09-07-2017 18:50
14170000	02-18-1980	300   	Published			09-07-2017 18:50
14170000	02-19-1980	450   	Published			09-07-2017 18:50
14170000	02-20-1980	380   	Published			09-07-2017 18:50
14170000	02-21-1980	298   	Published			09-07-2017 18:50
14170000	02-22-1980	399   	Published			09-07-2017 18:50
14170000	02-23-1980	614   	Published			09-07-2017 18:50
14170000	02-24-1980	432   	Published			09-07-2017 18:50
14170000	02-25-1980	419   	Published			09-07-2017 18:50
14170000	02-26-1980	855   	Published			09-07-2017 18:50
14170000	02-27-1980	764   	Published			09-07-2017 18:50
14170000	02-28-1980	774   	Published			09-07-2017 18:50
14170000	02-29-1980	487   	Published			09-07-2017 18:50
14170000	03-01-1980	399   	Published			09-07-2017 18:50
14170000	03-02-1980	360   	Published			09-07-2017 18:50
14170000	03-03-1980	329   	Published			09-07-2017 18:50
14170000	03-04-1980	298   	Published			09-07-2017 18:50
14170000	03-05-1980	322   	Published			09-07-2017 18:50
14170000	03-06-1980	298   	Published			09-07-2017 18:50
14170000	03-07-1980	258   	Published			09-07-2017 18:50
14170000	03-08-1980	241   	Published			09-07-2017 18:50
14170000	03-09-1980	231   	Published			09-07-2017 18:50
14170000	03-10-1980	231   	Published			09-07-2017 18:50
14170000	03-11-1980	286   	Published			09-07-2017 18:50
14170000	03-12-1980	286   	Published			09-07-2017 18:50
14170000	03-13-1980	605   	Published			09-07-2017 18:50
14170000	03-14-1980	2280   	Published			09-07-2017 18:50
14170000	03-15-1980	2960   	Published			09-07-2017 18:50
14170000	03-16-1980	2920   	Published			09-07-2017 18:50
14170000	03-17-1980	2260   	Published			09-07-2017 18:50
14170000	03-18-1980	1310   	Published			09-07-2017 18:50
14170000	03-19-1980	1070   	Published			09-07-2017 18:50
14170000	03-20-1980	814   	Published			09-07-2017 18:50
14170000	03-21-1980	895   	Published			09-07-2017 18:50
14170000	03-22-1980	988   	Published			09-07-2017 18:50
14170000	03-23-1980	875   	Published			09-07-2017 18:50
14170000	03-24-1980	641   	Published			09-07-2017 18:50
14170000	03-25-1980	562   	Published			09-07-2017 18:50
14170000	03-26-1980	379   	Published			09-07-2017 18:50
14170000	03-27-1980	292   	Published			09-07-2017 18:50
14170000	03-28-1980	236   	Published			09-07-2017 18:50
14170000	03-29-1980	220   	Published			09-07-2017 18:50
14170000	03-30-1980	209   	Published			09-07-2017 18:50
14170000	03-31-1980	204   	Published			09-07-2017 18:50
14170000	04-01-1980	215   	Published			09-07-2017 18:50
14170000	04-02-1980	199   	Published			09-07-2017 18:50
14170000	04-03-1980	189   	Published			09-07-2017 18:50
14170000	04-04-1980	199   	Published			09-07-2017 18:50
14170000	04-05-1980	241   	Published			09-07-2017 18:50
14170000	04-06-1980	784   	Published			09-07-2017 18:50
14170000	04-07-1980	774   	Published			09-07-2017 18:50
14170000	04-08-1980	946   	Published			09-07-2017 18:50
14170000	04-09-1980	1030   	Published			09-07-2017 18:50
14170000	04-10-1980	977   	Published			09-07-2017 18:50
14170000	04-11-1980	834   	Published			09-07-2017 18:50
14170000	04-12-1980	697   	Published			09-07-2017 18:50
14170000	04-13-1980	669   	Published			09-07-2017 18:50
14170000	04-14-1980	579   	Published			09-07-2017 18:50
14170000	04-15-1980	275   	Published			09-07-2017 18:50
14170000	04-16-1980	298   	Published			09-07-2017 18:50
14170000	04-17-1980	553   	Published			09-07-2017 18:50
14170000	04-18-1980	447   	Published			09-07-2017 18:50
14170000	04-19-1980	392   	Published			09-07-2017 18:50
14170000	04-20-1980	455   	Published			09-07-2017 18:50
14170000	04-21-1980	1160   	Published			09-07-2017 18:50
14170000	04-22-1980	1460   	Published			09-07-2017 18:50
14170000	04-23-1980	977   	Published			09-07-2017 18:50
14170000	04-24-1980	669   	Published			09-07-2017 18:50
14170000	04-25-1980	632   	Published			09-07-2017 18:50
14170000	04-26-1980	536   	Published			09-07-2017 18:50
14170000	04-27-1980	487   	Published			09-07-2017 18:50
14170000	04-28-1980	412   	Published			09-07-2017 18:50
14170000	04-29-1980	354   	Published			09-07-2017 18:50
14170000	04-30-1980	252   	Published			09-07-2017 18:50
14170000	05-01-1980	241   	Published			09-07-2017 18:50
14170000	05-02-1980	170   	Published			09-07-2017 18:50
14170000	05-03-1980	165   	Published			09-07-2017 18:50
14170000	05-04-1980	160   	Published			09-07-2017 18:50
14170000	05-05-1980	151   	Published			09-07-2017 18:50
14170000	05-06-1980	147   	Published			09-07-2017 18:50
14170000	05-07-1980	180   	Published			09-07-2017 18:50
