station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
14190500	12-04-1979	2300   	Published			09-06-2017 17:48
14190500	12-05-1979	2670   	Published			09-06-2017 17:48
14190500	12-06-1979	1780   	Published			09-06-2017 17:48
14190500	12-07-1979	1330   	Published			09-06-2017 17:48
14190500	12-08-1979	1080   	Published			09-06-2017 17:48
14190500	12-09-1979	907   	Published			09-06-2017 17:48
14190500	12-10-1979	932   	Published			09-06-2017 17:48
14190500	12-11-1979	789   	Published			09-06-2017 17:48
14190500	12-12-1979	792   	Published			09-06-2017 17:48
14190500	12-13-1979	829   	Published			09-06-2017 17:48
14190500	12-14-1979	777   	Published			09-06-2017 17:48
14190500	12-15-1979	878   	Published			09-06-2017 17:48
14190500	12-16-1979	866   	Published			09-06-2017 17:48
14190500	12-17-1979	829   	Published			09-06-2017 17:48
14190500	12-18-1979	1450   	Published			09-06-2017 17:48
14190500	12-19-1979	1740   	Published			09-06-2017 17:48
14190500	12-20-1979	1920   	Published			09-06-2017 17:48
14190500	12-21-1979	2850   	Published			09-06-2017 17:48
14190500	12-22-1979	3350   	Published			09-06-2017 17:48
14190500	12-23-1979	2530   	Published			09-06-2017 17:48
14190500	12-24-1979	2580   	Published			09-06-2017 17:48
14190500	12-25-1979	2050   	Published			09-06-2017 17:48
14190500	12-26-1979	1630   	Published			09-06-2017 17:48
14190500	12-27-1979	1350   	Published			09-06-2017 17:48
14190500	12-28-1979	1170   	Published			09-06-2017 17:48
14190500	12-29-1979	1030   	Published			09-06-2017 17:48
14190500	12-30-1979	935   	Published			09-06-2017 17:48
14190500	12-31-1979	966   	Published			09-06-2017 17:48
14190500	01-01-1980	1850   	Published			09-06-2017 17:48
14190500	01-02-1980	1660   	Published			09-06-2017 17:48
14190500	01-03-1980	1500   	Published			09-06-2017 17:48
14190500	01-04-1980	1290   	Published			09-06-2017 17:48
14190500	01-05-1980	1920   	Published			09-06-2017 17:48
14190500	01-06-1980	1810   	Published			09-06-2017 17:48
14190500	01-07-1980	1470   	Published			09-06-2017 17:48
14190500	01-08-1980	1420   	Published			09-06-2017 17:48
14190500	01-09-1980	2980   	Published			09-06-2017 17:48
14190500	01-10-1980	4370   	Published			09-06-2017 17:48
14190500	01-11-1980	3540   	Published			09-06-2017 17:48
14190500	01-12-1980	4610   	Published			09-06-2017 17:48
14190500	01-13-1980	9200   	Published			09-06-2017 17:48
14190500	01-14-1980	8230   	Published			09-06-2017 17:48
14190500	01-15-1980	7240   	Published			09-06-2017 17:48
14190500	01-16-1980	4870   	Published			09-06-2017 17:48
14190500	01-17-1980	3530   	Published			09-06-2017 17:48
14190500	01-18-1980	2450   	Published			09-06-2017 17:48
14190500	01-19-1980	1910   	Published			09-06-2017 17:48
14190500	01-20-1980	1610   	Published			09-06-2017 17:48
14190500	01-21-1980	1380   	Published			09-06-2017 17:48
14190500	01-22-1980	1220   	Published			09-06-2017 17:48
14190500	01-23-1980	1100   	Published			09-06-2017 17:48
14190500	01-24-1980	997   	Published			09-06-2017 17:48
14190500	01-25-1980	914   	Published			09-06-2017 17:48
14190500	01-26-1980	851   	Published			09-06-2017 17:48
14190500	01-27-1980	779   	Published			09-06-2017 17:48
14190500	01-28-1980	709   	Published			09-06-2017 17:48
14190500	01-29-1980	652   	Published			09-06-2017 17:48
14190500	01-30-1980	628   	Published			09-06-2017 17:48
14190500	01-31-1980	610   	Published			09-06-2017 17:48
14190500	02-01-1980	762   	Published			09-06-2017 17:48
14190500	02-02-1980	1380   	Published			09-06-2017 17:48
14190500	02-03-1980	2010   	Published			09-06-2017 17:48
14190500	02-04-1980	1640   	Published			09-06-2017 17:48
14190500	02-05-1980	1340   	Published			09-06-2017 17:48
14190500	02-06-1980	1590   	Published			09-06-2017 17:48
14190500	02-07-1980	1680   	Published			09-06-2017 17:48
14190500	02-08-1980	1420   	Published			09-06-2017 17:48
14190500	02-09-1980	1260   	Published			09-06-2017 17:48
14190500	02-10-1980	1130   	Published			09-06-2017 17:48
14190500	02-11-1980	1020   	Published			09-06-2017 17:48
14190500	02-12-1980	927   	Published			09-06-2017 17:48
14190500	02-13-1980	854   	Published			09-06-2017 17:48
14190500	02-14-1980	798   	Published			09-06-2017 17:48
14190500	02-15-1980	762   	Published			09-06-2017 17:48
14190500	02-16-1980	738   	Published			09-06-2017 17:48
14190500	02-17-1980	714   	Published			09-06-2017 17:48
14190500	02-18-1980	1080   	Published			09-06-2017 17:48
14190500	02-19-1980	1640   	Published			09-06-2017 17:48
14190500	02-20-1980	1340   	Published			09-06-2017 17:48
14190500	02-21-1980	1150   	Published			09-06-2017 17:48
14190500	02-22-1980	1040   	Published			09-06-2017 17:48
14190500	02-23-1980	1030   	Published			09-06-2017 17:48
14190500	02-24-1980	974   	Published			09-06-2017 17:48
14190500	02-25-1980	968   	Published			09-06-2017 17:48
14190500	02-26-1980	1360   	Published			09-06-2017 17:48
14190500	02-27-1980	1450   	Published			09-06-2017 17:48
14190500	02-28-1980	1510   	Published			09-06-2017 17:48
14190500	02-29-1980	1390   	Published			09-06-2017 17:48
14190500	03-01-1980	1260   	Published			09-06-2017 17:48
14190500	03-02-1980	1140   	Published			09-06-2017 17:48
14190500	03-03-1980	1030   	Published			09-06-2017 17:48
14190500	03-04-1980	948   	Published			09-06-2017 17:48
14190500	03-05-1980	919   	Published			09-06-2017 17:48
14190500	03-06-1980	914   	Published			09-06-2017 17:48
14190500	03-07-1980	815   	Published			09-06-2017 17:48
14190500	03-08-1980	759   	Published			09-06-2017 17:48
14190500	03-09-1980	703   	Published			09-06-2017 17:48
14190500	03-10-1980	665   	Published			09-06-2017 17:48
14190500	03-11-1980	703   	Published			09-06-2017 17:48
14190500	03-12-1980	774   	Published			09-06-2017 17:48
14190500	03-13-1980	1410   	Published			09-06-2017 17:48
14190500	03-14-1980	2280   	Published			09-06-2017 17:48
14190500	03-15-1980	2240   	Published			09-06-2017 17:48
14190500	03-16-1980	1930   	Published			09-06-2017 17:48
14190500	03-17-1980	1630   	Published			09-06-2017 17:48
14190500	03-18-1980	1710   	Published			09-06-2017 17:48
14190500	03-19-1980	1520   	Published			09-06-2017 17:48
14190500	03-20-1980	1410   	Published			09-06-2017 17:48
14190500	03-21-1980	1370   	Published			09-06-2017 17:48
14190500	03-22-1980	1220   	Published			09-06-2017 17:48
14190500	03-23-1980	1110   	Published			09-06-2017 17:48
14190500	03-24-1980	1010   	Published			09-06-2017 17:48
14190500	03-25-1980	922   	Published			09-06-2017 17:48
14190500	03-26-1980	866   	Published			09-06-2017 17:48
14190500	03-27-1980	848   	Published			09-06-2017 17:48
14190500	03-28-1980	762   	Published			09-06-2017 17:48
14190500	03-29-1980	709   	Published			09-06-2017 17:48
14190500	03-30-1980	679   	Published			09-06-2017 17:48
14190500	03-31-1980	644   	Published			09-06-2017 17:48
14190500	04-01-1980	622   	Published			09-06-2017 17:48
14190500	04-02-1980	579   	Published			09-06-2017 17:48
14190500	04-03-1980	547   	Published			09-06-2017 17:48
14190500	04-04-1980	543   	Published			09-06-2017 17:48
14190500	04-05-1980	579   	Published			09-06-2017 17:48
14190500	04-06-1980	997   	Published			09-06-2017 17:48
14190500	04-07-1980	1290   	Published			09-06-2017 17:48
14190500	04-08-1980	1210   	Published			09-06-2017 17:48
14190500	04-09-1980	1360   	Published			09-06-2017 17:48
14190500	04-10-1980	1850   	Published			09-06-2017 17:48
14190500	04-11-1980	1750   	Published			09-06-2017 17:48
14190500	04-12-1980	1420   	Published			09-06-2017 17:48
14190500	04-13-1980	1200   	Published			09-06-2017 17:48
14190500	04-14-1980	1070   	Published			09-06-2017 17:48
14190500	04-15-1980	1140   	Published			09-06-2017 17:48
14190500	04-16-1980	971   	Published			09-06-2017 17:48
14190500	04-17-1980	856   	Published			09-06-2017 17:48
14190500	04-18-1980	777   	Published			09-06-2017 17:48
14190500	04-19-1980	745   	Published			09-06-2017 17:48
14190500	04-20-1980	938   	Published			09-06-2017 17:48
14190500	04-21-1980	1030   	Published			09-06-2017 17:48
14190500	04-22-1980	955   	Published			09-06-2017 17:48
14190500	04-23-1980	857   	Published			09-06-2017 17:48
14190500	04-24-1980	782   	Published			09-06-2017 17:48
14190500	04-25-1980	714   	Published			09-06-2017 17:48
14190500	04-26-1980	652   	Published			09-06-2017 17:48
14190500	04-27-1980	602   	Published			09-06-2017 17:48
14190500	04-28-1980	559   	Published			09-06-2017 17:48
14190500	04-29-1980	521   	Published			09-06-2017 17:48
14190500	04-30-1980	488   	Published			09-06-2017 17:48
14190500	05-01-1980	461   	Published			09-06-2017 17:48
14190500	05-02-1980	433   	Published			09-06-2017 17:48
14190500	05-03-1980	413   	Published			09-06-2017 17:48
14190500	05-04-1980	391   	Published			09-06-2017 17:48
14190500	05-05-1980	372   	Published			09-06-2017 17:48
14190500	05-06-1980	354   	Published			09-06-2017 17:48
