station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
14174000	02-15-1979	36000   	Published			09-07-2017 18:48
14174000	02-16-1979	28300   	Published			09-07-2017 18:48
14174000	02-17-1979	27400   	Published			09-07-2017 18:48
14174000	02-18-1979	26500   	Published			09-07-2017 18:48
14174000	02-19-1979	26500   	Published			09-07-2017 18:48
14174000	02-20-1979	25700   	Published			09-07-2017 18:48
14174000	02-21-1979	23800   	Published			09-07-2017 18:48
14174000	02-22-1979	22000   	Published			09-07-2017 18:48
14174000	02-23-1979	20700   	Published			09-07-2017 18:48
14174000	02-24-1979	19700   	Published			09-07-2017 18:48
14174000	02-25-1979	19100   	Published			09-07-2017 18:48
14174000	02-26-1979	19000   	Published			09-07-2017 18:48
14174000	02-27-1979	19600   	Published			09-07-2017 18:48
14174000	02-28-1979	22200   	Published			09-07-2017 18:48
14174000	03-01-1979	24100   	Published			09-07-2017 18:48
14174000	03-02-1979	21900   	Published			09-07-2017 18:48
14174000	03-03-1979	20200   	Published			09-07-2017 18:48
14174000	03-04-1979	21300   	Published			09-07-2017 18:48
14174000	03-05-1979	25000   	Published			09-07-2017 18:48
14174000	03-06-1979	32200   	Published			09-07-2017 18:48
14174000	03-07-1979	36500   	Published			09-07-2017 18:48
14174000	03-08-1979	34700   	Published			09-07-2017 18:48
14174000	03-09-1979	29200   	Published			09-07-2017 18:48
14174000	03-10-1979	22900   	Published			09-07-2017 18:48
14174000	03-11-1979	20100   	Published			09-07-2017 18:48
14174000	03-12-1979	19000   	Published			09-07-2017 18:48
14174000	03-13-1979	17100   	Published			09-07-2017 18:48
14174000	03-14-1979	15100   	Published			09-07-2017 18:48
14174000	03-15-1979	14500   	Published			09-07-2017 18:48
14174000	03-16-1979	15900   	Published			09-07-2017 18:48
14174000	03-17-1979	16700   	Published			09-07-2017 18:48
14174000	03-18-1979	15700   	Published			09-07-2017 18:48
14174000	03-19-1979	14600   	Published			09-07-2017 18:48
14174000	03-20-1979	13800   	Published			09-07-2017 18:48
14174000	03-21-1979	13100   	Published			09-07-2017 18:48
14174000	03-22-1979	12500   	Published			09-07-2017 18:48
14174000	03-23-1979	9870   	Published			09-07-2017 18:48
14174000	03-24-1979	8930   	Published			09-07-2017 18:48
14174000	03-25-1979	8560   	Published			09-07-2017 18:48
14174000	03-26-1979	8180   	Published			09-07-2017 18:48
14174000	03-27-1979	8260   	Published			09-07-2017 18:48
14174000	03-28-1979	8690   	Published			09-07-2017 18:48
14174000	03-29-1979	9840   	Published			09-07-2017 18:48
14174000	03-30-1979	9870   	Published			09-07-2017 18:48
14174000	03-31-1979	9940   	Published			09-07-2017 18:48
14174000	04-01-1979	9940   	Published			09-07-2017 18:48
14174000	04-02-1979	9870   	Published			09-07-2017 18:48
14174000	04-03-1979	10700   	Published			09-07-2017 18:48
14174000	04-04-1979	12400   	Published			09-07-2017 18:48
14174000	04-05-1979	12500   	Published			09-07-2017 18:48
14174000	04-06-1979	12300   	Published			09-07-2017 18:48
14174000	04-07-1979	13500   	Published			09-07-2017 18:48
14174000	04-08-1979	13700   	Published			09-07-2017 18:48
14174000	04-09-1979	13500   	Published			09-07-2017 18:48
14174000	04-10-1979	15200   	Published			09-07-2017 18:48
14174000	04-11-1979	18400   	Published			09-07-2017 18:48
14174000	04-12-1979	23300   	Published			09-07-2017 18:48
14174000	04-13-1979	27000   	Published			09-07-2017 18:48
14174000	04-14-1979	28600   	Published			09-07-2017 18:48
14174000	04-15-1979	24500   	Published			09-07-2017 18:48
14174000	04-16-1979	21500   	Published			09-07-2017 18:48
14174000	04-17-1979	24200   	Published			09-07-2017 18:48
14174000	04-18-1979	29400   	Published			09-07-2017 18:48
14174000	04-19-1979	28800   	Published			09-07-2017 18:48
14174000	04-20-1979	25500   	Published			09-07-2017 18:48
14174000	04-21-1979	21900   	Published			09-07-2017 18:48
14174000	04-22-1979	18400   	Published			09-07-2017 18:48
14174000	04-23-1979	18300   	Published			09-07-2017 18:48
14174000	04-24-1979	18100   	Published			09-07-2017 18:48
14174000	04-25-1979	16900   	Published			09-07-2017 18:48
14174000	04-26-1979	14500   	Published			09-07-2017 18:48
14174000	04-27-1979	13200   	Published			09-07-2017 18:48
14174000	04-28-1979	13400   	Published			09-07-2017 18:48
14174000	04-29-1979	12500   	Published			09-07-2017 18:48
14174000	04-30-1979	11700   	Published			09-07-2017 18:48
14174000	05-01-1979	11400   	Published			09-07-2017 18:48
14174000	05-02-1979	12500   	Published			09-07-2017 18:48
14174000	05-03-1979	12400   	Published			09-07-2017 18:48
14174000	05-04-1979	12000   	Published			09-07-2017 18:48
14174000	05-05-1979	12400   	Published			09-07-2017 18:48
14174000	05-06-1979	19800   	Published			09-07-2017 18:48
14174000	05-07-1979	30700   	Published			09-07-2017 18:48
14174000	05-08-1979	34600   	Published			09-07-2017 18:48
14174000	05-09-1979	31800   	Published			09-07-2017 18:48
14174000	05-10-1979	26800   	Published			09-07-2017 18:48
14174000	05-11-1979	21600   	Published			09-07-2017 18:48
14174000	05-12-1979	17200   	Published			09-07-2017 18:48
14174000	05-13-1979	13100   	Published			09-07-2017 18:48
14174000	05-14-1979	11800   	Published			09-07-2017 18:48
14174000	05-15-1979	11700   	Published			09-07-2017 18:48
14174000	05-16-1979	13300   	Published			09-07-2017 18:48
14174000	05-17-1979	14100   	Published			09-07-2017 18:48
14174000	05-18-1979	14600   	Published			09-07-2017 18:48
14174000	05-19-1979	14000   	Published			09-07-2017 18:48
14174000	05-20-1979	12700   	Published			09-07-2017 18:48
14174000	05-21-1979	12400   	Published			09-07-2017 18:48
14174000	05-22-1979	11600   	Published			09-07-2017 18:48
14174000	05-23-1979	11000   	Published			09-07-2017 18:48
14174000	05-24-1979	10100   	Published			09-07-2017 18:48
14174000	05-25-1979	9610   	Published			09-07-2017 18:48
14174000	05-26-1979	9080   	Published			09-07-2017 18:48
14174000	05-27-1979	8930   	Published			09-07-2017 18:48
14174000	05-28-1979	8900   	Published			09-07-2017 18:48
14174000	05-29-1979	8770   	Published			09-07-2017 18:48
14174000	05-30-1979	8120   	Published			09-07-2017 18:48
14174000	05-31-1979	7400   	Published			09-07-2017 18:48
14174000	06-01-1979	6670   	Published			09-07-2017 18:48
14174000	06-02-1979	6330   	Published			09-07-2017 18:48
14174000	06-03-1979	6030   	Published			09-07-2017 18:48
14174000	06-04-1979	6090   	Published			09-07-2017 18:48
14174000	06-05-1979	6100   	Published			09-07-2017 18:48
14174000	06-06-1979	6070   	Published			09-07-2017 18:48
14174000	06-07-1979	6090   	Published			09-07-2017 18:48
14174000	06-08-1979	6140   	Published			09-07-2017 18:48
14174000	06-09-1979	5920   	Published			09-07-2017 18:48
14174000	06-10-1979	5520   	Published			09-07-2017 18:48
14174000	06-11-1979	5340   	Published			09-07-2017 18:48
14174000	06-12-1979	5200   	Published			09-07-2017 18:48
14174000	06-13-1979	5400   	Published			09-07-2017 18:48
14174000	06-14-1979	5380   	Published			09-07-2017 18:48
14174000	06-15-1979	5130   	Published			09-07-2017 18:48
14174000	06-16-1979	5100   	Published			09-07-2017 18:48
14174000	06-17-1979	5240   	Published			09-07-2017 18:48
14174000	06-18-1979	5360   	Published			09-07-2017 18:48
14174000	06-19-1979	5330   	Published			09-07-2017 18:48
14174000	06-20-1979	5520   	Published			09-07-2017 18:48
14174000	06-21-1979	5260   	Published			09-07-2017 18:48
14174000	06-22-1979	5010   	Published			09-07-2017 18:48
14174000	06-23-1979	4940   	Published			09-07-2017 18:48
14174000	06-24-1979	4800   	Published			09-07-2017 18:48
14174000	06-25-1979	4740   	Published			09-07-2017 18:48
14174000	06-26-1979	4770   	Published			09-07-2017 18:48
14174000	06-27-1979	4890   	Published			09-07-2017 18:48
14174000	06-28-1979	4790   	Published			09-07-2017 18:48
14174000	06-29-1979	4740   	Published			09-07-2017 18:48
14174000	06-30-1979	4800   	Published			09-07-2017 18:48
14174000	07-01-1979	5170   	Published			09-07-2017 18:48
14174000	07-02-1979	5450   	Published			09-07-2017 18:48
14174000	07-03-1979	5290   	Published			09-07-2017 18:48
14174000	07-04-1979	5190   	Published			09-07-2017 18:48
14174000	07-05-1979	5150   	Published			09-07-2017 18:48
14174000	07-06-1979	5100   	Published			09-07-2017 18:48
14174000	07-07-1979	5190   	Published			09-07-2017 18:48
14174000	07-08-1979	5190   	Published			09-07-2017 18:48
14174000	07-09-1979	5130   	Published			09-07-2017 18:48
14174000	07-10-1979	5130   	Published			09-07-2017 18:48
14174000	07-11-1979	5100   	Published			09-07-2017 18:48
14174000	07-12-1979	5100   	Published			09-07-2017 18:48
14174000	07-13-1979	5050   	Published			09-07-2017 18:48
14174000	07-14-1979	4980   	Published			09-07-2017 18:48
14174000	07-15-1979	4910   	Published			09-07-2017 18:48
14174000	07-16-1979	4890   	Published			09-07-2017 18:48
14174000	07-17-1979	4790   	Published			09-07-2017 18:48
14174000	07-18-1979	4770   	Published			09-07-2017 18:48
14174000	07-19-1979	4840   	Published			09-07-2017 18:48
14174000	07-20-1979	4520   	Published			09-07-2017 18:48
14174000	07-21-1979	4670   	Published			09-07-2017 18:48
14174000	07-22-1979	4870   	Published			09-07-2017 18:48
14174000	07-23-1979	5080   	Published			09-07-2017 18:48
14174000	07-24-1979	5080   	Published			09-07-2017 18:48
14174000	07-25-1979	5030   	Published			09-07-2017 18:48
14174000	07-26-1979	4860   	Published			09-07-2017 18:48
14174000	07-27-1979	4840   	Published			09-07-2017 18:48
14174000	07-28-1979	4800   	Published			09-07-2017 18:48
14174000	07-29-1979	4940   	Published			09-07-2017 18:48
14174000	07-30-1979	5100   	Published			09-07-2017 18:48
14174000	07-31-1979	5050   	Published			09-07-2017 18:48
14174000	08-01-1979	4910   	Published			09-07-2017 18:48
14174000	08-02-1979	4890   	Published			09-07-2017 18:48
14174000	08-03-1979	4920   	Published			09-07-2017 18:48
14174000	08-04-1979	4940   	Published			09-07-2017 18:48
14174000	08-05-1979	4980   	Published			09-07-2017 18:48
14174000	08-06-1979	5010   	Published			09-07-2017 18:48
14174000	08-07-1979	4960   	Published			09-07-2017 18:48
14174000	08-08-1979	4910   	Published			09-07-2017 18:48
14174000	08-09-1979	4890   	Published			09-07-2017 18:48
14174000	08-10-1979	4940   	Published			09-07-2017 18:48
14174000	08-11-1979	4960   	Published			09-07-2017 18:48
14174000	08-12-1979	4990   	Published			09-07-2017 18:48
14174000	08-13-1979	5010   	Published			09-07-2017 18:48
14174000	08-14-1979	5130   	Published			09-07-2017 18:48
14174000	08-15-1979	5150   	Published			09-07-2017 18:48
14174000	08-16-1979	5190   	Published			09-07-2017 18:48
14174000	08-17-1979	5270   	Published			09-07-2017 18:48
14174000	08-18-1979	5220   	Published			09-07-2017 18:48
14174000	08-19-1979	5260   	Published			09-07-2017 18:48
14174000	08-20-1979	5220   	Published			09-07-2017 18:48
14174000	08-21-1979	5330   	Published			09-07-2017 18:48
14174000	08-22-1979	5240   	Published			09-07-2017 18:48
14174000	08-23-1979	5060   	Published			09-07-2017 18:48
14174000	08-24-1979	4960   	Published			09-07-2017 18:48
14174000	08-25-1979	4840   	Published			09-07-2017 18:48
14174000	08-26-1979	4840   	Published			09-07-2017 18:48
14174000	08-27-1979	4940   	Published			09-07-2017 18:48
14174000	08-28-1979	4890   	Published			09-07-2017 18:48
14174000	08-29-1979	5010   	Published			09-07-2017 18:48
14174000	08-30-1979	5150   	Published			09-07-2017 18:48
14174000	08-31-1979	5290   	Published			09-07-2017 18:48
14174000	09-01-1979	5430   	Published			09-07-2017 18:48
14174000	09-02-1979	5760   	Published			09-07-2017 18:48
14174000	09-03-1979	5970   	Published			09-07-2017 18:48
14174000	09-04-1979	6160   	Published			09-07-2017 18:48
14174000	09-05-1979	6370   	Published			09-07-2017 18:48
14174000	09-06-1979	6750   	Published			09-07-2017 18:48
14174000	09-07-1979	6710   	Published			09-07-2017 18:48
14174000	09-08-1979	6650   	Published			09-07-2017 18:48
14174000	09-09-1979	6670   	Published			09-07-2017 18:48
14174000	09-10-1979	6750   	Published			09-07-2017 18:48
14174000	09-11-1979	6900   	Published			09-07-2017 18:48
14174000	09-12-1979	6790   	Published			09-07-2017 18:48
14174000	09-13-1979	6630   	Published			09-07-2017 18:48
14174000	09-14-1979	6540   	Published			09-07-2017 18:48
14174000	09-15-1979	6560   	Published			09-07-2017 18:48
14174000	09-16-1979	6570   	Published			09-07-2017 18:48
14174000	09-17-1979	6670   	Published			09-07-2017 18:48
14174000	09-18-1979	6540   	Published			09-07-2017 18:48
14174000	09-19-1979	6420   	Published			09-07-2017 18:48
14174000	09-20-1979	6460   	Published			09-07-2017 18:48
14174000	09-21-1979	6770   	Published			09-07-2017 18:48
14174000	09-22-1979	6770   	Published			09-07-2017 18:48
14174000	09-23-1979	6790   	Published			09-07-2017 18:48
14174000	09-24-1979	6810   	Published			09-07-2017 18:48
14174000	09-25-1979	6810   	Published			09-07-2017 18:48
14174000	09-26-1979	6790   	Published			09-07-2017 18:48
14174000	09-27-1979	6900   	Published			09-07-2017 18:48
14174000	09-28-1979	6940   	Published			09-07-2017 18:48
14174000	09-29-1979	6920   	Published			09-07-2017 18:48
14174000	09-30-1979	6880   	Published			09-07-2017 18:48
14174000	10-01-1979	6860   	Published			09-07-2017 18:48
14174000	10-02-1979	6750   	Published			09-07-2017 18:48
14174000	10-03-1979	6420   	Published			09-07-2017 18:48
14174000	10-04-1979	6380   	Published			09-07-2017 18:48
14174000	10-05-1979	6460   	Published			09-07-2017 18:48
14174000	10-06-1979	6460   	Published			09-07-2017 18:48
14174000	10-07-1979	6480   	Published			09-07-2017 18:48
14174000	10-08-1979	6500   	Published			09-07-2017 18:48
14174000	10-09-1979	6480   	Published			09-07-2017 18:48
14174000	10-10-1979	6650   	Published			09-07-2017 18:48
14174000	10-11-1979	7080   	Published			09-07-2017 18:48
14174000	10-12-1979	7440   	Published			09-07-2017 18:48
14174000	10-13-1979	7560   	Published			09-07-2017 18:48
14174000	10-14-1979	7640   	Published			09-07-2017 18:48
14174000	10-15-1979	7780   	Published			09-07-2017 18:48
14174000	10-16-1979	7830   	Published			09-07-2017 18:48
14174000	10-17-1979	7740   	Published			09-07-2017 18:48
14174000	10-18-1979	8030   	Published			09-07-2017 18:48
14174000	10-19-1979	9080   	Published			09-07-2017 18:48
14174000	10-20-1979	13600   	Published			09-07-2017 18:48
14174000	10-21-1979	15400   	Published			09-07-2017 18:48
14174000	10-22-1979	14400   	Published			09-07-2017 18:48
14174000	10-23-1979	12800   	Published			09-07-2017 18:48
14174000	10-24-1979	11800   	Published			09-07-2017 18:48
14174000	10-25-1979	12200   	Published			09-07-2017 18:48
14174000	10-26-1979	13800   	Published			09-07-2017 18:48
14174000	10-27-1979	13900   	Published			09-07-2017 18:48
14174000	10-28-1979	13400   	Published			09-07-2017 18:48
14174000	10-29-1979	13300   	Published			09-07-2017 18:48
14174000	10-30-1979	12900   	Published			09-07-2017 18:48
14174000	10-31-1979	13100   	Published			09-07-2017 18:48
14174000	11-01-1979	15000   	Published			09-07-2017 18:48
14174000	11-02-1979	14000   	Published			09-07-2017 18:48
14174000	11-03-1979	13100   	Published			09-07-2017 18:48
14174000	11-04-1979	12600   	Published			09-07-2017 18:48
14174000	11-05-1979	12900   	Published			09-07-2017 18:48
14174000	11-06-1979	14500   	Published			09-07-2017 18:48
14174000	11-07-1979	14000   	Published			09-07-2017 18:48
14174000	11-08-1979	12200   	Published			09-07-2017 18:48
14174000	11-09-1979	11600   	Published			09-07-2017 18:48
14174000	11-10-1979	11200   	Published			09-07-2017 18:48
14174000	11-11-1979	10800   	Published			09-07-2017 18:48
14174000	11-12-1979	10500   	Published			09-07-2017 18:48
14174000	11-13-1979	9310   	Published			09-07-2017 18:48
14174000	11-14-1979	8930   	Published			09-07-2017 18:48
14174000	11-15-1979	8410   	Published			09-07-2017 18:48
14174000	11-16-1979	7760   	Published			09-07-2017 18:48
14174000	11-17-1979	7660   	Published			09-07-2017 18:48
14174000	11-18-1979	8900   	Published			09-07-2017 18:48
14174000	11-19-1979	13400   	Published			09-07-2017 18:48
14174000	11-20-1979	13900   	Published			09-07-2017 18:48
14174000	11-21-1979	12500   	Published			09-07-2017 18:48
14174000	11-22-1979	12100   	Published			09-07-2017 18:48
14174000	11-23-1979	15700   	Published			09-07-2017 18:48
14174000	11-24-1979	21800   	Published			09-07-2017 18:48
14174000	11-25-1979	28800   	Published			09-07-2017 18:48
14174000	11-26-1979	30200   	Published			09-07-2017 18:48
14174000	11-27-1979	26500   	Published			09-07-2017 18:48
14174000	11-28-1979	22400   	Published			09-07-2017 18:48
14174000	11-29-1979	19300   	Published			09-07-2017 18:48
14174000	11-30-1979	17300   	Published			09-07-2017 18:48
14174000	12-01-1979	16300   	Published			09-07-2017 18:48
14174000	12-02-1979	18000   	Published			09-07-2017 18:48
14174000	12-03-1979	32700   	Published			09-07-2017 18:48
14174000	12-04-1979	41300   	Published			09-07-2017 18:48
14174000	12-05-1979	43600   	Published			09-07-2017 18:48
14174000	12-06-1979	42800   	Published			09-07-2017 18:48
14174000	12-07-1979	37900   	Published			09-07-2017 18:48
14174000	12-08-1979	30500   	Published			09-07-2017 18:48
14174000	12-09-1979	24500   	Published			09-07-2017 18:48
14174000	12-10-1979	19800   	Published			09-07-2017 18:48
14174000	12-11-1979	18700   	Published			09-07-2017 18:48
14174000	12-12-1979	16800   	Published			09-07-2017 18:48
14174000	12-13-1979	15600   	Published			09-07-2017 18:48
14174000	12-14-1979	14900   	Published			09-07-2017 18:48
14174000	12-15-1979	14100   	Published			09-07-2017 18:48
14174000	12-16-1979	13500   	Published			09-07-2017 18:48
14174000	12-17-1979	13200   	Published			09-07-2017 18:48
14174000	12-18-1979	14000   	Published			09-07-2017 18:48
14174000	12-19-1979	14300   	Published			09-07-2017 18:48
14174000	12-20-1979	13600   	Published			09-07-2017 18:48
14174000	12-21-1979	14900   	Published			09-07-2017 18:48
14174000	12-22-1979	18700   	Published			09-07-2017 18:48
14174000	12-23-1979	20000   	Published			09-07-2017 18:48
14174000	12-24-1979	22800   	Published			09-07-2017 18:48
14174000	12-25-1979	20300   	Published			09-07-2017 18:48
14174000	12-26-1979	16900   	Published			09-07-2017 18:48
14174000	12-27-1979	14500   	Published			09-07-2017 18:48
14174000	12-28-1979	13000   	Published			09-07-2017 18:48
14174000	12-29-1979	12200   	Published			09-07-2017 18:48
14174000	12-30-1979	11500   	Published			09-07-2017 18:48
14174000	12-31-1979	11900   	Published			09-07-2017 18:48
14174000	01-01-1980	13600   	Published			09-07-2017 18:48
14174000	01-02-1980	14500   	Published			09-07-2017 18:48
14174000	01-03-1980	14500   	Published			09-07-2017 18:48
14174000	01-04-1980	15000   	Published			09-07-2017 18:48
14174000	01-05-1980	20500   	Published			09-07-2017 18:48
14174000	01-06-1980	31700   	Published			09-07-2017 18:48
14174000	01-07-1980	28500   	Published			09-07-2017 18:48
14174000	01-08-1980	24200   	Published			09-07-2017 18:48
14174000	01-09-1980	25900   	Published			09-07-2017 18:48
14174000	01-10-1980	31600   	Published			09-07-2017 18:48
14174000	01-11-1980	37400   	Published			09-07-2017 18:48
14174000	01-12-1980	38400   	Published			09-07-2017 18:48
14174000	01-13-1980	52000   	Published			09-07-2017 18:48
14174000	01-14-1980	68000   	Published			09-07-2017 18:48
14174000	01-15-1980	68100   	Published			09-07-2017 18:48
14174000	01-16-1980	57800   	Published			09-07-2017 18:48
14174000	01-17-1980	49200   	Published			09-07-2017 18:48
14174000	01-18-1980	47000   	Published			09-07-2017 18:48
14174000	01-19-1980	49000   	Published			09-07-2017 18:48
14174000	01-20-1980	47600   	Published			09-07-2017 18:48
14174000	01-21-1980	47000   	Published			09-07-2017 18:48
14174000	01-22-1980	45900   	Published			09-07-2017 18:48
14174000	01-23-1980	42600   	Published			09-07-2017 18:48
14174000	01-24-1980	34200   	Published			09-07-2017 18:48
14174000	01-25-1980	27600   	Published			09-07-2017 18:48
14174000	01-26-1980	23700   	Published			09-07-2017 18:48
14174000	01-27-1980	18700   	Published			09-07-2017 18:48
14174000	01-28-1980	18500   	Published			09-07-2017 18:48
14174000	01-29-1980	19500   	Published			09-07-2017 18:48
14174000	01-30-1980	18400   	Published			09-07-2017 18:48
14174000	01-31-1980	17400   	Published			09-07-2017 18:48
14174000	02-01-1980	14500   	Published			09-07-2017 18:48
14174000	02-02-1980	14100   	Published			09-07-2017 18:48
14174000	02-03-1980	13500   	Published			09-07-2017 18:48
14174000	02-04-1980	13500   	Published			09-07-2017 18:48
14174000	02-05-1980	12400   	Published			09-07-2017 18:48
14174000	02-06-1980	11700   	Published			09-07-2017 18:48
14174000	02-07-1980	12900   	Published			09-07-2017 18:48
14174000	02-08-1980	12200   	Published			09-07-2017 18:48
14174000	02-09-1980	11200   	Published			09-07-2017 18:48
14174000	02-10-1980	10300   	Published			09-07-2017 18:48
14174000	02-11-1980	9560   	Published			09-07-2017 18:48
14174000	02-12-1980	9010   	Published			09-07-2017 18:48
14174000	02-13-1980	8580   	Published			09-07-2017 18:48
14174000	02-14-1980	8300   	Published			09-07-2017 18:48
14174000	02-15-1980	8050   	Published			09-07-2017 18:48
14174000	02-16-1980	7720   	Published			09-07-2017 18:48
14174000	02-17-1980	7660   	Published			09-07-2017 18:48
14174000	02-18-1980	8470   	Published			09-07-2017 18:48
14174000	02-19-1980	9790   	Published			09-07-2017 18:48
14174000	02-20-1980	10700   	Published			09-07-2017 18:48
14174000	02-21-1980	10300   	Published			09-07-2017 18:48
14174000	02-22-1980	9700   	Published			09-07-2017 18:48
14174000	02-23-1980	11100   	Published			09-07-2017 18:48
14174000	02-24-1980	11800   	Published			09-07-2017 18:48
14174000	02-25-1980	10900   	Published			09-07-2017 18:48
14174000	02-26-1980	12400   	Published			09-07-2017 18:48
14174000	02-27-1980	13400   	Published			09-07-2017 18:48
14174000	02-28-1980	13400   	Published			09-07-2017 18:48
14174000	02-29-1980	13900   	Published			09-07-2017 18:48
14174000	03-01-1980	13300   	Published			09-07-2017 18:48
14174000	03-02-1980	12700   	Published			09-07-2017 18:48
14174000	03-03-1980	11800   	Published			09-07-2017 18:48
14174000	03-04-1980	11500   	Published			09-07-2017 18:48
14174000	03-05-1980	11500   	Published			09-07-2017 18:48
14174000	03-06-1980	11600   	Published			09-07-2017 18:48
14174000	03-07-1980	10900   	Published			09-07-2017 18:48
14174000	03-08-1980	10100   	Published			09-07-2017 18:48
14174000	03-09-1980	9440   	Published			09-07-2017 18:48
14174000	03-10-1980	9060   	Published			09-07-2017 18:48
14174000	03-11-1980	10500   	Published			09-07-2017 18:48
14174000	03-12-1980	12300   	Published			09-07-2017 18:48
14174000	03-13-1980	14000   	Published			09-07-2017 18:48
14174000	03-14-1980	23000   	Published			09-07-2017 18:48
14174000	03-15-1980	33700   	Published			09-07-2017 18:48
14174000	03-16-1980	31600   	Published			09-07-2017 18:48
14174000	03-17-1980	24600   	Published			09-07-2017 18:48
14174000	03-18-1980	20500   	Published			09-07-2017 18:48
14174000	03-19-1980	18600   	Published			09-07-2017 18:48
14174000	03-20-1980	17000   	Published			09-07-2017 18:48
14174000	03-21-1980	16700   	Published			09-07-2017 18:48
14174000	03-22-1980	16100   	Published			09-07-2017 18:48
14174000	03-23-1980	15100   	Published			09-07-2017 18:48
14174000	03-24-1980	13900   	Published			09-07-2017 18:48
14174000	03-25-1980	12500   	Published			09-07-2017 18:48
14174000	03-26-1980	11200   	Published			09-07-2017 18:48
14174000	03-27-1980	10800   	Published			09-07-2017 18:48
14174000	03-28-1980	10200   	Published			09-07-2017 18:48
14174000	03-29-1980	9510   	Published			09-07-2017 18:48
14174000	03-30-1980	9060   	Published			09-07-2017 18:48
14174000	03-31-1980	8800   	Published			09-07-2017 18:48
14174000	04-01-1980	8620   	Published			09-07-2017 18:48
14174000	04-02-1980	8280   	Published			09-07-2017 18:48
14174000	04-03-1980	7890   	Published			09-07-2017 18:48
14174000	04-04-1980	7660   	Published			09-07-2017 18:48
14174000	04-05-1980	7720   	Published			09-07-2017 18:48
14174000	04-06-1980	10500   	Published			09-07-2017 18:48
14174000	04-07-1980	14300   	Published			09-07-2017 18:48
14174000	04-08-1980	13400   	Published			09-07-2017 18:48
14174000	04-09-1980	13800   	Published			09-07-2017 18:48
14174000	04-10-1980	17100   	Published			09-07-2017 18:48
14174000	04-11-1980	18900   	Published			09-07-2017 18:48
14174000	04-12-1980	17700   	Published			09-07-2017 18:48
14174000	04-13-1980	16200   	Published			09-07-2017 18:48
14174000	04-14-1980	15700   	Published			09-07-2017 18:48
14174000	04-15-1980	15100   	Published			09-07-2017 18:48
14174000	04-16-1980	13700   	Published			09-07-2017 18:48
14174000	04-17-1980	12500   	Published			09-07-2017 18:48
14174000	04-18-1980	11700   	Published			09-07-2017 18:48
14174000	04-19-1980	11000   	Published			09-07-2017 18:48
14174000	04-20-1980	10800   	Published			09-07-2017 18:48
14174000	04-21-1980	12800   	Published			09-07-2017 18:48
14174000	04-22-1980	16300   	Published			09-07-2017 18:48
14174000	04-23-1980	15300   	Published			09-07-2017 18:48
14174000	04-24-1980	13600   	Published			09-07-2017 18:48
