Datetime,11/1/2019,11/2/2019,11/3/2019,11/4/2019,11/5/2019,11/6/2019,11/7/2019,11/8/2019,11/9/2019,11/10/2019,11/11/2019,11/12/2019,11/13/2019,11/14/2019,11/15/2019,11/16/2019,11/17/2019,11/18/2019,11/19/2019,11/20/2019,11/21/2019,11/22/2019,11/23/2019,11/24/2019,11/25/2019,11/26/2019,11/27/2019,11/28/2019,11/29/2019,11/30/2019,12/1/2019,12/2/2019,12/3/2019,12/4/2019,12/5/2019,12/6/2019,12/7/2019,12/8/2019,12/9/2019,12/10/2019,12/11/2019,12/12/2019,12/13/2019,12/14/2019,12/15/2019,12/16/2019,12/17/2019,12/18/2019,12/19/2019,12/20/2019,12/21/2019,12/22/2019,12/23/2019,12/24/2019,12/25/2019,12/26/2019,12/27/2019,12/28/2019,12/29/2019,12/30/2019,12/31/2019,1/1/2020,1/2/2020,1/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,1/8/2020,1/9/2020,1/10/2020,1/11/2020,1/12/2020,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020
46.525,2082056.183,2062079.736,2042223.217,1962923.055,1944164.103,1925574.655,1867920.87,1850278.093,1832886.257,1751338.198,1735014.745,1654017.763,1638699.098,1623654.824,1608897.177,1528271.191,1514575.172,1501196.239,1488145.481,1475432.328,1463067.74,1451062.041,1439425.045,1428166.054,1417295.01,1406820.707,1396752.702,1387099.663,1298756.293,1290844.935,1217991.645,1211576.125,1130166.854,1124985.142,1077041.874,1073076.636,1069521.011,1066379.077,1063653.51,1061348.388,1059466.261,1058009.422,1056980.293,1056381.04,1056212.939,1056478.027,1057176.815,1058310.45,1059879.06,1023852.15,1026335.187,1029243.385,1032575.341,1036330.165,1040506.199,1045101.658,1088041.893,1093493.665,1099366.901,1105658.544,1112364.769,1119481.754,1127004.911,1134929.651,1143251.259,1151963.744,1198486.113,1208116.34,1218126.611,1228510.428,1239260.525,1250368.747,1261827.191,1273628.083,1285762.12,1298221.4,1310995.983,1324076.946,1373848.049,1387692.925,1401836.791,1416331.389,1472264.012,1487672.272,1503344.474,1580670.62,1597353.471,1821664.736,1844067.123,1930593.109,2017342.126,2041241.243,2153208.828,2178850.009,2352294.643,2379415.348,2406707.723,2434152.652,2461730.507,2489421.534,2517206.235,2545066.129,2572981.334,2600932.862,2628901.85,2656870.073,2684818.287,2712728.14,2740581.789,2878210.055,3354373.481,3386093.979,3452496.699,3562924.606,3649797.755,3843692.681,3880142.712,4197132.179,4515171.039,4556465.305,4597505.06,4638263.924,4811000.338,4854630.185,5164573.655,5210318.347,5255765.706,5300877.371,5345620.08,5389966.175,5433891.443,5622366.331,5666718.926,5710589.009,5753960.395,5849684.31,5893219.337,5936210.55,6001812.143,6045832.614,6089287.859,6378493.008,6512478.221,6558402.484,6603705.319,6741933.857,6789512.501,6836424.728,6882660.342,6691696.937,6735044.363,6777788.713
46.5,2186026.683,2165927.146,2117868.595,2098380.822,2079053.461,2059905.43,2040956.654,2022233.868,1907737.381,1890379.871,1776561.482,1760588.668,1744882.957,1729456.96,1714323.791,1601653.01,1587899.999,1574465.29,1561360.993,1548597.951,1536186.505,1524138.007,1464407.02,1453601.344,1443182.575,1433159.668,1363381.435,1354771.474,1346569.733,1308075.298,1300997.709,1294345.112,1288123.311,1282338.105,1276995.799,1272101.314,1267660.07,1263676.483,1260155.217,1257100.184,1254514.66,1252402.431,1250766.648,1249609.581,1248933.375,1248740.3,1249031.489,1249808.08,1251070.953,1252820.488,1255056.306,1257778.155,1260985.405,1264676.037,1268849.421,1273502.278,1278632.717,1284237.964,1290313.981,1296857.618,1303864.207,1311329.209,1319247.579,1327613.894,1336422.102,1345665.897,1355338.468,1365432.88,1375941.187,1386856.202,1398169.096,1409871.042,1421953.59,1434406.904,1447221.651,1460387.87,1473894.713,1487731.967,1501888.912,1516353.693,1531131.354,1546273.476,1561744.369,1577505.317,1593527.818,1609791.444,1655076.44,1672004.543,1899109.512,2016222.545,2039673.224,2157973.339,2182529.631,2251977.453,2348624.598,2375184.664,2401894.046,2428733.7,2455683.954,2482725.763,2509840.717,2537009.268,2564212.752,2591433.008,2618650.995,2645849.056,2673008.275,2700111.374,2727140.321,2754078.215,2780907.906,2807612.244,2834175.084,2916003.833,2943984.916,2996495.556,3201191.395,3406229.751,3436634.809,3466798.744,3535385.23,3565516.501,3725478.323,3758419.847,4069344.098,4370233.84,4406973.19,4443372.042,4479400.38,4515032.352,4550247.654,4585027.243,4619355.986,4653218.876,4686601.662,4719493.247,4751881.145,4783755.394,4835583.144,4868149.615,5154716.198,5431733.924,5466859.183,5501386.929,5535309.091,5660398.884,5696580.699,5752794.96,5787963.853,5682493.367,5715450.025,5779366.376
46.475,2076892.921,2057772.789,2038778.013,2019922.356,2001220.883,1982689.968,1826593.985,1809833.133,1675873.279,1660720.37,1645830.428,1631168.7,1423161.225,1410643.42,1323882.124,1312484.094,1301337.078,1290450.821,1279833.057,1193926.055,1184440.721,1175240.353,1166332.986,1157726.154,1149427.491,1141444.23,1133783.199,1079014.615,1072481.495,1066280.048,1060415.397,1054893.368,1049719.586,1044898.671,1040435.646,1013163.804,1009625.688,1006452.09,1003646.528,1001212.215,999152.0635,997468.8867,996164.9948,995242.1957,994702.6993,994547.7108,994778.6366,995396.0793,996400.8425,997792.8257,999572.6316,1001739.155,1004292.096,1007230.548,1010553.007,1014257.462,1018342.408,1022805.031,1027643.021,1032853.064,1038432.046,1044375.849,1050680.755,1057342.447,1064355.901,1071716.396,1079418.007,1087455.811,1095823.079,1104514.185,1113521.998,1122839.688,1132460.624,1142376.471,1152580.397,1163063.664,1173818.336,1184836.178,1196108.45,1207626.212,1219392.478,1253540.766,1266016.081,1278727.647,1291653.463,1378033.265,1464450.232,1478977.462,1660911.117,1679961.037,1699192.866,1718592.439,1853539.578,2044923.21,2020813.715,2043278.605,2065876.184,2088590.984,2111407.033,2134308.462,2157280.003,2180305.985,2203370.94,2226459.299,2249556.698,2272647.167,2295716.14,2318749.153,2341731.642,2364648.942,2387487.592,2410233.53,2451718.407,2518643.289,3022327.871,3050746.206,3079109.396,3107380.678,3135520.074,3163497.451,3191291.714,3218884.18,3359782.957,3389977.482,3419940.478,3449696.355,3479237.98,3508537.429,3537572.001,3655456.146,3732930.791,3799643.43,3829111.528,3858223.947,3886969.234,3915338.25,4005182.742,4034189.19,4079094.058,4108678.272,4137840.813,4166574.449,4194871.344,4222726.176,4250132.516,4350167.073,4461298.12,4490484.668,4519180.636,4547403.503,4575195.054,4602543.938
46.45,2078151.963,2058762.341,2039478.126,2020312.241,2001280.634,1982399.529,1963687.807,1945167.833,1926868.846,1908830.808,1788636.4,1772033.446,1652509.881,1637361.991,1622462.127,1607822.478,1593455.328,1474922.674,1462020.488,1449408.306,1437097.587,1425098.228,1413421.321,1402076.398,1391074,1380423.658,1370134.906,1192598.019,1083669.984,1036280.332,1030245.502,1024539.631,1019167.578,1014134.474,1009445.086,1005104.548,1001116.432,997485.6904,933016.5554,889034.642,886900.8523,885110.6872,883666.4379,882570.396,881824.1196,881429.1668,881387.371,881699.1902,882365.9078,883387.4321,884764.7713,886497.5588,888584.878,891026.9122,893822.1949,896969.6262,900467.8313,904315.0686,908508.8635,913046.9244,917926.5932,923144.6621,928697.9229,934582.6176,940794.9884,947330.544,1055466.932,1062987.715,1070842.041,1079024.867,1087529.137,1196799.697,1206496.066,1216514.244,1226846.259,1237483.677,1248417.882,1259640.167,1271141.367,1282912.681,1294955.852,1346497.412,1417530.058,1431043.142,1444803.702,1458794.872,1473001.713,1588585.284,1857413.627,1877679.129,1898166.717,1918860.627,1939745.001,2070030.638,2092998.299,2116149.458,2139467.525,2162935.728,2186536.559,2210253.429,2234069.748,2257968.191,2281932.353,2305945.461,2682479.493,2710054.233,2737665.36,2765296.011,2792928.861,2928756.577,3123027.031,3153301.271,3183535.548,3260999.902,3292676.045,3324276.937,3355845.108,3387343.528,3418731.408,3449978.227,3481060.612,3511958.582,3703332.471,3738420.203,3773302.897,3807999.251,3941948.261,4129736.87,4166450.425,4202894.415,4239049.5,4274898.632,4310426.412,4345618.909,4380462.007,4414943.24,4449051.427,4482775.202,4531912.216,4566236.256,4600149.304,4633640.544,4666700.351,4699320.384,4827574.705,4863562.424,4899085.804,4934134.674,4968700.324,4919112.813,5084913.307,5119187.761
46.425,2389644.506,2367355.666,2345186.345,2323152.038,2301270.663,2279561.295,2258045.858,2236750.279,2215709.233,2194968.675,2174534.717,2154371.419,2134493.852,2114917.193,2095657.569,2076730.367,2017627.708,2000066.978,1982878.301,1857241.752,1841725.093,1717564.419,1703822.963,1690478.116,1584631.444,1573317.598,1562414.168,1441013.316,1431747.229,1422893.561,1414461.059,1406456.68,1398888.54,1391763.699,1385089.115,1312700.42,1307368.91,1236483.915,1232306.292,1228570.915,1225281.684,1222442.604,1220056.941,1218128.175,1216658.519,1215650.607,1215106.442,1215027.711,1215415.361,1216270.658,1217593.707,1219384.93,1221643.483,1224368.735,1227560.052,1231215.011,1235332.241,1239909.213,1244942.871,1250430.157,1256367.595,1262750.756,1335514.032,1343028.104,1350991.484,1359398.163,1368241.186,1377514.124,1387209.809,1397320.021,1407837.276,1418752.827,1430057.925,1441743.823,1453800.507,1530389.169,1543498.876,1665292.016,1679804.768,1802024.028,1818080.109,1834558.199,1851425.311,1868643.71,1886185.679,1904029.61,1922157.48,1940552.006,1959197.797,2082255.913,2286641.763,2311294.87,2336184.067,2361291.225,2277896.021,2302425.498,2426322.363,2452716.208,2479250.336,2505905.566,2532662.925,2559503.759,2586409.307,2649508.517,2677103.362,2704715.069,2732324.775,2759914.244,2787464.505,2939388.237,2967932.814,2996390.86,3245607.134,3549973.889,3584239.945,3630015.464,3867528.766,3904142.647,3940627.416,3976947.028,4013074.29,4048985.699,4193598.249,4231906.492,4292683.384,4444398.008,4483743.358,4522804.348,4561553.151,4599964.789,4676274.676,4714860.851,4938460.478,4978252.712,5017621.671,5056554.498,5139754.506,5178772.388,5235236.854,5274886.696,5314044.862,5352701.126,5390844.213,5428465.9,5465557.229,5578996.283,5617927.739,5656295.953,5792546.722,5830731.441,5868397.5,5905529.828
46.4,3244200.526,3213443.362,3182932.161,3152685.721,3122724.815,3093072.322,3063754.211,3034800.902,3006253.698,2978166.763,2950547.518,2923352.803,2896600.55,2870308.814,2844496.144,2819180.223,2599971.126,2577503.879,2360344.353,2340851.419,2321855.976,2303372.989,2285417.295,2236113.581,1961488.909,1947732.152,1934490.446,1921775.663,1909597.448,1897967.55,1886895.12,1876390.173,1866461.738,1857118.347,1848368.903,1840220.95,1832681.908,1825758.826,1819457.762,1813785.519,1808747.043,1804347.65,1800591.547,1797483.06,1795025.776,1793222.292,1792075.453,1791587.236,1791759.002,1792591.741,1794085.452,1796240.135,1799055.296,1802529.451,1806660.497,1811446.332,1816883.866,1822969.634,1829699.062,1837067.822,1845070.966,1853702.189,1862955.06,1872823.025,1883298.169,1894372.825,1906038.091,1918285.308,1931104.462,1944485.535,1958418.139,1972890.651,1987892.435,2003410.632,2019433.244,2035947.289,2052939.286,2070396.005,2088302.852,2106646.102,2317939.731,2338684.246,2551375.376,2574752.033,2598586.238,2622850.662,2647522.923,2672582.37,2698009.339,2723784.663,2966832.046,3183027.999,3246428.417,3280742.96,2854755.622,2885647.082,3048013.052,3080854.907,3113889.303,3147094.723,3180450.516,3213935.289,3247527.77,3281207.557,3314953.998,3348745.575,3382563.121,3416386.48,3450194.875,3483970.005,3517692.208,3551342.44,3584902.769,3673521.291,3861793.544,4051901.556,4089286.868,4126561.504,4417468.107,4482868.507,4522823.141,4562536.017,4818897.2,4864283.432,4909403.543,4954287.584,4998921.581,5043266.209,5087288.204,5130959.865,5265551.888,5449822.321,5494273.546,5538278.846,5804108.319,5849551.559,5894506.705,5985117.79,6049994.482,6095568.927,6140589.985,6185044.549,6228920.623,6272207.695,6444662.366,6492509.22,6539735.787,6586330.318,6632280.819,6540315.019,6584078.808,6627260.644
46.375,2461297.336,2438628.243,2385712.231,2363698.894,2341856.489,2320206.704,2298773.003,2277585.808,2256686.589,2236132.779,2113749.69,2094675.321,1830818.132,1814685.186,1798868.182,1783379.807,1768232.883,1649230.48,1635600.377,1622335.735,1540371.362,1528592.165,1517199.709,1506203.409,1495613.358,1485439.243,1475689.658,1466373.332,1423966.475,1415856.894,1408199.809,1401002.449,1394271.226,1388012.823,1382233.518,1376939.175,1372135.523,1367826.929,1364018.713,1360715.512,1357920.328,1355637.662,1353870.517,1352621.619,1351893.289,1351687.845,1352006.924,1352851.345,1354222.336,1356120.169,1358544.708,1361495.544,1364971.722,1368972.013,1373494.646,1378536.617,1384096.428,1390170.122,1396754.015,1403844.697,1411436.711,1419525.693,1428106.049,1437171.367,1446716.054,1456732.607,1467214.207,1478152.803,1489540.756,1501368.927,1513628.858,1526311,1539405.394,1552902.081,1566790.967,1581060.73,1595700.318,1610698.411,1626043.003,1641722.635,1657742.491,1674166.55,1690953.752,1708058.669,1725449.106,1743101.6,1760997.599,1911378.774,1930669.636,2051025.569,2071487.98,2092139.056,2112963.109,2389623.578,2511114.636,2538987.492,2566999.356,2595129.766,2623358.26,2734792.794,2764476.039,2794218.762,2876677.237,3137932.136,3170443.85,3202956.247,3235447.908,3267897.144,3300281.582,3332581.441,3364775.031,3396842.163,3428762.783,3563373.744,3598759.492,3633963.123,3696149.079,3924029.562,4152142.636,4189867.39,4366601.598,4405125.073,4536761.598,4576809.806,4616467.861,4699272.016,4739434.541,4892455.112,5230436.244,5273668.833,5316404.455,5358621.966,5400301.72,5467150.682,5508288.588,5906285.009,5949565.617,6346863.174,6416242.125,6462961.259,6509065.835,6598654.553,6709838.626,6877249.688,7199867.676,7324171.925,7375232.121,7425564.395,7475158.382,7632653.293,7682709.596,7732079.449
46.35,3124450.116,3095598.841,3021150.016,2993224.012,2965502.669,2938011.481,2880967.848,2854423.763,2737074.74,2712207.1,2687748.078,2663643.444,2485357.864,2463399.142,2286285.186,2266573.93,2247261.714,2228364.454,2209897.785,1962603.726,1947107.95,1932049.104,1917440.709,1903295.019,1889625.134,1876443.591,1863762.361,1851593.276,1839946.759,1778805.401,1768721.941,1759182.742,1750196.114,1741770.929,1701140.595,1401279.526,1396055.109,1391232.407,1386817.76,1382815.956,1379232.488,1376071.723,1373337.746,1371035.205,1369166.776,1367736.826,1366747.608,1366201.517,1366100.666,1366446.181,1367240.597,1368483.916,1667370.98,1671368.276,1675985.472,1681219.89,1687068.854,1693528.138,1700593.236,1708260.203,1716522.983,1725375.66,1734812.599,1744825.772,1755407.995,1766551.381,1778246.633,1790485.581,1803257.803,1816553.298,1830361.501,1844671.426,1859471.524,1874748.976,1890492.232,1906688.052,1923323.055,1940383.578,1957855.818,1975725.125,1993996.57,2012732.834,2063092.661,2082852.089,2102955.904,2276488.224,2345304.296,2520864.632,2545035.89,2569500.406,2594237.615,2619228.503,2644452.926,2669892.433,2695526.601,2996141.24,3028180.322,3060372.232,3092693.023,3125120.017,3157629.834,3277338.726,3311326.524,3345349.536,3379383.957,3413407.392,3530920.51,3565710.472,3600425.922,3635044.747,3669544.127,3703902.512,4059687.989,4475440.805,4518476.081,4601610.671,4644998.928,4688248.443,4731294.142,4774088.98,4999722.928,5043457.262,5201288.159,5247230.522,5292801.03,5369284.07,5415045.435,5460410.577,5505342.312,5549811.342,5666169.597,5710523.69,5754342.396,5797609.236,5840306.885,5882421.398,6091430.484,6133760.504,6175459.638,6216515.352,6256917.361,6327906.671,6415708.883,6457285.897,6568398.748,6677955.444,6797830.121,6841443.321,6884299.149,6926427.747,6967893.628,7008679.042
46.325,4075691.954,4036718.14,3998000.291,3959562.042,3855388.892,3818514.082,3782011.976,3745923.397,3710301.2,3675218.15,3640681.98,3606634.968,3573099.027,3540097.935,3507655.471,3475794.407,3305216.003,3276395.445,3248209.144,3220678.297,3193822.673,3167662.898,3142218.021,3117507.953,3093551.029,3070365.01,2731044.508,2712289.832,2694183.019,2676738.394,2256728.695,2243583.061,2159006.395,2147734.309,2137049.211,2126960.698,2117478.797,2108611.814,2100368.059,2092755.981,2085782.886,2079455.364,1869533.163,1865262.962,1861588.487,1858514.035,1465179.337,1464346.267,1464006.077,1464159.628,1464808.208,1465952.104,1467591.602,1469725.986,1472354.826,1475476.834,1479090.146,1483192.902,1487782.236,1492855.283,1498408.749,1829721.408,2041887.141,2052996.222,2455713.557,2469334.454,2483733.13,2498898.415,2514818.275,2732421.595,2751088.18,2770526.96,2790721.747,2811657.646,2833317.182,2855684.311,2878740.7,2902467.871,2926847.49,2951860.648,3172439.013,3200239.29,3228745.871,3325763.585,3356086.419,3386998.247,3418469.99,3450474.72,3482987.085,3515982.161,3549435.74,3583324.045,3617622.583,3652308.149,3319708.357,3351648.774,3383838.711,3416255.679,3746910.591,3785928.952,3825112.467,3864435.351,3903872.109,4092152.393,4134122.453,4176158.974,4218236.318,4260328.559,4302408.912,4344452.595,4386433.827,4428328.4,4470111.534,4655439.977,4700885.267,4746181.304,4791414.317,4836520.994,4881430.433,4926091.784,4970465.943,5014522.259,5203672.711,5250887.99,5297734.288,5344256.009,5390440.263,5436239.637,5481614.741,5526533.49,5570969.099,5614898.936,5658303.52,5701166.093,5801527.976,6053752.691,6097696.422,6141022.655,6183718.07,6225770.347,6267168.172,6307901.374,6347960.644,6387336.526,6426022.29,6464009.913,6658056.228,6743377.73,6897636.641,6941667.174,6985047.837,7218320.781
46.3,3910698.824,3873729.363,3836978.556,3335375.356,3303764.978,3094712.416,3065284.586,3036159.031,3007387.753,2798384.092,2772083.306,2746130.149,2720542.202,2390349.3,2369183.033,2348405.468,2111056.461,2093510.39,2076379.909,2059680.382,1985968.978,1970757.331,1956013.425,1941749.966,1927980.251,1914715.508,1901968.737,1889750.872,1878073.584,1866946.919,1539971.476,1532171.154,1524764.851,1517761.877,1511168.286,1504992.502,1499241.172,1210528.201,1206886.14,919566.7904,917297.5198,915333.6257,913677.7673,912332.013,911299.1699,910580.5676,910178.1266,910093.029,910326.6043,910879.4435,911753.1718,912947.3459,805278.5831,807140.2419,809283.0479,811706.4102,814408.4082,1140749.608,1146825.816,1440442.687,1448397.249,1456860.475,1465826.458,1475287.071,1596777.996,1607671.233,1619077.864,1630988.875,1643394.959,1656286.366,1669652.458,1683483.633,1697767.923,2000051.309,2016786.736,2034009.998,2051707.353,2069863.882,2088465.104,2107495.656,2126962.334,2146939.302,2167377.659,2188221.411,2209431.261,2230977.955,2252837.561,2274988.803,2297412.328,2320088.783,2343000.438,2366128.53,2389455.036,2412962.817,2815833.985,3070557.095,3568233.837,3605850.542,3842891.808,3883029.384,3923349.121,4421782.287,4744052.392,4792497.181,4841114.53,4889872.675,5063218.501,5114121.815,5165099.589,5216122.572,5267161.363,5318187.3,5369172.166,5560984.92,5617293.117,5673506.76,5729710.062,5785834.471,5841802.277,5897557.044,5953054.744,6054204.082,6260094.439,6388526.732,6551552.843,6612477.291,6829648.405,6892220.143,6954362.995,7016038.548,7077214.448,7137860.999,7197953.086,7257467.218,7376265.453,7435958.35,7495009.468,7553400.045,7641945.18,7702238.34,7761887.653,7820869.777,7879164.915,7936753.27,7993617.408,8049741.67,8105111.724,8159715.16,8213539.717,8266619.817,8444306.657,8499924.026
46.275,3606301.968,3572829.013,3352493.918,3321156.778,3101490.086,3072357.092,2995648.367,2967726.078,2600050.658,2576237.09,2521698.879,2499046.63,2476742.56,2454805.615,2433254.12,2347714.523,2235493.779,2217085.207,2199123.894,2181625.524,2164604.696,2148075.231,2113541.59,2097955.406,2082894.44,2068371.737,2054401.585,2040996.252,2028167.541,2015928.186,2004289.68,1993262.272,1982857.298,1973083.922,1911343.295,1903333.329,1895968.627,1889256.642,1883203.743,1877817.539,1873103.154,1869066.18,1831801.777,1829365.616,1827608.728,1826533.755,1826143.646,1826440.11,1827424.389,1829097.26,1831458.568,1834508.623,1838245.717,1842668.452,1847774.032,1853561.216,1860025.034,1867161.604,1874966.731,1883434.672,1892560.454,1902336.626,1912756.352,1923811.559,1935494.636,1947796.11,1960706.818,1974216.356,1988314.319,2002989.679,2018230.636,2034024.92,2050359.485,2067221.444,2117332.261,2135378.057,2153920.03,2172942.185,2192430.079,2212366.008,2232755.408,2303397.723,2325148.931,2347332.645,2369910.195,2392851.919,2416134.056,2439733.778,2463629.809,2487802.426,2782844.298,2814063.567,2845540.164,2877250.641,3069337.631,3285733.434,3503101.249,3540089.997,3701959.081,3740803.953,3779790.612,3818892.502,3858082.756,4194859.909,4591189.383,4771938.058,4819565.504,4867227.426,4914895.093,4990401.19,5038417.192,5086355.078,5176619.154,5318769.416,5370274.5,5421619.472,5472880.427,5523993.073,5574886.749,5625508.963,5675819.805,5725785.419,5934139.575,5987548.459,6114395.024,6168038.252,6221295.254,6274118.198,6326464.377,6494766.841,6547636.685,6599937.672,6651646.662,6744615.721,6795965.507,6846653.102,6896662.044,6945977.114,7021851.112,7072286.037,7122004.727,7170991.031,7219230.972,7266711.04,7313419.742,7359347.139,7404484.069,7448822.456,7616501.708,7663453.917,7709673.896,7842159.646
46.25,4455628.659,4413386.846,4371451.82,4329848.246,4288605.465,4247755.237,4207334.8,4167385.264,4127964.666,4089148.453,4050946.62,4013301.131,3976236.005,3939776.877,3903950.024,3771844.285,3738390.96,3705637.135,3609620.542,3578984.08,3549112.086,3169065.865,2899509.394,2877625.308,2856450.073,2835999.971,2816292.09,2797342.068,2779165.22,2514236.993,2499438.188,2485387.085,2472095.292,2459575.062,2447837.678,2436893.298,2426752.399,2417424.495,2408918.45,2256253.146,2250250.567,2245048.247,2094733.579,2091490.632,2089014.089,2087307.979,2086375.366,2086218.023,2086837.884,2088236.24,2090413.734,2093369.562,2097103.883,2101614.603,2106898.981,2112955.082,2265336.653,2273260.56,2281990.206,2291519.787,2301842.21,2312950.06,2324835.598,2337489.634,2350902.82,2365064.998,2379964.399,2395590.869,2411931.025,2428972.615,2446701.937,2606532.967,2626253.423,2646661.126,2667738.505,2931759.43,2955734.117,2980391.538,3247039.256,3274986.536,3303635.089,3333053.754,3363186.912,3393972.657,3425365.205,3457329.412,3489835.131,3754922.153,3790473.172,3826541.683,3863102.052,4189628.531,4233965.62,4278755.072,3910184.587,3951909.715,3993922.768,4095553.257,4138626.28,4395024.282,4441391.84,4487956.883,4534688.943,4761793.864,4810418.394,4859135.622,4907915.883,4956729.194,5005545.728,5342740.269,5394520.047,5446251.461,5497905.009,5705787.621,5763253.678,5820586.575,5877869.657,5935033.28,5991999.741,6048711.486,6269767.399,6327557.494,6650461.21,6714084.449,6853967.391,7180158.226,7246709.887,7312843.685,7378512.063,7527071.935,7593950.372,7660263.922,7725984.211,7791086.089,7855544.407,7919336.274,7982441.216,8044838.919,8141523.092,8206129.726,8270046.855,8333249.329,8395715.548,8600596.709,8663043.098,8724681.975,8785498.185,8845476.898,9292088.16,9358585.814,9424284.5,9489158.746
46.225,4493108.504,4450644.954,4408490.953,4255164.046,4214791.268,4174818.707,4135281.614,4096223.602,4057701.563,4019792.884,3982506.256,3945778.392,3909633.72,3874096.998,3839194.132,3804948.567,3771385.88,3738529.353,3621777.175,3591299.163,3561584.204,3469538.611,3442056.737,3415395.465,3347701.655,3323142.139,3299456.184,3276661.495,3254774.96,3233813.631,3213792.756,3194728.402,3176634.669,3159525.495,3143414.159,3128313.942,3114235.502,3101191.133,3089190.02,3078242.981,3068358.216,3059544.086,3051807.969,3045156.096,3039594.368,3035127.869,3031760.533,3029495.968,3028335.484,3028282.527,3029336.274,3031496.891,3034764.049,3039135.29,3044608.153,3051178.869,3058842.681,3067594.507,3077428.446,3088336.791,3100311.671,3113344.071,3127424.151,3142541.748,3158684.563,3175841.285,3193997.976,3213141.029,3233256.179,3254326.703,3276337.189,3299270.913,3323109.512,3347835.115,3373428.047,3399869.618,3427138.84,3455215.383,3484076.785,3513701.896,3544091.536,3575316.861,3607320.159,3640036.831,3673419.33,3707430.93,3742039.658,3777216.824,3812935.373,3849168.089,3885889.888,3962096.477,4000054.178,4345376.935,4029035.924,4071840.175,4114940.86,4158308.629,4201913.479,4245726.882,4289720.801,4333864.903,4482476.917,4528491.926,4574596.783,4807431.212,4855333.85,4903254.032,4951162.737,5292344.449,5444488.246,5496340.593,5548106.863,5699210.194,5754230.67,5809110.799,5863941.25,5918653.16,6006617.715,6061322.739,6166031.01,6220786.86,6614276.882,6674477.723,6734280.15,7060464.937,7122602.103,7184327.902,7245595.607,7306366.197,7366607.043,7426290.11,7485390.476,7543884.859,7690066.384,7748280.894,7875379.373,7933770.792,8020457.636,8080116.109,8189598.297,8248649.968,8306929.733,8364422.179,8421113.042,8625661.72,8682221.91,8737931.002,9156382.56,9217411.545,9277648.292,9337066.078
46.2,4723515.885,4678630.838,4634051.469,4589804.131,4545920.775,4502436.317,4459389.296,4416826.979,4374811.953,4177699.186,4138683.304,3704710.464,3670986.976,3364141.114,3334368.557,3305149.056,3178529.183,3151530.958,2847767.082,2824554.927,2801935.683,2779927.467,2758548.561,2737818.069,2656257.658,2637494.644,2254893.963,2240786.951,2227198.573,1728018.645,1232690.83,1226158.428,1219972.879,1214141.1,1208667.045,1203556.642,1198814.997,1194446.063,1190454.286,1186843.784,1183619.169,689899.627,688819.2105,688001.6514,687448.4321,687159.8818,687137.977,564899.2259,565651.7294,566631.1863,567837.7612,569269.9718,570928.8064,572811.6298,574918.7714,577248.7489,579800.2447,582572.1059,585562.3562,588769.8427,592192.2596,595827.6305,977696.0664,1478385.777,1488527.529,1499171.443,1510309.45,1521933.15,1534032.992,2165619.608,2182222.118,2199426.928,2217219.708,2235586.953,2254513.017,2273983.407,2293981.488,2314492.438,2335499.292,2356984.922,2865476.031,2891334.878,2917813.152,2944844.646,2972381.762,3000390.077,3297940.899,3595846.479,3629972.982,3664565.91,3699599.897,3792384.452,3828751.008,3865492.91,3902583.641,3939998.003,3977709.809,4015693.531,4143866.503,4533324.7,4580062.925,4626983.47,4674054.878,4721247.669,4768531.702,4958710.699,5007692.929,5486086.368,5540307.136,5594545.032,5648768.929,5702948.029,5757051.862,5968055.392,6028036.46,6087886.264,6147703.787,6207411.622,6316072.699,6376016.216,6435651.913,6494939.274,6769548.539,7095863.144,7241281.276,7309110.186,7376572.644,7443607.876,7510164.168,7699715.008,7766862.399,7833417.209,7899350.779,7964637.91,8029252.911,8093174.04,8156380.217,8218851.019,8311531.485,8375559.174,8438843.088,8501361.817,8563095.268,8624026.147,8684138.314,8743416.782,9029598.032,9089774.76,9149070.192,9371992.891,9435336.261,9497858.448
