Datetime,11/1/2019,11/2/2019,11/3/2019,11/4/2019,11/5/2019,11/6/2019,11/7/2019,11/8/2019,11/9/2019,11/10/2019,11/11/2019,11/12/2019,11/13/2019,11/14/2019,11/15/2019,11/16/2019,11/17/2019,11/18/2019,11/19/2019,11/20/2019,11/21/2019,11/22/2019,11/23/2019,11/24/2019,11/25/2019,11/26/2019,11/27/2019,11/28/2019,11/29/2019,11/30/2019,12/1/2019,12/2/2019,12/3/2019,12/4/2019,12/5/2019,12/6/2019,12/7/2019,12/8/2019,12/9/2019,12/10/2019,12/11/2019,12/12/2019,12/13/2019,12/14/2019,12/15/2019,12/16/2019,12/17/2019,12/18/2019,12/19/2019,12/20/2019,12/21/2019,12/22/2019,12/23/2019,12/24/2019,12/25/2019,12/26/2019,12/27/2019,12/28/2019,12/29/2019,12/30/2019,12/31/2019,1/1/2020,1/2/2020,1/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,1/8/2020,1/9/2020,1/10/2020,1/11/2020,1/12/2020,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020
55.075,1634810.312,1619456.453,1604153.927,1588911.468,1573739.981,1504520.023,1490833.713,1385986.93,1373608.972,1361376.337,1349291.895,1278295.159,1267133.922,1256111.632,1245236.386,1234516.347,1223959.868,1213574.729,1203368.836,1193350.543,1183527.247,1173906.727,1164496.698,1155304.814,1146338.471,1137604.682,1129110.973,1120864.294,1112871.212,1105138.934,1097673.517,1090481.657,1083569.411,1076942.71,1070607.483,1064569.152,1058833.263,1053404.791,1048288.836,1043489.926,1039012.462,1034860.906,1031039.084,1027550.695,1024399.438,1021587.927,1019119.732,1016997.15,957283.5707,956301.8278,955636.6835,955289.4133,955260.7823,955551.2369,956161.2873,957090.8058,958339.5375,959907.2272,961792.8547,963995.7186,966514.2248,969346.8427,972491.9784,975947.3999,979710.8755,983779.5995,988150.9574,992821.7609,997788.4392,1003047.676,1008595.646,1014428.141,1020541.015,1085138.95,1092316.782,1099799.288,1107581.112,1115656.771,1124020.333,1132665.615,1141594.464,1150831.813,1160359.298,1170156.578,1207167.319,1218022.478,1229118.546,1240446.531,1251997.697,1263763.883,1275736.607,1287907.644,1300268.64,1312811.178,1325527.096,1357845.863,1371017.007,1384334.112,1397787.804,1411369.284,1455080.694,1469111.151,1528815.165,1543408.23,1612844.992,1628199.36,1643619.089,1742931.866,1759475.536,1776067.669,1792697.614,1809355.808,1826031.729,1917940.879,1935247.319,1970061.381,2042799.251,2061923.28,2081033.217,2100108.274,2146100.343,2189285.429,2227783.833,2246890.964,2265889.629,2284794.303,2303599.119,2322285.713,2388097.308,2407151.45,2426046.112,2517633.243,2537217.791,2556617.163,2642776.013,2662214.409,2681437.148,2700437.216,2861026.033,2880623.079,2899974.116,2919073.404,2937915.523,2956495.755,2974809.125,2992851.044,3024881.779,3042432.316,3059698.01,3052538.224,3110016.928,3127565.361
55.05,2152460.087,2132350.222,2070513.923,2051435.07,2032475.045,2013649.313,1994974.335,1976470.019,1849866.547,1833070.223,1748933.024,1733269.389,1717803.366,1702546.746,1687510.553,1604953.867,1591160.08,1577613.06,1564323.141,1507143.546,1494872.696,1482884.597,1471188.436,1459793.786,1430847.582,1420380.276,1410237.141,1400426.525,1390956.466,1381835.002,1373069.639,1364667.572,1356636.229,1348982.27,1341712.356,1334832.919,1328349.855,1322268.828,1316595.506,1311334.864,1306491.802,1302070.838,1298075.8,1253842.275,1251016.064,1248607.817,1246620.06,1245055.09,1243914.362,1243199.636,1242911.755,1243051.638,1243619.437,1244615.459,1246039.016,1247889.876,1250166.509,1252867.843,1255991.812,1259536.576,1263499.38,1267877.315,1272667.547,1277866.096,1283469.056,1289472.447,1295871.367,1302660.994,1309835.815,1317390.853,1325319.448,1333615.78,1342273.111,1351284.935,1360643.976,1370342.579,1380373.624,1390728.611,1444519.632,1455999.499,1467812.343,1479989.172,1492505.794,1573307.401,1587102.107,1601184.77,1682789.382,1699024.262,1715524.742,1732278.114,1749272.433,1766495.066,1783933.992,1801576.732,1819411.112,1837424.576,1912804.68,1931827.871,1951004.343,2032521.596,2052656.65,2072916.657,2093287.606,2113756.326,2195618.041,2216953.85,2337795.951,2360441.465,2383130.851,2405850.709,2428587.029,2451326.411,2474055.303,2496760.691,2519429.328,2542063.664,2564702.058,2587313.808,2657129.081,2826045.698,2851006.052,2910828.792,3018681.412,3046041.973,3126878.571,3154743.383,3182470.992,3210035.596,3241720.344,3269000.742,3382302.888,3410375.572,3438204.858,3509797.719,3589104.72,3617689.77,3645980.585,3673967.593,3709238.832,3736719.676,3891525.072,3919228.333,3946573.735,3973554.002,4000162.474,4026392.949,4052239.531,4077696.938,4102760.041,4005967.64,4029603.893,4135590.34
55.025,3361176.984,3326119.303,3291370.316,3110130.081,3080593.564,3051331.801,3022369.814,2993736.907,2965471.421,2937622.933,2836679.288,2810413.074,2784555.865,2759125.268,2548316.082,2525568.864,2316445.16,2296489.162,2276971.127,2257906.461,2239310.454,2031136.23,2015182.366,1955947.281,1941383.641,1927307.424,1913730.678,1900665.102,1888121.93,1876111.937,1864645.546,1853733.53,1843385.156,1833609.807,1824416.168,1800184.092,1792423.535,1735804.763,1729638.064,1724066.397,1719094.975,1714728.779,1710972.326,1707829.901,1705304.633,1703399.07,1702116.571,1701458.873,1701426.904,1702022.052,1703244.55,1705094.513,1707570.668,1710672.551,1714397.729,1718744.465,1723709.401,1729289.176,1735480.316,1742278.071,1749677.23,1757672.231,1766256.937,1775424.745,1785168.82,1795480.707,1806352.644,1817775.945,1829740.996,1842238.297,1855257.656,1868788.533,1882819.459,1897339.314,1912336.053,1927796.933,1943709.676,1960060.73,1976836.659,1994024.14,2011622.249,2189550.365,2212485.463,2420675.673,2684523.591,2712657.722,2755756.507,2784996.724,2814656.719,2844714.368,2875147.198,2905933.666,2977804.24,3185973.368,2922097.071,2953415.442,2984965.71,3016726.562,3048675.874,3080792.68,3113055.551,3145442.478,3177933.076,3210505.799,3310527.764,3343899.501,3377296.721,3410698.574,3579777.307,3614359.61,3648892.57,3683356.377,3717730.529,3792211.045,3827501.666,3862663.712,3897749.773,3932716.873,4195557.742,4267662.414,4304926.36,4407457.955,4497053.243,4536698.593,4699473.017,4739824.946,4779912.776,4819702.453,4917321.006,4957167.209,4996635.798,5035707.892,5074367.042,5112598.075,5358915.878,5398481.187,5437582.702,5476207.682,5514345.006,5551983.786,5589113.945,5625726.217,5661811.913,5697362.693,5732371.03,5766830.667,5800734.423,5941428.826,5975251.962,5652017.45,5682635.15,5777826.082
55,3906773.484,3865716.125,3825005.382,3784666.769,3583106.252,3548603.18,3514439.658,3480651.406,3447282.914,3414393.062,3381992.972,3350043.522,3264865.4,3234714.32,3205074.984,3175969.113,3147417.906,3085199.089,3035078.178,2993375.741,2957603.578,2933430.27,2909920.097,2887089.677,2864957.068,2843538.232,2822849.919,2802906.652,2783725.179,2765319.109,2747703.228,2693596.177,2677789.525,2662803.419,2648649.766,2635340.21,2622884.696,2611293.823,2600576.62,2590742.115,2581798.42,2573753.386,2566612.902,2560383.771,2555071.228,2550679.852,2547214.092,2486257.954,2484973.684,2484598.806,2485133.842,2486579.315,2488934.179,2492197.518,2496367.239,2501440.462,2507413.785,2514282.761,2522042.809,2530688.04,2540211.782,2550607.101,2561866.405,2573980.538,2586940.469,2600736.123,2615357.165,2630791.947,2647028.433,2721048.788,2739068.334,2757873.881,2777449.467,2797781.482,2818852.917,2840647.94,2863149.147,2886339.397,2910200.503,2934714.146,3136376.855,3167224.045,3198797.57,3231044.437,3263923.559,3297402.356,3331450.864,3366041.08,3401146.705,3485248.213,3522024.239,3559257.053,3596920.356,3634988.502,3337172.698,3372820.425,3408735.343,3444893.767,3481270.577,3527443.554,3564334.332,3615701.566,3674167.674,3743029.362,3781456.946,3969110.98,4009005.497,4097007.31,4137733.493,4178444.629,4219117.035,4259726.502,4300248.825,4391783.916,4440344.599,4482305.854,4524194.487,4565958.947,4607541.92,4648899.836,4690001.291,4996586.893,5176473.944,5220832.326,5264866.861,5381652.397,5426638.062,5471284.44,5515557.248,5559430.054,5602879.307,5657155.545,5699956.971,5742279.627,5784106.762,5825425.162,5866222.003,6149625.205,6191877.595,6233576.238,6294346.965,6335258.429,6375582.649,6415310.727,6454434.944,6611812.283,6682595.207,6721554.555,6792648.634,6836408.912,6875110.229,6913216.844
54.975,4265802.19,4221179.361,4176931.34,3954634.844,3916711.015,3879124.261,3841905.863,3805094.677,3768739.798,3732905.33,3697603.617,3662790.334,3628488.625,3594722.337,3561516.297,3491005.031,3459581.576,3428785.561,3278682.901,3250567.636,3198946.044,3172589.518,3146946.137,3122035.541,3097876.104,2998626.202,2976819.699,2955803.632,2870225.401,2851467.724,2833531.483,2816429.724,2800176.895,2784785.059,2770266.842,2756633.043,2554781.984,2354340.385,2345456.218,2337372.166,2330094.681,2323631.76,2317988.872,2313171.068,2309183.959,2306031.191,2303716.412,2302242.568,2180447.767,2181030.039,2182416.493,2184606.009,2187598.726,2191392.96,2195986.187,2201376.584,2207559.662,2214531.212,2222287.447,2230821.774,2240128.723,2439310.253,2570722.847,2583356.362,2596832.634,2611141.425,2626271.652,2642211.393,2658947.882,2676468.635,2694759.345,2713805.984,2733593.122,2754105.19,2959107.052,2982101.945,3005829.903,3030272.269,3055410.809,3081225.883,3107715.668,3329185.678,3362502.533,3396520.05,3431195.445,3466492.669,3502381.002,3538830.986,3575814.006,3613302.569,3722113.454,3761214.872,3800756.886,3918495.143,3744406.704,3784231.087,3934648.939,3976276.387,4018184.239,4060345.143,4124610.068,4167548.364,4210660.456,4253918.854,4331111.025,4375134.328,4419227.769,4463362.168,4507511.858,4551649.344,4595747.693,4639781.518,4683724.586,4813057.918,4859758.887,4906317.198,4952800.322,5059578.096,5106643.212,5153465.937,5200009.94,5246244.361,5387527.52,5434490.237,5481078.005,5527324.49,5663282.057,5710715.529,5757719.346,5804262.367,5850319.484,5895868.393,5940889.737,5985365.28,6029278.329,6072613.736,6115357.052,6157495.513,6199017.054,6239909.894,6280163.09,6319767.665,6358714.082,6396995.045,6434602.138,6855073.288,6939030.106,6980635.671,7021546.045,6905747.338,6944260.592,7018691.076
54.95,4665252.355,4616074.89,4160454.529,4120335.22,4080530.135,4041069.173,4001985.969,3824193.219,3724839.847,3689622.918,3654947.472,3620764.636,3351943.001,3164628.091,2899050.465,2715654.585,2588959.14,2566233.543,2372681.879,2112163.314,1866144.611,1815483.424,1801094.819,1682049.705,1669322.922,1634209.632,1484927.734,1475075.395,1465678.579,1456746.199,1448286.593,1440307.234,1432815.742,1425819.303,1419324.673,1413337.89,1407865.135,1402912.157,1398484.275,1326680.827,1323867.618,1321570.018,1319791.046,1318534.294,1317801.058,1317594.354,1317916.053,1318767.015,1320148.249,1322060.903,1324504.116,1327477.886,1330981.783,1335014.802,1339574.353,1344659.431,1350266.875,1356394.095,1363037.356,1370193.063,1377856.76,1386023.849,1394688.577,1403845.628,1413488.965,1423611.974,1434207.325,1445267.831,1456785.729,1468752.395,1481159.636,1493998.108,1507258.18,1520930.079,1535003.884,1549468.817,1564313.808,1644762.004,1728459.383,1745201.36,1762328.858,1949746.545,1968819.47,2300428.37,2481937.614,2896624.358,2928099.206,3193075.121,3227600.067,3262562.282,3363106.571,3399310.876,3534054.1,3571728.903,4060247.319,4123957.275,4167688.289,4211763.138,4256152.642,4332734.275,4378200.276,4423902.017,4469810.605,4515897.291,4562133.327,4608489.533,4654937.879,4829109.58,4877089.803,4925091.443,5028572.705,5275820.129,5327047.954,5451448.386,5504977.548,5574311.478,5628383.991,5682376.44,5736217.813,5789858.233,5843257.882,5896382.262,5949203.343,6001693.956,6053835.417,6105663.947,6249746.921,6319089.044,6372228.23,6424926.697,6477156.703,6639802.888,6692480.081,6744619.96,6796202.257,7020810.761,7102578.237,7155335.064,7251382.762,7303767.005,7355489.596,7406537.31,7456897.21,7506558.229,7627337.037,7676870.554,7767277.46,7817469.611,7866899.777,7755693.152,7802563.961,7848759.03
54.925,2074074.454,2055016.644,2036075.213,2017264.754,1944195.364,1926180.54,1908354.1,1890741.519,1873378.321,1856315.102,1839553.296,1823044.461,1806800.679,1790834.987,1775161.259,1759792.293,1659301.354,1645247.244,1545722.622,1533065.777,1520751.61,1508791.006,1418439.035,1408150.438,1256869.812,1193477.462,1185647.415,1178178.108,1171075.998,1164347.665,1157999.448,1152036.967,1146466.085,1085784.062,1081293.244,1077197.253,1073500.515,1070206.738,1067319.869,1064843.018,1062779.294,1061131.449,1059902.352,1059093.56,1058706.986,1058744.902,1059207.547,1060096.238,1061411.93,1063154.506,1065324.203,1067919.945,1070941.613,1074387.651,1078256.506,1082547.099,1087256.562,1092382.501,1097921.806,1103871.848,1110228.438,1116987.63,1124144.998,1131696.118,1139635.606,1147957.841,1156657.441,1165728.066,1175163.138,1184956.079,1195099.233,1260050.678,1271107.282,1282501.899,1348129.371,1360485.879,1373161.622,1386147.031,1399431.461,1413004.507,1426872.626,1526164.61,1625307.681,1641280.908,1709664.997,1910181.956,1932078.073,1954243.669,1976659.605,1999307.701,2022170.255,2045229.923,2150156.421,2174191.377,2115414.597,2139087.019,2162869.601,2274156.756,2299496.4,2324919.771,2350408.806,2375946.163,2401513.542,2427094.078,2452670.069,2478224.53,2503739.88,2529200.09,2554588.295,2629254.696,2748904.633,2775128.902,2801213.826,2899060.103,2927363.644,2955500.452,2983538.104,3011431.269,3039127.558,3066592.286,3093797.463,3294997.745,3495990.387,3524804.656,3835844.831,4146839.076,4429281.113,4464165.032,4591168.376,4627295.744,4663021.228,4698327.843,4755292.914,4833224.745,4868146.939,4902587.948,4936537.965,4969985.506,5002922.08,5035338.836,5360766.111,5394902.357,5578055.521,5612265.566,5645917.638,5720651.738,5790615.255,5825267.253,5859334.486,5759790.727,5866931.535,5899043.888
54.9,1201631.719,1190235.915,1178945.624,1167768.551,1156713.761,1145792.858,1135018.168,1124407.64,1113986.112,1103790.567,1093819.012,1084029.657,1074428.939,1065024.11,1011569.089,991201.024,938341.6456,930539.2778,900863.3761,885927.4356,879002.3515,827086.2479,820938.7355,815033.0699,809374.5086,803967.1307,798815.2873,793923.7826,789296.152,784936.5652,780849.1013,777036.9329,773503.5954,770252.1707,767286.0128,764607.6597,762219.9216,760124.8833,758325.5362,756823.24,755620.0797,754717.9586,754117.7835,753821.3671,753829.2534,754142.5302,754761.7412,755687.3399,756919.1448,758457.2466,760301.5547,762451.2533,764905.7077,767663.8303,770724.1707,774085.7318,777746.2473,781704.1764,785956.6182,790501.5786,795335.8848,800457.1802,805861.3854,811545.5092,817505.3819,823737.4681,830237.0542,836999.8798,844021.1406,851295.851,858818.9348,866584.7717,874587.8324,882822.4061,891281.9662,899961.3457,908853.2023,917951.1906,927248.7841,936739.0029,946428.0111,956361.5854,966512.8943,1020740.864,1074964.664,1086167.572,1097518.143,1109005.32,1270538.735,1286035.238,1301669.253,1317429.63,1333305.038,1391231.414,1317925.47,1340910.611,1356919.089,1372989.117,1389109.091,1415986.895,1451874.668,1502430.066,1519365.141,1536307.738,1553247.707,1646344.656,1739701.491,1757597.334,1775443.594,1793230.117,1841881.018,1859652.584,1877329.606,1981001.367,2001819.315,2022529.935,2043188.978,2081645.15,2102189.705,2122578.256,2142791.586,2168921.46,2188800.846,2208464.945,2237146.991,2306991.752,2354554.161,2373791.221,2472898.896,2691876.353,2851162.897,2872706.656,2893922.907,2914803.673,2935340.342,2955527.203,2975357.821,3129186.767,3149189.706,3168812.288,3203585.282,3268721.556,3287420.262,3305710.331,3396843.226,3414677.883,3467636.248,3486820.914,3505589.328,3548521.387,3566660.8,3600506.292
54.875,957838.0223,950046.1439,914307.1877,906900.1942,899518.8941,892172.8256,884873.8474,877637.5128,837137.1205,830595.7958,824162.6582,817795.4296,811499.0083,805279.4951,737380.6083,732071.0184,726851.3123,701391.8506,696625.0009,691955.6828,687389.1381,682930.9525,678585.6801,674358.7348,670254.8426,666279.0735,662435.724,658729.7783,655165.5327,621187.3024,618215.8947,615392.5461,612721.1235,572990.415,533764.7229,531957.2505,530297.2356,528787.3422,527430.32,526228.3174,525183.8262,524298.9948,523575.5418,523015.6155,522620.7626,522392.6158,498579.9356,498766.3199,499116.6606,499632.0746,500313.1637,501160.5291,502174.6867,503355.6363,504704.3231,506219.7161,507902.3308,509751.5657,511766.9052,513947.6619,516292.9764,518801.9035,521472.8964,524304.8381,550700.0023,590921.3768,594433.9778,598115.0895,601961.7044,605971.5021,631042.0401,635635.8249,640389.6991,645299.6239,650361.8185,655572.2441,660926.3462,702400.8523,708219.0677,714175.1165,754828.2082,761597.9375,768540.7318,775628.4917,782842.0545,790168.3588,826266.2488,834033.8946,841895.2053,849842.1891,857868.3154,865966.7096,924972.5983,934228.3971,943542.1992,952907.2162,962315.3706,971759.5301,981232.5623,990726.3899,1000234.224,1009748.074,1019260.806,1028765.375,1056347.16,1136131.248,1146992.925,1157826.159,1168622.786,1344368.416,1385480.294,1397947.076,1410336.434,1503561.417,1518938.424,1635785.837,1728441.27,1904802.767,1922616.003,1940283.758,1957786.268,1975107.893,1992235.744,2009158.306,2025869.477,2103460.09,2120311.243,2136948.686,2153352.396,2305476.542,2322970.373,2474439.124,2492229.158,2643182.839,2661126.69,2804374.079,2822520.556,2840315.317,2857753.12,3251004.005,3270869.617,3530637.108,3551804.402,3572589.476,3592988.977,3613000.242,3665738.926,3687031.336,3761047.65,3941823.68,3963567.83,4114691.825
54.85,1401528.912,1390348.367,1379184.235,1368044.287,1356939.784,1345882.951,1295886.847,1285331.493,1274886.493,1264591.396,1254444.979,1179585.099,1170421.998,1161376.935,1058254.318,1050296.377,947754.9501,940941.0538,934255.3212,927704.5623,921295.1502,818706.7534,813374.249,808184.4883,803143.2334,798255.8101,793528.1549,788965.419,784572.9279,780356.0945,776319.808,772468.6954,700644.499,697527.1853,694572.3462,691783.8233,689165.3706,686720.393,684452.9065,628810.0005,627199.7464,589643.738,588549.282,533854.8579,468155.5465,443636.8868,443555.2565,443602.8378,443780.5908,444089.3888,444529.8427,445102.7383,445807.9884,446646.466,447617.9092,518204.3821,573683.6785,575697.9803,577894.837,580272.5897,582830.1908,585565.545,588476.8188,591562.7027,594820.5775,598248.086,625717.8307,629534.8943,633519.6708,672985.9135,677419.0015,734247.1607,807260.9756,812876.1737,818683.3557,824677.7196,830853.94,837206.4292,843729.5125,850417.6895,857278.6433,864361.2646,871639.0999,972686.8246,980966.8345,1082754.906,1092092.791,1101570.102,1111177.76,1120906.335,1130747.621,1140693.149,1150734.8,1160863.581,1110513.892,1120316.589,1201261.892,1212583.959,1223950.376,1235352.502,1246781.604,1258228.692,1269685.034,1281141.986,1292591.169,1304023.24,1315430.08,1326802.958,1447782.336,1460527.125,1541838.76,1554986.288,1568063.099,1662792.907,1678906.798,1694939.233,1710949.144,1726900.822,1742753.322,1758479.142,1774057.94,1789474.089,1804715.192,1891885.17,1907129.939,1922206.733,1937112.497,2014879.635,2094880.734,2111038.976,2142314.173,2158337.266,2427839.539,2445744.144,2804296.159,2824224.32,2843846.389,2863156.168,2882147.721,2900815.284,2919153.882,3069969.757,3088462.273,3106601.903,3124384.543,3366278.78,3482194.291,3503245.893,3523939.02,3750475.253,3826706.957,4060677.651
54.825,846345.2959,840301.5427,834251.1776,828198.215,822149.8177,816113.857,810100.4871,804124.2698,798207.2447,792382.3928,709401.965,704506.0857,641594.9927,637270.1773,574564.2896,570844.306,567179.1068,563573.0212,560030.0635,497271.4379,494311.5873,491418.4854,488595.8318,465523.5115,454800.1827,452482.5526,450242.5338,448082.7236,418860.3086,417021.1758,415259.6542,413579.2858,411981.8811,410470.3525,409046.9825,407714.054,406474.3219,405329.2817,404281.8458,403333.6671,402486.7923,401743.1892,401104.7468,368308.3612,326341.3423,326229.8058,326208.1597,326277.2698,326438.0808,326691.0649,259256.8781,259673.9791,260166.7234,260735.5834,261380.7164,262102.3585,262900.5886,263775.013,264725.7892,293630.3605,363808.5664,365425.3346,367147.657,377438.6932,379460.7554,381589.0016,383822.6447,417805.8672,420339.0139,422981.8079,425732.2816,428588.8606,476459.2084,479855.5234,483365.8939,486988.1157,490719.6701,494557.4085,498498.576,502539.9453,506691.0408,510998.6968,515441.1883,519992.7763,524637.7968,586836.8506,648997.8859,654695.38,660469.3832,666314.7006,672226.2944,678199.1271,703150.0155,709395.2744,715689.729,722028.1842,783867.4402,790718.0819,832321.446,847070.4015,854767.367,862483.9322,870214.2721,877952.2472,911096.7811,950283.9662,958440.223,966576.8802,1027518.806,1036410.48,1045270.354,1148822.936,1198508.566,1282083.436,1345346.849,1358414.098,1371482.528,1384520.259,1397491.163,1426670.444,1597871.863,1612380.35,1691431.181,1706035.934,1743246.947,1757693.251,1858721.423,1961373.055,1978330.702,2022188.017,2161251.644,2299540.419,2353057.884,2370936.711,2388553.816,2405901.171,2676616.638,2739414.384,2758484.219,2777243.61,2795686.18,2813806.498,2831598.662,2849057.79,2962402.288,2980101.57,3027488.934,3046346.952,3064850.997,3313280.566,3407622.765,3427263.586
54.8,926123.1927,919132.9868,912144.6903,905163.7262,898197.9613,891256.3319,884349.3018,861517.0427,844106.7931,830421.9648,824297.0471,818237.6619,812248.7737,782631.5369,777000.404,771452.8288,711436.3955,706498.7764,646865.2268,600451.8207,596623.6708,564552.0217,561126.0791,501942.6261,499099.1434,496344.9468,493682.9387,491117.3962,488650.9925,486287.3939,484029.6554,481880.9849,435667.3841,433957.1243,432342.5663,430826.1542,429410.3322,410749.5429,409681.929,396972.3734,388177.046,387561.5144,387048.635,386640.0882,386336.8669,386140.6514,386052.7401,386074.2024,386205.8783,386449.0664,386804.3013,387272.7285,387854.501,388550.4588,389361.0603,413206.2466,414440.7468,415804.2498,417296.9846,418917.8056,420666.2545,445445.8513,447603.6871,449893.8864,452314.9214,454865.6465,457544.7634,460350.2097,463280.6107,466333.7514,469507.5696,472800.0031,504820.5553,550761.2568,554975.1929,559311.5631,571476.9242,587359.6106,608641.0111,613649.8146,618784.0312,678411.0886,684206.9692,744202.704,750636.3423,757177.5209,763816.8456,770546.6783,777360.0688,784250.6775,791212.2416,798238.4217,857485.8033,865028.1469,784056.9825,791035.3498,846763.7603,919325.3834,928085.1186,936861.3514,945646.9024,954435.2031,963219.3793,971992.7098,980748.3206,989479.6431,1032782.854,1041995.588,1051171.813,1066801.535,1085556.499,1108956.629,1118358.629,1289517.052,1302332.926,1315076.928,1327799.697,1340471.904,1353060.094,1365542.119,1377901.328,1390125.959,1402206.235,1564337.447,1758180.796,1775124.68,1813781.578,1862964.915,1880012.292,1896865.745,1913513.435,1929945.204,1946152.574,2031322.704,2127556.975,2143864.782,2159901.752,2175662.997,2191143.095,2206337.69,2385944.073,2401374.372,2540922.164,2556303.505,2571349.392,2836782.986,2881945.853,2899302.027,2916303.424,3138184.739,3155787.079,3173055.647
54.775,1069450.717,1040817.453,1031864.887,983498.6432,974989.7765,966547.1206,958183.2298,949915.3877,941768.6169,885953.8253,878636.4097,828521.0816,821735.1585,771872.9793,765655.4375,759565.2442,753607.9024,703708.2324,698334.2339,693106.5012,688029.6777,683109.0085,538366.7827,535217.5544,532170.1361,529227.7092,526393.8853,502306.8979,499902.0686,497612.1194,495440.1459,493388.9857,491461.0465,489659.3378,335516.6346,334410.1397,333405.7987,332504.9873,331708.5655,331018.167,330434.8237,284134.7017,283891.0974,283744.7457,283696.1624,283746.2935,283895.0529,284142.9566,284490.3485,284937.5726,285484.6289,286131.7754,286878.5821,287725.3929,288671.52,289717.3933,290862.1529,292105.3689,293446.6973,294885.2783,296420.7678,298051.7902,299777.9154,301598.0255,382739.323,385143.6363,533441.4702,537759.0188,542236.9352,546871.608,551659.7695,556597.1204,561679.9631,566904.0843,572265.5285,627886.417,715265.9793,721984.0578,728853.5614,735869.1587,743038.9327,750412.6705,757964.1457,765663.1765,773489.7276,781430.5569,789475.6898,840244.2696,911035.0071,920048.968,929144.1016,938313.185,947548.5652,956843.2772,1006254.965,1015922.951,1025630.492,1035369.762,1045132.68,1054912.107,1064700.39,1211773.926,1224188.974,1236587.168,1248959.653,1261296.968,1273591.117,1285832.813,1298014.575,1368535.482,1417275.345,1430447.26,1443531.984,1536946.793,1552988.476,1568935.485,1601953.025,1778077.727,1795557.99,1812901.619,1830088.921,1847105.106,1863938.137,2031609.349,2052316.058,2072876.587,2093285.605,2113516.284,2133547.213,2235822.58,2337403.938,2357315.515,2376948.92,2396295.126,2524817.846,2544214.526,2563284.537,2582021.517,2600419.531,2760817.009,2779537.823,2940418.726,2959158.371,2977511.672,3136875.916,3155081.146,3205558.742,3360496.147,3380264.984,3495293.419,3586437.196,3606070.86
54.75,1180966.49,1172261.947,1163553.17,1154846.812,1146152.655,1058667.707,1050688.341,963318.5422,899421.404,892974.2669,886641.9763,880368.8736,793979.1521,788469.3404,783030.1104,777667.6129,772387.696,767196.4096,697127.1004,653117.8778,622460.0973,618940.9929,615507.9983,612165.5499,608918.2861,605770.1391,602725.344,463194.2328,324351.3944,322915.7619,286365.7176,285266.0542,284230.0152,283258.8105,282354.2552,281517.5592,280750.4366,142420.5257,142162.5998,87872.64367,87875.76943,87909.85032,87975.08801,88072.38997,88201.45371,88362.88421,88556.78232,88783.65217,89043.59461,89337.11378,89664.00804,90025.28568,90420.64421,90850.58779,91315.31808,91815.13758,92350.04628,92920.54834,93526.64376,94168.33254,94846.01801,95559.39766,131618.0923,132606.6399,133641.3681,134722.0753,135848.2572,278096.261,279948.3256,349268.8634,352030.8274,354886.5643,499990.4058,503896.903,507915.3227,512042.1358,516273.7123,580401.8545,585354.7763,590420.0239,595610.5037,600988.6301,749451.4562,756122.6399,762920.8707,769831.5281,776844.0249,783949.7904,791141.464,798412.3907,805755.9158,845397.1376,930563.2743,1015945.794,1025053.964,1059091.399,1105334.433,1115139.345,1124976.623,1134838.404,1144716.216,1154601.491,1164486.16,1247097.54,1258213.861,1269306.082,1280365.231,1291382.536,1302349.727,1313258.235,1393706.89,1405530.238,1417277.055,1661382.061,2031074.152,2265473.665,2287087.708,2308678.559,2411126.532,2433032.077,2481788.425,2525140.733,2751195.772,2778421.566,2805469.293,2832375.553,2859132.786,2885707.312,2912071.102,2938201.871,2964081.268,2989694.068,3015027.969,3040070.872,3156564.61,3320122.751,3345383.046,3370286.499,3394824.843,3418990.315,3514501.717,3538202.76,3561501.79,3584393.563,3606872.534,3628934.569,3688948.401,3712567.569,3735774.742,4157330.593,4182220.031,4290807.405
