timeInRun,elev_m,inflow_cms,outlfow_cms
706634,186.85,48.32,48.32
706635,186.85,79.07,79.07
706636,186.85,90.98,90.98
706637,186.85,90,90
706638,186.85,119.6,119.6
706639,186.85,119.73,119.73
706640,186.85,112.37,112.37
706641,186.85,272.34,272.34
706642,186.85,221.4,221.4
706643,186.85,290.6,290.6
706644,186.85,277.43,277.42
706645,187.62,316.94,284.24
706646,187.08,324.21,347.18
706647,186.85,193.75,203.48
706648,186.85,188.26,188.26
706649,186.85,243.03,243.03
706650,187.12,295.51,284.24
706651,187.13,191.42,190.96
706652,187.14,174.31,173.85
706653,187.15,115.69,115.23
706654,186.85,251.41,264.03
706655,187.72,320.93,284.31
706656,187.16,325.31,348.63
706657,186.85,325.57,338.89
706658,187.87,327.35,284.25
706659,187.27,325.85,351.01
706660,186.88,325.24,341.76
706661,186.85,182.76,184.18
706662,186.85,170.02,170.02
706663,186.85,166.97,166.97
706664,186.85,163.32,163.32
706665,186.85,159.6,159.6
706666,186.85,157.85,157.85
706667,186.85,156.16,156.16
706668,186.85,153.63,153.63
706669,186.85,151.94,151.94
706670,186.93,150.08,146.63
706671,187.01,94.73,91.27
706672,187.08,48.65,45.64
706673,187.13,24.61,22.82
706674,187.13,23.03,22.65
706675,187.14,22.86,22.65
706676,187.16,23.5,22.65
706677,187.17,23.25,22.65
706678,187.17,22.67,22.65
706679,187.18,22.98,22.65
706680,187.19,22.91,22.65
706681,187.2,23.02,22.65
706682,187.29,26.75,22.65
706683,187.66,38.26,22.65
706684,187.83,29.74,22.65
706685,187.87,24.42,22.65
706686,187.88,22.98,22.65
706687,187.89,22.92,22.65
706688,187.9,23,22.65
706689,187.9,23,22.65
706690,187.92,23.3,22.65
706691,188.66,80.22,47.69
706692,188.74,102.17,98.56
706693,188.81,77.83,74.16
706694,188.89,54.16,50.49
706695,188.97,43.68,40.01
706696,189.05,43.68,40.35
706697,189.13,45.71,42.4
706698,189.21,51.79,48.49
706699,189.36,50.36,46.69
706700,189.44,54.09,50.42
706701,189.52,53.07,49.4
706702,189.6,45.63,41.96
706703,189.68,47.98,44.31
706704,189.75,69.49,65.93
706705,189.83,61.27,57.69
706706,189.91,64.86,61.28
706707,189.98,104.71,101.14
706708,190.06,80.24,76.67
706709,190.13,63.27,59.7
706710,190.21,65.52,61.88
706711,190.29,64.95,61.03
706712,190.36,65.13,61.4
706713,190.43,74.26,70.53
706714,190.5,60.42,56.71
706715,190.58,51.15,47.76
706716,190.59,43.27,42.48
706717,190.6,42.6,42.48
706718,190.6,42.69,42.48
706719,190.61,42.84,42.48
706720,190.61,42.72,42.48
706721,190.62,42.71,42.48
706722,190.62,42.75,42.48
706723,190.63,42.62,42.48
706724,190.63,42.46,42.48
706725,190.7,45.77,42.48
706726,190.91,68.94,59.08
706727,190.67,59.74,70.74
706728,190.44,45.06,56.36
706729,190.2,42.69,54.8
706730,189.97,42.45,53.49
706731,189.73,42.48,53.49
706732,189.5,42.72,53.72
706733,189.26,42.88,53.81
706734,189.03,42.53,52.44
706735,188.79,42.46,53.23
706736,188.56,43.03,53.51
706737,188.32,43.05,53.17
706738,188.09,42.45,53.46
706739,187.85,43.04,53.07
706740,187.62,59.95,69.86
706741,187.38,145.99,155.9
706742,187.15,150.49,160.4
706743,187.15,127.73,127.73
706744,187.15,121.92,121.92
706745,187.15,121.65,121.65
706746,187.15,108.02,108.02
706747,187.15,94.2,94.2
706748,187.15,76.9,76.9
706749,187.15,67.29,67.29
706750,187.15,69.99,69.99
706751,187.15,68.88,68.88
706752,187.15,63,63
706753,187.15,82.16,82.16
706754,187.15,85.33,85.33
706755,187.15,63.05,63.05
706756,187.15,53.08,53.08
706757,187.15,47.67,47.67
706758,187.15,42.9,42.9
706759,187.15,42.64,42.64
706760,187.15,42.46,42.48
706761,187.15,42.45,42.48
706762,187.15,42.62,42.58
706763,187.15,53.92,53.92
706764,187.15,106.84,106.84
706765,187.15,105.37,105.37
706766,187.15,79.95,79.95
706767,187.15,64.33,64.33
706768,187.15,80.99,80.99
706769,187.15,83.91,83.91
706770,187.15,84,84
706771,187.15,77.13,77.13
706772,187.15,71.78,71.78
706773,187.59,82.32,63.85
706774,188.02,87.33,68.86
706775,188.46,95.55,75.65
706776,188.9,78.12,58.58
706777,189.34,67.2,48.1
706778,189.78,65.62,45.1
706779,190.21,121.07,100.46
706780,190.65,138.91,117.05
706781,191.09,110.62,90.1
706782,191.53,91.99,69.51
706783,191.97,78.95,56.37
706784,192.41,70.28,47.71
706785,192.84,64.17,41.6
706786,193.28,59.28,35.28
706787,193.69,52.85,31.15
706788,193.98,47.38,31.15
706789,194.16,46.49,36.42
706790,194.16,41.08,41.08
706791,194.16,37.35,37.35
706792,194.16,37.45,37.45
706793,194.16,34.45,34.45
706794,194.16,32.25,32.25
706795,194.16,31.02,31.15
706796,194.16,31.86,31.73
706797,194.16,41.11,41.11
706798,194.16,60.77,60.77
706799,194.16,53.79,53.79
706800,194.16,46.22,46.22
706801,194.16,40.72,40.72
706802,194.16,35.93,35.93
706803,194.16,32.49,32.49
706804,194.16,31.9,31.9
706805,194.16,40.58,40.58
706806,194.16,45.39,45.39
706807,194.16,58.57,58.57
706808,194.16,49.15,49.15
706809,194.16,41.55,41.55
706810,194.16,36.36,36.36
706811,194.16,32.5,32.5
706812,194.16,31.03,31.15
706813,194.15,30.97,31.15
706814,194.15,30.98,31.15
706815,194.15,30.97,31.15
706816,194.14,30.99,31.15
706817,194.14,30.98,31.15
706818,194.14,31.03,31.15
706819,194.13,30.84,31.15
706820,194.15,23.76,22.65
706821,194.16,23.01,22.71
706822,194.16,23.01,23.01
706823,194.16,23.04,23.04
706824,194.16,23.01,23.01
706825,194.16,23.07,23.07
706826,194.16,23,23
706827,194.16,23.01,23.01
706828,194.16,23.01,23.01
706829,194.16,23.08,23.08
706830,194.16,23.03,23.03
706831,194.16,23.1,23.1
706832,194.16,22.98,22.98
706833,194.16,23,23
706834,194.16,23.01,23.01
706835,194.16,23.03,23.03
706836,194.16,23.02,23.02
706837,194.16,23.02,23.02
706838,194.16,23.03,23.03
706839,194.16,23.02,23.02
706840,194.16,23.03,23.03
706841,194.16,23.03,23.03
706842,194.16,23.03,23.03
706843,194.16,23.03,23.03
706844,194.16,23.03,23.03
706845,194.16,23.03,23.03
706846,194.16,23.03,23.03
706847,194.16,23.03,23.03
706848,194.16,23.03,23.03
706849,194.16,23.03,23.03
706850,194.16,23.03,23.03
706851,194.16,23.03,23.03
706852,194.16,23.11,23.11
706853,194.16,23.1,23.1
706854,194.16,23.11,23.11
706855,194.16,23.11,23.11
706856,194.16,23.1,23.1
706857,194.16,23.11,23.11
706858,194.16,23.1,23.1
706859,194.16,23.11,23.11
706860,194.16,23.11,23.11
706861,194.16,23.11,23.11
706862,194.16,23.11,23.11
706863,194.16,23.11,23.11
706864,194.16,23.1,23.1
706865,194.16,23.11,23.11
706866,194.16,23.11,23.11
706867,194.16,23.11,23.11
706868,194.16,23.1,23.1
706869,194.16,23.11,23.11
706870,194.16,23.11,23.11
706871,194.16,23.11,23.11
706872,194.16,23.11,23.11
706873,194.16,23.11,23.11
706874,194.16,23.11,23.11
706875,194.16,23.11,23.11
706876,194.16,23.11,23.11
706877,194.16,23.11,23.11
706878,194.16,23.11,23.11
706879,194.16,23.11,23.11
706880,194.16,23.11,23.11
706881,194.16,24,24
706882,194.13,40.91,42.48
706883,194.13,42.44,42.48
706884,194.13,42.53,42.48
706885,194.13,42.4,42.48
706886,194.13,42.37,42.48
706887,194.13,42.4,42.48
706888,194.12,42.41,42.48
706889,194.12,42.42,42.48
706890,194.12,42.41,42.48
706891,194.12,42.42,42.48
706892,194.12,42.42,42.48
706893,194.12,42.42,42.48
706894,194.12,42.41,42.48
706895,194.12,42.44,42.48
706896,194.12,42.62,42.48
706897,194.12,42.38,42.48
706898,194.12,42.34,42.48
706899,194.11,42.39,42.48
706900,194.11,42.4,42.48
706901,194.11,42.41,42.48
706902,194.11,42.42,42.48
706903,194.11,42.42,42.48
706904,194.11,42.42,42.48
706905,194.11,42.42,42.48
706906,194.11,42.42,42.48
706907,194.11,42.42,42.48
706908,194.11,42.42,42.48
706909,194.1,42.42,42.48
706910,194.1,42.43,42.48
706911,194.02,42.42,47.21
706912,193.88,42.43,50.26
706913,193.74,42.67,50.5
706914,193.6,42.66,50.5
706915,193.46,42.67,50.09
706916,193.32,42.67,49.85
706917,193.18,42.67,50.13
706918,193.03,42.66,51.02
706919,192.89,42.66,50.77
706920,192.74,42.66,50.31
706921,192.59,42.66,50.31
706922,192.44,42.66,50.32
706923,192.29,42.66,50.31
706924,192.14,42.66,50.31
706925,191.99,42.44,50.1
706926,191.84,42.44,50.29
706927,191.69,32.12,39.97
706928,191.54,31.32,39.17
706929,191.38,31.32,39.17
706930,191.23,31.32,39.17
706931,191.08,31.32,39.03
706932,190.93,31.32,38.46
706933,190.77,31.32,38.46
706934,190.61,31.32,39
706935,190.45,31.32,39.25
706936,190.28,31.32,39.76
706937,190.12,31.32,39.41
706938,189.96,31.32,39
706939,189.79,31.32,38.99
706940,189.63,31.32,39
706941,189.46,31.32,39
706942,189.29,31.32,39.27
706943,189.12,31.33,38.55
706944,188.95,31.62,38.88
706945,188.78,31.62,39.58
706946,188.61,31.62,39.31
706947,188.44,31.62,38.78
706948,188.27,31.62,39.21
706949,188.1,31.62,39.97
706950,187.92,21.19,28.88
706951,187.74,17.66,25.18
706952,187.56,30.59,38.11
706953,187.38,31.63,39.15
706954,187.2,31.62,39.14
706955,187.03,31.62,39.14
706956,186.85,31.62,39.13
706957,186.85,31.62,31.62
706958,186.85,31.62,31.62
706959,186.85,21.16,21.16
706960,186.85,6,6
706961,186.84,1.74,1.99
706962,186.84,6.77,6.77
706963,186.84,1.99,1.99
706964,186.84,6.29,6.29
706965,186.84,1.91,1.91
706966,186.84,6.12,6.12
706967,186.84,1.83,1.83
706968,186.84,6.1,6.1
706969,186.84,1.83,1.83
706970,186.84,6.08,6.08
706971,186.84,1.83,1.83
706972,186.84,6.05,6.05
706973,186.84,1.83,1.83
706974,186.84,6.13,6.13
706975,186.84,1.87,1.87
706976,186.84,6.13,6.13
706977,186.84,1.97,1.97
706978,186.84,16.31,16.31
706979,186.84,10.68,10.68
706980,186.84,30.85,30.85
706981,186.85,31.4,31.16
706982,186.85,32.18,32.18
706983,186.85,30.87,30.87
706984,186.85,31.47,31.47
706985,186.85,31.59,31.59
706986,186.85,31.62,31.62
706987,186.85,31.64,31.64
706988,186.85,31.63,31.63
706989,186.85,31.56,31.56
706990,186.85,31.91,31.91
706991,186.85,32.2,32.2
706992,186.85,31.38,31.38
706993,186.85,31.33,31.33
706994,186.85,31.72,31.72
706995,186.85,32.68,32.68
706996,186.85,172.69,172.69
706997,186.85,156.33,156.33
706998,186.85,106.73,106.73
706999,186.85,84.24,84.24
707000,186.85,73.96,73.96
707001,186.85,64.43,64.43
707002,186.85,56.04,56.04
707003,186.85,33.35,33.35
707004,186.85,27.62,27.62
707005,186.85,23.24,23.24
707006,186.85,21.4,21.4
707007,186.85,19.39,19.39
707008,186.85,21.43,21.43
707009,186.84,21.39,21.64
707010,186.84,16.63,16.63
707011,186.84,14.99,14.99
707012,186.84,17.09,17.09
707013,186.84,21.11,21.11
707014,186.84,20.1,20.1
707015,186.84,18.77,18.77
707016,186.84,19.01,19.01
707017,186.84,18.69,18.69
707018,186.84,17.89,17.89
707019,186.84,28.68,28.68
707020,186.85,32.38,32.14
707021,186.85,26.36,26.36
707022,186.85,30.84,30.84
707023,186.85,26.26,26.26
707024,186.85,18.95,18.95
707025,186.84,18.39,18.63
707026,186.84,18.47,18.47
707027,186.84,17.84,17.84
707028,186.84,17.93,17.93
707029,186.84,17.18,17.18
707030,186.84,22.27,22.27
707031,186.84,24.75,24.75
707032,186.84,22.23,22.23
707033,186.84,18.4,18.4
707034,186.84,16.77,16.77
707035,186.84,17.44,17.44
707036,186.84,17.65,17.65
707037,186.84,22.76,22.65
707038,186.85,22.94,22.65
707039,187.02,29.78,22.65
707040,187.15,27.93,22.65
707041,187.15,22.71,22.65
707042,187.15,22.78,22.65
707043,187.16,22.91,22.65
707044,187.16,22.93,22.65
707045,187.17,22.91,22.65
707046,187.18,23.15,22.65
707047,187.85,51.04,22.65
707048,188,38.26,32.1
707049,188.08,32.51,28.92
707050,188.17,26.93,23.06
707051,188.25,37.25,33.37
707052,188.33,44.69,40.81
707053,188.41,47.05,43.4
707054,188.5,32.52,29.03
707055,188.56,25.25,22.65
707056,188.66,28.8,24.61
707057,188.74,34.21,30.6
707058,188.81,36.24,32.57
707059,188.89,41.31,37.64
707060,188.97,41.31,37.64
707061,189.05,37.26,33.94
707062,189.13,34.22,30.91
707063,189.21,34.22,30.91
707064,189.29,59.5,56.17
707065,189.36,105.48,101.81
707066,189.44,75.05,71.38
707067,189.52,74.52,70.85
707068,189.6,169.83,166.16
707069,189.68,177.3,173.63
707070,189.75,145.86,142.29
707071,189.83,142.06,138.49
707072,189.91,168.45,164.89
707073,189.98,164.13,160.56
707074,190.06,147.23,143.66
707075,190.13,157.18,153.61
707076,190.21,170.87,167.23
707077,190.29,164.11,160.18
707078,190.36,139.98,136.25
707079,190.43,121.41,117.68
707080,190.5,110.51,106.8
707081,190.58,93.3,89.91
707082,190.65,78.6,75.21
707083,190.72,69.09,65.7
707084,190.79,57.4,54.01
707085,190.87,51.08,47.69
707086,190.93,45.59,42.48
707087,190.94,42.97,42.48
707088,190.95,42.66,42.48
707089,190.95,42.7,42.48
707090,190.96,42.76,42.48
707091,190.96,42.76,42.48
707092,190.91,42.7,45.33
707093,190.67,42.71,53.72
707094,190.44,86.56,97.86
707095,190.2,198.51,210.62
707096,189.97,151.97,163.02
707097,189.73,118.26,129.27
707098,189.5,108.25,119.26
707099,189.26,114.26,125.19
707100,189.03,103.47,113.38
707101,188.79,92.47,103.24
707102,188.56,84.65,95.13
707103,188.32,104.69,114.8
707104,188.09,142.75,153.76
707105,187.85,140.59,150.62
707106,187.62,125.82,135.73
707107,188.27,374.26,345.69
707108,192.26,473.76,283.17
707109,195.26,448.26,283.17
707110,195.26,374.02,374.02
707111,194.32,320.25,374.02
707112,187.75,277.16,602
707113,187.76,244.63,244.45
707114,187.15,171.15,196.79
707115,187.15,129.72,129.72
707116,187.15,76.97,76.97
707117,187.15,44.59,44.6
707118,187.14,42.31,42.48
707119,187.15,42.8,42.64
707120,187.15,42.8,42.8
707121,187.15,45.4,45.4
707122,187.15,62.85,62.86
707123,187.15,55.55,55.55
707124,187.15,51.55,51.55
707125,187.15,60.12,60.12
707126,187.15,97.34,97.34
707127,187.15,142.96,142.96
707128,187.15,141.31,141.31
707129,187.15,109.39,109.39
707130,187.15,89.45,89.45
707131,187.15,94.25,94.25
707132,187.15,97.5,97.5
707133,187.15,101.63,101.63
707134,187.15,153.79,153.79
707135,187.15,287.58,287.59
707136,187.15,227.84,227.84
707137,187.15,220.78,220.78
707138,187.15,199.06,199.06
707139,187.59,170.47,152
707140,188.02,148.71,130.24
707141,188.46,132.98,113.08
707142,188.9,133.64,114.1
707143,189.34,124.68,105.59
707144,189.78,109.35,88.82
707145,190.21,104.92,84.31
707146,190.65,111.1,89.24
707147,191.09,103.83,83.31
707148,191.53,104.7,82.22
707149,191.97,108.49,85.91
707150,192.41,95.84,73.26
707151,192.84,93.08,70.51
707152,193.28,91.98,67.98
707153,193.72,83.39,60.02
707154,194.16,72.07,47.45
707155,194.16,71.45,71.45
707156,194.16,80.65,80.65
707157,194.16,98.51,98.51
707158,194.16,102.48,102.48
707159,194.16,89.14,89.14
707160,194.16,81.22,81.22
707161,194.16,76.89,76.89
707162,194.16,72.74,72.74
707163,194.16,70.38,70.38
707164,194.16,71.02,71.02
707165,194.16,68.29,68.29
707166,194.16,66.24,66.24
707167,194.16,58.79,58.79
707168,194.16,55.82,55.82
707169,194.16,54.91,54.91
707170,194.16,61.42,61.42
707171,194.16,75.08,75.08
707172,194.16,99.89,99.89
707173,194.38,137.11,124.68
707174,194.16,177.28,189.7
707175,194.16,268.61,268.62
707176,194.16,359.24,359.23
707177,194.16,214.09,214.09
707178,194.16,165.01,165.01
707179,194.16,115.79,115.8
707180,194.31,93.44,84.95
707181,194.16,79.85,88.33
707182,194.16,70.26,70.26
707183,194.16,61.57,61.57
707184,194.16,56.61,56.61
707185,194.16,50.18,50.18
707186,194.16,44.38,44.38
707187,194.16,39.38,39.38
707188,194.16,35.98,35.98
707189,194.16,33.6,33.6
707190,194.16,30.98,30.98
707191,194.16,27.64,27.64
707192,194.16,25.82,25.82
707193,194.16,23.87,23.87
707194,194.16,23.06,23.06
707195,194.16,23,23
707196,194.16,23,23
707197,194.16,23.02,23.02
707198,194.16,23.02,23.02
707199,194.16,23.01,23.01
707200,194.16,23.02,23.02
707201,194.16,23.02,23.02
707202,194.16,23.02,23.02
707203,194.16,23.02,23.02
707204,194.16,23.02,23.02
707205,194.16,23.03,23.03
707206,194.16,23.02,23.02
707207,194.16,23.02,23.02
707208,194.16,23.03,23.03
707209,194.16,23.02,23.02
707210,194.16,23.03,23.03
707211,194.16,23.05,23.05
707212,194.16,23.02,23.02
707213,194.16,23.02,23.02
707214,194.16,23.02,23.02
707215,194.16,23.03,23.03
707216,194.16,23.03,23.03
707217,194.16,23.11,23.11
707218,194.16,23.1,23.1
707219,194.16,23.11,23.11
707220,194.16,23.1,23.1
707221,194.16,23.1,23.1
707222,194.16,23.11,23.11
707223,194.16,23.1,23.1
707224,194.16,23.11,23.11
707225,194.16,23.11,23.11
707226,194.16,23.11,23.11
707227,194.16,23.11,23.11
707228,194.16,23.1,23.1
707229,194.16,23.11,23.11
707230,194.16,23.11,23.11
707231,194.16,23.1,23.1
707232,194.16,23.11,23.11
707233,194.16,23.11,23.11
707234,194.16,23.11,23.11
707235,194.16,23.11,23.11
707236,194.16,23.11,23.11
707237,194.16,23.11,23.11
707238,194.16,23.07,23.07
707239,194.16,23.32,23.32
707240,194.16,23.02,23.02
707241,194.16,23.06,23.06
707242,194.16,23.1,23.1
707243,194.16,23.1,23.1
707244,194.16,23.1,23.1
707245,194.16,23.11,23.11
707246,194.16,23.1,23.1
707247,194.16,23.55,23.55
707248,194.13,41.07,42.48
707249,194.13,42.4,42.48
707250,194.13,42.4,42.48
707251,194.13,42.41,42.48
707252,194.13,42.42,42.48
707253,194.13,42.42,42.48
707254,194.13,42.41,42.48
707255,194.12,42.41,42.48
707256,194.12,42.42,42.48
707257,194.12,42.41,42.48
707258,194.12,42.42,42.48
707259,194.12,42.42,42.48
707260,194.12,42.41,42.48
707261,194.12,42.42,42.48
707262,194.12,42.41,42.48
707263,194.12,42.42,42.48
707264,194.12,42.42,42.48
707265,194.11,42.41,42.48
707266,194.11,42.47,42.48
707267,194.11,42.52,42.48
707268,194.11,42.36,42.48
707269,194.11,42.4,42.48
707270,194.11,42.41,42.48
707271,194.11,42.42,42.48
707272,194.11,42.42,42.48
707273,194.11,42.42,42.48
707274,194.11,42.42,42.48
707275,194.11,42.42,42.48
707276,194.1,42.42,42.48
707277,194.02,42.32,47.15
707278,193.88,43.22,51.06
707279,193.74,48.77,56.61
707280,193.6,64.02,71.85
707281,193.46,79.81,87.23
707282,193.32,78.17,85.34
707283,193.18,77.62,85.09
707284,193.03,82.5,90.85
707285,192.89,85.28,93.39
707286,192.74,86.68,94.33
707287,192.59,87.1,94.75
707288,192.44,87.06,94.72
707289,192.29,87.03,94.68
707290,192.14,86.99,94.65
707291,191.99,87.04,94.7
707292,191.84,82.11,89.97
707293,191.69,59.96,67.82
707294,191.54,75.24,83.09
707295,191.38,41.4,49.25
707296,191.23,30.97,38.82
707297,191.08,39.58,47.29
707298,190.93,55.78,62.91
707299,190.77,54.33,61.47
707300,190.61,51.51,59.18
707301,190.45,50.71,58.63
707302,190.28,54.16,62.6
707303,190.12,61.17,69.26
707304,189.96,65.17,72.84
707305,189.79,58.01,65.68
707306,189.63,41.47,49.15
707307,189.46,32.39,40.07
707308,189.29,31.46,39.41
707309,189.12,31.35,38.57
707310,188.95,31.49,38.75
707311,188.78,31.56,39.51
707312,188.61,31.57,39.25
707313,188.44,31.62,38.78
707314,188.27,31.58,39.17
707315,188.1,31.24,39.6
707316,187.92,42.37,50.05
707317,187.74,57.95,65.47
707318,187.56,69.78,77.3
707319,187.38,80.6,88.12
707320,187.21,81.54,89.04
707321,187.03,176.5,184.03
707322,186.85,216.26,223.78
707323,186.85,185.3,185.3
707324,186.85,149.64,149.64
707325,186.85,129.03,129.03
707326,186.85,123.6,123.6
707327,186.85,233.91,233.91
707328,187.76,322.55,284.24
707329,187.12,322.5,349.24
707330,186.85,213.75,225.31
707331,186.85,227.49,227.49
707332,187.66,318.4,284.24
707333,186.85,241.2,275.35
707334,187.7,320.02,284.24
707335,186.85,209.99,245.77
707336,186.85,194.69,194.69
707337,186.85,184.89,184.89
707338,186.85,174.07,174.07
707339,186.85,167.01,167.01
707340,186.85,140.6,140.6
707341,186.85,89.81,89.81
707342,186.85,79.83,79.83
707343,186.85,74.72,74.72
707344,186.85,70.14,70.14
707345,186.85,67.42,67.42
707346,186.85,65.38,65.38
707347,186.85,63.41,63.41
707348,186.85,129.17,129.17
707349,186.85,276.8,276.8
707350,186.85,240.71,240.71
707351,186.85,198.79,198.79
707352,186.85,196.08,196.08
707353,186.85,178.83,178.83
707354,186.85,173.91,173.91
707355,186.85,225.74,225.74
707356,186.85,215.35,215.35
707357,186.85,193.38,193.38
707358,186.85,162.37,162.37
707359,186.85,120.69,120.69
707360,186.85,105.41,105.41
707361,186.85,97.59,97.59
707362,186.85,92.35,92.35
707363,186.85,85.26,85.26
707364,186.85,121.29,121.29
707365,186.85,240.09,240.09
707366,186.85,206.87,206.86
707367,186.86,165.36,164.85
707368,186.87,171.36,170.85
707369,186.88,100.38,99.88
707370,186.85,183.34,184.86
707371,186.85,176.09,176.09
707372,186.85,169.32,169.32
707373,186.85,165.27,165.27
707374,186.85,162.56,162.56
707375,186.85,159.86,159.86
707376,186.85,157.16,157.16
707377,186.85,155.13,155.13
707378,186.85,153.78,153.78
707379,186.85,153.1,153.1
707380,186.85,120.62,120.64
707381,186.85,68.67,68.66
707382,186.85,69.52,69.52
707383,186.85,153.54,153.54
707384,186.85,192.05,192.05
707385,186.85,141.52,141.52
707386,186.85,128.29,128.29
707387,186.85,148.48,148.48
707388,186.85,134.72,134.72
707389,186.85,110.22,110.22
707390,187.3,303.47,284.24
707391,186.85,290.64,309.88
707392,186.85,239.58,239.57
707393,186.85,206.87,206.88
707394,186.85,186.93,186.93
707395,186.85,176.45,176.45
707396,186.85,171.04,171.04
707397,186.85,170.03,170.03
707398,186.85,171.04,171.04
707399,186.85,171.04,171.04
707400,186.93,165.97,162.52
707401,187.01,165.02,161.56
707402,187.09,103.01,99.56
707403,187.17,54.51,51.31
707404,187.26,32.23,28.54
707405,187.34,28.78,25.33
707406,187.42,49.41,45.95
707407,187.5,44.67,41.19
707408,187.59,37.24,33.75
707409,187.67,33.35,29.86
707410,187.75,39.27,35.78
707411,187.84,39.27,35.78
707412,187.92,36.23,32.74
707413,188,38.26,34.77
707414,188.08,35.22,31.63
707415,188.17,31.57,27.69
707416,188.25,26.94,23.06
707417,188.27,23.56,22.65
707418,188.29,23.56,22.65
707419,188.34,25.25,22.65
707420,188.46,27.85,22.65
707421,188.66,44.69,36.48
707422,188.74,45.71,42.1
707423,188.81,60.25,56.58
707424,188.89,64.31,60.63
707425,188.97,55.18,51.51
707426,189.05,50.44,47.12
707427,189.13,49.43,46.13
707428,189.21,45.72,42.41
707429,189.29,43.61,40.29
707430,189.36,42.26,38.59
707431,189.44,66.05,62.38
707432,189.52,75.12,71.45
707433,189.6,115.64,111.97
707434,189.68,95.48,91.81
707435,189.75,74.14,70.57
707436,189.83,62.39,58.82
707437,189.91,55.62,52.05
707438,189.98,50.24,46.67
707439,190.06,45.41,41.84
707440,190.13,51.05,47.48
707441,190.21,99.92,96.28
707442,190.29,97.19,93.26
707443,190.36,146.39,142.66
707444,190.43,255.21,251.48
707445,190.5,174.31,170.6
707446,190.58,163.86,160.47
707447,190.58,162.18,161.89
707448,190.72,197.87,191.38
707449,190.79,227.81,224.4
707450,190.87,173.06,169.69
707451,190.97,182.32,177.53
707452,191.07,178.24,173.45
707453,191.17,168.62,163.53
707454,191.28,119.77,114.48
707455,191.38,91.74,86.46
707456,191.14,99.02,111.13
707457,190.91,80.07,91.23
707458,190.67,62.48,73.49
707459,190.44,52.88,64.18
707460,190.2,43.57,55.68
707461,189.97,42.61,53.65
707462,189.73,48.35,59.36
707463,189.5,68.55,79.56
707464,189.26,104.01,114.94
707465,189.03,91.51,101.42
707466,188.79,76.64,87.4
707467,188.56,93.3,103.78
707468,188.32,120.31,130.42
707469,188.09,95.79,106.8
707470,187.85,82.79,92.82
707471,187.62,76.2,86.1
707472,187.38,66.58,76.49
707473,187.15,58.04,67.95
707474,187.15,64.13,64.13
707475,187.15,206.01,206.01
707476,187.15,294.96,294.96
707477,187.15,339.86,339.8
707478,187.15,310.46,310.51
707479,187.15,214.85,214.85
707480,187.15,144.91,144.91
707481,187.15,104.19,104.19
707482,187.15,108.23,108.23
707483,187.15,146.24,146.24
