timeInRun,elev_m,inflow_cms,outlfow_cms
706762,474.72,87.6,44.54
706763,475.11,105.29,44.54
706764,475.57,118.6,44.54
706765,475.99,112.68,44.54
706766,476.33,98.58,44.54
706767,476.55,89.18,52.35
706768,476.55,89.32,89.32
706769,476.55,99.83,99.83
706770,476.55,108.58,108.58
706771,476.55,106,106
706772,476.55,105.07,105.07
706773,476.55,118.18,118.18
706774,476.55,122.71,122.71
706775,476.55,122.88,122.88
706776,476.55,100.57,100.57
706777,476.55,89.83,89.83
706778,476.55,88.59,88.59
706779,476.55,92.01,92.01
706780,476.55,93.46,93.46
706781,476.55,86.8,86.8
706782,476.55,81.14,81.14
706783,476.55,78.34,78.34
706784,476.55,80.09,80.09
706785,476.55,85.25,85.25
706786,476.55,83.83,83.83
706787,476.55,74.46,74.46
706788,476.55,64.29,64.29
706789,476.55,57.52,57.52
706790,476.55,54.52,54.52
706791,476.55,51.87,51.87
706792,476.55,54.17,54.17
706793,476.55,50.51,50.51
706794,476.55,49.35,49.35
706795,476.55,47.26,47.26
706796,476.55,52.72,52.72
706797,476.55,66.51,66.51
706798,476.55,63.31,63.31
706799,476.55,62.29,62.29
706800,476.55,56.69,56.69
706801,476.55,54.54,54.54
706802,476.55,52.38,52.38
706803,476.55,49.95,49.95
706804,476.55,49.07,49.07
706805,476.55,55.64,55.64
706806,476.55,58.28,58.28
706807,476.55,63.12,63.12
706808,476.55,54.79,54.79
706809,476.55,48.51,48.51
706810,476.55,45.93,45.93
706811,476.55,45.03,45.03
706812,476.55,44.91,44.91
706813,476.55,44.32,44.32
706814,476.55,40.84,40.84
706815,476.55,38.2,38.2
706816,476.55,36.99,36.99
706817,476.55,35.54,36.05
706818,476.54,33.9,36.05
706819,476.51,31.86,36.05
706820,476.48,31.58,36.05
706821,476.45,30.8,36.05
706822,476.42,30.58,36.05
706823,476.38,30.32,36.05
706824,476.35,30.16,36.05
706825,476.31,30.27,36.05
706826,476.26,27.86,36.05
706827,476.2,26.82,36.05
706828,476.14,26.14,36.05
706829,476.08,26.23,36.05
706830,476.03,27.44,36.05
706831,475.98,28.47,36.05
706832,475.92,26.63,36.05
706833,475.85,25.07,36.05
706834,475.81,24.17,30.38
706835,475.77,23.54,30.38
706836,475.72,22.95,30.38
706837,475.68,22.9,30.38
706838,475.63,22.25,30.38
706839,475.57,21.79,30.38
706840,475.52,21.6,30.38
706841,475.46,21.37,30.38
706842,475.4,20.89,30.38
706843,475.34,20.36,30.38
706844,475.28,20.05,30.38
706845,475.21,19.68,30.38
706846,475.14,19.4,30.38
706847,475.07,19.57,30.38
706848,475,19.26,30.38
706849,474.93,19.01,30.38
706850,474.86,18.95,30.38
706851,474.78,18.7,30.38
706852,474.71,18.78,30.38
706853,474.64,18.73,30.38
706854,474.56,18.45,30.38
706855,474.49,18.42,30.38
706856,474.41,18.31,30.38
706857,474.33,17.86,30.38
706858,474.25,17.41,30.38
706859,474.17,17.27,30.38
706860,474.08,17.16,30.38
706861,473.99,17.19,30.38
706862,473.91,16.88,30.38
706863,473.82,16.77,30.38
706864,473.73,16.69,30.38
706865,473.64,16.66,30.38
706866,473.55,16.69,30.38
706867,473.46,16.58,30.38
706868,473.36,16.36,30.38
706869,473.27,16.14,30.38
