timeInRun,active rule
707762,GC
707763,GC
707764,GC
707765,Daily BiOp Max Rate of Decrease
707766,Daily BiOp Max Rate of Decrease
707767,Daily BiOp Max Rate of Decrease
707768,Daily BiOp Max Rate of Decrease
707769,Daily BiOp Max Rate of Decrease
707770,Daily BiOp Max Rate of Decrease
707771,Daily BiOp Max Rate of Decrease
707772,Daily BiOp Max Rate of Decrease
707773,Daily BiOp Max Rate of Decrease
707774,Daily BiOp Max Rate of Decrease
707775,Daily BiOp Max Rate of Decrease
707776,Daily BiOp Max Rate of Decrease
707777,Daily BiOp Max Rate of Decrease
707778,GC
707779,500 cfs Max
707780,500 cfs Max
707781,500 cfs Max
707782,500 cfs Max
707783,500 cfs Max
707784,500 cfs Max
707785,GC
707786,Daily BiOp Max Rate of Decrease
