timeInRun,elev_m,inflow_cms,outlfow_cms
707266,249.77,1.38,15.94
707267,249.55,3.73,18.29
707268,249.33,2.1,16.67
707269,249.08,1.39,17.63
707270,248.83,1.08,17.32
707271,248.58,0.98,16.59
707272,248.34,0.91,15.99
707273,248.09,0.88,15.96
707274,247.84,0.81,15.89
707275,247.59,0.81,14.91
707276,247.35,0.78,14.7
707277,247.06,0.79,16.7
707278,246.78,3.46,19.37
707279,246.5,4.57,20.48
707280,246.21,2.63,18.23
707281,245.93,3.46,18.04
707282,245.65,4.81,19.39
707283,245.36,3.04,17.63
707284,245.04,2.25,18.67
707285,244.72,1.77,16.9
707286,244.4,1.52,17.8
707287,244.08,1.42,16.41
707288,243.76,1.07,16.06
707289,243.44,1.28,16.27
707290,243.12,1.18,15.67
707291,242.8,1.52,15.01
707292,242.41,1.49,18.19
707293,242.01,2.63,19.33
707294,241.61,34.62,50.89
707295,241.22,29.43,44.28
707296,240.82,10.9,25.74
707297,240.43,7.16,22.01
707298,240.03,5.05,19.19
707299,239.63,3.88,16.87
707300,239.11,3.46,21.27
707301,238.59,3.04,19.46
707302,238.07,2.63,18.41
707303,237.55,2.47,18.57
707304,237.02,2.26,16.93
707305,236.5,2.09,16.71
707306,235.98,2.64,16.33
707307,235.46,3.47,16.93
707308,235.4,13.45,15
707309,235.34,7.63,9.18
707310,235.28,5.42,6.95
707311,235.21,4.44,5.96
707312,235.15,3.77,5.29
707313,235.09,3.56,5.08
707314,235.03,4.22,5.74
707315,235.03,3.56,3.56
707316,235.03,7.99,7.99
707317,235.03,14.77,14.77
707318,235.34,51.31,43.5
707319,237.13,92.8,45.25
707320,237.46,64.45,55.23
707321,237,44.4,57.07
707322,237.46,67.22,54.54
707323,237.72,64.45,57.07
707324,237.07,40.27,58.54
707325,236.55,40.3,54.9
707326,235.96,36.49,51.99
707327,237.69,96.28,48.69
707328,240.2,139.15,58.38
707329,240.05,67.23,72.44
707330,239.26,44.42,71.57
707331,239.17,64.47,67.17
707332,238.82,56.17,66.64
707333,238.25,46.48,64.69
707334,237.98,53.74,61.49
707335,237.24,38.17,60.01
707336,236.23,27.97,55.89
707337,235.19,23.31,50.21
707338,235.03,18.81,22.65
707339,235.03,15.43,15.43
707340,235.03,13.57,13.57
707341,235.03,11.48,11.48
707342,235.03,10.09,10.09
707343,235.03,8.84,8.84
707344,235.03,8.05,8.05
707345,235.03,7.32,7.32
707346,235.03,6.94,6.94
707347,235.03,6.94,6.94
707348,235.03,15.43,15.43
707349,238.01,124.96,43.5
707350,239.41,103.87,60.18
707351,238.88,51.32,68.01
707352,238.16,42.33,65.03
707353,237.4,38.18,61
707354,236.68,36.45,56.74
707355,237.73,82.44,52.7
707356,237.91,64.46,58.62
707357,237.47,46.48,59.63
707358,236.55,31.26,57.16
707359,235.51,24.87,52.01
707360,235.03,20.2,32.24
707361,235.03,17.43,17.43
707362,235.03,17.44,17.44
707363,235.03,14.78,14.78
707364,235.03,18.82,18.82
707365,236.19,73.11,43.5
707366,236.83,67.31,49.97
707367,237.12,61.8,53.54
707368,239.67,134.38,55.17
707369,239.69,70.07,69.42
707370,238.92,44.44,69.53
707371,237.9,33,65.24
707372,236.69,24.87,59.5
707373,235.51,21.75,52.74
707374,235.03,18.81,30.93
707375,235.03,17.42,17.42
707376,235.03,16.05,16.05
707377,235.03,14.18,14.18
707378,235.03,12.45,12.45
707379,235.03,11.97,11.97
707380,235.03,11,11
707381,235.03,11.04,11.04
707382,235.03,11.06,11.06
707383,235.03,17.49,17.49
707384,235.03,40.31,40.31
707385,235.03,33.05,33.05
707386,235.03,34.76,34.76
707387,235.75,61.72,43.5
707388,235.81,48.93,47.52
707389,235.3,34.75,47.82
707390,236.38,73.13,44.95
707391,241.82,229.41,51.03
707392,242.26,100.1,81.47
707393,241.74,61.72,83.95
707394,240.71,42.37,81
707395,239.55,34.78,75.25
707396,238.41,31.32,68.78
707397,237.3,29.59,62.36
707398,236.34,29.59,56.16
707399,235.55,26.48,47.03
707400,235.42,24.93,28.35
707401,235.75,23.31,14.69
707402,236.07,26.43,18.09
707403,236.25,29.55,24.97
707404,236.42,31.27,26.74
707405,236.59,27.99,23.31
707406,239.77,149.52,52.25
707407,241.63,124.97,57.17
707408,241.33,67.23,78.5
707409,240.52,46.5,76.81
707410,240.63,76.24,72.28
707411,240.33,61.72,72.87
707412,239.68,48.92,71.03
707413,239.05,46.5,67.46
707414,239.03,44.43,44.88
707415,239.29,38.21,30.95
707416,239.54,31.31,21.84
707417,239.79,26.47,18.02
707418,240.04,26.47,18.19
707419,240.3,31.32,22.51
707420,240.55,33.04,23.57
707421,240.77,44.46,36.14
707422,240.99,59.02,50.7
707423,241.24,85.99,76.86
707424,241.53,89.43,78.22
707425,241.66,73.16,68.53
707426,241.88,64.52,55.38
707427,242.1,56.22,46.86
707428,242.3,53.8,45.36
707429,242.5,48.9,40.46
707430,242.7,44.41,35.96
707431,242.9,36.46,28.01
707432,243.1,31.27,22.82
707433,243.3,46.48,37.69
707434,243.5,36.46,27.07
707435,243.68,29.54,21.15
707436,243.86,26.43,18.05
707437,244.04,26.44,18.05
707438,244.22,24.88,16.5
707439,244.4,23.33,14.94
707440,244.58,36.47,27.47
707441,244.76,51.34,42.13
707442,244.94,48.92,40.53
707443,245.2,111.85,98.94
707444,246.56,171.67,100.4
707445,246.03,79.35,108
707446,247.03,160.26,105.02
707447,249.53,236.67,84.39
707448,249.15,96.29,121.23
707449,248.14,56.19,119.69
707450,247.26,64.49,115.6
707451,247.78,139.17,109.69
707452,247.22,82.46,114.13
707453,246.74,76.24,103.32
707454,246.89,58.96,50.39
707455,247.04,48.94,40.37
707456,247.19,61.73,53.17
707457,247.35,46.52,37.95
707458,247.5,36.49,27.93
707459,247.64,31.31,23.23
707460,247.78,27.89,19.81
707461,247.93,26.34,17.67
707462,248.07,38.09,29.34
707463,248.22,48.81,40.06
707464,248.36,58.83,50.08
707465,248.5,56.07,47.32
707466,248.64,46.39,38.27
707467,248.77,53.65,45.28
707468,248.9,64.37,55.62
707469,249.04,48.81,40.06
707470,249.17,38.09,29.35
707471,249.3,34.63,25.89
707472,249.44,29.45,20.71
707473,249.57,26.34,17.59
707474,249.7,26.34,18.06
707475,249.82,42.24,33.96
