timeInRun,elev_m,inflow_cms,outlfow_cms
706551,273.29,23.35,33.98
706552,273.19,59.31,76.68
706553,272.92,72.54,119.33
706554,272.64,72.26,119.73
706555,272.36,67.08,113.98
706556,272.08,61.23,108.13
706557,271.81,60.62,107.52
706558,271.53,61.03,107.93
706559,271.25,63.24,110.03
706560,270.97,65.52,111.11
706561,270.69,69.17,114.76
706562,270.4,70.31,117.78
706563,270.11,70.68,118.15
706564,269.82,70.23,117.7
706565,269.53,68.12,114.59
706566,269.25,64.51,110.63
706567,268.96,62.86,108.98
706568,268.67,64.12,110.24
706569,268.38,66.85,112.96
706570,268.07,64.76,112.59
706571,267.77,63.86,110.97
706572,267.46,63.57,110.69
706573,267.16,63.67,110.07
706574,266.85,63.53,109.93
706575,266.55,63.69,110.09
706576,266.24,65.38,111.06
706577,265.94,44.57,90.25
706578,265.62,30.71,78.21
706579,265.29,26.04,73.71
706580,264.97,24.81,72.15
706581,264.65,24.02,69.76
706582,264.33,23.92,70.32
706583,264,24.18,69.76
706584,263.68,24.48,71.05
706585,263.34,25.62,73.91
706586,263,26.52,73.31
706587,262.65,34.22,82.01
706588,262.31,32.72,79.29
706589,261.97,28.67,75.25
706590,261.63,36.93,83.51
706591,261.28,43.2,88.67
706592,260.94,35.32,80.29
706593,260.36,37.67,114.19
706594,259.77,49.13,123.19
706595,259.19,81.68,155.47
706596,258.61,85.63,157.2
706597,258.02,84.46,155.52
706598,257.44,78.38,147.45
706599,256.85,78.03,146.36
706600,256.18,82.94,159.32
706601,255.51,89.71,165.09
706602,254.84,88.81,162.9
706603,254.17,84.16,156.4
706604,253.5,81.61,151.99
706605,252.83,79.18,148.28
706606,252.16,77.74,145.84
706607,251.49,75.2,141.16
706608,251.49,32.99,32.99
706609,251.49,25.36,25.36
706610,251.49,23.72,23.72
706611,251.49,23.71,23.71
706612,251.49,23.15,23.15
706613,251.49,22.75,22.75
706614,251.46,24.88,27.88
706615,251.46,29.15,29.15
706616,251.49,41.92,38.92
706617,251.49,38.25,38.25
706618,251.49,47.47,47.47
706619,251.49,58.49,58.49
706620,251.74,102.86,78.69
706621,251.49,83.69,107.86
706622,251.49,71.91,71.91
706623,251.49,62.74,62.74
706624,251.49,46.08,46.08
706625,251.49,40.63,40.63
706626,251.49,38.18,38.18
706627,251.49,34.52,34.52
706628,251.48,32.49,33.98
706629,251.46,31.64,33.15
706630,251.46,31.05,31.05
706631,251.46,30.19,30.19
706632,251.46,28.82,28.82
706633,251.46,30.06,30.06
706634,251.46,31.19,31.19
706635,251.46,33.34,33.34
706636,251.49,41.43,38.43
706637,251.49,43.85,43.85
706638,251.49,52.8,52.8
706639,251.49,63.04,63.04
706640,251.49,66,66
706641,252.62,200.06,87.71
706642,252.72,201.03,190.89
706643,253.73,301.34,196.91
706644,254.44,315.87,240.5
706645,254.47,260.2,257.24
706646,254.09,216.98,257.89
706647,253.51,188.36,248.81
706648,253.14,197.49,235.38
706649,253.1,218.49,222.91
706650,254.12,327.05,220.28
706651,256.07,285.31,71.53
706652,258.53,322.98,33.98
706653,260.54,286.54,33.98
706654,260.91,229.39,181.07
706655,260.91,273.84,273.84
706656,260.82,277.12,288.35
706657,260.32,219.73,285.12
706658,259.72,199.35,275.81
706659,259.14,190.04,262.96
706660,258.54,175.45,248.77
706661,257.94,159.23,233.49
706662,257.52,146.83,195.53
706663,257.2,139.47,177.36
706664,256.84,135.84,177.36
706665,256.43,130.43,177.36
706666,255.98,126.36,177.36
706667,255.51,123.9,177.36
706668,254.98,118.85,177.36
706669,254.39,114,177.36
706670,253.74,108.17,177.36
706671,252.88,99.39,187.86
706672,252.13,74.15,151.05
706673,251.49,56.52,118.79
706674,251.46,51.78,55.05
706675,251.57,49.76,38.8
706676,251.74,51.02,33.98
706677,251.99,57.86,33.98
706678,252.18,52.79,33.98
706679,252.35,50.71,33.98
706680,252.49,48.32,33.98
706681,252.63,48.98,33.98
706682,252.82,52.91,33.98
706683,253.21,74.31,33.98
706684,253.59,73.25,33.98
706685,253.92,67.79,33.98
706686,254.19,62.88,33.98
706687,254.44,60.89,33.98
706688,254.68,60.41,33.98
706689,254.92,59.93,33.98
706690,255.25,70.08,33.98
706691,255.96,113.97,33.98
706692,257.08,161.34,33.98
706693,258.08,152.47,33.98
706694,258.87,130.65,33.98
706695,259.49,111.23,33.98
706696,260.01,99.6,33.98
706697,260.52,99.6,33.98
706698,261.19,121.99,33.98
706699,262.46,116.58,33.98
706700,263.12,125.24,33.98
706701,263.81,130.57,33.98
706702,264.42,120.83,33.98
706703,264.96,111.15,33.98
706704,265.42,101.21,33.98
706705,265.82,92.43,33.98
706706,266.16,86.18,33.98
706707,266.66,107.93,33.98
706708,267.1,101.62,33.98
706709,267.47,90.92,33.98
706710,267.81,85.76,33.98
706711,268.13,83.08,33.98
706712,268.41,78.8,33.98
706713,268.68,76.71,33.98
706714,268.92,72.46,33.98
706715,269.14,68.3,33.98
706716,269.33,65.24,33.98
706717,269.5,61.04,33.98
706718,269.68,61.79,33.98
706719,269.87,65.6,33.98
706720,270.07,66.14,33.98
706721,270.25,63.6,33.98
706722,270.42,62.75,33.98
706723,270.58,59.27,33.98
706724,270.72,56.96,33.98
706725,270.92,67.37,33.98
706726,271.33,101.38,33.98
706727,271.63,83.4,33.98
706728,271.85,72.04,33.98
706729,272.03,64.8,33.98
706730,272.19,59.89,33.98
706731,272.32,56.35,33.98
706732,272.46,56.87,33.98
706733,272.63,63.99,33.98
706734,272.8,61.99,33.98
706735,272.94,58.08,33.98
706736,273.11,64.49,33.98
706737,273.36,77.17,33.98
706738,273.62,78.59,33.98
706739,273.91,83.89,33.98
706740,274.34,110.26,33.98
706741,274.95,142.91,33.98
706742,275.62,151.9,33.98
706743,276.23,146,33.98
706744,276.85,146,33.98
706745,277.51,154.73,33.98
706746,278.12,148.55,33.98
706747,278.51,142.09,69.06
706748,278.69,129.26,94.59
706749,278.88,122.91,88.24
706750,278.88,122.42,122.42
706751,278.88,128.28,128.28
706752,278.88,147.29,147.29
706753,278.88,181.33,181.33
706754,278.88,183.17,183.17
706755,278.88,150.91,150.91
706756,278.88,124.56,124.56
706757,278.88,119.38,119.38
706758,278.88,110.16,110.16
706759,278.88,102.34,102.34
706760,278.88,94.99,94.99
706761,278.88,92.62,92.62
706762,278.88,96.95,96.95
706763,278.88,112.61,112.61
706764,278.88,147.77,147.77
706765,278.88,170.41,170.41
706766,278.88,145.12,145.12
706767,278.88,129.47,129.47
706768,278.88,124.26,124.26
706769,278.88,138.34,138.34
706770,278.88,148.57,148.57
706771,278.88,148.97,148.97
706772,278.88,166.65,166.65
706773,278.88,173.61,173.61
706774,278.88,164.18,164.18
706775,278.88,148.98,148.98
706776,278.88,128.99,128.99
706777,278.88,119.36,119.36
706778,278.88,119.02,119.02
706779,278.88,116.97,116.97
706780,278.88,119.02,119.02
706781,278.88,112.34,112.34
706782,278.88,107.89,107.89
706783,278.88,105.38,105.38
706784,278.88,111.85,111.85
706785,278.88,118.51,118.51
706786,278.88,128.21,128.21
706787,278.88,119.36,119.36
706788,278.88,104.02,104.02
706789,278.88,95.05,95.05
706790,278.88,89.27,89.27
706791,278.88,81.03,81.03
706792,278.88,77.09,77.09
706793,278.88,75.46,75.46
706794,278.87,71.77,72.96
706795,278.87,70.17,70.48
706796,278.88,74.91,73.42
706797,278.88,95.09,95.09
706798,278.88,106.73,106.73
706799,278.88,99.06,99.06
706800,278.88,88.66,88.66
706801,278.88,82.89,82.89
706802,278.88,78.92,78.92
706803,278.88,82.26,82.26
706804,278.88,77.25,77.25
706805,278.88,91.54,91.54
706806,278.88,86.78,86.78
706807,278.88,82.96,82.96
706808,278.88,77.38,77.38
706809,278.88,70.42,70.42
706810,278.88,66.87,66.87
706811,278.88,62.08,62.08
706812,278.88,58.89,58.89
706813,278.88,57.29,57.29
706814,278.88,56.13,56.13
706815,278.88,53.04,53.04
706816,278.88,50.5,50.5
706817,278.88,47.32,47.32
706818,278.88,46.1,46.1
706819,278.88,44.8,44.8
706820,278.88,43.22,43.22
706821,278.88,41.18,41.18
706822,278.88,38.62,38.62
706823,278.88,38.62,38.62
706824,278.88,37.35,37.35
706825,278.88,37.37,37.37
706826,278.88,36.14,36.14
706827,278.88,34.85,34.85
706828,278.87,33.6,33.98
706829,278.88,34.84,34.46
706830,278.88,34.86,34.86
706831,278.88,36.08,36.08
706832,278.88,33.66,33.98
706833,278.87,32.65,33.98
706834,278.86,32.12,33.98
706835,278.84,31.22,33.98
706836,278.83,32.15,33.98
706837,278.82,32.09,34.17
706838,278.81,32.6,34.64
706839,278.79,31.85,35.05
706840,278.78,32.31,35.3
706841,278.75,30.97,36.25
706842,278.73,31.28,35.49
706843,278.69,31.37,37.95
706844,278.65,31.39,39.83
706845,278.6,30.99,39.79
706846,278.57,31.41,37.45
706847,278.52,31.75,40.99
706848,278.46,31.71,42.58
706849,278.4,34.36,45.4
706850,278.33,34.59,48.79
706851,278.25,34.46,48.83
706852,278.17,34.25,48.89
706853,278.09,34.26,48.65
706854,278.02,34.43,48.91
706855,277.94,34.88,48.88
706856,277.87,34.76,48.9
706857,277.79,34.43,49
706858,277.71,34.59,49.03
706859,277.64,34.77,49.13
706860,277.56,34.78,49.68
706861,277.47,34.29,50.06
706862,277.39,34.16,49.78
706863,277.32,35.29,48.39
706864,277.25,35.63,48.24
706865,277.18,35.43,48.29
706866,277.1,35.2,48.89
706867,277.02,35.24,49.51
706868,276.94,35.15,50.24
706869,276.86,34.87,50.75
706870,276.77,35.35,51.05
706871,276.68,35.56,51.75
706872,276.59,35.7,52.25
706873,276.5,36.04,52.52
706874,276.41,36.55,52.79
706875,276.32,36.59,53.32
706876,276.23,36.92,53.24
706877,276.15,37.34,52.67
706878,276.07,37.98,52.08
706879,276.02,40.25,49.43
706880,275.97,40.57,49.94
706881,275.95,47.7,50.8
706882,275.91,45.83,52.73
706883,275.84,39.87,52.61
706884,275.79,39.28,49.52
706885,275.71,34.71,48.07
706886,275.61,30.99,48.16
706887,275.54,35.4,49.02
706888,275.5,37.08,44.04
706889,275.49,42.62,44.17
706890,275.5,43.45,40.93
706891,275.52,43.77,41.65
706892,275.51,43.97,44.66
706893,275.49,41.2,44.33
706894,275.46,39.95,46.57
706895,275.41,37.54,46.11
706896,275.38,42.3,46.55
706897,275.38,44.99,45.71
706898,275.4,50.65,47.99
706899,275.43,55.14,48.4
706900,275.29,41.45,66.57
706901,275.03,29.75,77
706902,274.78,27.13,71.28
706903,274.54,25.07,68.03
706904,274.33,29.7,67.22
706905,274.1,31.13,71.22
706906,273.88,31.7,69.73
706907,273.66,32.84,71.03
706908,273.44,32.19,70.36
706909,273.22,35.35,74.84
706910,272.99,35.77,74.64
706911,272.77,29.46,67.32
706912,272.6,26.1,54.56
706913,272.5,26.76,44.77
706914,272.36,24.35,46.77
706915,272.14,25.1,63.5
706916,271.94,26.29,59.79
706917,271.86,40.7,54.03
706918,271.78,40.63,53.23
706919,271.67,41.47,60.05
706920,271.49,34.78,66.23
706921,271.23,37.06,79.87
706922,271,40.03,78.18
706923,270.74,37.32,80.16
706924,270.47,36.01,80.08
706925,270.19,34.42,80.08
706926,269.91,33.82,80.63
706927,269.5,35.77,101.57
706928,269.06,36.28,106.12
706929,268.69,56.34,114.37
706930,268.28,49.22,115.43
706931,267.8,39.83,113.36
706932,267.34,39.55,110.5
706933,266.9,41.78,109.09
706934,266.49,46.54,109.36
706935,266.1,49.75,108.19
706936,265.71,47.84,106.02
706937,265.27,45.14,109
706938,264.81,42.35,109.88
706939,264.32,39.47,109.33
706940,263.84,38.08,106.65
706941,263.56,41.61,81.79
706942,263.44,44.29,61.08
706943,263.44,44.46,43.82
706944,263.52,44.96,33.98
706945,263.6,45.56,33.98
706946,263.68,44.56,33.98
706947,263.75,44.91,33.98
706948,263.68,46.47,56.89
706949,263.34,46.64,94.93
706950,263,46.11,92.9
706951,262.65,44.99,92.78
706952,262.31,45.17,91.75
706953,261.97,45.55,92.12
706954,261.63,45.08,91.66
706955,261.28,44.37,89.84
706956,260.94,44.12,89.09
706957,260.36,70.3,146.82
706958,259.77,71.68,145.73
706959,259.19,72.07,145.86
706960,258.61,70.42,141.99
706961,258.02,70.69,141.75
706962,257.44,68.77,137.85
706963,256.85,69.22,137.54
706964,256.18,72.58,148.96
706965,255.51,71.78,147.16
706966,254.84,71.6,145.7
706967,254.17,70.07,142.31
706968,253.5,69.75,140.13
706969,252.83,68.95,138.04
706970,252.16,68.87,136.97
706971,251.49,66.97,132.93
706972,251.49,25.6,25.6
706973,251.46,18.2,21.2
706974,251.46,18.04,18.04
706975,251.46,18.21,18.21
706976,251.46,18.2,18.2
706977,251.46,18.35,18.35
706978,251.46,22.76,22.76
706979,251.47,34.79,33.98
706980,251.49,41.32,39.13
706981,251.49,50.47,50.47
706982,251.49,43.17,43.17
706983,251.49,33.96,33.98
706984,251.46,27.12,30.09
706985,251.46,24.28,24.28
706986,251.46,22.95,22.95
706987,251.46,22.06,22.06
706988,251.46,21.53,21.53
706989,251.46,21.33,21.33
706990,251.46,23.2,23.2
706991,251.46,31.6,31.6
706992,251.46,28.87,28.87
706993,251.46,25.82,25.82
706994,251.46,24.93,24.93
706995,251.47,35.33,33.98
706996,251.49,42.97,41.33
706997,251.56,64.59,58.09
706998,251.49,47.77,54.27
706999,251.49,39.16,39.16
707000,251.49,36.54,36.54
707001,251.49,34.21,34.21
707002,251.46,31.05,33.98
707003,251.46,29.13,29.2
707004,251.46,27.15,27.15
707005,251.46,25.52,25.52
707006,251.46,23.98,23.98
707007,251.46,23.92,23.92
707008,251.46,24.45,24.45
707009,251.46,25.61,25.61
707010,251.46,22.1,22.1
707011,251.46,19.23,19.23
707012,251.46,23.28,23.28
707013,251.46,29.16,29.16
707014,251.46,31.67,31.67
707015,251.46,27.26,27.26
707016,251.46,25.86,25.86
707017,251.46,26.53,26.53
707018,251.46,25.3,25.3
707019,251.46,26.15,26.15
707020,251.46,26.74,26.74
707021,251.46,25.5,25.5
707022,251.46,26.72,26.72
707023,251.46,26.25,26.25
707024,251.46,21.37,21.37
707025,251.46,21.78,21.78
707026,251.46,27.36,27.36
707027,251.46,26.31,26.31
707028,251.46,24.57,24.57
707029,251.46,23.63,23.63
707030,251.46,25.05,25.05
707031,251.46,25.83,25.83
707032,251.46,24.77,24.77
707033,251.46,24.03,24.03
707034,251.46,23.09,23.09
707035,251.46,23.18,23.18
707036,251.46,24.6,24.6
707037,251.46,27.25,27.25
707038,251.46,29.08,29.08
707039,251.52,39.61,33.98
707040,251.64,46.25,33.98
707041,251.7,39.31,33.98
707042,251.71,35.03,33.98
707043,251.71,33.98,33.98
707044,251.69,32.53,33.98
707045,251.67,32,33.98
707046,251.68,34.89,33.98
707047,251.92,57.66,33.98
707048,252.23,64.1,33.98
707049,252.45,56.21,33.98
707050,252.62,51.79,33.98
707051,252.79,51.23,33.98
707052,252.99,54.33,33.98
707053,253.36,71.82,33.98
707054,253.61,59.72,33.98
707055,253.77,51.12,33.98
707056,253.9,47.64,33.98
707057,254.07,51.87,33.98
707058,254.24,52.83,33.98
707059,254.47,57.72,33.98
707060,254.72,61.42,33.98
707061,254.97,60.9,33.98
707062,255.19,58.18,33.98
707063,255.41,58.18,33.98
707064,255.76,73.43,33.98
707065,256.61,129.83,33.98
707066,257.28,112.46,33.98
707067,257.9,106.12,33.98
707068,258.58,117.65,33.98
707069,259.35,128.81,33.98
707070,260.05,122.81,33.98
707071,260.73,120.83,33.98
707072,261.54,140.86,33.98
707073,262.34,143.16,33.98
707074,263.07,134.83,33.98
707075,263.8,135.91,33.98
707076,264.55,141.24,33.98
707077,265.32,144.61,33.98
707078,265.99,133.48,33.98
707079,266.55,117.88,33.98
707080,267.07,112.96,33.98
707081,267.52,101.64,33.98
707082,267.9,92.65,33.98
707083,268.2,81.59,33.98
707084,268.47,76.12,33.98
707085,268.7,70.68,33.98
707086,268.9,66.17,33.98
707087,269.09,63.93,33.98
707088,269.27,62.28,33.98
707089,269.44,61.31,33.98
707090,269.61,62.06,33.98
707091,269.8,64.16,33.98
707092,269.98,62.96,33.98
707093,270.16,63.48,33.98
707094,270.45,81.05,33.98
707095,271.11,143.11,33.98
707096,271.73,137.65,33.98
707097,272.21,114.31,33.98
707098,272.64,107.69,33.98
707099,273.11,114.31,33.98
707100,273.56,111,33.98
707101,273.95,102.23,33.98
707102,274.29,94.81,33.98
707103,274.69,104.29,33.98
707104,275.12,110.91,33.98
707105,275.58,115.92,33.98
707106,276.06,119.42,33.98
707107,277.16,235.03,33.98
707108,277.62,509.93,424.75
707109,278.08,511.09,424.75
707110,278.77,348.18,217.81
707111,278.71,299.63,312.29
707112,278.32,262.99,334.99
707113,278.51,219.47,184.8
707114,278.69,178.02,143.35
707115,278.87,163.26,129
707116,278.88,147.66,147.26
707117,278.88,123.21,123.21
707118,278.88,108.6,108.6
707119,278.88,107.74,107.74
707120,278.88,112.52,112.52
707121,278.88,107.74,107.74
707122,278.88,98.96,98.96
707123,278.88,88.64,88.64
707124,278.88,80.2,80.2
707125,278.88,84.6,84.6
707126,278.88,114.79,114.79
707127,278.88,168.39,168.39
707128,278.88,186.79,186.79
707129,278.88,167.12,167.12
707130,278.88,141.72,141.72
707131,278.88,136.16,136.16
707132,278.88,131.7,131.7
707133,278.88,131.22,131.22
707134,278.88,135.98,135.98
707135,278.88,170.06,170.06
707136,278.88,186.44,186.44
707137,278.88,202.59,202.59
707138,278.88,226.31,226.31
707139,278.88,212.84,212.84
707140,278.88,201.35,201.35
707141,278.88,196.84,196.84
707142,278.88,200.54,200.54
707143,278.88,201.35,201.35
707144,278.88,181.43,181.43
707145,278.88,166.09,166.09
707146,278.88,174.87,174.87
707147,278.88,170.58,170.58
707148,278.88,170.12,170.12
707149,278.88,179.85,179.85
707150,278.88,171.1,171.1
707151,278.88,160.82,160.82
707152,278.88,155.32,155.32
707153,278.88,141.61,141.61
707154,278.88,122.79,122.79
707155,278.88,111.57,111.57
707156,278.88,110.31,110.31
707157,278.88,125.46,125.46
707158,278.88,144.26,144.26
707159,278.88,145.17,145.17
707160,278.88,135.77,135.77
707161,278.88,126.34,126.34
707162,278.88,121.68,121.68
707163,278.88,121.44,121.44
707164,278.88,134.86,134.86
707165,278.88,140,140
707166,278.88,140.24,140.24
707167,278.88,131.3,131.3
707168,278.88,117.49,117.49
707169,278.88,108.73,108.73
707170,278.88,112.23,112.23
707171,278.88,121.01,121.01
707172,278.88,134.84,134.84
707173,278.88,140,140
707174,278.88,158.63,158.63
707175,278.88,246.1,246.1
707176,278.88,270.61,270.61
707177,278.88,225.38,225.38
707178,278.88,186.67,186.67
707179,278.88,155.9,155.9
707180,278.88,131.76,131.76
707181,278.88,113.34,113.34
707182,278.88,104.31,104.31
707183,278.88,98.19,98.19
707184,278.88,93.67,93.67
707185,278.88,87.93,87.93
707186,278.88,79.69,79.69
707187,278.88,72.14,72.14
707188,278.88,65.2,65.2
707189,278.88,61.6,61.6
707190,278.88,58.16,58.16
707191,278.88,53.51,53.51
707192,278.88,50.37,50.37
707193,278.88,47.81,47.81
707194,278.88,46.2,46.2
707195,278.88,44.33,44.33
707196,278.88,42.45,42.45
707197,278.88,41.18,41.18
707198,278.88,39.62,39.62
707199,278.88,38.63,38.63
707200,278.88,37.43,37.43
707201,278.88,36.49,36.49
707202,278.88,35.5,35.5
707203,278.88,34.88,34.88
707204,278.88,33.94,33.98
707205,278.87,33.34,33.98
707206,278.87,32.67,33.98
707207,278.86,32.07,33.98
707208,278.84,31.43,33.98
707209,278.83,31.09,33.98
707210,278.82,32.55,33.98
707211,278.84,37.86,33.98
707212,278.84,34.84,33.98
707213,278.84,32.6,33.98
707214,278.83,31.74,33.98
707215,278.82,33.7,35.18
707216,278.79,33.39,38.87
707217,278.75,34.06,40.54
707218,278.71,34.3,42.04
707219,278.67,34.46,42.7
707220,278.62,34.46,42.94
707221,278.57,33.8,43.35
707222,278.52,33.57,43.7
707223,278.46,33.71,43.93
707224,278.41,33.47,44.07
707225,278.35,33.23,44.04
707226,278.29,33.21,44.69
707227,278.22,33.27,45.69
707228,278.15,33.64,46.37
707229,278.09,33.9,46.23
707230,278.03,34.66,45.15
707231,277.97,34.08,46.5
707232,277.9,34.39,47.16
707233,277.83,34.57,47.92
707234,277.75,34.61,48.27
707235,277.68,34.29,48.82
707236,277.59,33.55,49.09
707237,277.51,33.33,49.17
707238,277.42,32.54,48.58
707239,277.35,33.55,47.1
707240,277.27,31.75,45.97
707241,277.21,33.64,45.04
707242,277.13,33.54,47.17
707243,277.06,33.73,48.04
707244,276.98,34.32,47.45
707245,276.92,34.93,45.96
707246,276.84,32.53,48.42
707247,276.77,33.48,45.71
707248,276.8,39.24,33.98
707249,276.84,42.31,33.98
707250,276.89,42.98,33.98
707251,276.95,44.38,33.98
707252,277.01,44.76,33.98
707253,277.07,44.78,33.98
707254,277.12,44.08,33.98
707255,277.18,43.22,33.98
707256,277.22,44.68,36.95
707257,277.22,42.47,41.49
707258,277.22,42.18,41.79
707259,277.23,41.89,41.77
707260,277.21,42.2,44.97
707261,277.19,39.76,44.11
707262,277.15,38.66,45.46
707263,277.03,38.4,60.19
707264,276.81,34.34,74.82
707265,276.6,28.97,67.76
707266,276.41,28.2,62.47
707267,276.27,32.62,58.33
707268,276.08,32.05,65.81
707269,275.86,30.83,70.86
707270,275.62,30.41,73.85
707271,275.43,38.49,71.78
707272,275.19,34.26,77.48
707273,274.9,46.87,99.32
707274,274.6,33.41,86.61
707275,274.38,35.42,74.53
707276,274.2,43.9,75.07
707277,274.12,46.86,61.19
707278,274.15,55.37,50.81
707279,274,55.77,82.28
707280,273.73,52.18,98.97
707281,273.46,53.21,100
707282,273.19,51.93,98.72
707283,272.92,49.73,96.52
707284,272.64,49.24,96.7
707285,272.36,48.72,95.62
707286,272.08,48.34,95.24
707287,271.81,49.9,96.8
707288,271.53,46.3,93.2
707289,271.25,46.72,93.51
707290,270.97,45.99,91.59
707291,270.69,45.24,90.84
707292,270.4,49.42,96.89
707293,270.11,49.67,97.14
707294,269.82,123.6,171.07
707295,269.53,113.3,159.77
707296,269.25,75.22,121.33
707297,268.96,64.1,110.21
707298,268.67,58.86,104.97
707299,268.38,54.77,100.88
707300,268.07,54.75,102.58
707301,267.77,53.46,100.57
707302,267.46,52.46,99.58
707303,267.16,52.29,98.69
707304,266.85,50.81,97.21
707305,266.55,50.44,96.84
707306,266.24,50.81,96.5
707307,265.94,60.32,106
707308,265.62,66.73,114.23
707309,265.29,59.31,106.97
707310,264.97,56.01,103.35
707311,264.65,54.82,100.57
707312,264.33,52.51,98.91
707313,264,52.15,97.73
707314,263.68,53.56,100.13
707315,263.34,54.26,102.55
707316,263,66.91,113.7
707317,262.65,68.2,115.99
707318,262.31,74.4,120.98
707319,261.97,133.56,180.14
707320,261.63,136.75,183.33
707321,261.28,121.51,166.98
707322,260.94,128.24,173.22
707323,260.36,148.14,224.66
707324,259.77,134.83,208.88
707325,259.19,135.79,209.57
707326,258.61,153.11,224.68
707327,258.02,217.68,288.73
707328,257.44,283.4,352.47
707329,256.85,276.69,345.01
707330,256.18,241.7,318.08
707331,255.57,247.39,316.59
707332,255.06,245.05,302.5
707333,254.59,240.73,290.73
707334,254.46,266.38,280.1
707335,254.17,245.23,277.18
707336,253.68,219.27,270.39
707337,253.1,198.91,259.31
707338,252.32,166.46,245.89
707339,251.5,145.17,226.34
707340,251.49,127.02,127.82
707341,251.49,110.7,110.7
707342,251.49,97.89,97.89
707343,251.49,87.47,87.47
707344,251.49,78.37,78.37
707345,251.49,71.75,71.75
707346,251.49,65.87,65.87
707347,251.49,54.49,54.49
707348,251.49,62.01,62.01
707349,252.28,160.13,82.91
707350,253.02,253.53,177.36
707351,253.19,229.27,211.21
707352,253.06,208.58,222.02
707353,252.92,199.35,213.99
707354,252.84,197.05,205.24
707355,253.29,246.8,200.35
707356,253.43,242.66,228.15
707357,253.23,211.48,232.14
707358,252.84,183.61,224.51
707359,252.48,162.99,200.06
707360,252.15,144.92,177.9
707361,251.68,131.3,177.36
707362,251.49,122.69,141.14
707363,251.49,112.27,112.27
707364,251.49,105.49,105.49
707365,251.49,131.84,131.84
707366,251.49,150.25,150.25
707367,251.49,143.93,143.93
707368,251.6,191.11,180.74
707369,251.79,202.92,183.56
707370,251.68,184.02,195.1
707371,251.49,163.64,182.3
707372,251.49,149.21,149.21
707373,251.49,135.71,135.71
707374,251.49,121.69,121.69
707375,251.49,111.84,111.84
707376,251.49,104.22,104.22
707377,251.49,96.7,96.7
707378,251.49,92.4,92.4
707379,251.49,86.54,86.54
707380,251.49,81.74,81.74
707381,251.49,80.02,80.02
707382,251.49,79.24,79.24
707383,251.49,86.73,86.73
707384,251.59,122.29,112.58
707385,251.49,123.99,133.7
707386,251.49,129.72,129.72
707387,251.49,153.53,153.53
707388,251.49,153.94,153.94
707389,251.49,143.12,143.12
707390,251.73,203.63,179.93
707391,253.91,412.65,191.53
707392,254.54,333.14,264.39
707393,254.62,287.01,278.97
707394,254.34,250.85,280.65
707395,253.86,222.52,274.29
707396,253.22,197.31,263.21
707397,252.59,183.22,248.53
707398,251.95,169.93,233.98
707399,251.49,156.74,201.51
707400,251.46,143.99,146.99
707401,251.61,129.77,115.41
707402,251.94,122,89.1
707403,252.25,98.04,67.17
707404,252.6,84.47,48.9
707405,253,74.6,33.98
707406,253.82,118.96,33.98
707407,255.01,161.05,33.98
707408,255.81,124.12,33.98
707409,256.42,102.14,33.98
707410,256.99,99.19,33.98
707411,257.56,101.14,33.98
707412,258.04,91.36,33.98
707413,258.49,88.96,33.98
707414,258.96,91.16,33.98
707415,259.35,82.03,33.98
707416,259.66,73.61,33.98
707417,259.9,64.14,33.98
707418,260.12,62.08,33.98
707419,260.33,60.5,33.98
707420,260.53,59.65,33.98
707421,260.83,73.91,33.98
707422,261.25,88.51,33.98
707423,261.79,106.62,33.98
707424,262.45,123,33.98
707425,263.05,117.52,33.98
707426,263.62,112.06,33.98
707427,264.17,114.04,33.98
707428,264.68,106.63,33.98
707429,265.19,106.53,33.98
707430,265.68,106.53,33.98
707431,266.13,101.1,33.98
707432,266.52,93.3,33.98
707433,266.99,104.78,33.98
707434,267.39,95,33.98
707435,267.72,85.38,33.98
707436,268,77.31,33.98
707437,268.27,74.97,33.98
707438,268.51,71.78,33.98
707439,268.72,68.87,33.98
707440,268.95,69.98,33.98
707441,269.33,95.17,33.98
707442,269.74,98.71,33.98
707443,270.38,138.26,33.98
707444,271.34,192.41,33.98
707445,271.91,203.1,107.01
707446,272.13,217.38,181.41
707447,272.34,311.1,275.12
707448,272.42,251.91,238.31
707449,272.49,213.2,201.5
707450,272.63,188.76,164.69
707451,273.13,215.55,130.16
707452,273.39,200.31,154.97
707453,273.6,194.46,158.8
707454,273.8,177.89,142.24
707455,274.01,159.23,123.57
707456,274.21,159.12,122.54
707457,274.42,142.87,106.25
707458,274.62,128.3,91.68
707459,274.83,129.04,93.39
707460,275.01,103.1,70.75
707461,275.18,82.2,51.88
707462,275.43,81.92,37.64
707463,275.63,107.18,71.53
707464,275.83,130.47,94.82
707465,276.03,126.71,90.21
707466,276.22,112.99,77.49
707467,276.42,125.85,90.36
707468,276.61,149.35,113.86
707469,276.8,136.95,101.45
707470,277,122.32,86.82
707471,277.19,117.41,81.92
707472,277.39,106.62,71.03
707473,277.58,95.32,58.91
707474,277.77,93.63,58.96
707475,277.95,138.01,103.34
707476,278.14,179.44,144.77
707477,278.32,239.41,204.74
707478,278.51,243.08,208.41
707479,278.69,203.78,169.1
707480,278.88,181.2,146.53
707481,278.88,175.76,175.76
707482,278.88,175.51,175.51
707483,278.88,200.06,200.06
707484,278.88,192.69,192.69
707485,278.88,175.96,175.96
