timeInRun,elev_m,inflow_cms,outlfow_cms
722533,244.22,1.1,10.14
722534,244.1,1.08,8.17
722535,244.01,1.05,7.07
722536,243.92,1.02,6.85
722537,243.81,1.03,8.37
722538,243.67,0.97,9.49
722539,243.5,0.95,11.09
722540,243.34,0.92,10.65
722541,243.19,0.9,10.09
722542,243.07,0.87,8.25
722543,242.96,0.88,7.84
722544,242.81,0.88,9.59
722545,242.6,0.85,13.62
722546,242.38,0.83,13.35
722547,242.16,0.84,13.2
722548,241.94,0.84,12.98
722549,241.74,0.82,12.37
722550,241.53,0.82,12.61
722551,241.31,0.79,13.05
722552,241.08,0.79,13.35
722553,240.84,0.76,13.12
722554,240.61,0.76,12.94
722555,240.38,0.73,12.73
722556,240.18,0.7,12.08
722557,239.99,0.67,10.57
722558,239.83,0.67,8.84
722559,239.59,0.7,13.18
722560,239.38,0.81,11.5
722561,239.19,0.87,10.64
722562,239.03,1.35,9.8
722563,238.89,1.04,8.21
722564,238.78,0.87,6.64
722565,238.68,0.84,5.67
722566,238.57,0.9,7.01
722567,238.42,0.99,8.23
722568,238.26,0.99,9.11
722569,238.06,0.93,10.12
722570,237.89,0.79,9.35
722571,237.72,0.76,9.91
722572,237.52,0.73,10.84
722573,237.33,0.71,9.81
722574,237.18,0.82,8.25
722575,237,1.24,9.68
722576,236.95,2.49,4.84
722577,236.92,2.15,3.53
722578,236.83,1.43,5.66
722579,236.77,2.85,5.66
722580,236.73,4.12,5.66
722581,236.66,2.45,5.66
722582,236.58,1.61,5.66
722583,236.49,1.32,5.66
722584,236.39,1.15,5.66
722585,236.3,1.3,5.66
722586,236.21,1.86,5.67
722587,236.12,1.3,5.73
722588,236.02,1.1,5.79
722589,235.92,1.01,5.89
722590,235.8,0.93,5.89
722591,235.68,0.87,5.89
722592,235.55,0.85,6.15
722593,235.39,0.82,7.71
722594,235.22,0.82,7.88
722595,235.07,0.82,7.39
722596,234.82,0.79,11.27
722597,234.57,0.79,11.32
722598,234.31,0.79,11.33
722599,234.03,0.79,11.33
722600,233.78,0.79,11.33
