DAY_NDX,Q_CFS
722335,42
722336,42
722337,40
722338,38
722339,38
722340,38
722341,37
722342,37
722343,33
722344,130
722345,194
722346,157
722347,122
722348,104
722349,87
722350,75
722351,67
722352,60
722353,57
722354,60
722355,58
722356,53
722357,50
722358,48
722359,45
722360,42
722361,42
722362,39
722363,38
722364,36
722365,36
722366,34
722367,34
722368,33
722369,33
722370,40
722371,81
722372,259
722373,176
722374,242
722375,385
722376,477
722377,353
722378,460
722379,291
722380,206
722381,161
722382,135
722383,124
722384,105
722385,93
722386,83
722387,75
722388,68
722389,66
722390,70
722391,83
722392,79
722393,70
722394,63
722395,58
722396,89
722397,178
722398,416
722399,389
722400,343
722401,259
722402,201
722403,172
722404,172
722405,178
722406,174
722407,178
722408,216
722409,196
722410,163
722411,141
722412,126
722413,117
722414,110
722415,104
722416,102
722417,107
722418,109
722419,105
722420,121
722421,159
722422,159
722423,137
722424,121
722425,107
722426,101
722427,94
722428,91
722429,101
722430,143
722431,157
722432,155
722433,155
722434,135
722435,126
722436,145
722437,199
722438,169
722439,157
722440,174
722441,172
722442,145
722443,128
722444,115
722445,110
722446,115
722447,122
722448,122
722449,122
722450,137
722451,167
722452,187
722453,201
722454,206
722455,192
722456,176
722457,176
722458,196
722459,360
722460,310
722461,253
722462,209
722463,183
722464,161
722465,145
722466,141
722467,145
722468,147
722469,147
722470,137
722471,121
722472,114
722473,107
722474,102
722475,102
722476,105
722477,94
722478,81
722479,75
722480,71
722481,61
722482,56
722483,49
722484,45
722485,41
722486,40
722487,40
722488,41
722489,39
722490,36
722491,33
722492,30
722493,28
722494,26
722495,25
722496,23
722497,22
722498,20
722499,19
722500,17
722501,19
722502,21
722503,20
722504,18
722505,17
722506,15
722507,14
722508,13
722509,13
722510,12
722511,12
722512,11
722513,11
722514,9.8
722515,11
722516,14
722517,11
722518,9.8
722519,9.5
722520,9
722521,9
722522,8.5
722523,8.5
722524,8.5
722525,9
722526,9
722527,8.5
722528,8
722529,8
722530,7.5
722531,7.5
722532,7
722533,7
722534,7
722535,6.7
722536,6.3
722537,6.3
722538,6
722539,6
722540,6
722541,5.7
722542,5.7
722543,5.7
722544,5.4
722545,5.4
722546,5.1
722547,5.1
722548,5
722549,4.9
722550,4.6
722551,4.1
722552,4.1
722553,4
722554,3.8
722555,3.8
722556,3.7
722557,3.6
722558,3.6
722559,3.6
722560,3.8
722561,3.8
722562,6
722563,4.3
722564,4
722565,4.2
722566,4.6
722567,4.4
722568,5.2
722569,4
722570,3.8
722571,3.7
722572,3.6
722573,3.5
722574,3.8
722575,4.6
722576,7.5
722577,5.6
722578,4.9
722579,7.7
722580,12
722581,6.7
722582,5.3
722583,4.7
722584,4.4
722585,5.4
722586,6.4
722587,4.8
722588,4.3
722589,4
722590,3.8
722591,3.7
722592,3.6
722593,3.8
722594,3.7
722595,3.6
722596,3.6
722597,3.6
722598,3.6
722599,3.6
722600,3.5
722601,3.5
722602,3.4
722603,3.4
722604,3.4
722605,3.4
722606,3.4
722607,3.3
722608,3.16
722609,3.16
722610,3.16
722611,3.16
722612,3.16
722613,3.16
722614,3.33
722615,3.33
722616,3.33
722617,3.51
722618,3.51
722619,3.69
722620,3.69
722621,6.1
722622,6.1
722623,4.54
722624,4.31
722625,16.6
722626,41.9
722627,26.5
722628,23
722629,23
722630,29.6
722631,27.5
722632,59.4
722633,63.4
722634,53.1
722635,45.4
722636,41.9
722637,48.5
722638,67.6
722639,48.5
722640,41.9
722641,37.7
722642,54.3
722643,69
722644,55.6
722645,46.3
722646,41
722647,36.2
722648,31.8
722649,28.5
722650,25.5
722651,23.8
722652,22.2
722653,20.7
722654,23.8
722655,35.4
722656,37.7
722657,33
722658,30.7
722659,28.5
722660,64.8
722661,77.7
722662,234
722663,170
722664,114
722665,85.6
722666,69
722667,59.4
722668,58.1
722669,60.7
722670,405
722671,415
722672,442
722673,309
722674,206
722675,158
722676,126
722677,124
722678,133
722679,105
722680,92.3
722681,79.2
722682,73.3
722683,67.6
722684,62
722685,60.7
722686,60.7
722687,74.7
722688,85.6
722689,99.3
722690,88.9
722691,82.4
722692,71.8
722693,64.8
722694,59.4
722695,54.3
722696,49.6
722697,47.4
722698,44.5
722699,47.4
722700,124
722701,108
722702,112
722703,124
722704,377
722705,244
722706,168
722707,135
722708,112
722709,92.3
722710,90.6
722711,705
722712,986
722713,951
722714,525
722715,346
722716,272
722717,203
722718,155
722719,130
722720,108
722721,94
722722,87.2
722723,85.6
722724,82.4
722725,71.8
722726,60
722727,55
722728,50
722729,48
722730,46
722731,100
722732,126
722733,200
722734,178
722735,148
722736,170
722737,148
722738,133
722739,112
722740,99.3
722741,85.6
722742,76.2
722743,67.6
722744,62
722745,56.8
722746,53.1
722747,53.1
722748,76.2
722749,118
722750,135
722751,114
722752,103
722753,94
722754,94
722755,105
722756,170
722757,173
722758,192
722759,144
722760,124
722761,116
722762,137
722763,141
722764,130
722765,112
722766,99.3
722767,87.2
722768,79.2
722769,73.3
722770,66.1
722771,64.8
722772,66.1
722773,56.8
722774,52
722775,52
722776,53.1
722777,52
722778,54.3
722779,50.8
722780,48.5
722781,47.4
722782,45.4
722783,44.5
722784,46.3
722785,43.6
722786,41.9
722787,42.7
722788,41.9
722789,40.2
722790,38.5
722791,37.7
722792,37.7
722793,40.2
722794,53
722795,59.4
722796,52
722797,63.4
722798,128
722799,120
722800,110
722801,128
722802,195
722803,272
722804,275
722805,247
722806,268
722807,258
722808,272
722809,290
722810,251
722811,198
722812,176
722813,168
722814,155
722815,165
722816,178
722817,170
722818,137
722819,110
722820,101
722821,95.8
722822,88.9
722823,94
722824,87.2
722825,74.7
722826,64.8
722827,59.4
722828,62
722829,58.1
722830,55.6
722831,52
722832,47.4
722833,44.5
722834,43.6
722835,39.4
722836,37.7
722837,37
722838,37
722839,36.2
722840,36
