DAY_NDX,Q_CFS
722335,1230
722336,1320
722337,1280
722338,1250
722339,1200
722340,1150
722341,1140
722342,1200
722343,1190
722344,1460
722345,1860
722346,1670
722347,1510
722348,1430
722349,1350
722350,1290
722351,1240
722352,1210
722353,1240
722354,1360
722355,1380
722356,1330
722357,1320
722358,1310
722359,1270
722360,1250
722361,1250
722362,1210
722363,1150
722364,1080
722365,1060
722366,1110
722367,1110
722368,1170
722369,1280
722370,1430
722371,2130
722372,7570
722373,4170
722374,4170
722375,5800
722376,8440
722377,6750
722378,8480
722379,5980
722380,4220
722381,3350
722382,2880
722383,2940
722384,2650
722385,2340
722386,2100
722387,1910
722388,1800
722389,1840
722390,2120
722391,2450
722392,2450
722393,2240
722394,1990
722395,1790
722396,1990
722397,3710
722398,6510
722399,6640
722400,5850
722401,4690
722402,3730
722403,3150
722404,2810
722405,2760
722406,2660
722407,2600
722408,3170
722409,3210
722410,2830
722411,2520
722412,2290
722413,2170
722414,2020
722415,1930
722416,1860
722417,1850
722418,1860
722419,1840
722420,1950
722421,2110
722422,2380
722423,2160
722424,1990
722425,1920
722426,1910
722427,1910
722428,1780
722429,1790
722430,2250
722431,2540
722432,2500
722433,2730
722434,2590
722435,2790
722436,2840
722437,3600
722438,3150
722439,2840
722440,2840
722441,2940
722442,2680
722443,2420
722444,2220
722445,2100
722446,2130
722447,2680
722448,2830
722449,2660
722450,2660
722451,2950
722452,3030
722453,3040
722454,3110
722455,3000
722456,2840
722457,2760
722458,2940
722459,4750
722460,4950
722461,4200
722462,3510
722463,3150
722464,2830
722465,2560
722466,2450
722467,2450
722468,2520
722469,2660
722470,2690
722471,2490
722472,2340
722473,2260
722474,2180
722475,2130
722476,2200
722477,2190
722478,2010
722479,1900
722480,1840
722481,1740
722482,1660
722483,1550
722484,1430
722485,1350
722486,1350
722487,1340
722488,1350
722489,1320
722490,1280
722491,1340
722492,1210
722493,1150
722494,1110
722495,1090
722496,1070
722497,1030
722498,1010
722499,1000
722500,963
722501,981
722502,1000
722503,1020
722504,969
722505,951
722506,908
722507,896
722508,866
722509,854
722510,848
722511,842
722512,824
722513,818
722514,812
722515,830
722516,890
722517,860
722518,842
722519,818
722520,720
722521,772
722522,766
722523,754
722524,754
722525,789
722526,754
722527,743
722528,737
722529,732
722530,720
722531,709
722532,698
722533,698
722534,692
722535,687
722536,681
722537,676
722538,676
722539,676
722540,670
722541,665
722542,659
722543,665
722544,659
722545,659
722546,648
722547,648
722548,648
722549,648
722550,643
722551,643
722552,637
722553,643
722554,637
722555,637
722556,637
722557,632
722558,627
722559,627
722560,637
722561,654
722562,807
722563,676
722564,648
722565,670
722566,665
722567,676
722568,676
722569,648
722570,632
722571,648
722572,692
722573,627
722574,611
722575,632
722576,632
722577,637
722578,637
722579,732
722580,920
722581,777
722582,698
722583,665
722584,648
722585,637
722586,659
722587,637
722588,616
722589,606
722590,595
722591,595
722592,590
722593,580
722594,606
722595,681
722596,676
722597,676
722598,670
722599,665
722600,659
722601,659
722602,654
722603,670
722604,659
722605,654
722606,648
722607,648
722608,643
722609,643
722610,777
722611,632
722612,585
722613,560
722614,560
722615,560
722616,560
722617,560
722618,560
722619,709
722620,848
722621,795
722622,908
722623,896
722624,908
722625,1030
722626,1670
722627,1740
722628,1470
722629,1370
722630,1810
722631,1610
722632,2070
722633,2330
722634,2130
722635,1880
722636,1670
722637,1530
722638,1670
722639,1510
722640,1420
722641,1360
722642,1430
722643,1630
722644,1570
722645,1460
722646,1370
722647,1300
722648,1250
722649,1210
722650,1170
722651,1140
722652,1120
722653,1100
722654,1170
722655,1310
722656,1480
722657,1360
722658,1290
722659,1240
722660,1340
722661,1780
722662,2500
722663,2830
722664,2210
722665,1850
722666,1630
722667,1510
722668,1430
722669,1420
722670,5960
722671,5710
722672,7350
722673,5710
722674,3710
722675,2830
722676,2310
722677,2070
722678,2500
722679,2190
722680,2130
722681,1970
722682,1870
722683,1850
722684,1800
722685,1760
722686,1780
722687,1840
722688,1920
722689,2430
722690,2420
722691,2100
722692,1920
722693,1770
722694,1650
722695,1540
722696,1440
722697,1370
722698,1330
722699,1310
722700,2010
722701,2050
722702,2270
722703,2170
722704,4200
722705,3660
722706,2960
722707,2570
722708,2840
722709,2270
722710,1990
722711,10300
722712,14400
722713,15600
722714,11400
722715,7280
722716,5890
722717,4700
722718,3810
722719,3230
722720,2850
722721,2570
722722,2350
722723,2220
722724,2120
722725,2030
722726,1830
722727,1690
722728,1640
722729,1600
722730,1610
722731,1790
722732,2530
722733,3710
722734,3250
722735,2760
722736,3030
722737,3340
722738,2940
722739,2600
722740,2360
722741,2180
722742,2040
722743,1940
722744,1840
722745,1750
722746,1690
722747,1670
722748,1750
722749,2230
722750,2440
722751,2330
722752,2160
722753,2080
722754,2000
722755,2020
722756,3730
722757,4070
722758,3890
722759,3160
722760,2730
722761,2530
722762,2520
722763,2590
722764,2400
722765,2190
722766,2120
722767,2090
722768,2020
722769,2060
722770,1880
722771,2180
722772,2350
722773,2330
722774,2100
722775,2050
722776,2270
722777,2220
722778,2210
722779,2160
722780,2050
722781,2000
722782,1930
722783,1860
722784,1830
722785,1840
722786,1750
722787,1550
722788,1500
722789,1460
722790,1420
722791,1390
722792,1360
722793,1340
722794,1440
722795,1830
722796,1880
722797,1720
722798,2470
722799,3360
722800,2990
722801,2600
722802,2890
722803,3470
722804,3960
722805,3530
722806,3430
722807,3340
722808,3350
722809,3510
722810,3700
722811,3170
722812,2900
722813,2780
722814,2690
722815,2580
722816,2660
722817,3000
722818,2910
722819,2560
722820,2320
722821,2240
722822,2120
722823,2040
722824,2210
722825,2110
722826,1930
722827,1800
722828,1740
722829,1700
722830,1650
722831,1600
722832,1540
722833,1460
722834,1410
722835,1410
722836,1360
722837,1290
722838,1270
722839,1270
722840,1250
722841,1250
722842,1260
722843,1230
722844,1270
722845,1400
722846,1510
722847,1480
722848,1360
722849,1270
722850,1230
722851,1210
722852,1270
722853,1270
722854,1250
722855,1240
722856,1230
722857,1230
722858,1210
722859,1190
722860,1160
722861,1130
722862,1130
722863,1230
722864,1380
722865,1290
722866,1210
722867,1170
722868,1150
722869,1140
722870,1110
722871,1100
722872,1100
722873,1100
722874,1100
722875,1100
722876,1040
722877,963
722878,926
722879,908
722880,884
722881,878
722882,872
722883,866
722884,860
722885,860
722886,860
722887,848
722888,836
722889,801
722890,789
722891,772
722892,766
722893,754
722894,749
722895,726
722896,709
722897,726
722898,709
722899,715
722900,709
722901,703
722902,692
722903,681
722904,681
722905,676
722906,670
722907,665
722908,665
722909,654
722910,648
722911,648
722912,643
722913,648
722914,643
722915,637
722916,637
722917,632
722918,632
722919,627
722920,627
722921,621
722922,616
722923,616
722924,611
722925,611
722926,611
722927,611
722928,616
722929,643
722930,749
722931,659
722932,555
722933,580
722934,580
722935,580
722936,590
722937,590
722938,611
722939,595
722940,590
722941,595
722942,611
722943,606
722944,670
722945,643
722946,616
722947,627
722948,637
722949,637
722950,606
722951,565
722952,565
722953,565
722954,570
722955,580
722956,575
722957,590
722958,570
722959,580
722960,703
722961,490
722962,681
722963,732
722964,654
722965,692
722966,698
722967,606
722968,932
722969,944
722970,944
722971,944
722972,914
722973,867
722974,867
722975,874
722976,861
722977,861
722978,855
722979,855
722980,855
722981,849
722982,849
722983,849
722984,867
722985,937
722986,950
722987,930
722988,911
722989,905
722990,917
722991,905
722992,813
722993,710
722994,537
722995,523
722996,523
722997,575
722998,585
722999,625
723000,585
723001,566
723002,556
723003,551
723004,580
723005,694
723006,635
723007,610
723008,595
723009,899
723010,2940
723011,3960
723012,2600
723013,1940
723014,1470
723015,1200
723016,1060
723017,1030
723018,996
723019,930
723020,892
723021,861
723022,825
723023,807
723024,1520
723025,3080
723026,2200
723027,1880
723028,1690
723029,1600
723030,1550
723031,1670
723032,2160
723033,2270
723034,1960
723035,7880
723036,13400
723037,7230
723038,4320
723039,3120
723040,2450
723041,2170
723042,2080
723043,1920
723044,1810
723045,1730
723046,1660
723047,1620
723048,1720
723049,1920
723050,2040
723051,2000
723052,1890
723053,1900
723054,2900
723055,8270
723056,6620
723057,7250
723058,21600
723059,16500
723060,8570
723061,5870
723062,4450
723063,3960
723064,3310
723065,2840
723066,2540
723067,2270
723068,2050
723069,1890
723070,1710
723071,1590
723072,1560
723073,1520
723074,1410
723075,1340
723076,1280
723077,1380
723078,1470
723079,1420
723080,1380
723081,1370
723082,1240
723083,1020
723084,1030
