DAY_NDX,Q_CFS
727200,3.2
727201,3
727202,2.8
727203,2.7
727204,2.7
727205,2.6
727206,2.6
727207,2.5
727208,2.5
727209,2.4
727210,2.5
727211,3.6
727212,3.9
727213,3.9
727214,3.5
727215,3.2
727216,2.9
727217,2.7
727218,2.7
727219,2.8
727220,2.5
727221,2.4
727222,2.3
727223,1.8
727224,1.8
727225,3.4
727226,2.5
727227,2.2
727228,1.8
727229,1.7
727230,1.6
727231,1.5
727232,1.3
727233,1.3
727234,1.3
727235,1.3
727236,1.2
727237,1.2
727238,1.1
727239,1.1
727240,1.1
727241,1.5
727242,2.3
727243,2.9
727244,1.9
727245,1.4
727246,1.2
727247,1.1
727248,1.1
727249,1.1
727250,1
727251,1
727252,0.93
727253,0.93
727254,0.93
727255,0.89
727256,0.93
727257,0.93
727258,0.86
727259,3.3
727260,2.7
727261,1.5
727262,1.2
727263,1.1
727264,1.7
727265,3
727266,3.7
727267,2.3
727268,1.4
727269,1.1
727270,1
727271,0.93
727272,0.93
727273,0.9
727274,0.81
727275,0.79
727276,0.79
727277,0.79
727278,0.78
727279,0.72
727280,1.1
727281,1.1
727282,1.2
727283,2.6
727284,1.3
727285,0.96
727286,0.81
727287,0.74
727288,0.72
727289,0.73
727290,0.74
727291,0.66
727292,0.64
727293,0.63
727294,0.56
727295,0.53
727296,0.53
727297,1.4
727298,2.7
727299,3.7
727300,1.7
727301,0.96
727302,0.76
727303,0.71
727304,0.65
727305,0.63
727306,0.59
727307,0.52
727308,0.51
727309,0.51
727310,0.49
727311,0.46
727312,0.44
727313,0.38
727314,0.35
727315,0.33
727316,0.31
727317,0.31
727318,0.31
727319,0.31
727320,0.31
727321,0.3
727322,0.29
727323,0.3
727324,0.31
727325,0.31
727326,0.4
727327,0.49
727328,0.44
727329,0.4
727330,0.36
727331,0.35
727332,0.37
727333,0.37
727334,0.37
727335,0.36
727336,0.32
727337,2
727338,1.7
727339,0.85
727340,0.64
727341,0.54
727342,0.46
727343,0.43
727344,0.4
727345,0.77
727346,4.9
727347,3.1
727348,1.6
727349,0.94
727350,0.68
727351,0.56
727352,0.52
727353,0.47
727354,1.2
727355,2.7
727356,1.2
727357,0.77
727358,0.62
727359,0.51
727360,0.46
727361,0.44
