DAY_NDX,Q_CFS
722335,2000
722336,2030
722337,2500
722338,3180
722339,3180
722340,1750
722341,1280
722342,2690
722343,3150
722344,2860
722345,4420
722346,4220
722347,3940
722348,2910
722349,3270
722350,2910
722351,2530
722352,2450
722353,2610
722354,1970
722355,1660
722356,1590
722357,1500
722358,1710
722359,2290
722360,3210
722361,1570
722362,1240
722363,1410
722364,1290
722365,1030
722366,984
722367,1010
722368,1040
722369,1420
722370,1960
722371,2840
722372,12000
722373,9470
722374,8940
722375,9780
722376,12500
722377,11400
722378,11200
722379,7730
722380,4540
722381,4520
722382,3860
722383,4440
722384,4260
722385,3630
722386,3800
722387,3450
722388,3340
722389,2240
722390,2180
722391,3450
722392,3840
722393,4140
722394,3740
722395,3180
722396,2870
722397,4460
722398,8270
722399,10400
722400,8970
722401,7750
722402,7100
722403,6440
722404,6250
722405,5170
722406,4160
722407,4120
722408,4200
722409,4300
722410,4080
722411,3900
722412,3590
722413,3540
722414,2670
722415,1480
722416,1140
722417,1120
722418,1090
722419,1090
722420,1110
722421,1180
722422,1530
722423,1220
722424,1240
722425,1470
722426,1780
722427,2510
722428,2380
722429,2120
722430,2500
722431,3060
722432,2690
722433,3200
722434,4160
722435,4670
722436,5130
722437,6230
722438,6160
722439,6250
722440,5600
722441,5480
722442,5090
722443,4440
722444,4280
722445,4080
722446,4160
722447,4240
722448,4180
722449,4100
722450,3670
722451,3780
722452,3740
722453,3630
722454,3570
722455,3450
722456,2700
722457,2110
722458,1910
722459,2870
722460,6660
722461,7310
722462,7360
722463,5680
722464,4240
722465,3360
722466,2270
722467,2400
722468,3060
722469,1420
722470,1150
722471,1130
722472,1090
722473,1330
722474,1390
722475,2060
722476,1710
722477,1280
722478,995
722479,930
722480,920
722481,920
722482,920
722483,900
722484,890
722485,890
722486,760
722487,721
722488,711
722489,702
722490,702
722491,702
722492,692
722493,683
722494,683
722495,673
722496,673
722497,673
722498,664
722499,654
722500,654
722501,673
722502,692
722503,692
722504,683
722505,618
722506,609
722507,664
722508,664
722509,664
722510,654
722511,654
722512,654
722513,645
722514,645
722515,790
722516,770
722517,564
722518,582
722519,711
722520,555
722521,564
722522,770
722523,840
722524,840
722525,702
722526,555
722527,555
722528,539
722529,740
722530,820
722531,810
722532,810
722533,820
722534,820
722535,810
722536,820
722537,820
722538,760
722539,664
722540,636
722541,627
722542,627
722543,636
722544,627
722545,645
722546,627
722547,627
722548,627
722549,627
722550,636
722551,636
722552,636
722553,627
722554,627
722555,618
722556,627
722557,627
722558,627
722559,627
722560,627
722561,627
722562,645
722563,645
722564,645
722565,664
722566,654
722567,654
722568,654
722569,645
722570,627
722571,627
722572,627
722573,627
722574,627
722575,627
722576,645
722577,645
722578,664
722579,683
722580,820
722581,920
722582,880
722583,870
722584,860
722585,870
722586,870
722587,860
722588,860
722589,860
722590,860
722591,860
722592,860
722593,860
722594,860
722595,860
722596,860
722597,860
722598,850
722599,850
722600,860
722601,850
722602,850
722603,860
722604,860
722605,860
722606,860
722607,870
722608,860
722609,860
722610,860
722611,850
722612,850
722613,850
722614,850
722615,860
722616,850
722617,860
722618,860
722619,860
722620,910
722621,940
722622,1360
722623,1510
722624,1480
722625,1570
722626,2810
722627,2620
722628,2530
722629,2510
722630,3430
722631,3010
722632,3450
722633,3410
722634,3110
722635,3200
722636,3200
722637,3210
722638,4120
722639,3880
722640,3450
722641,3080
722642,3230
722643,4180
722644,3840
722645,3230
722646,2990
722647,2860
722648,2740
722649,2790
722650,2910
722651,2580
722652,2450
722653,1880
722654,2030
722655,2430
722656,3430
722657,3010
722658,2660
722659,2700
722660,2990
722661,5000
722662,7650
722663,6490
722664,5530
722665,4480
722666,4040
722667,3940
722668,3920
722669,3900
722670,6690
722671,9000
722672,10100
722673,9500
722674,7570
722675,6790
722676,6320
722677,6060
722678,6520
722679,5990
722680,5840
722681,5700
722682,4950
722683,3980
722684,3920
722685,3940
722686,3960
722687,3800
722688,2890
722689,3090
722690,3540
722691,3540
722692,3520
722693,3250
722694,2920
722695,2820
722696,2840
722697,2540
722698,2450
722699,2450
722700,2530
722701,2590
722702,3040
722703,3200
722704,6520
722705,5800
722706,4420
722707,4480
722708,5840
722709,7310
722710,6640
722711,11600
722712,14500
722713,13400
722714,10200
722715,10400
722716,11300
722717,11800
722718,11500
722719,11200
722720,6760
722721,6130
722722,5870
722723,5700
722724,5630
722725,4120
722726,4300
722727,5000
722728,4980
722729,4760
722730,3650
722731,2980
722732,2750
722733,1900
722734,1760
722735,1470
722736,1760
722737,2350
722738,1850
722739,1640
722740,1400
722741,1260
722742,1280
722743,1390
722744,1350
722745,1170
722746,1170
722747,1170
722748,1240
722749,1690
722750,1930
722751,1880
722752,1780
722753,2140
722754,1880
722755,1720
722756,2000
722757,2030
722758,2110
722759,2080
722760,1880
722761,1680
722762,1970
722763,2180
722764,2120
722765,2060
722766,1460
722767,1450
722768,1340
722769,1390
722770,1360
722771,1710
722772,4620
722773,3690
722774,2660
722775,2260
722776,2420
722777,2420
722778,2350
722779,2200
722780,1840
722781,1610
722782,1680
722783,1460
722784,1450
722785,1620
722786,1440
722787,1280
722788,1400
722789,1230
722790,1200
722791,1160
722792,1140
722793,1140
722794,1200
722795,1600
722796,1680
722797,1840
722798,2740
722799,3280
722800,3180
722801,2940
722802,2740
722803,2060
722804,3740
722805,4000
722806,4080
722807,4080
722808,3860
722809,4160
722810,4360
722811,4580
722812,3550
722813,3670
722814,3550
722815,3300
722816,2820
722817,2980
722818,2060
722819,1360
722820,1070
722821,1030
722822,984
722823,962
722824,951
722825,940
722826,910
722827,900
722828,930
722829,951
722830,951
722831,940
722832,930
722833,920
722834,910
722835,900
722836,880
722837,870
722838,860
722839,850
722840,860
722841,890
722842,930
722843,940
722844,1030
722845,1330
722846,1820
722847,1600
722848,1380
722849,1210
722850,1010
722851,1030
722852,1050
722853,1790
722854,2110
722855,1810
722856,1410
722857,2000
722858,1820
722859,1750
722860,1600
722861,1550
722862,1470
722863,1420
722864,1620
722865,1460
722866,1320
722867,1170
722868,1040
722869,962
722870,951
722871,1020
722872,962
722873,850
722874,830
722875,962
722876,1330
722877,1180
722878,1070
722879,951
722880,940
722881,920
722882,870
722883,870
722884,890
722885,890
722886,870
722887,870
722888,840
722889,820
722890,800
722891,780
722892,770
722893,770
722894,760
722895,760
722896,760
722897,760
722898,750
722899,750
722900,750
722901,740
722902,740
722903,740
722904,740
722905,740
722906,730
722907,730
722908,730
722909,721
722910,770
722911,890
722912,940
722913,850
722914,850
722915,850
722916,850
722917,850
722918,850
722919,840
722920,810
722921,800
722922,800
722923,800
722924,810
722925,800
722926,800
722927,800
