DAY_NDX,Q_CFS
722335,1600
722336,1900
722337,1740
722338,1570
722339,1300
722340,1600
722341,1530
722342,1710
722343,1580
722344,2340
722345,2950
722346,2570
722347,2300
722348,2060
722349,1970
722350,1870
722351,1780
722352,1440
722353,1610
722354,2160
722355,2200
722356,2120
722357,1950
722358,1950
722359,1860
722360,1740
722361,1730
722362,1680
722363,1520
722364,1650
722365,1090
722366,1390
722367,1810
722368,1330
722369,2090
722370,3100
722371,3840
722372,14500
722373,7350
722374,6070
722375,8140
722376,14200
722377,10600
722378,12300
722379,8800
722380,6110
722381,4930
722382,4020
722383,4090
722384,3780
722385,3320
722386,3030
722387,2630
722388,2630
722389,2670
722390,3060
722391,3600
722392,3920
722393,3470
722394,2980
722395,2660
722396,2770
722397,4800
722398,9590
722399,10000
722400,8540
722401,6650
722402,5180
722403,4380
722404,3750
722405,3560
722406,3410
722407,3250
722408,3900
722409,4130
722410,3630
722411,3230
722412,3000
722413,2830
722414,2710
722415,2550
722416,2530
722417,2430
722418,2550
722419,2460
722420,2470
722421,2750
722422,3100
722423,3030
722424,2800
722425,2690
722426,2780
722427,2910
722428,2720
722429,2600
722430,3320
722431,3780
722432,3710
722433,4070
722434,4020
722435,4400
722436,4460
722437,5390
722438,4740
722439,4090
722440,3940
722441,3980
722442,3750
722443,3490
722444,3080
722445,3010
722446,2950
722447,3650
722448,4110
722449,3760
722450,3750
722451,3980
722452,4090
722453,4020
722454,4000
722455,3920
722456,3730
722457,3580
722458,3760
722459,6020
722460,6690
722461,5740
722462,4840
722463,4420
722464,3940
722465,3500
722466,3270
722467,3250
722468,3250
722469,3410
722470,3450
722471,3230
722472,2980
722473,2900
722474,2870
722475,2830
722476,2780
722477,2830
722478,2740
722479,2570
722480,2490
722481,2280
722482,2120
722483,2360
722484,1910
722485,1600
722486,1930
722487,1700
722488,1680
722489,1750
722490,1720
722491,2050
722492,1590
722493,1520
722494,1390
722495,1450
722496,1350
722497,1320
722498,1270
722499,1240
722500,1170
722501,1120
722502,1480
722503,1400
722504,1400
722505,1330
722506,1290
722507,1240
722508,1160
722509,1030
722510,1030
722511,1040
722512,1020
722513,1050
722514,1030
722515,1050
722516,1070
722517,1020
722518,1040
722519,979
722520,937
722521,799
722522,799
722523,823
722524,908
722525,972
722526,937
722527,895
722528,874
722529,874
722530,793
722531,799
722532,817
722533,817
722534,817
722535,769
722536,764
722537,758
722538,746
722539,752
722540,752
722541,746
722542,781
722543,951
722544,690
722545,735
722546,710
722547,725
722548,710
722549,695
722550,690
722551,695
722552,690
722553,690
722554,735
722555,705
722556,680
722557,623
722558,636
722559,645
722560,645
722561,636
722562,752
722563,730
722564,715
722565,710
722566,769
722567,764
722568,740
722569,695
722570,685
722571,655
722572,700
722573,848
722574,764
722575,700
722576,710
722577,730
722578,695
722579,715
722580,867
722581,951
722582,769
722583,710
722584,720
722585,735
722586,725
722587,720
722588,675
722589,675
722590,695
722591,675
722592,670
722593,650
722594,597
722595,645
722596,715
722597,720
722598,715
722599,710
722600,725
722601,710
722602,715
722603,705
722604,680
722605,720
722606,700
722607,710
722608,710
722609,700
722610,695
722611,730
722612,665
722613,585
722614,585
722615,585
722616,585
722617,580
722618,580
722619,606
722620,908
722621,854
722622,1000
722623,958
722624,972
722625,1330
722626,3010
722627,2780
722628,2400
722629,1870
722630,2390
722631,2180
722632,2580
722633,2870
722634,2800
722635,2610
722636,2370
722637,2130
722638,2340
722639,2070
722640,1910
722641,1760
722642,1860
722643,2130
722644,2100
722645,1890
722646,1680
722647,1620
722648,1540
722649,1440
722650,1420
722651,1360
722652,1230
722653,1290
722654,1320
722655,1670
722656,2120
722657,1920
722658,1710
722659,1490
722660,1600
722661,2390
722662,2670
722663,3670
722664,2690
722665,2280
722666,2120
722667,1720
722668,1720
722669,1790
722670,8020
722671,8370
722672,10800
722673,8720
722674,5500
722675,4060
722676,3230
722677,2950
722678,3610
722679,3100
722680,2960
722681,2780
722682,2640
722683,2570
722684,2580
722685,2460
722686,2520
722687,2470
722688,2610
722689,3170
722690,3580
722691,3030
722692,2830
722693,2610
722694,2420
722695,2170
722696,2120
722697,2010
722698,1870
722699,1800
722700,2580
722701,2820
722702,3170
722703,3010
722704,5580
722705,5350
722706,4110
722707,3730
722708,4950
722709,3940
722710,3010
722711,15900
722712,23400
722713,25900
722714,16200
722715,9650
722716,8190
722717,6270
722718,5260
722719,4190
722720,3580
722721,3220
722722,2850
722723,2850
722724,2800
722725,2740
722726,2390
722727,2390
722728,2230
722729,2200
722730,2200
722731,2460
722732,3390
722733,5070
722734,4460
722735,3800
722736,4000
722737,4630
722738,4060
722739,3560
722740,3220
722741,2720
722742,2720
722743,2600
722744,2800
722745,2260
722746,2180
722747,2240
722748,2340
722749,2780
722750,3110
722751,3000
722752,2800
722753,2750
722754,2690
722755,2610
722756,4460
722757,5110
722758,4780
722759,3800
722760,3490
722761,3340
722762,3520
722763,3690
722764,3500
722765,3290
722766,3180
722767,3060
722768,3000
722769,3180
722770,2980
722771,3340
722772,3760
722773,3520
722774,3060
722775,3000
722776,3360
722777,3310
722778,3310
722779,3110
722780,2900
722781,2830
722782,2740
722783,2630
722784,2580
722785,2630
722786,2490
722787,2300
722788,2280
722789,2240
722790,2170
722791,2070
722792,1860
722793,1770
722794,2260
722795,2870
722796,2830
722797,2660
722798,4020
722799,5020
722800,4380
722801,3730
722802,4060
722803,4820
722804,5500
722805,4820
722806,4670
722807,4420
722808,4400
722809,4690
722810,5130
722811,4280
722812,3820
722813,3630
722814,3520
722815,3380
722816,3450
722817,3840
722818,3760
722819,3290
722820,2980
722821,2930
722822,2780
722823,2710
722824,2850
722825,2740
722826,2550
722827,2390
722828,2370
722829,2360
722830,2260
722831,2160
722832,2100
722833,2050
722834,2030
722835,1850
722836,1790
722837,1640
722838,1640
722839,1710
722840,1660
722841,1780
722842,1780
722843,1680
722844,1990
722845,2770
722846,2930
722847,2500
722848,2130
722849,1880
722850,1880
722851,2050
722852,2210
722853,2300
722854,2130
722855,2030
722856,1950
722857,1930
722858,1890
722859,1730
722860,1660
722861,1600
722862,1580
722863,2430
722864,2660
722865,2280
722866,2340
722867,1960
722868,1400
722869,1610
722870,1620
722871,1540
722872,1470
722873,1410
722874,1410
722875,1880
722876,1170
722877,1360
722878,1250
722879,1210
722880,1200
722881,1120
722882,1130
722883,1080
722884,1060
722885,1110
722886,1090
722887,1010
722888,1030
722889,1010
722890,994
722891,965
722892,958
722893,944
722894,908
722895,854
722896,867
722897,922
722898,874
722899,842
722900,854
722901,836
722902,836
722903,823
722904,817
722905,805
722906,793
722907,793
722908,769
722909,769
722910,758
722911,730
722912,758
722913,752
722914,746
722915,758
722916,665
722917,695
722918,764
722919,710
722920,725
722921,715
722922,700
722923,700
722924,700
722925,675
722926,690
722927,705
722928,705
722929,781
722930,793
722931,752
722932,655
722933,640
722934,640
722935,660
722936,655
722937,660
722938,645
722939,700
722940,655
722941,650
722942,680
722943,746
722944,930
722945,972
722946,725
722947,730
722948,746
722949,746
722950,735
722951,660
722952,665
722953,640
722954,685
722955,685
722956,675
722957,680
722958,665
722959,660
722960,799
722961,842
722962,781
722963,1100
722964,842
722965,830
722966,842
722967,836
722968,951
722969,1120
722970,1040
722971,1010
722972,1020
722973,1030
722974,952
722975,959
722976,959
722977,945
722978,959
722979,939
722980,913
722981,985
722982,992
722983,919
722984,952
722985,985
722986,1010
722987,1060
722988,1010
722989,1030
722990,985
722991,985
722992,965
722993,894
722994,759
722995,605
722996,615
722997,677
722998,687
722999,704
723000,720
723001,709
723002,640
723003,677
723004,661
723005,804
723006,834
723007,709
723008,753
723009,1560
723010,3640
723011,5840
723012,4040
723013,2840
723014,2120
723015,1710
723016,1250
723017,816
723018,1210
723019,1200
723020,1160
723021,1110
723022,1080
723023,1010
723024,1420
723025,4240
723026,2800
723027,2350
723028,2140
723029,2160
723030,2020
723031,2540
723032,3190
723033,3460
723034,2680
723035,10200
723036,21100
723037,11800
723038,6750
723039,4720
723040,3490
723041,2990
723042,2800
723043,2590
723044,2450
723045,2320
723046,2240
723047,2220
723048,2320
723049,2570
723050,2730
723051,2620
723052,2470
723053,2470
723054,3370
723055,10400
723056,8990
723057,9310
723058,29200
723059,25500
723060,12700
723061,8400
723062,6380
723063,5760
723064,4720
723065,4000
723066,3560
723067,3030
723068,2790
723069,2640
723070,2350
723071,2180
723072,2150
723073,2100
723074,1950
723075,1860
723076,1740
723077,1710
723078,2000
723079,1840
723080,1840
723081,1730
723082,1730
723083,1620
723084,1250
723085,1340
723086,1360
723087,1410
723088,1630
723089,1620
723090,1790
723091,2150
723092,2110
723093,1980
723094,1830
723095,1920
723096,1920
723097,1840
723098,1890
723099,1770
723100,1720
723101,1700
723102,1620
723103,1610
723104,1610
723105,1620
723106,1530
723107,1690
723108,2110
723109,3860
723110,4280
723111,10100
723112,9840
723113,11900
723114,16400
723115,10400
723116,6990
723117,5530
723118,4530
723119,4220
723120,3730
723121,3400
723122,3130
723123,2860
723124,2610
723125,2470
723126,2350
723127,2440
723128,2270
723129,2160
723130,2100
723131,1980
723132,1870
723133,1840
723134,1760
723135,1820
723136,1980
723137,1910
723138,1870
723139,2160
723140,2070
723141,2020
723142,1930
723143,3050
723144,1660
723145,1690
723146,1720
723147,1720
723148,2190
723149,2860
723150,2700
723151,2490
723152,3350
723153,2620
723154,3010
723155,3460
723156,2930
723157,2790
723158,2560
723159,2610
723160,2570
723161,2320
723162,2440
723163,2920
723164,2790
723165,2880
723166,3310
723167,2920
723168,2750
723169,2880
723170,3030
723171,3010
723172,3030
723173,3030
723174,3150
723175,3350
723176,3440
723177,3880
723178,4240
723179,3530
723180,3090
723181,2750
723182,2390
723183,2540
723184,2590
723185,2440
723186,2440
723187,2220
723188,2150
723189,2140
723190,2070
723191,2160
723192,2140
723193,2150
723194,1890
723195,2070
723196,1870
723197,2120
723198,1700
723199,1530
723200,2160
723201,2030
723202,2260
723203,2640
723204,2440
723205,2320
723206,2280
723207,2160
723208,2110
723209,2450
723210,2560
723211,2340
723212,2100
723213,1820
723214,1830
723215,1710
723216,1630
723217,1400
723218,1450
723219,1500
723220,1560
723221,1620
723222,1840
723223,7520
723224,9990
723225,6560
723226,4740
723227,4060
723228,4120
723229,3750
723230,3290
723231,3170
723232,3070
723233,2710
723234,2900
723235,2710
723236,2420
723237,2360
723238,2270
723239,1960
723240,1900
723241,1820
723242,1720
723243,1640
723244,1530
723245,1530
723246,1410
723247,1390
723248,1390
723249,1230
723250,1230
723251,1250
723252,1430
723253,1360
723254,1200
723255,1200
723256,1150
723257,1100
723258,1070
723259,1090
723260,1070
723261,1050
723262,1020
723263,999
723264,1010
723265,972
723266,939
723267,959
723268,959
723269,965
723270,906
723271,913
723272,945
723273,1030
723274,870
723275,822
723276,834
723277,822
723278,864
723279,810
723280,913
723281,793
723282,793
723283,846
723284,882
723285,822
723286,764
723287,770
723288,748
723289,781
723290,753
723291,736
723292,787
723293,720
723294,720
723295,720
723296,731
723297,742
723298,720
723299,682
723300,748
723301,736
723302,666
723303,704
723304,687
723305,714
723306,693
723307,720
723308,742
723309,776
723310,625
723311,698
723312,709
723313,682
723314,677
723315,635
723316,906
723317,965
723318,959
723319,992
723320,952
723321,959
723322,952
723323,952
723324,932
723325,926
723326,992
723327,959
723328,1050
723329,1150
723330,999
723331,952
723332,992
723333,1070
723334,1770
723335,1330
723336,1180
723337,1030
723338,876
723339,985
723340,1030
723341,1100
723342,1020
723343,2070
723344,2730
723345,1370
723346,2840
723347,2200
723348,1830
723349,1490
723350,1380
723351,1640
723352,876
723353,888
723354,884
723355,899
723356,919
723357,892
723358,904
723359,838
723360,822
723361,806
723362,777
723363,858
723364,905
723365,747
723366,964
723367,1120
723368,1630
723369,1400
723370,1390
723371,1190
723372,1190
723373,1110
723374,1080
723375,945
723376,931
723377,892
723378,851
723379,1020
723380,1580
723381,1770
723382,2000
723383,2770
723384,2700
723385,2610
723386,3730
723387,2910
723388,2700
723389,3880
723390,5870
723391,4590
723392,3670
723393,3100
723394,2730
723395,2400
723396,2190
723397,1840
723398,2070
723399,3380
723400,11100
723401,8640
723402,6390
723403,12700
723404,24700
723405,14800
723406,8760
723407,6200
723408,5680
723409,4690
723410,3960
723411,3590
723412,5780
723413,15300
723414,11000
723415,7320
723416,5460
723417,12900
723418,10100
723419,7310
723420,5620
723421,4930
723422,4170
723423,5470
723424,4870
723425,4540
723426,3930
723427,3730
723428,3230
723429,2750
723430,2830
723431,2690
723432,2750
723433,2690
723434,2430
723435,2220
723436,2150
723437,2150
723438,2080
723439,2110
723440,2130
723441,2290
723442,2250
723443,2350
723444,3480
723445,4110
723446,8800
723447,5920
723448,4350
723449,3590
723450,3640
723451,3570
723452,8950
723453,16100
723454,9940
723455,8440
723456,6720
723457,5390
723458,4460
723459,3900
723460,3780
723461,3670
723462,3720
723463,3530
723464,3260
723465,3030
723466,2770
723467,2500
723468,2510
723469,2370
723470,2280
723471,2260
723472,2190
723473,3290
723474,14600
723475,16900
723476,18700
723477,20000
723478,14800
723479,23000
723480,28500
723481,25500
723482,13500
723483,9150
723484,7440
723485,6140
723486,5410
723487,4860
723488,4380
723489,4800
723490,4870
723491,4650
723492,5350
723493,5210
723494,4390
723495,3860
723496,3610
723497,4010
723498,4570
723499,5580
723500,5350
723501,4590
723502,4290
723503,3900
723504,3610
723505,3390
723506,3210
723507,3110
723508,2960
723509,2810
723510,2670
723511,2660
723512,2640
723513,2510
723514,2730
723515,3200
723516,3020
723517,2780
723518,2550
723519,2510
723520,2580
723521,2900
723522,2540
723523,2490
723524,2350
723525,2210
723526,2240
723527,2220
723528,2260
723529,2260
723530,3690
723531,5230
723532,5960
723533,6700
723534,5120
723535,4280
723536,3800
723537,3540
723538,3180
723539,3030
723540,3020
723541,3180
723542,3640
723543,3920
723544,3680
723545,3500
723546,3250
723547,3640
723548,3560
723549,3350
723550,3340
723551,3410
723552,3460
723553,3310
723554,3210
723555,3010
723556,3400
723557,3470
723558,3260
723559,3040
723560,2910
723561,2870
723562,2970
723563,3080
723564,3320
723565,3370
723566,3690
723567,3730
723568,3420
723569,3260
723570,3430
723571,3680
723572,3710
723573,3480
723574,3890
723575,3920
723576,3400
723577,2940
723578,2860
723579,2740
723580,2730
723581,2780
723582,2730
723583,2610
723584,2540
723585,2610
723586,2380
723587,2470
723588,2410
723589,2330
723590,2420
723591,2590
723592,2920
723593,2710
723594,2390
723595,2370
723596,2360
723597,2320
723598,2350
723599,2260
723600,2250
723601,2080
723602,1980
723603,1840
723604,1730
723605,1670
723606,1650
723607,1780
723608,1660
723609,1600
723610,1590
723611,1540
723612,1460
723613,1510
723614,1440
723615,1410
723616,1310
723617,1260
723618,1300
723619,1200
723620,1210
723621,1140
723622,1130
723623,1130
723624,1220
723625,1190
723626,1130
723627,1070
723628,1090
723629,1130
723630,998
723631,915
723632,973
723633,954
723634,951
723635,939
723636,915
723637,949
723638,998
723639,1020
723640,1070
723641,1020
723642,1000
723643,891
723644,959
723645,883
723646,901
723647,907
723648,903
723649,879
723650,900
723651,884
723652,968
723653,941
723654,894
723655,1020
723656,892
723657,876
723658,859
723659,871
723660,861
723661,852
723662,856
723663,837
723664,872
723665,799
723666,805
723667,832
723668,809
723669,821
723670,894
723671,993
723672,907
723673,868
723674,764
723675,806
723676,815
723677,808
723678,799
723679,788
723680,785
723681,973
723682,1010
723683,934
723684,1700
723685,1140
723686,996
723687,946
723688,890
723689,875
723690,874
723691,887
723692,1710
723693,1200
723694,965
723695,958
723696,1040
723697,977
723698,944
723699,930
723700,1200
723701,1590
723702,1290
723703,1100
723704,1030
723705,1070
723706,1010
723707,956
723708,1020
723709,1350
723710,1790
723711,1810
723712,1650
723713,1550
723714,1450
723715,1260
723716,1260
723717,1110
723718,1090
723719,1390
723720,1440
723721,1450
723722,1350
723723,1290
723724,1470
723725,2110
723726,1970
723727,1720
723728,1530
723729,2630
723730,2590
723731,7710
723732,5840
723733,3600
723734,2800
723735,2530
723736,2330
723737,2110
723738,2350
723739,3490
723740,3330
723741,2770
723742,2440
723743,2210
723744,2090
723745,1960
723746,1600
723747,1480
723748,1420
723749,1710
723750,2860
723751,4660
723752,4970
723753,4070
723754,3490
723755,2730
723756,2240
723757,2120
723758,2630
723759,2230
723760,2080
723761,3030
723762,4070
723763,4530
723764,3820
723765,3800
723766,12800
723767,17400
723768,9360
723769,10600
723770,7560
723771,5630
723772,4450
723773,3440
723774,3220
723775,2960
723776,3030
723777,3740
723778,4950
723779,14800
723780,10700
723781,7520
723782,6010
723783,5680
723784,6110
723785,5770
723786,5060
723787,4390
723788,3490
723789,3290
723790,2620
723791,2530
723792,2560
723793,2490
723794,2370
723795,2310
723796,2230
723797,2910
723798,5770
723799,10900
723800,24800
723801,26100
723802,17600
723803,11300
723804,8030
723805,6360
723806,5420
723807,4550
723808,4030
723809,3860
723810,4090
723811,3540
723812,3470
723813,3700
723814,3420
723815,3120
723816,3140
723817,3400
723818,3770
723819,3840
723820,3850
723821,4290
723822,4300
723823,3910
723824,3420
723825,3220
723826,2990
723827,2500
723828,2710
723829,2560
723830,2340
723831,2540
723832,3100
723833,2790
723834,3840
723835,4230
723836,4730
723837,5540
723838,6080
723839,5680
723840,4760
723841,4860
723842,9370
723843,16900
723844,11000
723845,7940
723846,6840
723847,8720
723848,8320
723849,7550
723850,6510
723851,6090
723852,5350
723853,4940
723854,4480
723855,4620
723856,4330
723857,4030
723858,4060
723859,4270
723860,5170
723861,6650
723862,7620
723863,9240
723864,7720
723865,6740
723866,6730
723867,6760
723868,6110
723869,5240
723870,4520
723871,4250
723872,3830
723873,3380
723874,3240
723875,3220
723876,3000
723877,3050
723878,3380
723879,3210
723880,3360
723881,3310
723882,4910
723883,16000
723884,11100
723885,8400
723886,7370
723887,6220
723888,5360
723889,4860
723890,4370
723891,4000
723892,3900
723893,3640
723894,3450
723895,3310
723896,2900
723897,2640
723898,2590
723899,2470
723900,2600
723901,2590
723902,2590
723903,2790
723904,2930
723905,3200
723906,3250
723907,3180
723908,3190
723909,2960
723910,2890
723911,2740
723912,2680
723913,2680
723914,2720
