DAY_NDX,Q_CFS
722335,773
722336,750
722337,750
722338,744
722339,739
722340,716
722341,710
722342,710
722343,716
722344,756
722345,882
722346,911
722347,875
722348,836
722349,823
722350,804
722351,773
722352,762
722353,773
722354,779
722355,785
722356,785
722357,756
722358,744
722359,762
722360,785
722361,773
722362,744
722363,704
722364,653
722365,653
722366,659
722367,678
722368,678
722369,678
722370,678
722371,716
722372,1190
722373,882
722374,1060
722375,1270
722376,1740
722377,1520
722378,1770
722379,1470
722380,1410
722381,1270
722382,1230
722383,1230
722384,1260
722385,1120
722386,1070
722387,1110
722388,1070
722389,1010
722390,1010
722391,1010
722392,992
722393,970
722394,940
722395,882
722396,962
722397,1140
722398,1490
722399,1560
722400,1500
722401,1490
722402,1330
722403,1260
722404,1240
722405,1270
722406,1280
722407,1230
722408,1310
722409,1330
722410,1230
722411,1210
722412,1230
722413,1210
722414,1150
722415,1100
722416,1090
722417,1090
722418,1050
722419,1040
722420,1100
722421,1150
722422,1140
722423,1130
722424,1070
722425,1050
722426,1050
722427,1060
722428,1010
722429,1000
722430,1150
722431,1100
722432,1070
722433,1050
722434,1000
722435,1070
722436,1070
722437,1190
722438,1140
722439,1110
722440,1110
722441,1180
722442,1150
722443,1170
722444,1140
722445,1130
722446,1120
722447,1140
722448,1110
722449,1090
722450,1110
722451,1170
722452,1110
722453,1210
722454,1200
722455,1190
722456,1180
722457,1190
722458,1210
722459,1470
722460,1480
722461,1470
722462,1410
722463,1340
722464,1300
722465,1270
722466,1270
722467,1210
722468,1290
722469,1240
722470,1200
722471,1240
722472,1260
722473,1120
722474,1110
722475,1190
722476,1090
722477,1100
722478,1090
722479,1040
722480,1040
722481,1010
722482,970
722483,1040
722484,940
722485,940
722486,862
722487,843
722488,904
722489,897
722490,836
722491,843
722492,856
722493,836
722494,817
722495,830
722496,830
722497,830
722498,804
722499,791
722500,843
722501,804
722502,791
722503,791
722504,791
722505,798
722506,791
722507,773
722508,744
722509,785
722510,798
722511,744
722512,733
722513,744
722514,773
722515,762
722516,762
722517,750
722518,727
722519,721
722520,733
722521,750
722522,739
722523,704
722524,684
722525,716
722526,744
722527,739
722528,704
722529,672
722530,691
722531,727
722532,716
722533,672
722534,665
722535,665
722536,697
722537,704
722538,697
722539,691
722540,659
722541,678
722542,607
722543,640
722544,697
722545,697
722546,672
722547,646
722548,640
722549,640
722550,640
722551,659
722552,659
722553,659
722554,646
722555,629
722556,629
722557,629
722558,629
722559,635
722560,659
722561,659
722562,646
722563,602
722564,607
722565,665
722566,653
722567,624
722568,618
722569,618
722570,618
722571,646
722572,635
722573,635
722574,602
722575,613
722576,665
722577,640
722578,613
722579,618
722580,640
722581,646
722582,629
722583,607
722584,602
722585,613
722586,640
722587,635
722588,596
722589,585
722590,585
722591,596
722592,618
722593,640
722594,629
722595,596
722596,591
722597,585
722598,585
722599,591
722600,591
722601,591
722602,596
722603,591
722604,585
722605,574
722606,585
722607,602
722608,602
722609,591
722610,613
722611,653
722612,672
722613,672
722614,629
722615,607
722616,580
722617,568
722618,574
722619,580
722620,580
722621,580
722622,580
722623,580
722624,568
722625,607
722626,716
722627,646
722628,591
722629,585
722630,624
722631,659
722632,672
722633,672
722634,672
722635,672
722636,665
722637,665
722638,727
722639,672
722640,640
722641,684
722642,710
722643,733
722644,739
722645,672
722646,629
722647,672
722648,697
722649,704
722650,659
722651,624
722652,607
722653,624
722654,672
722655,684
722656,691
722657,691
722658,691
722659,697
722660,756
722661,710
722662,970
722663,933
722664,856
722665,779
722666,791
722667,762
722668,756
722669,773
722670,1150
722671,1260
722672,1340
722673,1230
722674,1100
722675,1020
722676,1040
722677,1050
722678,1060
722679,1040
722680,1010
722681,962
722682,948
722683,977
722684,948
722685,889
722686,889
722687,889
722688,882
722689,918
722690,1010
722691,1010
722692,904
722693,862
722694,856
722695,856
722696,856
722697,836
722698,830
722699,798
722700,856
722701,882
722702,918
722703,904
722704,1270
722705,1070
722706,1050
722707,1010
722708,985
722709,977
722710,933
722711,2130
722712,2940
722713,3320
722714,2450
722715,1890
722716,1790
722717,1640
722718,1530
722719,1480
722720,1390
722721,1390
722722,1370
722723,1290
722724,1260
722725,1220
722726,1160
722727,1100
722728,1000
722729,949
722730,942
722731,972
722732,1030
722733,1120
722734,1080
722735,1020
722736,1030
722737,1080
722738,1070
722739,995
722740,972
722741,964
722742,964
722743,957
722744,920
722745,905
722746,876
722747,869
722748,905
722749,964
722750,957
722751,920
722752,927
722753,942
722754,934
722755,927
722756,1030
722757,1000
722758,1080
722759,1080
722760,987
722761,979
722762,1080
722763,1070
722764,1070
722765,1050
722766,1020
722767,979
722768,964
722769,957
722770,964
722771,949
722772,995
722773,949
722774,934
722775,883
722776,862
722777,869
722778,883
722779,883
722780,876
722781,848
722782,813
722783,813
722784,834
722785,869
722786,876
722787,827
722788,780
722789,766
722790,766
722791,734
722792,747
722793,760
722794,734
722795,760
722796,760
722797,786
722798,848
722799,862
722800,827
722801,869
722802,1010
722803,1040
722804,1080
722805,1070
722806,1070
722807,1110
722808,1140
722809,1190
722810,1230
722811,1220
722812,1180
722813,1140
722814,1140
722815,1140
722816,1140
722817,1190
722818,1170
722819,1120
722820,1070
722821,1030
722822,1020
722823,1000
722824,1000
722825,1000
722826,979
722827,891
722828,883
722829,883
722830,883
722831,883
722832,855
722833,800
722834,793
722835,807
722836,800
722837,793
722838,773
722839,766
722840,766
722841,773
722842,773
722843,793
722844,807
722845,807
722846,793
722847,793
722848,773
722849,690
722850,671
722851,721
722852,766
722853,773
722854,766
722855,753
722856,760
722857,760
722858,760
722859,766
722860,766
722861,760
722862,734
722863,734
722864,734
722865,740
722866,747
722867,747
722868,690
722869,671
722870,727
722871,721
722872,708
722873,696
722874,683
722875,696
722876,727
722877,721
722878,696
722879,659
722880,659
722881,659
722882,665
722883,665
722884,665
722885,665
722886,653
722887,635
722888,617
722889,611
722890,623
722891,629
722892,629
722893,635
722894,647
722895,665
722896,715
722897,629
722898,617
722899,572
722900,561
722901,549
722902,589
722903,600
722904,594
722905,594
722906,594
722907,589
722908,577
722909,583
722910,583
722911,583
722912,572
722913,561
722914,561
722915,583
722916,577
722917,577
722918,577
722919,577
722920,572
722921,544
722922,527
722923,549
722924,544
722925,555
722926,566
722927,572
722928,577
722929,566
722930,555
722931,549
722932,533
722933,544
722934,561
722935,561
722936,561
722937,561
722938,561
722939,555
722940,538
722941,538
722942,544
722943,555
722944,561
722945,549
722946,549
722947,549
722948,549
722949,544
722950,522
722951,533
722952,555
722953,555
722954,544
722955,527
722956,522
722957,511
722958,511
722959,516
722960,555
722961,561
722962,549
722963,527
722964,522
722965,495
722966,527
722967,544
722968,544
722969,538
722970,516
722971,516
722972,516
722973,511
722974,511
722975,511
722976,516
722977,516
722978,516
722979,516
722980,516
722981,516
722982,511
722983,516
722984,527
722985,538
722986,555
722987,566
722988,572
722989,561
722990,538
722991,527
722992,522
722993,522
722994,511
722995,495
722996,495
722997,500
722998,500
722999,500
723000,500
723001,500
723002,505
723003,522
723004,538
723005,538
723006,516
723007,522
723008,505
723009,600
723010,834
723011,920
723012,800
723013,696
723014,623
723015,594
723016,606
723017,677
723018,727
723019,677
723020,659
723021,641
723022,617
723023,589
723024,721
723025,780
723026,780
723027,747
723028,766
723029,773
723030,753
723031,760
723032,834
723033,841
723034,780
723035,1660
723036,2530
723037,1690
723038,1420
723039,1400
723040,1310
723041,1160
723042,1120
723043,1100
723044,1070
723045,1050
723046,995
723047,972
723048,898
723049,934
723050,979
723051,979
723052,942
723053,891
723054,1000
723055,1570
723056,1490
723057,1780
723058,3360
723059,2860
723060,2140
723061,1920
723062,1720
723063,1550
723064,1550
723065,1570
723066,1470
723067,1370
723068,1340
723069,1300
723070,1280
723071,1220
723072,1160
723073,1140
723074,1070
723075,979
723076,912
723077,920
723078,905
723079,862
723080,820
723081,827
723082,855
723083,862
723084,827
723085,800
723086,793
723087,747
723088,753
723089,773
723090,827
723091,841
723092,786
723093,753
723094,727
723095,727
723096,734
723097,734
723098,740
723099,747
723100,747
723101,747
723102,721
723103,715
723104,690
723105,665
723106,665
723107,683
723108,834
723109,912
723110,934
723111,1660
723112,1410
723113,1890
723114,1840
723115,1590
723116,1450
723117,1400
723118,1290
723119,1350
723120,1240
723121,1230
723122,1220
723123,1170
723124,1150
723125,1130
723126,1220
723127,1290
723128,1220
723129,1000
723130,1020
723131,972
723132,942
723133,934
723134,898
723135,813
723136,813
723137,813
723138,807
723139,841
723140,807
723141,780
723142,766
723143,760
723144,740
723145,734
723146,727
723147,727
723148,753
723149,780
723150,793
723151,807
723152,820
723153,876
723154,912
723155,920
723156,912
723157,891
723158,869
723159,883
723160,876
723161,827
723162,766
723163,766
723164,813
723165,957
723166,869
723167,813
723168,883
723169,898
723170,912
723171,934
723172,972
723173,1020
723174,995
723175,942
723176,898
723177,1040
723178,1100
723179,1090
723180,1000
723181,987
723182,979
723183,964
723184,920
723185,979
723186,964
723187,920
723188,905
723189,905
723190,883
723191,820
723192,820
723193,841
723194,834
723195,827
723196,807
723197,786
723198,780
723199,800
723200,841
723201,841
723202,800
723203,813
723204,827
723205,800
723206,766
723207,766
723208,848
723209,891
723210,813
723211,793
723212,793
723213,793
723214,793
723215,793
723216,773
723217,753
723218,760
723219,753
723220,760
723221,760
723222,820
723223,1180
723224,1280
723225,1070
723226,995
723227,995
723228,1070
723229,1050
723230,1030
723231,979
723232,995
723233,1000
723234,1030
723235,1020
723236,972
723237,972
723238,942
723239,912
723240,920
723241,876
723242,813
723243,813
723244,800
723245,800
723246,800
723247,800
723248,793
723249,753
723250,747
723251,753
723252,760
723253,773
723254,740
723255,734
723256,708
723257,696
723258,696
723259,690
723260,665
723261,641
723262,641
723263,641
723264,641
723265,659
723266,677
723267,665
723268,635
723269,617
723270,606
723271,611
723272,623
723273,635
723274,641
723275,617
723276,611
723277,611
723278,600
723279,589
723280,589
723281,589
723282,589
723283,589
723284,589
723285,589
723286,589
723287,600
723288,606
723289,589
723290,589
723291,583
723292,583
723293,583
723294,589
723295,594
723296,594
723297,594
723298,589
723299,572
723300,572
723301,572
723302,572
723303,572
723304,572
723305,572
723306,572
723307,572
723308,566
723309,549
723310,561
723311,555
723312,549
723313,544
723314,544
723315,544
723316,549
723317,555
723318,555
723319,555
723320,555
723321,555
723322,555
723323,555
723324,555
723325,555
723326,549
723327,549
723328,555
723329,589
723330,577
723331,555
723332,538
723333,561
723334,611
723335,577
723336,589
723337,549
723338,527
723339,561
723340,566
723341,566
723342,572
