DAY_NDX,Q_CFS
732635,6090
732636,6050
732637,5800
732638,6340
732639,6610
732640,5850
732641,5310
732642,4600
732643,4350
732644,4150
732645,4210
732646,4210
732647,4180
732648,4160
732649,4090
732650,4030
732651,4410
732652,4760
732653,5180
732654,5350
732655,4610
732656,4520
732657,4310
732658,4210
732659,4150
732660,3990
732661,4030
732662,4280
732663,4430
732664,4230
732665,4090
732666,4430
732667,4250
732668,3970
732669,4090
732670,3920
732671,3650
732672,3570
732673,3520
732674,3350
732675,3370
732676,3470
732677,3900
732678,3900
732679,3950
732680,3770
732681,3650
732682,3640
732683,3710
732684,3650
732685,3570
732686,3530
732687,3370
732688,3420
732689,3780
732690,4000
732691,4040
732692,3970
732693,3910
732694,3940
732695,4160
732696,4180
732697,4240
732698,4320
732699,4360
732700,4310
732701,4210
732702,4160
732703,4070
732704,3850
732705,3920
732706,3620
732707,3500
732708,3460
732709,3460
732710,3590
732711,3700
732712,3680
732713,3580
732714,3410
732715,3180
732716,2930
732717,2730
732718,2430
732719,2350
732720,2460
732721,2430
732722,2300
732723,2310
732724,2310
732725,2310
732726,2450
732727,2400
732728,2370
732729,2380
732730,2360
732731,2130
732732,2180
732733,2090
732734,2130
732735,2160
732736,2020
732737,1980
732738,2140
732739,2120
732740,2090
732741,2100
732742,2100
732743,2060
732744,2020
732745,2050
732746,1940
732747,2010
732748,2020
732749,1980
732750,1980
732751,2010
732752,1960
732753,2070
732754,2070
732755,1900
732756,1870
732757,1810
732758,1800
732759,1790
732760,1790
732761,1780
732762,1860
732763,1850
732764,1860
732765,1850
732766,1810
732767,1790
732768,1790
732769,1800
732770,1800
732771,1830
732772,1810
732773,1790
732774,1820
732775,1760
732776,1810
732777,1830
732778,1830
732779,1850
732780,1860
732781,1870
732782,1900
732783,1900
732784,1880
732785,1940
732786,2030
732787,2060
732788,1980
732789,1920
732790,1810
732791,1950
732792,1940
732793,1920
732794,1920
732795,1930
732796,1890
732797,1900
732798,1880
732799,1890
732800,1880
732801,1950
732802,1980
732803,1940
732804,1950
732805,1930
732806,1920
732807,1890
732808,1890
732809,1890
732810,1910
732811,1900
732812,1930
732813,1940
732814,1960
732815,1940
732816,1940
732817,2020
732818,2000
732819,1950
732820,1960
732821,1960
732822,2020
732823,2020
732824,2040
732825,2060
732826,2080
732827,2150
732828,2530
732829,2220
732830,2350
732831,2620
732832,2270
732833,2070
732834,2000
732835,1980
732836,1960
732837,2000
732838,2060
732839,2020
732840,1980
732841,1980
732842,1970
732843,2110
732844,2310
732845,2410
732846,6760
732847,6420
732848,5880
732849,4470
732850,3700
732851,3430
732852,3590
732853,3490
732854,3390
732855,3320
732856,2920
732857,2700
732858,2430
732859,2260
732860,2240
732861,2280
732862,2230
732863,2380
732864,2460
732865,2540
732866,2530
732867,2550
732868,2750
732869,2820
732870,2770
732871,4620
732872,4040
732873,3710
732874,4040
732875,10300
732876,14500
732877,15000
732878,11300
732879,9580
732880,8300
732881,7230
732882,6300
732883,5900
732884,5610
732885,5810
732886,5600
732887,5860
732888,5860
732889,5380
732890,5210
732891,6940
732892,12400
732893,11500
732894,9640
732895,9030
732896,8130
732897,6800
732898,6200
732899,5500
732900,4920
732901,4620
732902,4460
732903,4420
732904,4240
732905,4290
732906,4510
732907,5340
732908,8060
732909,6740
732910,5810
732911,7490
732912,16700
732913,12500
732914,10300
732915,8250
732916,7260
732917,7220
732918,8290
732919,7130
732920,6150
732921,5580
732922,5390
732923,5760
732924,6790
732925,6580
732926,6030
732927,6550
732928,8740
732929,9160
732930,14900
732931,14900
732932,14300
732933,11300
732934,9930
732935,8430
732936,7330
732937,6560
732938,5830
732939,5450
732940,5140
732941,5000
732942,4820
732943,4630
732944,4500
732945,4460
732946,6460
732947,6030
732948,5380
732949,5010
732950,5910
732951,6790
732952,5960
732953,5600
732954,4860
732955,4580
732956,4800
732957,6060
732958,6620
732959,5600
732960,5550
732961,5470
732962,5180
732963,5380
732964,5000
732965,4540
732966,4330
732967,4280
732968,4230
732969,4390
732970,4460
732971,4450
732972,4340
732973,4180
732974,4000
732975,4190
732976,4430
732977,4360
732978,4280
732979,5590
732980,5610
732981,5350
732982,5010
732983,4720
732984,4440
732985,4220
732986,4550
732987,4790
732988,4630
732989,5170
732990,5270
732991,5370
732992,6440
732993,7800
732994,7750
732995,6560
732996,8110
732997,12000
732998,10300
732999,8910
733000,7280
733001,6390
733002,6460
733003,6100
733004,6140
733005,5990
733006,5780
733007,5440
733008,5120
733009,4790
733010,4580
733011,4420
733012,4230
733013,4200
733014,4250
733015,4460
733016,4950
733017,4920
733018,4770
733019,4590
733020,4400
733021,4140
733022,5000
733023,6070
733024,5810
733025,5150
733026,4760
733027,4510
733028,4240
733029,4180
733030,4090
733031,4100
733032,4990
733033,4940
733034,4780
733035,4850
733036,5080
733037,5610
733038,6390
733039,6620
733040,6250
733041,5890
733042,5820
733043,6100
733044,6230
733045,6620
733046,6840
733047,6670
733048,6310
733049,6400
733050,6310
733051,6210
733052,6070
733053,6450
733054,7230
733055,9980
733056,13200
733057,15300
733058,14400
733059,14000
733060,13300
733061,11300
733062,9140
733063,7700
733064,7140
733065,7070
733066,6960
733067,7420
733068,9250
733069,8610
733070,8220
733071,8080
733072,7720
733073,7950
733074,9210
733075,8610
733076,8120
733077,8460
733078,8320
733079,7720
733080,7610
733081,7390
733082,7020
733083,6600
733084,6580
733085,6670
733086,6640
733087,6600
733088,6570
733089,6140
733090,6030
733091,5790
733092,5810
733093,5720
733094,5370
733095,4900
733096,4950
733097,4900
733098,5070
733099,5330
733100,5360
733101,5140
733102,4660
733103,4590
733104,4390
733105,4100
733106,3870
733107,3630
733108,3590
733109,3470
733110,3300
733111,3220
733112,3140
733113,3140
733114,3050
733115,3020
733116,3000
733117,2890
733118,2810
733119,2770
733120,2710
733121,2620
733122,2620
733123,2620
733124,2590
733125,2590
733126,2590
733127,2490
733128,2500
733129,2450
733130,2460
733131,2450
733132,2450
733133,2380
733134,2370
733135,2330
733136,2360
733137,2320
733138,2340
733139,2330
733140,2330
733141,2340
733142,2300
733143,2270
733144,2270
733145,2250
733146,2220
733147,2320
733148,2420
733149,2420
733150,2450
733151,2600
733152,2920
733153,2650
733154,2550
733155,2450
733156,2520
733157,2500
733158,2440
733159,2540
733160,2520
733161,2530
733162,2540
733163,2530
733164,2410
733165,2520
733166,2510
733167,2470
733168,2440
733169,2440
733170,2430
733171,2430
733172,2440
733173,2450
733174,2510
733175,2520
733176,2520
733177,2520
733178,2550
733179,2600
733180,2600
733181,2630
733182,2720
733183,2750
733184,2770
733185,2780
733186,2820
733187,2830
733188,2860
733189,2870
733190,2850
733191,2800
733192,2720
733193,2750
733194,2860
733195,2920
733196,3300
733197,3420
733198,3060
733199,3120
733200,3040
733201,2920
733202,2950
733203,2920
733204,2900
733205,2880
733206,2870
733207,2820
733208,3090
733209,3680
733210,3730
733211,3720
733212,3780
733213,3840
733214,3790
733215,3690
733216,3320
733217,2990
733218,2880
733219,2870
733220,2850
733221,2930
733222,2890
733223,2930
733224,3190
733225,3350
733226,3540
733227,4270
733228,4790
733229,5790
733230,5650
733231,5210
733232,5500
733233,5300
733234,5700
733235,9570
733236,12600
733237,8990
733238,6550
733239,5730
733240,5110
733241,4530
733242,3960
733243,3910
733244,4050
733245,3980
733246,3840
733247,3710
733248,3450
733249,3240
733250,3140
733251,2930
733252,2770
733253,2670
733254,2630
733255,2870
733256,3150
733257,2940
733258,2610
733259,2410
733260,2290
733261,2310
733262,2210
733263,2160
733264,2110
733265,2170
733266,2480
733267,2500
733268,2380
733269,2300
733270,2320
733271,2460
733272,2420
733273,2370
733274,3230
733275,4580
733276,3810
733277,3290
733278,3620
733279,3240
733280,4140
733281,18100
733282,28000
733283,19400
733284,15800
733285,15400
733286,26700
733287,17600
733288,18200
733289,19000
733290,21600
733291,21700
733292,21600
733293,20500
733294,17500
733295,15100
733296,13900
733297,13100
733298,12500
733299,11900
733300,10800
733301,9470
733302,8640
733303,8170
733304,7780
733305,7450
733306,7100
733307,6290
733308,5990
733309,5930
733310,5600
733311,5180
733312,5050
733313,4810
733314,4500
733315,4330
733316,4170
733317,4030
733318,3840
733319,3470
733320,3230
733321,3260
733322,3230
733323,3140
733324,3080
733325,3040
733326,3080
733327,2980
733328,2810
733329,2960
733330,2840
733331,2760
733332,2820
733333,2760
733334,2680
733335,2620
733336,2550
733337,2570
733338,3000
733339,3710
733340,5780
733341,8130
733342,5770
733343,4830
733344,4390
733345,4420
733346,4610
733347,4300
733348,4210
733349,4730
733350,4370
733351,4120
733352,3900
733353,3700
733354,3500
733355,3450
733356,3420
733357,3450
733358,5030
733359,8570
733360,6500
733361,5560
733362,5000
733363,4880
733364,5100
733365,5490
733366,5030
733367,5160
733368,5800
733369,7090
733370,6300
733371,6500
733372,8000
733373,7500
733374,6500
733375,5500
733376,7000
733377,8000
733378,7000
733379,6000
733380,6000
733381,5870
733382,5730
733383,6150
733384,6500
733385,6310
733386,5900
733387,6820
733388,6800
733389,5990
733390,5460
733391,5080
733392,4960
733393,4800
733394,4830
733395,5350
733396,5660
733397,5400
733398,5030
733399,4780
733400,4520
733401,4290
733402,4200
733403,4180
733404,3820
733405,3690
733406,3890
733407,4320
733408,4430
733409,8650
733410,10700
733411,11600
733412,10500
733413,8930
733414,7850
733415,7330
733416,7720
733417,7800
733418,8470
733419,8750
733420,7710
733421,7300
733422,7140
733423,7860
733424,7810
733425,7300
733426,6550
733427,6040
733428,5890
733429,5750
733430,5540
