DAY_NDX,Q_CFS
722335,65
722336,60
722337,55
722338,51
722339,48
722340,45
722341,45
722342,41
722343,41
722344,182
722345,754
722346,537
722347,322
722348,245
722349,204
722350,145
722351,122
722352,114
722353,106
722354,114
722355,94
722356,80
722357,76
722358,74
722359,73
722360,63
722361,61
722362,56
722363,51
722364,50
722365,50
722366,48
722367,47
722368,49
722369,159
722370,393
722371,649
722372,1400
722373,1070
722374,542
722375,421
722376,405
722377,340
722378,308
722379,271
722380,233
722381,182
722382,159
722383,172
722384,193
722385,201
722386,198
722387,185
722388,159
722389,155
722390,159
722391,157
722392,172
722393,274
722394,233
722395,172
722396,288
722397,347
722398,570
722399,475
722400,389
722401,292
722402,221
722403,177
722404,150
722405,132
722406,118
722407,110
722408,167
722409,212
722410,204
722411,190
722412,167
722413,143
722414,124
722415,106
722416,92
722417,82
722418,76
722419,76
722420,84
722421,148
722422,236
722423,292
722424,305
722425,264
722426,340
722427,454
722428,329
722429,292
722430,479
722431,649
722432,429
722433,450
722434,594
722435,786
722436,609
722437,594
722438,441
722439,355
722440,344
722441,497
722442,454
722443,347
722444,274
722445,230
722446,233
722447,233
722448,198
722449,169
722450,152
722451,159
722452,187
722453,164
722454,150
722455,137
722456,124
722457,114
722458,116
722459,218
722460,373
722461,373
722462,417
722463,351
722464,285
722465,224
722466,174
722467,145
722468,124
722469,110
722470,97
722471,87
722472,77
722473,70
722474,64
722475,59
722476,55
722477,51
722478,48
722479,45
722480,42
722481,39
722482,39
722483,38
722484,33
722485,31
722486,29
722487,27
722488,26
722489,24
722490,24
722491,23
722492,22
722493,21
722494,20
722495,19
722496,18
722497,18
722498,17
722499,16
722500,16
722501,22
722502,39
722503,55
722504,36
722505,27
722506,24
722507,21
722508,19
722509,18
722510,17
722511,16
722512,15
722513,15
722514,14
722515,15
722516,18
722517,18
722518,15
722519,14
722520,14
722521,13
722522,13
722523,12
722524,12
722525,13
722526,12
722527,12
722528,11
722529,11
722530,10
722531,9.9
722532,9.1
722533,8.7
722534,8.7
722535,8.3
722536,8
722537,8
722538,8
722539,7.7
722540,7.3
