DAY_NDX,Q_CFS
722335,1680
722336,2310
722337,2640
722338,2600
722339,2560
722340,2500
722341,2460
722342,2420
722343,1960
722344,3690
722345,9610
722346,7390
722347,5460
722348,4600
722349,4000
722350,3800
722351,3600
722352,3200
722353,3000
722354,2600
722355,2200
722356,2600
722357,2800
722358,2200
722359,2400
722360,2200
722361,2000
722362,2000
722363,1700
722364,1300
722365,1400
722366,1300
722367,1400
722368,1400
722369,1500
722370,1800
722371,2200
722372,11100
722373,6400
722374,4740
722375,4450
722376,5370
722377,4740
722378,5070
722379,4650
722380,3790
722381,3240
722382,2850
722383,2810
722384,2790
722385,2620
722386,2540
722387,2420
722388,2310
722389,2240
722390,2260
722391,2270
722392,2330
722393,2600
722394,2700
722395,2700
722396,3510
722397,4360
722398,6900
722399,8120
722400,7210
722401,6170
722402,5460
722403,4960
722404,4710
722405,4560
722406,4390
722407,4330
722408,4710
722409,4680
722410,4330
722411,4080
722412,3360
722413,3610
722414,3490
722415,3080
722416,2600
722417,2390
722418,2350
722419,2290
722420,2310
722421,2720
722422,2850
722423,2770
722424,2680
722425,2600
722426,2740
722427,3030
722428,2600
722429,2310
722430,2660
722431,2990
722432,2830
722433,3510
722434,3870
722435,4930
722436,5280
722437,5890
722438,5340
722439,4990
722440,5100
722441,5610
722442,5220
722443,4710
722444,4280
722445,4030
722446,3950
722447,4030
722448,3920
722449,3760
722450,3710
722451,3840
722452,4000
722453,4000
722454,4060
722455,4110
722456,3950
722457,3840
722458,3950
722459,5790
722460,6430
722461,6240
722462,6760
722463,6330
722464,5340
722465,4650
722466,4190
722467,4060
722468,4060
722469,4360
722470,4650
722471,4620
722472,4590
722473,4140
722474,3790
722475,3740
722476,3760
722477,3710
722478,3540
722479,3360
722480,3100
722481,2920
722482,2720
722483,2460
722484,2220
722485,2010
722486,1940
722487,1940
722488,1990
722489,1990
722490,1960
722491,1910
722492,1840
722493,1790
722494,1760
722495,1710
722496,1640
722497,1590
722498,1540
722499,1480
722500,1400
722501,1400
722502,1640
722503,1670
722504,1580
722505,1450
722506,1390
722507,1320
722508,1250
722509,1200
722510,1180
722511,1150
722512,1140
722513,1140
722514,1250
722515,1440
722516,1450
722517,1440
722518,1410
722519,1390
722520,1490
722521,1640
722522,1740
722523,1740
722524,1740
722525,1770
722526,1760
722527,1740
722528,1730
722529,1710
722530,1700
722531,1840
722532,2020
722533,1870
722534,1640
722535,1620
722536,1610
722537,1610
722538,1610
722539,1670
722540,1840
722541,1840
722542,1890
722543,1920
722544,1920
722545,1920
722546,1920
722547,1910
722548,1770
722549,1160
722550,930
722551,919
722552,725
722553,503
722554,579
722555,909
722556,899
722557,889
722558,889
722559,899
722560,899
722561,899
722562,919
722563,899
722564,889
722565,889
722566,889
722567,889
722568,889
722569,879
722570,859
722571,849
722572,819
722573,810
722574,810
722575,829
722576,909
722577,879
722578,829
722579,859
722580,859
722581,1030
722582,1210
722583,1160
722584,1130
722585,1130
722586,1130
722587,1110
722588,1090
722589,1070
722590,1330
722591,1490
722592,1490
722593,1510
722594,1500
722595,1500
722596,1490
722597,1390
722598,1490
722599,1490
722600,1510
722601,1510
722602,1510
722603,1510
722604,1510
722605,1510
722606,1520
722607,1520
722608,1520
722609,1400
722610,1200
722611,1200
722612,1270
722613,1370
722614,1370
722615,1370
722616,1370
722617,1370
722618,1370
722619,1370
722620,1370
722621,1400
722622,1410
722623,1410
722624,1400
722625,1450
722626,2810
722627,3060
