DAY_NDX,Q_CFS
722335,602
722336,627
722337,559
722338,541
722339,519
722340,513
722341,524
722342,497
722343,491
722344,922
722345,1070
722346,1020
722347,890
722348,829
722349,763
722350,714
722351,680
722352,647
722353,627
722354,667
722355,640
722356,614
722357,595
722358,583
722359,565
722360,536
722361,547
722362,524
722363,497
722364,486
722365,486
722366,491
722367,465
722368,475
722369,491
722370,571
722371,800
722372,2060
722373,1570
722374,1650
722375,2340
722376,3140
722377,2720
722378,3320
722379,2520
722380,1930
722381,1590
722382,1410
722383,1370
722384,1240
722385,1110
722386,1020
722387,955
722388,914
722389,922
722390,947
722391,971
722392,971
722393,930
722394,867
722395,815
722396,1010
722397,1580
722398,2510
722399,2850
722400,2690
722401,2250
722402,1850
722403,1620
722404,1510
722405,1500
722406,1470
722407,1470
722408,1680
722409,1660
722410,1480
722411,1350
722412,1250
722413,1180
722414,1090
722415,1050
722416,1010
722417,1010
722418,1010
722419,971
722420,1010
722421,1210
722422,1270
722423,1160
722424,1060
722425,1010
722426,988
722427,971
722428,922
722429,955
722430,1140
722431,1250
722432,1240
722433,1300
722434,1240
722435,1290
722436,1330
722437,1540
722438,1410
722439,1400
722440,1480
722441,1530
722442,1390
722443,1260
722444,1150
722445,1110
722446,1130
722447,1200
722448,1210
722449,1190
722450,1240
722451,1410
722452,1510
722453,1560
722454,1590
722455,1520
722456,1430
722457,1410
722458,1500
722459,2250
722460,2250
722461,1960
722462,1710
722463,1550
722464,1410
722465,1330
722466,1290
722467,1290
722468,1320
722469,1380
722470,1380
722471,1310
722472,1240
722473,1220
722474,1190
722475,1190
722476,1230
722477,1250
722478,1150
722479,1100
722480,1090
722481,988
722482,938
722483,875
722484,815
722485,785
722486,778
722487,800
722488,829
722489,829
722490,815
722491,778
722492,742
722493,693
722494,686
722495,686
722496,686
722497,693
722498,667
722499,634
722500,608
722501,621
722502,640
722503,647
722504,627
722505,602
722506,583
722507,583
722508,571
722509,571
722510,577
722511,577
722512,577
722513,541
722514,536
722515,536
722516,553
722517,541
722518,519
722519,508
722520,508
722521,508
722522,497
722523,491
722524,497
722525,530
722526,491
722527,481
722528,475
722529,470
722530,465
722531,470
722532,475
722533,481
722534,481
722535,475
722536,460
722537,445
722538,435
722539,430
722540,430
722541,425
722542,425
722543,420
722544,420
722545,415
722546,415
722547,420
722548,411
722549,406
722550,406
722551,401
722552,396
722553,396
722554,396
722555,392
722556,392
722557,396
722558,392
722559,396
722560,401
722561,406
722562,460
722563,415
722564,406
722565,415
722566,420
722567,430
722568,415
722569,401
722570,387
722571,387
722572,387
722573,387
722574,383
722575,392
722576,465
722577,440
722578,415
722579,475
722580,547
722581,455
722582,420
722583,406
722584,396
722585,406
722586,411
722587,392
722588,383
722589,374
722590,369
722591,369
722592,369
722593,365
722594,361
722595,365
722596,361
722597,361
722598,356
722599,352
722600,352
722601,348
722602,348
722603,348
722604,344
722605,344
722606,339
722607,339
722608,335
722609,335
722610,335
722611,331
722612,335
722613,335
722614,335
722615,331
722616,331
722617,327
722618,327
722619,323
722620,323
722621,339
722622,356
722623,339
722624,331
722625,406
722626,742
722627,640
722628,547
722629,486
722630,524
722631,497
722632,647
722633,621
722634,614
722635,571
722636,536
722637,536
722638,653
722639,559
722640,519
722641,486
722642,559
722643,640
722644,583
722645,524
722646,491
722647,475
722648,445
722649,430
722650,425
722651,420
722652,406
722653,396
722654,430
722655,513
722656,553
722657,497
722658,475
722659,455
722660,542
722661,686
722662,1160
722663,1190
722664,930
722665,785
722666,700
722667,647
722668,621
722669,614
722670,1780
722671,2290
722672,2690
722673,2250
722674,1620
722675,1320
722676,1120
722677,1010
722678,1150
722679,947
722680,875
722681,807
722682,763
722683,742
722684,707
722685,693
722686,700
722687,742
722688,829
722689,906
722690,875
722691,822
722692,793
722693,742
722694,700
722695,667
722696,634
722697,614
722698,595
722699,595
722700,844
722701,837
722702,906
722703,906
722704,2020
722705,1730
722706,1380
722707,1240
722708,1190
722709,1040
722710,971
722711,3250
722712,5740
722713,6480
722714,4430
722715,3090
722716,2540
722717,2020
722718,1680
722719,1500
722720,1330
722721,1220
722722,1120
722723,1060
722724,1010
722725,947
722726,860
722727,807
722728,770
722729,730
722730,763
722731,906
722732,1080
722733,1360
722734,1300
722735,1200
722736,1400
722737,1360
722738,1250
722739,1140
722740,1050
722741,980
722742,922
722743,875
722744,837
722745,800
722746,770
722747,770
722748,837
722749,1030
722750,1090
722751,1010
722752,955
722753,947
722754,922
722755,955
722756,1370
722757,1410
722758,1520
722759,1320
722760,1210
722761,1140
722762,1260
722763,1260
722764,1200
722765,1120
722766,1050
722767,988
722768,938
722769,930
722770,906
722771,971
722772,1040
722773,963
