DAY_NDX,Q_CFS
722335,93
722336,93
722337,93
722338,60
722339,41
722340,41
722341,41
722342,41
722343,41
722344,188
722345,809
722346,1020
722347,745
722348,512
722349,402
722350,158
722351,47
722352,46
722353,44
722354,44
722355,44
722356,44
722357,44
722358,44
722359,44
722360,43
722361,43
722362,43
722363,43
722364,44
722365,44
722366,44
722367,44
722368,44
722369,44
722370,44
722371,46
722372,911
722373,2000
722374,1410
722375,1030
722376,1050
722377,1110
722378,1200
722379,996
722380,523
722381,297
722382,338
722383,402
722384,1060
722385,1390
722386,1210
722387,1220
722388,862
722389,501
722390,751
722391,996
722392,996
722393,1130
722394,1210
722395,911
722396,306
722397,413
722398,981
722399,1300
722400,1290
722401,836
722402,328
722403,210
722404,206
722405,108
722406,49
722407,46
722408,46
722409,46
722410,46
722411,46
722412,46
722413,46
722414,46
722415,46
722416,44
722417,44
722418,44
722419,44
722420,44
722421,44
722422,44
722423,44
722424,44
722425,43
722426,43
722427,43
722428,43
722429,43
722430,44
722431,44
722432,44
722433,44
722434,33
722435,21
722436,22
722437,23
722438,23
722439,23
722440,24
722441,24
722442,24
722443,237
722444,249
722445,96
722446,96
722447,397
722448,479
722449,392
722450,306
722451,301
722452,352
722453,347
722454,347
722455,347
722456,347
722457,292
722458,253
722459,418
722460,1430
722461,1690
722462,1240
722463,695
722464,479
722465,266
722466,93
722467,93
722468,93
722469,93
722470,69
722471,130
722472,195
722473,142
722474,116
722475,116
722476,116
722477,116
722478,116
722479,116
722480,75
722481,51
722482,47
722483,46
722484,46
722485,46
722486,46
722487,46
722488,46
722489,46
722490,46
722491,44
722492,44
722493,44
722494,43
722495,43
722496,43
722497,43
722498,43
722499,43
722500,43
722501,43
722502,41
722503,41
722504,41
722505,41
722506,41
722507,41
722508,41
722509,41
722510,41
722511,51
722512,60
722513,60
722514,60
722515,61
722516,60
722517,60
722518,60
722519,60
722520,60
722521,60
722522,60
722523,60
722524,60
722525,60
722526,60
722527,60
722528,60
722529,61
722530,60
722531,60
722532,60
722533,65
722534,75
722535,67
722536,61
722537,61
722538,61
722539,65
722540,67
722541,67
722542,67
722543,67
722544,67
722545,67
722546,65
722547,67
722548,60
722549,58
722550,69
722551,75
722552,67
722553,63
722554,63
722555,63
722556,63
722557,63
722558,63
722559,63
722560,63
722561,63
722562,58
722563,49
722564,44
722565,43
722566,44
722567,46
722568,46
722569,44
722570,44
722571,44
722572,44
722573,44
722574,44
722575,43
722576,44
722577,44
722578,44
722579,44
722580,44
722581,44
722582,44
722583,44
722584,44
722585,43
722586,44
722587,44
722588,44
722589,44
722590,44
722591,44
722592,44
722593,44
722594,44
722595,44
722596,44
722597,44
722598,44
722599,44
722600,44
722601,44
722602,44
722603,44
722604,44
722605,44
722606,44
722607,44
722608,44
722609,44
722610,44
722611,44
722612,44
722613,44
722614,44
722615,44
722616,362
722617,918
722618,1400
722619,1550
722620,1550
722621,1560
722622,1560
722623,1550
722624,1550
722625,1400
722626,1440
722627,1500
722628,1490
722629,1240
722630,996
722631,996
722632,1190
722633,1100
722634,996
722635,989
722636,981
722637,989
722638,1010
722639,1010
722640,1020
722641,1020
722642,1010
722643,996
722644,996
722645,890
722646,796
722647,796
722648,796
722649,802
722650,789
722651,802
722652,713
722653,407
722654,191
722655,191
722656,191
722657,310
722658,407
722659,402
722660,402
722661,918
722662,1760
722663,1950
722664,1510
722665,996
722666,598
722667,484
722668,450
722669,347
722670,776
722671,2020
722672,2870
722673,2740
722674,2670
722675,1850
722676,960
722677,581
722678,587
722679,429
722680,324
722681,324
722682,324
722683,297
722684,279
722685,253
722686,338
722687,423
722688,501
722689,989
722690,1290
722691,1300
722692,1300
722693,1300
722694,989
722695,665
722696,575
722697,523
722698,529
722699,757
722700,1020
722701,1110
722702,1060
722703,862
722704,1110
722705,1300
722706,1400
722707,1490
722708,1510
722709,2380
722710,2570
722711,1210
722712,108
722713,116
722714,1300
722715,2600
722716,3400
722717,4020
722718,4040
722719,4010
722720,2550
722721,1260
722722,996
722723,836
722724,647
722725,551
722726,439
722727,343
722728,302
722729,301
722730,301
722731,382
722732,279
722733,73
722734,71
722735,69
722736,63
722737,61
722738,49
722739,38
722740,40
722741,40
722742,41
722743,37
722744,38
722745,41
722746,43
722747,43
722748,41
722749,41
722750,40
722751,41
722752,41
722753,43
722754,44
722755,44
722756,133
722757,199
722758,108
722759,47
722760,47
722761,47
722762,47
722763,49
722764,47
722765,46
722766,46
722767,46
722768,46
722769,46
722770,46
722771,46
722772,676
722773,1780
722774,1980
722775,1290
722776,789
722777,547
722778,402
722779,529
722780,623
722781,501
722782,402
722783,275
722784,136
722785,67
722786,54
722787,52
722788,47
722789,47
722790,47
722791,47
722792,47
722793,47
722794,46
722795,46
722796,319
722797,484
722798,484
722799,484
722800,434
722801,397
722802,407
722803,214
722804,46
722805,221
722806,343
722807,270
722808,214
722809,301
722810,856
722811,960
722812,604
722813,450
722814,423
722815,367
722816,301
722817,275
722818,171
722819,127
722820,84
722821,51
722822,51
722823,49
722824,49
722825,73
722826,96
722827,148
722828,52
722829,51
722830,51
722831,51
722832,51
722833,125
722834,158
722835,127
722836,84
722837,69
722838,69
722839,69
722840,69
722841,91
722842,130
722843,142
722844,145
722845,145
722846,106
722847,89
722848,65
722849,54
722850,54
722851,54
722852,54
722853,52
722854,54
722855,54
722856,54
722857,101
722858,125
722859,101
722860,63
722861,54
722862,56
722863,181
722864,233
722865,106
722866,60
722867,60
722868,60
722869,60
722870,60
722871,65
722872,56
722873,61
722874,58
722875,47
722876,49
722877,49
722878,49
722879,49
722880,49
722881,49
722882,60
722883,65
722884,58
722885,56
722886,56
722887,56
722888,56
722889,54
722890,54
722891,54
722892,54
722893,54
722894,54
722895,54
722896,54
722897,54
722898,54
722899,54
722900,54
722901,54
722902,63
722903,77
722904,75
722905,75
722906,75
722907,75
722908,75
722909,75
722910,75
722911,75
722912,75
722913,75
722914,75
722915,75
722916,75
722917,75
722918,75
722919,75
722920,75
722921,75
722922,73
722923,73
722924,73
722925,73
722926,73
722927,73
722928,73
722929,73
722930,73
722931,73
722932,73
722933,73
722934,73
722935,73
722936,73
722937,73
722938,73
722939,73
722940,73
722941,73
722942,73
722943,73
722944,73
722945,73
722946,73
722947,73
722948,73
722949,73
722950,73
722951,73
722952,73
722953,73
722954,73
722955,73
722956,75
722957,75
722958,73
722959,73
722960,71
722961,69
722962,69
722963,69
722964,69
722965,69
722966,69
722967,69
722968,69
722969,71
722970,71
722971,71
722972,71
722973,69
722974,69
722975,69
722976,69
722977,69
722978,501
722979,1020
722980,1110
722981,1110
722982,1100
722983,1130
722984,1140
722985,1130
722986,1110
722987,1120
722988,1120
722989,1110
722990,1110
722991,1110
722992,1110
722993,981
722994,904
722995,883
722996,883
722997,897
722998,904
722999,911
723000,904
723001,904
723002,911
723003,897
723004,897
723005,904
723006,918
723007,911
723008,897
723009,883
723010,897
723011,897
723012,897
723013,897
723014,897
723015,904
723016,701
723017,439
723018,199
723019,151
723020,91
723021,46
723022,46
723023,46
723024,98
723025,382
723026,495
723027,382
723028,229
723029,93
723030,136
723031,142
723032,195
723033,319
723034,372
723035,719
723036,357
723037,101
723038,1190
723039,2690
723040,3340
723041,3640
723042,3990
723043,3990
723044,4010
723045,3960
723046,2870
723047,2340
723048,1310
723049,495
723050,490
723051,324
723052,279
723053,352
723054,377
723055,822
723056,1080
723057,1300
723058,809
723059,69
723060,1370
723061,3530
723062,4010
723063,4010
723064,3990
723065,3930
723066,2950
723067,1610
723068,745
723069,551
723070,423
723071,352
723072,352
723073,315
723074,306
723075,247
723076,206
723077,206
723078,206
723079,206
723080,206
723081,206
723082,202
723083,158
723084,98
723085,98
723086,98
723087,49
723088,47
723089,46
723090,47
723091,47
723092,47
723093,47
723094,49
723095,51
723096,51
723097,52
723098,52
723099,51
723100,47
723101,47
723102,47
723103,46
723104,44
723105,44
723106,44
723107,44
723108,44
723109,44
723110,44
723111,44
723112,44
723113,44
723114,546
723115,1020
723116,1020
723117,918
723118,683
723119,439
723120,434
723121,445
723122,445
723123,450
723124,450
723125,450
723126,199
723127,51
723128,52
723129,52
723130,52
723131,51
723132,49
723133,46
723134,46
723135,46
723136,46
723137,46
723138,46
723139,46
723140,47
723141,47
723142,47
723143,47
723144,47
723145,47
723146,46
723147,43
723148,43
723149,44
723150,46
723151,46
723152,46
723153,46
723154,46
723155,51
723156,54
723157,56
723158,52
723159,49
723160,49
723161,49
723162,38
723163,43
723164,54
723165,58
723166,1050
723167,946
723168,367
723169,225
723170,225
723171,249
723172,253
723173,262
723174,262
723175,258
723176,241
723177,229
723178,229
723179,164
723180,127
723181,125
723182,177
723183,199
723184,202
723185,171
723186,151
723187,151
723188,91
723189,142
723190,297
723191,338
723192,266
723193,111
723194,54
723195,54
723196,56
723197,56
723198,56
723199,56
723200,77
723201,93
723202,266
723203,367
723204,310
723205,229
723206,184
723207,98
723208,142
723209,357
723210,270
723211,154
723212,130
723213,98
723214,71
723215,56
723216,49
723217,51
723218,49
723219,47
723220,43
723221,46
723222,52
723223,352
723224,809
723225,450
723226,214
723227,89
723228,154
723229,210
723230,214
723231,217
723232,154
723233,69
723234,46
723235,46
723236,46
723237,44
723238,46
723239,46
723240,44
723241,44
723242,43
723243,43
723244,43
723245,43
723246,43
723247,43
723248,43
723249,43
723250,43
723251,43
723252,43
723253,43
723254,41
723255,41
723256,40
723257,41
723258,41
723259,41
723260,43
723261,43
723262,44
723263,44
723264,63
723265,58
723266,49
723267,56
723268,60
723269,60
723270,60
723271,60
723272,60
723273,60
723274,60
723275,60
723276,60
723277,60
723278,60
723279,60
723280,60
723281,60
723282,60
723283,60
723284,60
723285,60
723286,60
723287,60
723288,60
723289,60
723290,60
723291,60
723292,60
723293,58
723294,56
723295,52
723296,52
723297,52
723298,51
723299,60
723300,71
723301,65
723302,60
723303,60
723304,60
723305,60
723306,60
723307,61
723308,61
723309,61
723310,60
723311,58
723312,58
723313,58
723314,58
723315,58
723316,58
723317,58
723318,58
723319,58
723320,58
723321,58
723322,58
723323,58
723324,58
723325,58
723326,58
723327,58
723328,58
723329,58
723330,58
723331,58
723332,58
723333,58
723334,58
723335,58
723336,58
723337,58
723338,57.7
723339,57.7
723340,57.7
723341,57.7
723342,363
723343,861
723344,1160
723345,1220
723346,1230
723347,1250
723348,1230
723349,1220
723350,1210
723351,1220
723352,1240
723353,1090
723354,929
723355,917
723356,904
723357,916
723358,920
723359,956
723360,997
723361,1010
723362,1000
723363,997
723364,1010
723365,1030
723366,973
723367,1120
723368,1130
723369,1130
723370,1130
723371,1090
723372,1070
723373,1200
723374,1200
723375,1220
723376,1220
723377,1100
723378,884
723379,829
723380,1070
723381,1140
723382,993
723383,997
723384,991
723385,1260
723386,1680
723387,1810
723388,1340
723389,1370
723390,1750
723391,1870
723392,1860
723393,1810
723394,1320
723395,799
723396,555
723397,474
723398,475
723399,685
723400,1220
723401,1640
723402,1790
723403,1890
723404,863
723405,1290
723406,3520
723407,3480
723408,3520
723409,3680
723410,3560
723411,3020
723412,2630
723413,538
723414,2370
723415,3870
723416,4080
723417,2250
723418,2810
723419,4070
723420,4500
723421,4720
723422,4660
723423,4550
723424,4600
723425,4270
723426,3940
723427,3860
723428,3130
723429,2580
723430,2510
723431,1950
723432,1520
723433,1610
723434,2750
723435,3140
723436,2700
723437,2520
723438,2280
723439,1520
723440,1050
723441,1200
723442,1010
723443,709
723444,766
723445,788
723446,1370
723447,1950
723448,2040
723449,1690
723450,1110
723451,852
723452,429
723453,1150
723454,2560
723455,3120
723456,3120
723457,3080
723458,2190
723459,1340
723460,1260
723461,1040
723462,874
723463,760
723464,628
723465,415
723466,206
723467,206
