DAY_NDX,Q_CFS
722335,2020
722336,2150
722337,2650
722338,3100
722339,2500
722340,1520
722341,1300
722342,2700
722343,3000
722344,2800
722345,4100
722346,4080
722347,3750
722348,2700
722349,3050
722350,2800
722351,2450
722352,2400
722353,2600
722354,1900
722355,1620
722356,1520
722357,1490
722358,1700
722359,2460
722360,3890
722361,1720
722362,1230
722363,1380
722364,1210
722365,980
722366,1020
722367,1020
722368,1040
722369,1320
722370,1640
722371,2660
722372,11500
722373,8670
722374,8560
722375,9680
722376,12000
722377,11300
722378,10600
722379,6940
722380,4080
722381,4100
722382,3370
722383,4120
722384,3720
722385,3130
722386,3310
722387,2920
722388,2790
722389,1550
722390,1720
722391,3030
722392,3200
722393,3400
722394,2980
722395,2540
722396,2210
722397,3840
722398,8090
722399,9460
722400,8210
722401,7080
722402,6450
722403,5850
722404,5720
722405,4460
722406,3670
722407,3650
722408,3690
722409,3780
722410,3590
722411,3390
722412,3110
722413,3110
722414,2160
722415,1070
722416,990
722417,980
722418,970
722419,960
722420,970
722421,1050
722422,1350
722423,1040
722424,1100
722425,1290
722426,1590
722427,2250
722428,1990
722429,1860
722430,2260
722431,2640
722432,2330
722433,2810
722434,3650
722435,4100
722436,4460
722437,5800
722438,5480
722439,5770
722440,4950
722441,4920
722442,4350
722443,3860
722444,3740
722445,3610
722446,3690
722447,3780
722448,3760
722449,3650
722450,3220
722451,3400
722452,3350
722453,3280
722454,3200
722455,3100
722456,2300
722457,1800
722458,1700
722459,2610
722460,6350
722461,6580
722462,6710
722463,4830
722464,3710
722465,2820
722466,1840
722467,2310
722468,2710
722469,1090
722470,1040
722471,1020
722472,1010
722473,1300
722474,1310
722475,2030
722476,1490
722477,1170
722478,951
722479,912
722480,912
722481,903
722482,903
722483,893
722484,884
722485,893
722486,732
722487,732
722488,724
722489,716
722490,716
722491,716
722492,707
722493,699
722494,699
722495,699
722496,699
722497,707
722498,691
722499,691
722500,691
722501,691
722502,699
722503,699
722504,699
722505,634
