DAY_NDX,Q_CFS
736041,181
736042,181
736043,181
736044,181
736045,183
736046,185
736047,186
736048,186
736049,187
736050,190
736051,191
736052,191
736053,191
736054,191
736055,191
736056,191
736057,187
736058,186
736059,182
736060,181
736061,181
736062,179
736063,176
736064,176
736065,176
736066,176
736067,176
736068,175
736069,174
736070,173
736071,172
736072,171
736073,171
736074,171
736075,171
736076,171
736077,171
736078,171
736079,171
736080,171
736081,171
736082,171
736083,168
736084,165
736085,165
736086,165
736087,165
736088,165
736089,165
736090,165
736091,164
736092,163
736093,161
736094,162
736095,161
736096,161
736097,161
736098,161
736099,161
736100,161
736101,161
736102,161
736103,161
736104,161
736105,161
736106,161
736107,161
736108,161
736109,161
736110,160
736111,161
736112,161
736113,160
736114,160
736115,160
736116,161
736117,163
736118,161
736119,161
736120,161
736121,161
736122,161
736123,161
736124,161
736125,166
736126,178
736127,185
736128,190
736129,201
736130,218
736131,214
736132,227
736133,247
736134,259
736135,265
736136,269
736137,261
736138,253
736139,250
736140,243
736141,236
736142,234
736143,233
736144,228
736145,224
736146,221
736147,218
736148,213
736149,212
736150,207
736151,204
736152,202
736153,198
736154,196
736155,196
736156,192
736157,198
736158,207
736159,211
736160,212
736161,212
736162,212
736163,212
736164,212
736165,212
736166,213
736167,216
736168,220
736169,223
736170,224
736171,235
736172,241
736173,245
736174,245
736175,240
736176,240
736177,244
736178,245
736179,242
736180,238
736181,236
736182,239
736183,248
736184,253
736185,252
736186,249
736187,247
736188,242
736189,238
736190,233
736191,229
736192,225
736193,241
736194,241
736195,242
736196,245
736197,241
736198,239
736199,234
736200,234
736201,229
736202,227
736203,223
736204,222
736205,221
736206,217
736207,212
736208,212
736209,208
736210,207
736211,207
736212,207
736213,208
736214,208
736215,207
736216,206
736217,202
736218,202
736219,201
736220,198
736221,198
736222,211
736223,219
736224,223
736225,226
736226,228
736227,228
736228,224
736229,222
736230,218
736231,214
736232,212
736233,208
736234,207
736235,207
736236,205
736237,202
736238,204
736239,215
736240,241
736241,251
736242,254
736243,260
736244,310
736245,348
736246,337
736247,366
736248,374
736249,352
736250,332
736251,341
736252,350
736253,388
736254,429
736255,436
736256,435
736257,427
736258,413
736259,394
736260,368
736261,345
736262,326
736263,310
736264,297
736265,287
736266,280
736267,275
736268,273
736269,267
736270,263
736271,273
736272,324
736273,354
736274,347
736275,341
736276,343
736277,354
736278,379
736279,453
736280,535
736281,585
736282,665
736283,705
736284,687
736285,669
736286,661
736287,697
736288,753
736289,782
736290,818
736291,784
736292,779
736293,914
736294,937
736295,845
736296,781
736297,738
736298,698
736299,660
736300,631
736301,619
736302,621
736303,613
736304,594
736305,573
736306,551
736307,534
736308,522
736309,511
736310,495
736311,482
736312,485
736313,487
736314,504
736315,520
736316,532
736317,547
736318,586
736319,647
736320,713
736321,802
736322,800
736323,749
736324,714
736325,707
736326,692
736327,671
736328,682
736329,801
736330,836
736331,758
736332,697
736333,654
736334,629
736335,621
736336,629
736337,621
736338,593
736339,574
736340,564
736341,581
736342,589
736343,576
736344,565
736345,568
736346,586
736347,604
736348,614
736349,613
736350,579
736351,549
736352,528
736353,517
736354,512
736355,505
736356,483
736357,459
736358,436
736359,416
736360,397
736361,379
736362,360
736363,348
736364,354
736365,363
736366,365
736367,359
736368,352
736369,345
736370,340
736371,333
736372,328
736373,322
736374,321
736375,534
736376,749
736377,831
736378,866
736379,882
736380,890
736381,894
736382,893
736383,887
736384,826
736385,579
736386,455
736387,392
736388,354
736389,330
736390,312
736391,297
736392,285
736393,277
736394,269
736395,263
736396,257
736397,252
736398,248
736399,245
736400,240
736401,239
736402,235
736403,234
736404,233
736405,230
736406,229
736407,228
736408,228
736409,225
736410,223
736411,223
736412,222
736413,219
736414,218
736415,218
736416,218
736417,218
736418,217
736419,217
736420,216
736421,215
736422,214
736423,214
736424,213
736425,213
736426,212
736427,212
736428,212
736429,212
736430,212
736431,212
736432,212
736433,211
736434,209
736435,207
736436,207
736437,207
736438,207
736439,207
736440,207
736441,207
736442,207
736443,206
736444,205
736445,204
736446,203
736447,203
736448,202
736449,202
736450,202
736451,202
736452,202
736453,209
736454,276
736455,311
736456,293
736457,269
736458,250
736459,275
736460,409
736461,479
736462,518
736463,542
736464,557
736465,571
736466,595
736467,610
736468,607
736469,605
736470,605
736471,607
736472,608
736473,608
736474,607
736475,604
736476,602
736477,601
736478,601
736479,601
736480,596
736481,596
736482,594
736483,593
736484,591
736485,590
736486,586
736487,586
736488,586
736489,594
736490,608
736491,601
736492,597
736493,591
736494,563
736495,502
736496,445
736497,506
736498,595
736499,699
736500,718
736501,744
736502,713
736503,508
736504,415
736505,364
736506,332
736507,308
736508,289
736509,274
736510,263
736511,253
736512,244
736513,239
736514,233
736515,228
736516,224
736517,227
736518,231
736519,234
736520,230
736521,235
736522,238
736523,240
736524,245
736525,246
736526,245
736527,245
736528,274
736529,293
736530,295
736531,344
736532,453
736533,522
736534,488
736535,468
736536,458
736537,445
736538,431
736539,415
736540,396
736541,376
736542,355
736543,336
736544,319
736545,306
736546,294
736547,285
736548,277
736549,270
736550,264
736551,259
736552,255
736553,251
736554,248
736555,245
736556,243
736557,242
736558,240
736559,235
736560,234
736561,233
736562,230
736563,229
736564,228
736565,228
736566,225
736567,234
736568,252
736569,250
