DAY_NDX,Q_CFS
727718,1.3
727719,1.7
727720,1.8
727721,1.6
727722,1.4
727723,4.5
727724,8.1
727725,6
727726,3.8
727727,3.2
727728,2.9
727729,5.6
727730,16
727731,28
727732,52
727733,39
727734,13
727735,7.2
727736,5.6
727737,5.1
727738,3.9
727739,3.8
727740,3.6
727741,4.4
727742,3.3
727743,3.1
727744,2.7
727745,2.7
727746,2.6
727747,2.5
727748,24
727749,12
727750,5.5
727751,5
727752,7.7
727753,5.8
727754,4.9
727755,3.7
727756,3.2
727757,3.2
727758,3.1
727759,3.1
727760,3.1
727761,3.8
727762,4.2
727763,5.7
727764,6
727765,17
727766,15
727767,5.9
727768,3.9
727769,26
727770,35
727771,15
727772,7.1
727773,5.1
727774,4.3
727775,9
727776,8.8
727777,22
727778,56
727779,211
727780,76
727781,29
727782,50
727783,21
727784,14
727785,94
727786,216
727787,223
727788,222
727789,311
727790,75
727791,46
727792,66
727793,37
727794,28
727795,23
727796,20
727797,19
727798,17
727799,15
727800,13
727801,12
727802,12
727803,12
727804,12
727805,11
727806,10
727807,9.5
727808,26
727809,60
727810,255
727811,153
727812,194
727813,159
727814,186
727815,84
727816,57
727817,67
727818,49
727819,41
727820,51
727821,56
727822,43
727823,33
727824,28
727825,24
727826,22
727827,21
727828,20
727829,19
727830,18
727831,27
727832,77
727833,85
727834,56
727835,33
727836,28
727837,24
727838,21
727839,19
727840,17
727841,17
727842,16
727843,21
727844,15
727845,13
727846,12
727847,12
727848,11
727849,13
727850,14
727851,12
727852,11
727853,75
727854,35
727855,23
727856,39
727857,96
727858,96
727859,64
727860,48
727861,121
727862,54
727863,119
727864,756
727865,431
727866,171
727867,158
727868,108
727869,73
727870,76
727871,80
727872,59
727873,41
727874,35
727875,31
727876,27
727877,29
727878,37
727879,27
727880,22
727881,21
727882,20
727883,21
727884,24
727885,44
727886,62
727887,33
727888,45
727889,109
727890,66
727891,58
727892,42
727893,31
727894,28
727895,25
727896,24
727897,21
727898,34
727899,52
727900,25
727901,22
727902,20
727903,19
727904,26
727905,65
727906,45
727907,144
727908,113
727909,67
727910,42
727911,54
727912,36
727913,30
727914,26
727915,25
727916,22
727917,21
727918,27
727919,20
727920,19
727921,18
727922,21
727923,29
727924,20
727925,17
727926,16
727927,14
727928,20
727929,24
727930,15
727931,16
727932,18
727933,35
727934,17
727935,14
727936,14
727937,13
727938,15
727939,11
727940,9.6
727941,11
727942,9.8
727943,9.5
727944,9.8
727945,21
727946,30
727947,16
727948,15
727949,16
727950,11
727951,9.9
727952,7.7
727953,7.7
727954,6.5
727955,6.2
727956,6.5
727957,7.6
727958,15
727959,12
727960,12
727961,18
727962,10
727963,8.3
727964,12
727965,9.3
727966,14
727967,36
727968,15
727969,9.4
727970,8.2
727971,7.1
727972,6.9
727973,16
727974,15
727975,17
727976,9
727977,8.8
727978,16
727979,10
727980,8.5
727981,6.9
727982,5.4
727983,4.1
727984,4.6
727985,5.4
727986,5.2
727987,4.8
727988,4.6
727989,5.9
727990,6.8
727991,5.4
727992,6
727993,4.9
727994,5.6
727995,7.1
727996,6.8
727997,6.9
727998,5.5
727999,4.1
728000,3.8
728001,3.3
728002,3.3
728003,3.5
728004,5.9
728005,4.3
728006,2.8
728007,2.6
728008,3.2
728009,3.4
