DAY_NDX,Q_CFS
728083,28
728084,33
728085,30
728086,26
728087,21
728088,17
728089,14
728090,12
728091,14
728092,15
728093,17
728094,21
728095,24
728096,33
728097,48
728098,90
728099,70
728100,52
728101,42
728102,38
728103,39
728104,38
728105,99
728106,73
728107,57
728108,84
728109,951
728110,3490
728111,1550
728112,820
728113,774
728114,4090
728115,5580
728116,3290
728117,2090
728118,2580
728119,2080
728120,1740
728121,1440
728122,2100
728123,3550
728124,2570
728125,1950
728126,1650
728127,1480
728128,1380
728129,1950
728130,3250
728131,3460
728132,2750
728133,3020
728134,3400
728135,2660
728136,2250
728137,2370
728138,2630
728139,3650
728140,3470
728141,3650
728142,3560
728143,4770
728144,8480
728145,10500
728146,9770
728147,7350
728148,4660
728149,3200
728150,2620
728151,2480
728152,2530
728153,2880
728154,2780
728155,3740
728156,3700
728157,3090
728158,2960
728159,3860
728160,7130
728161,10100
728162,10000
728163,8690
728164,9050
728165,8970
728166,7070
728167,4720
728168,3370
728169,3170
728170,6710
728171,9480
728172,8910
728173,6520
728174,4260
728175,3120
728176,2540
728177,2140
728178,1860
728179,1650
728180,1490
728181,1450
728182,1680
728183,3150
728184,7080
728185,7510
728186,6480
728187,7360
728188,9830
728189,12300
728190,13200
728191,11900
728192,9470
728193,8370
728194,7280
728195,5380
728196,3940
728197,3100
728198,2570
728199,2190
728200,1930
728201,1750
728202,1770
728203,3650
728204,4730
728205,7200
728206,10200
728207,11000
728208,8950
728209,6010
728210,4230
728211,3340
728212,2750
728213,2260
728214,1920
728215,1700
728216,1540
728217,1460
728218,1610
728219,1430
728220,1380
728221,2220
728222,4260
728223,9430
728224,11700
728225,12200
728226,10900
728227,7550
728228,4600
728229,3350
728230,2760
728231,2370
728232,2080
728233,1830
728234,1640
728235,1490
728236,1370
728237,1300
728238,1450
728239,1350
728240,1200
728241,1150
728242,2760
728243,5830
728244,5950
728245,5310
728246,4920
728247,6500
728248,7150
728249,5940
728250,4390
728251,3470
728252,3310
728253,4190
728254,5880
728255,6310
728256,5410
728257,4210
728258,3370
728259,2820
728260,2430
728261,2140
728262,1910
728263,1730
728264,1580
728265,1450
728266,1340
728267,1230
728268,1150
728269,1100
728270,1020
728271,1210
728272,2430
728273,3010
728274,2800
728275,2430
728276,2180
728277,2680
728278,2760
728279,2500
728280,2180
728281,1920
728282,1770
728283,1660
728284,1640
728285,1840
728286,1680
728287,1530
728288,1390
728289,1240
728290,1120
728291,1060
728292,1140
728293,1080
728294,1090
728295,1050
728296,1150
728297,1120
728298,1050
728299,994
728300,936
728301,846
728302,777
728303,744
728304,720
728305,776
728306,955
728307,887
728308,800
728309,725
728310,661
728311,620
728312,583
728313,550
728314,518
728315,481
728316,448
728317,425
728318,415
728319,402
728320,388
728321,355
728322,338
728323,326
728324,317
728325,299
728326,282
728327,266
728328,251
728329,242
728330,253
728331,300
728332,313
728333,279
728334,244
728335,220
728336,221
728337,251
728338,226
728339,283
728340,339
728341,392
728342,335
728343,294
728344,346
728345,342
728346,312
728347,296
728348,269
728349,235
728350,205
728351,184
728352,164
728353,142
728354,125
728355,111
728356,105
728357,104
728358,106
728359,107
728360,113
728361,101
728362,98
728363,99
728364,124
728365,116
728366,100
728367,95
728368,89
728369,79
728370,75
728371,77
728372,70
728373,62
728374,53
728375,45
728376,43
728377,40
728378,45
728379,48
728380,47
728381,48
728382,43
728383,42
728384,43
728385,41
728386,37
728387,31
728388,27
728389,24
728390,21
728391,22
728392,21
728393,25
728394,21
728395,41
728396,48
728397,39
728398,33
728399,37
728400,32
728401,30
728402,30
728403,31
728404,39
728405,67
728406,59
728407,45
728408,33
728409,27
728410,23
728411,21
728412,23
728413,28
728414,32
728415,31
728416,31
728417,45
728418,51
728419,43
728420,38
728421,34
728422,40
728423,43
728424,51
728425,59
728426,60
728427,53
728428,43
728429,37
728430,31
728431,26
728432,23
728433,26
728434,25
728435,24
728436,23
728437,25
728438,24
728439,23
728440,20
728441,19
728442,24
728443,22
728444,42
728445,148
728446,235
728447,195
728448,190
728449,168
728450,121
728451,175
728452,220
728453,146
728454,116
728455,99
728456,88
728457,95
728458,144
728459,751
728460,693
728461,462
728462,338
728463,268
728464,288
728465,441
728466,638
728467,470
728468,381
728469,352
728470,323
728471,278
728472,267
728473,274
728474,623
728475,525
728476,425
728477,356
728478,303
728479,268
728480,242
728481,221
728482,208
728483,201
728484,225
728485,359
728486,1140
728487,3330
728488,2570
728489,2690
728490,6330
728491,5710
728492,3670
728493,2530
728494,2040
728495,1630
728496,1510
728497,1580
728498,1350
728499,1190
728500,1100
728501,1100
728502,1810
728503,4000
728504,4440
728505,4250
728506,7390
728507,10500
728508,12600
728509,14000
728510,13300
728511,11400
728512,8930
728513,6530
728514,4630
728515,3610
728516,2980
728517,2640
728518,2920
728519,6900
728520,10800
728521,13900
728522,17000
728523,16400
728524,14700
728525,11300
728526,8320
728527,6370
728528,5020
728529,4010
728530,3210
728531,2640
728532,2230
728533,1920
728534,1710
728535,1550
728536,1480
728537,2090
728538,3310
728539,4370
728540,4400
728541,3620
728542,3030
728543,2840
728544,2770
728545,3420
728546,4210
728547,6990
728548,7260
728549,5720
728550,4380
728551,3540
728552,2910
728553,2470
728554,3380
728555,6010
728556,6690
728557,5610
728558,7030
728559,10400
728560,13000
728561,14000
728562,11700
728563,9750
728564,8840
728565,7560
728566,6500
728567,6540
728568,6370
728569,5330
728570,4100
728571,3170
728572,2600
728573,2200
728574,2000
728575,2260
728576,8800
728577,25100
728578,40200
728579,40300
728580,22900
728581,16800
728582,12000
728583,7480
728584,5030
728585,4040
728586,3500
728587,3440
728588,5360
728589,7400
728590,7550
728591,7400
728592,6650
728593,6920
728594,8650
728595,7890
728596,5900
728597,4450
728598,3630
728599,2660
728600,2360
728601,2210
728602,2860
728603,4410
728604,4490
728605,3790
728606,3280
728607,2930
728608,2650
728609,2470
728610,2390
728611,2160
728612,1960
728613,1790
728614,1650
728615,1530
728616,1430
728617,1350
728618,1270
728619,1200
728620,1170
728621,1180
728622,1090
728623,1020
728624,958
728625,922
728626,942
728627,965
728628,935
728629,932
728630,1200
728631,1460
728632,1400
728633,1240
728634,1130
728635,1050
728636,998
728637,944
728638,894
728639,867
728640,858
728641,1450
728642,4330
728643,4280
728644,3090
728645,2510
728646,2690
728647,2850
728648,3550
728649,3810
728650,3660
728651,3860
728652,6830
728653,12900
728654,15400
728655,11900
728656,8240
728657,5090
728658,3570
728659,2900
728660,2470
728661,2150
728662,1930
728663,1760
728664,1570
728665,1400
728666,1280
728667,1190
728668,1090
728669,1020
728670,970
728671,934
728672,1040
728673,1120
728674,1060
728675,1040
728676,1060
728677,1840
728678,3140
728679,2890
728680,2350
728681,2320
728682,2670
728683,2520
728684,2200
728685,1890
728686,1640
728687,1470
728688,1350
728689,1240
728690,1130
728691,1030
728692,948
728693,889
728694,821
728695,767
728696,710
728697,644
728698,595
728699,581
728700,564
728701,530
728702,496
728703,467
728704,437
728705,414
728706,396
728707,382
728708,388
728709,412
728710,371
728711,331
728712,310
728713,326
728714,387
728715,412
728716,414
728717,344
728718,302
728719,286
728720,269
728721,233
728722,205
728723,192
728724,183
728725,180
728726,164
728727,153
728728,135
728729,115
728730,103
728731,97
728732,92
728733,81
728734,79
728735,74
728736,64
728737,69
728738,89
728739,166
728740,154
728741,119
728742,104
728743,84
728744,70
728745,59
728746,49
728747,46
728748,46
728749,47
728750,42
728751,41
728752,37
728753,40
728754,42
728755,55
728756,58
728757,48
728758,44
728759,39
728760,32
728761,27
728762,25
728763,22
728764,22
728765,21
728766,20
728767,19
728768,18
728769,19
728770,20
728771,19
728772,19
728773,18
728774,17
728775,17
728776,17
728777,17
728778,16
728779,16
728780,17
728781,18
728782,18
728783,17
728784,17
728785,17
728786,17
728787,17
728788,18
728789,19
728790,22
728791,23
728792,19
728793,19
728794,19
728795,19
728796,31
728797,85
728798,539
728799,608
728800,324
728801,193
728802,154
728803,140
728804,111
728805,95
728806,82
728807,66
728808,60
728809,52
728810,51
728811,47
728812,43
728813,42
728814,40
728815,41
728816,44
728817,43
728818,45
728819,64
728820,53
728821,46
728822,44
728823,41
728824,43
728825,59
728826,123
728827,368
728828,688
728829,483
728830,413
728831,1120
728832,1190
728833,835
728834,666
728835,940
728836,1110
728837,2380
728838,2340
728839,1610
728840,1210
728841,1250
728842,1190
728843,955
728844,819
728845,724
728846,653
728847,607
728848,663
728849,637
728850,735
728851,800
728852,718
728853,668
728854,620
728855,592
728856,677
728857,1020
728858,1250
728859,1240
728860,1470
728861,2050
728862,5260
728863,13100
728864,14500
728865,11400
728866,8260
728867,6550
728868,6550
728869,5620
728870,4750
728871,5520
728872,6890
728873,6160
728874,5960
728875,6290
728876,7370
728877,7580
728878,9930
728879,12500
728880,12700
728881,13400
728882,14800
728883,13000
728884,11400
728885,10400
728886,9890
728887,9530
728888,8120
728889,6220
728890,4780
728891,3750
728892,3040
728893,2630
728894,2930
728895,4210
728896,4520
728897,6370
728898,10000
728899,13900
728900,17400
728901,16500
728902,14600
728903,22200
728904,21100
728905,22600
728906,20800
728907,17200
728908,14200
728909,11000
728910,7750
728911,5730
728912,4700
728913,3950
728914,3450
728915,3130
728916,2790
728917,2490
728918,2220
728919,1940
728920,1710
728921,1890
728922,5540
728923,7520
728924,6070
728925,5080
728926,4600
728927,3890
728928,3430
728929,2980
728930,2650
728931,2350
728932,2630
728933,2910
728934,3000
728935,7330
728936,11100
728937,11400
728938,8950
728939,6030
728940,4330
728941,3390
728942,2780
728943,2420
728944,2140
728945,1920
728946,1760
728947,1960
728948,2180
728949,2020
728950,2090
728951,1980
728952,1890
728953,1920
728954,2440
728955,3670
728956,3410
728957,2910
728958,2520
728959,2210
728960,1990
728961,1840
728962,1720
728963,1620
728964,1750
728965,4280
728966,5510
728967,5250
728968,4300
728969,4190
728970,5370
728971,6010
728972,5380
728973,5970
728974,6510
728975,6600
728976,6010
728977,4960
728978,4270
728979,4640
728980,5230
728981,5130
728982,5390
728983,5750
728984,5030
728985,4130
728986,3340
728987,2760
728988,2340
728989,2050
728990,1870
728991,1930
728992,1910
728993,1670
728994,1570
728995,1640
728996,1530
728997,1410
728998,1320
728999,1220
729000,1130
729001,1060
729002,1020
729003,1060
729004,982
729005,902
729006,847
729007,816
729008,1010
729009,1510
729010,1490
729011,1320
729012,1170
729013,1140
729014,2590
729015,3820
729016,2860
729017,2760
729018,2950
729019,2660
729020,2280
729021,2000
729022,1790
729023,1800
729024,1710
729025,1690
729026,1660
729027,1550
729028,1500
729029,1430
729030,1320
729031,1250
729032,1140
729033,1050
729034,962
729035,899
729036,844
729037,784
729038,743
729039,695
729040,653
729041,611
729042,568
729043,530
729044,500
729045,478
729046,464
729047,465
729048,494
729049,515
729050,479
729051,452
729052,479
729053,738
729054,736
729055,718
729056,1210
729057,1050
729058,879
729059,861
729060,811
729061,719
729062,652
729063,590
729064,548
729065,510
729066,479
729067,470
729068,506
729069,496
729070,433
729071,401
729072,371
729073,346
729074,348
729075,320
729076,309
729077,355
729078,538
729079,565
729080,440
729081,382
729082,351
729083,327
729084,319
729085,317
729086,294
729087,283
729088,272
729089,244
729090,220
729091,205
729092,195
729093,189
729094,195
729095,245
729096,251
729097,248
729098,213
729099,181
729100,161
729101,149
729102,136
729103,129
729104,122
729105,116
729106,111
729107,103
729108,102
729109,98
729110,96
729111,90
729112,86
729113,85
729114,78
729115,74
729116,71
729117,69
729118,66
729119,69
729120,68
729121,60
729122,58
729123,55
729124,48
729125,43
729126,46
729127,47
729128,44
729129,36
729130,37
729131,37
729132,37
729133,40
729134,41
729135,34
729136,40
729137,47
729138,65
729139,67
729140,64
729141,63
729142,93
729143,88
729144,144
729145,115
729146,118
729147,110
729148,88
729149,74
729150,65
729151,61
729152,58
729153,57
729154,56
729155,54
729156,51
729157,52
729158,51
729159,49
729160,51
729161,64
729162,89
729163,214
729164,729
729165,1580
729166,1100
729167,727
729168,512
729169,393
729170,316
729171,269
729172,236
729173,218
729174,280
729175,378
729176,303
729177,266
729178,290
729179,502
729180,1070
729181,1350
729182,2540
729183,2550
729184,1640
729185,1210
729186,1560
729187,4580
729188,4350
729189,2840
729190,2060
729191,1630
729192,1340
729193,1150
729194,1010
729195,880
729196,796
729197,728
729198,664
729199,608
729200,569
729201,545
729202,515
729203,487
729204,474
729205,471
729206,560
729207,1930
729208,5310
729209,5480
729210,3160
729211,2160
729212,1760
729213,1500
729214,1340
729215,1440
729216,1390
729217,1210
729218,1110
729219,1020
729220,939
729221,872
729222,818
729223,770
729224,731
729225,883
729226,1860
729227,2210
729228,7230
729229,9880
729230,8230
729231,5530
729232,7030
729233,7760
729234,6520
729235,4780
729236,3660
729237,3640
729238,4020
729239,3580
729240,3040
729241,2590
729242,2240
729243,1970
729244,1760
729245,1610
729246,1870
729247,1830
729248,1820
729249,1810
729250,1680
729251,1560
729252,1470
729253,1520
729254,2970
729255,7910
729256,9280
729257,7050
729258,4590
729259,4090
729260,3450
729261,2970
729262,2940
729263,2670
729264,2380
729265,2160
729266,1990
729267,1840
729268,1700
729269,1580
729270,1510
729271,2530
729272,2440
729273,2500
729274,2910
729275,5050
729276,6180
729277,5570
729278,4310
729279,3390
729280,3750
729281,5740
729282,6520
729283,8960
729284,10800
729285,10900
729286,9990
729287,9620
729288,8420
729289,7010
729290,5730
729291,4680
729292,5060
729293,6300
729294,8260
729295,9030
729296,7820
729297,5650
729298,4090
729299,3320
729300,2860
729301,2500
729302,2380
729303,2250
729304,2140
729305,2080
729306,2610
729307,3290
729308,2950
729309,3210
729310,3090
729311,3930
729312,4560
729313,5770
729314,6320
729315,5530
729316,4550
729317,3750
729318,3240
729319,3670
729320,3880
729321,5180
729322,7610
729323,7200
729324,5280
729325,3850
729326,3230
729327,2750
729328,2710
729329,3590
729330,3850
729331,3890
729332,4080
729333,3650
729334,3160
729335,2740
729336,2560
729337,2610
729338,2750
729339,2670
729340,2470
729341,2600
729342,2460
729343,2220
729344,2000
729345,1830
729346,1660
729347,1530
729348,1420
729349,1360
729350,2490
729351,3860
729352,5510
729353,4790
729354,3590
729355,3090
729356,2740
729357,2390
729358,2120
729359,2020
729360,1930
729361,1730
729362,1590
729363,1510
729364,1410
729365,1350
729366,1280
729367,1200
729368,1120
729369,1200
729370,1630
729371,1830
729372,1710
729373,1530
729374,1530
729375,1440
729376,1310
729377,1210
729378,1120
729379,1060
729380,991
729381,930
729382,884
729383,841
729384,802
729385,752
729386,708
729387,671
729388,640
729389,606
729390,570
729391,549
729392,582
729393,570
729394,516
729395,487
729396,452
729397,429
729398,418
729399,408
729400,395
729401,385
729402,399
729403,421
729404,477
729405,715
729406,856
729407,977
729408,829
729409,931
729410,1790
729411,2290
729412,1850
729413,1490
729414,1400
729415,1300
729416,1200
729417,1090
729418,965
729419,893
729420,823
729421,753
729422,687
729423,637
729424,597
729425,558
729426,529
729427,497
729428,464
729429,434
729430,422
729431,426
729432,417
729433,370
729434,339
729435,320
729436,306
729437,305
729438,289
729439,275
729440,281
729441,272
729442,263
729443,241
729444,244
729445,266
729446,287
729447,359
729448,310
729449,258
729450,234
729451,220
729452,210
729453,203
729454,194
729455,195
729456,187
729457,172
729458,157
729459,148
729460,140
729461,131
729462,128
729463,128
729464,124
729465,119
729466,114
729467,108
729468,101
729469,97
729470,95
729471,90
729472,82
729473,75
729474,73
729475,72
729476,72
729477,71
729478,67
729479,59
729480,60
729481,62
729482,66
729483,70
729484,70
729485,62
729486,51
729487,45
729488,42
729489,46
729490,51
729491,49
729492,45
729493,43
729494,40
729495,40
729496,38
729497,38
729498,39
729499,38
729500,37
729501,35
729502,36
729503,38
729504,40
729505,38
729506,38
729507,39
729508,39
729509,36
729510,35
729511,35
729512,32
729513,28
729514,27
729515,25
729516,23
729517,24
729518,28
729519,27
729520,27
729521,26
729522,24
729523,25
729524,27
729525,30
729526,31
729527,29
729528,28
729529,28
729530,40
729531,37
729532,188
729533,118
729534,78
729535,64
729536,63
729537,62
729538,54
729539,50
729540,60
729541,55
729542,48
729543,46
729544,50
729545,63
729546,116
729547,185
729548,130
729549,90
729550,85
729551,90
729552,126
729553,220
729554,179
729555,152
729556,321
729557,371
729558,331
729559,279
729560,220
729561,189
729562,161
729563,138
729564,123
729565,116
729566,110
729567,107
729568,103
729569,116
729570,110
729571,109
729572,135
729573,121
729574,110
729575,115
729576,130
729577,156
729578,253
729579,545
729580,560
729581,510
729582,451
729583,406
729584,475
729585,512
729586,412
729587,355
729588,331
729589,611
729590,709
729591,554
729592,525
729593,867
729594,4950
729595,6370
729596,5490
729597,5280
729598,7230
729599,14800
729600,19600
729601,13000
729602,8380
729603,6910
729604,7380
729605,10100
729606,14400
729607,12800
729608,8810
729609,6350
729610,5480
729611,6180
729612,6400
729613,5150
729614,4430
729615,6800
729616,8100
729617,8030
729618,6240
729619,4370
729620,3290
729621,2660
729622,2200
729623,1900
729624,1600
729625,1450
729626,1300
729627,1200
729628,1440
729629,3800
729630,4640
729631,11200
729632,26300
729633,22400
729634,15500
729635,10800
729636,6970
729637,4720
729638,3650
729639,2940
729640,2480
729641,2140
729642,1870
729643,1660
729644,1510
729645,1410
729646,1460
729647,1380
729648,1360
729649,2430
729650,3280
729651,4810
729652,9120
729653,12400
729654,13400
729655,14500
729656,15100
729657,13600
729658,11100
729659,7720
729660,5150
729661,3830
729662,4450
729663,7980
729664,9130
729665,8680
729666,6640
729667,5630
729668,7170
729669,6570
729670,6110
729671,7170
729672,11900
729673,14900
729674,12400
729675,9000
729676,6050
729677,4400
729678,3610
729679,3250
729680,2880
729681,2940
729682,4120
729683,5720
729684,8600
729685,9800
729686,7940
729687,6680
729688,9310
729689,12200
729690,21400
729691,18000
729692,13100
729693,16300
729694,17600
729695,12400
729696,9250
729697,7750
729698,6670
729699,5370
729700,4230
729701,3430
729702,3030
729703,2710
729704,2420
729705,2240
729706,2540
729707,3030
729708,2980
729709,2650
729710,2330
729711,2110
729712,1940
729713,1760
729714,1630
729715,1530
729716,1450
729717,1420
729718,1620
729719,1540
729720,1760
729721,1850
729722,3060
729723,4810
729724,4680
729725,3960
729726,3220
729727,2720
729728,2490
729729,2240
729730,2050
729731,1850
729732,1720
729733,1610
729734,1580
729735,1800
729736,1740
729737,1610
729738,1480
729739,1370
729740,1290
729741,1240
729742,1200
729743,1140
729744,1070
729745,1010
729746,932
729747,860
729748,805
729749,772
729750,744
729751,722
729752,709
729753,662
729754,616
729755,579
729756,591
729757,927
729758,1380
729759,1330
729760,1120
729761,1040
729762,1180
729763,1110
729764,1010
729765,935
729766,913
729767,855
729768,815
729769,807
729770,758
729771,735
729772,963
729773,1100
729774,995
729775,890
729776,798
729777,722
729778,655
729779,607
729780,567
729781,528
729782,494
729783,462
729784,440
729785,415
729786,394
729787,387
729788,371
729789,348
729790,329
729791,328
729792,343
729793,343
729794,342
729795,309
729796,290
729797,269
729798,248
729799,236
729800,220
729801,212
729802,207
729803,198
729804,197
729805,200
729806,202
729807,226
729808,198
729809,183
729810,174
729811,207
729812,215
729813,183
729814,165
729815,155
729816,144
729817,143
729818,143
729819,147
729820,147
729821,145
729822,128
729823,122
729824,120
729825,113
729826,99
729827,91
729828,84
729829,78
729830,77
729831,81
729832,79
729833,81
729834,82
729835,76
729836,71
729837,63
729838,61
729839,62
729840,60
729841,60
729842,58
729843,53
729844,48
729845,45
729846,46
729847,50
729848,50
729849,44
729850,41
729851,38
729852,38
729853,46
729854,56
729855,76
729856,73
729857,60
729858,47
729859,45
729860,47
729861,51
729862,55
729863,48
729864,41
729865,38
729866,37
729867,40
729868,43
729869,43
729870,35
729871,28
729872,25
729873,25
729874,24
729875,28
729876,31
729877,31
729878,38
729879,45
729880,51
729881,43
729882,37
729883,35
729884,32
729885,29
729886,26
729887,25
729888,25
729889,28
729890,27
729891,25
729892,21
729893,21
729894,20
729895,19
729896,20
729897,25
729898,23
729899,22
729900,22
729901,21
729902,20
729903,22
729904,25
729905,28
729906,30
729907,30
729908,29
729909,27
729910,27
729911,28
729912,28
729913,30
729914,29
729915,34
729916,48
729917,47
729918,53
729919,49
729920,43
729921,39
729922,37
729923,36
729924,39
729925,39
729926,38
729927,33
729928,35
729929,33
729930,33
729931,34
729932,35
729933,36
729934,57
729935,114
729936,697
729937,517
729938,262
729939,217
729940,202
729941,153
729942,127
729943,130
729944,157
729945,508
729946,366
729947,275
729948,521
729949,1740
729950,2830
729951,5460
729952,3910
729953,2040
729954,1410
729955,1200
729956,1080
729957,915
729958,1500
729959,2370
729960,2620
729961,2260
729962,2070
729963,5250
729964,12700
729965,20200
729966,12400
729967,6940
729968,3660
729969,2630
729970,3630
729971,6330
729972,4990
729973,3700
729974,3350
729975,5380
729976,6420
729977,5770
729978,5310
729979,4540
729980,4220
729981,4990
729982,6270
729983,9210
729984,12100
729985,12800
729986,11100
729987,9180
729988,6720
729989,4600
729990,3390
729991,2690
729992,2250
729993,1930
729994,1690
729995,1510
729996,1360
729997,1240
729998,1150
729999,1070
730000,1050
730001,1380
730002,1720
730003,2770
730004,4610
730005,3800
730006,3060
730007,2590
730008,2840
730009,4590
730010,4970
730011,5040
730012,5750
730013,6430
730014,6950
730015,6700
730016,6840
730017,5750
730018,4420
730019,3740
730020,4160
730021,5500
730022,4760
730023,3870
730024,4140
730025,4350
730026,3710
730027,3060
730028,2580
730029,2250
730030,2040
730031,3220
730032,6590
730033,6520
730034,4640
730035,3430
730036,2850
730037,2460
730038,2300
730039,2970
730040,2710
730041,2360
730042,2390
730043,2720
730044,3030
730045,4120
730046,4060
730047,3400
730048,2770
730049,2360
730050,2080
730051,1870
730052,1770
730053,2130
730054,1950
730055,1780
730056,1900
730057,3920
730058,4260
730059,4130
730060,3570
730061,3090
730062,3250
730063,3780
730064,3220
730065,2650
730066,2240
730067,2010
730068,1790
730069,1770
730070,1730
730071,1620
730072,1970
730073,2030
730074,1990
730075,2070
730076,1910
730077,2020
730078,2180
730079,2040
730080,1870
730081,1740
730082,1630
730083,1490
730084,1350
730085,1250
730086,1220
730087,1190
730088,1080
730089,996
730090,934
730091,887
730092,840
730093,793
730094,747
730095,703
730096,692
730097,662
730098,617
730099,593
730100,570
730101,545
730102,553
730103,749
730104,763
730105,749
730106,691
730107,633
730108,583
730109,543
730110,522
730111,511
730112,514
730113,549
730114,558
730115,592
730116,584
730117,565
730118,783
730119,773
730120,687
730121,633
730122,589
730123,562
730124,541
730125,534
730126,498
730127,471
730128,470
730129,703
730130,1730
730131,2270
730132,1840
730133,1470
730134,1230
730135,1060
730136,913
730137,813
730138,737
730139,677
730140,618
730141,564
730142,521
730143,493
730144,464
730145,436
730146,435
