DAY_NDX,Q_CFS
729178,150
729179,250
729180,520
729181,644
729182,1030
729183,1220
729184,951
729185,750
729186,797
729187,1050
729188,954
729189,861
729190,753
729191,665
729192,596
729193,543
729194,495
729195,458
729196,427
729197,395
729198,361
729199,333
729200,313
729201,303
729202,294
729203,266
729204,250
729205,241
729206,259
729207,593
729208,1870
729209,2090
729210,1670
729211,1290
729212,1000
729213,843
729214,737
729215,694
729216,737
729217,675
729218,613
729219,566
729220,525
729221,490
729222,463
729223,439
729224,414
729225,447
729226,578
729227,606
729228,843
729229,1260
729230,1180
729231,1020
729232,1270
729233,1580
729234,1550
729235,1360
729236,1140
729237,998
729238,1010
729239,996
729240,890
729241,808
729242,739
729243,685
729244,640
729245,609
729246,664
729247,707
729248,658
729249,633
729250,605
729251,581
729252,566
729253,568
729254,710
729255,2120
729256,2520
729257,2230
729258,1930
729259,1820
729260,1600
729261,1360
729262,1180
729263,1050
729264,945
729265,871
729266,835
729267,779
729268,735
729269,699
729270,669
729271,770
729272,837
729273,932
729274,1050
729275,1120
729276,1260
729277,1360
729278,1260
729279,1150
729280,1430
729281,2300
729282,2680
729283,3130
729284,3430
729285,3480
729286,3490
729287,3480
729288,3440
729289,3380
729290,3250
729291,3050
729292,2950
729293,2940
729294,3150
729295,3140
729296,3030
729297,2800
729298,2510
729299,2300
729300,2080
729301,1800
729302,1520
729303,1320
729304,1200
729305,1090
729306,1080
729307,1190
729308,1100
729309,1020
729310,972
729311,1060
729312,1190
729313,1570
729314,1810
729315,1730
729316,1570
729317,1400
729318,1240
729319,1250
729320,1350
729321,1800
729322,2610
729323,2760
729324,2600
729325,2320
729326,2030
729327,1730
729328,1490
729329,1840
729330,2350
729331,2630
729332,2690
729333,2630
729334,2440
729335,2180
729336,1930
729337,1740
729338,1550
729339,1410
729340,1310
729341,1250
729342,1180
729343,1090
729344,1020
729345,945
729346,864
729347,793
729348,738
729349,707
729350,1260
729351,2350
729352,2670
729353,2360
729354,1830
729355,1530
729356,1380
729357,1230
729358,1100
729359,1020
729360,969
729361,895
729362,833
729363,829
729364,783
729365,731
729366,719
729367,726
729368,698
729369,716
729370,873
729371,975
729372,941
729373,877
729374,819
729375,762
729376,707
729377,662
729378,632
729379,608
729380,572
729381,543
729382,534
729383,655
729384,700
729385,642
729386,590
729387,554
729388,524
729389,496
729390,468
729391,480
729392,518
729393,463
729394,429
729395,413
729396,387
729397,362
729398,360
729399,367
729400,369
729401,375
729402,388
729403,435
729404,547
729405,692
729406,846
729407,1190
729408,1350
729409,1290
729410,1380
729411,1670
729412,1630
729413,1400
729414,1380
729415,1410
729416,1270
729417,1100
729418,973
729419,1100
729420,1190
729421,1060
729422,930
729423,836
729424,758
729425,695
729426,642
729427,590
729428,543
729429,504
729430,490
729431,500
729432,490
729433,448
729434,407
729435,373
729436,351
729437,337
729438,316
729439,291
729440,278
729441,257
729442,242
729443,223
729444,230
729445,291
729446,351
729447,410
729448,380
729449,304
729450,257
729451,231
729452,223
729453,218
729454,203
729455,202
729456,190
729457,163
729458,139
729459,133
729460,127
729461,125
729462,124
729463,124
729464,115
729465,108
729466,101
729467,91
729468,79
729469,74
729470,76
729471,71
729472,67
729473,64
729474,62
729475,57
729476,58
729477,59
729478,56
729479,47
729480,41
729481,43
729482,44
729483,53
729484,54
729485,48
729486,43
729487,40
729488,41
729489,43
729490,42
729491,47
729492,48
729493,41
729494,39
729495,36
729496,31
729497,29
729498,32
729499,34
729500,34
729501,34
729502,34
729503,33
729504,38
729505,41
729506,41
729507,41
729508,40
729509,40
