DAY_NDX,Q_CFS
722335,2480
722336,2620
722337,3110
722338,3370
722339,3220
722340,2900
722341,2330
722342,2280
722343,2280
722344,4150
722345,6450
722346,6450
722347,5250
722348,4310
722349,4310
722350,4350
722351,4070
722352,3970
722353,3750
722354,3260
722355,3200
722356,3110
722357,3040
722358,2930
722359,3100
722360,3410
722361,2840
722362,2280
722363,2180
722364,2070
722365,2020
722366,2010
722367,1990
722368,2010
722369,2140
722370,2520
722371,3060
722372,8440
722373,6320
722374,5600
722375,6850
722376,8650
722377,7950
722378,9130
722379,8710
722380,6900
722381,5600
722382,5300
722383,5470
722384,4880
722385,4030
722386,3770
722387,3670
722388,3570
722389,3530
722390,3670
722391,3690
722392,3750
722393,3850
722394,3810
722395,3630
722396,4130
722397,6080
722398,9310
722399,10600
722400,9760
722401,8470
722402,6520
722403,5970
722404,5800
722405,5380
722406,4720
722407,4570
722408,4970
722409,5230
722410,4920
722411,4720
722412,4420
722413,4110
722414,3650
722415,3170
722416,3490
722417,3670
722418,3630
722419,3530
722420,3670
722421,4090
722422,4200
722423,4150
722424,4030
722425,3930
722426,4070
722427,4260
722428,4110
722429,4010
722430,4500
722431,4640
722432,4440
722433,4500
722434,4460
722435,5270
722436,5320
722437,6450
722438,5950
722439,5570
722440,5600
722441,6200
722442,5670
722443,5120
722444,4550
722445,4170
722446,4130
722447,4310
722448,4240
722449,4070
722450,3890
722451,4010
722452,4110
722453,4110
722454,4460
722455,5120
722456,5050
722457,4720
722458,4420
722459,6620
722460,8890
722461,8920
722462,7450
722463,6220
722464,5300
722465,4480
722466,4030
722467,3930
722468,4330
722469,5010
722470,5210
722471,5270
722472,4880
722473,4240
722474,4170
722475,4350
722476,4310
722477,4260
722478,4030
722479,3750
722480,3650
722481,3550
722482,3390
722483,3290
722484,2990
722485,2970
722486,2920
722487,2830
722488,2900
722489,2950
722490,2860
722491,2770
722492,2710
722493,2650
722494,2570
722495,2480
722496,2420
722497,2420
722498,2400
722499,2300
722500,2470
722501,2430
722502,2450
722503,2480
722504,2430
722505,2400
722506,2380
722507,2310
722508,2250
722509,2230
722510,2400
722511,2600
722512,2600
722513,2640
722514,2740
722515,2620
722516,2640
722517,2620
722518,2590
722519,2530
722520,2520
722521,2520
722522,2520
722523,2480
722524,2450
722525,2470
722526,2470
722527,2480
722528,2470
722529,2430
722530,2420
722531,2430
722532,2430
722533,2430
722534,2640
722535,2840
722536,2860
722537,2950
722538,2990
722539,2950
722540,2790
722541,2720
722542,2650
722543,2770
722544,2900
722545,2970
722546,2930
722547,2900
722548,2830
722549,2810
722550,2790
722551,2810
722552,2790
722553,2790
722554,2770
722555,2760
722556,2770
722557,2760
722558,2740
722559,2760
722560,2640
722561,2430
722562,2420
722563,2330
722564,2310
722565,2370
722566,2350
722567,2140
722568,2100
722569,2070
722570,1900
722571,2120
722572,2180
722573,2180
722574,2220
722575,2230
722576,2350
722577,2370
722578,2280
722579,2380
722580,2430
722581,2350
722582,2300
722583,2250
722584,2200
722585,2230
722586,2300
722587,2260
722588,2200
722589,2150
722590,2140
722591,2120
722592,2170
722593,2180
722594,2120
722595,2150
722596,2140
722597,2140
722598,2120
722599,2140
722600,2140
722601,2140
722602,2200
722603,2310
722604,2330
722605,2280
722606,2280
722607,2310
722608,2040
722609,1770
722610,1740
722611,1800
722612,1820
722613,1830
722614,1800
722615,1760
722616,1730
722617,1730
722618,1700
722619,1730
722620,1730
722621,1770
722622,1880
722623,1980
722624,1960
722625,2170
722626,3870
722627,4220
722628,3770
722629,3200
722630,2920
722631,3040
722632,3470
722633,3330
722634,3280
722635,3240
722636,3130
722637,3100
722638,4010
722639,3570
722640,3330
722641,3280
722642,3490
722643,3850
722644,3530
722645,2950
722646,2760
722647,2690
722648,2690
722649,2670
722650,2620
722651,2520
722652,2350
722653,2140
722654,2220
722655,2430
722656,3110
722657,2900
722658,2740
722659,2760
722660,3060
722661,3890
722662,6570
722663,6800
722664,5250
722665,4220
722666,3850
722667,3750
722668,3650
722669,3650
722670,6050
722671,7670
722672,7970
722673,7670
722674,7300
722675,5870
722676,4790
722677,4390
722678,4700
722679,4480
722680,4310
722681,4030
722682,3890
722683,3910
722684,3890
722685,3770
722686,3730
722687,3570
722688,3110
722689,3390
722690,3890
722691,3750
722692,3530
722693,3350
722694,3220
722695,3080
722696,2950
722697,2830
722698,2770
722699,2740
722700,3240
722701,3450
722702,3830
722703,3910
722704,7020
722705,6370
722706,5470
722707,5360
722708,5430
722709,5650
722710,5080
722711,11400
722712,15900
722713,15400
722714,11300
722715,9430
722716,10600
722717,12000
722718,11400
722719,11700
722720,12000
722721,10500
722722,6700
722723,5570
722724,5160
722725,4940
722726,4750
722727,4440
722728,4110
722729,3990
722730,3910
722731,4130
722732,4240
722733,4900
722734,4700
722735,3670
722736,3710
722737,3790
722738,3570
722739,3330
722740,3150
722741,3060
722742,2990
722743,2920
722744,2810
722745,2720
722746,2650
722747,2620
722748,2710
722749,2990
722750,3100
722751,2880
722752,2920
722753,3100
722754,3010
722755,2950
722756,3330
722757,3370
722758,3530
722759,3810
722760,3590
722761,3310
722762,3260
722763,3390
722764,3350
722765,3190
722766,3080
722767,2930
722768,2880
722769,3010
722770,3020
722771,3470
722772,4790
722773,4110
722774,3590
722775,3590
722776,3850
722777,3670
722778,3630
722779,3590
722780,3530
722781,3450
722782,3310
722783,3130
722784,3040
722785,3060
722786,2950
722787,2860
722788,2770
722789,2650
722790,2590
722791,2500
722792,2450
722793,2470
722794,2550
722795,2790
722796,2710
722797,3010
722798,4200
722799,4920
722800,4770
722801,4530
722802,4810
722803,5010
722804,4880
722805,4640
722806,4640
722807,4420
722808,4280
722809,4500
722810,4940
722811,4880
722812,4610
722813,4370
722814,4170
722815,4070
722816,4090
722817,4170
722818,4030
722819,3750
722820,3410
722821,3020
722822,2950
722823,2920
722824,2930
722825,2920
722826,2830
722827,2670
722828,2670
722829,2810
722830,2810
722831,2740
722832,2650
722833,2540
722834,2470
722835,2650
722836,2640
722837,2400
722838,2350
722839,2330
722840,2400
722841,2550
722842,2670
722843,2690
722844,2810
722845,3020
722846,3410
722847,3470
722848,3220
722849,2950
722850,2790
722851,2900
722852,3110
722853,3470
722854,3390
722855,3330
722856,3430
722857,3530
722858,3450
722859,3370
722860,3200
722861,3020
722862,2920
722863,3020
722864,3020
722865,2900
722866,2810
722867,2770
722868,2670
722869,2540
722870,2520
722871,2470
722872,2420
722873,2470
722874,2430
722875,2770
722876,2920
722877,2640
722878,2520
722879,2400
722880,2330
722881,2300
722882,2400
722883,2480
722884,2500
722885,2450
722886,2430
722887,2310
722888,2070
722889,1960
722890,1990
722891,2060
722892,2120
722893,2120
722894,2220
722895,2400
722896,2540
722897,2470
722898,2430
722899,2370
722900,2310
722901,2300
722902,2310
722903,2330
722904,2310
722905,2310
722906,2300
722907,2280
722908,2230
722909,2230
722910,2230
722911,2250
722912,2540
722913,2790
722914,2770
722915,2790
722916,2790
722917,2770
722918,2770
722919,2770
722920,2770
722921,2760
722922,2760
722923,2760
722924,2770
722925,2760
722926,2740
722927,2740
722928,2740
722929,2770
722930,2770
722931,2740
722932,2700
722933,2720
722934,2720
722935,2740
722936,2740
722937,2760
722938,2760
722939,2760
722940,2740
722941,2700
722942,2720
722943,2740
722944,2790
722945,2790
722946,2770
722947,2770
722948,2760
722949,2600
722950,2600
722951,2600
722952,2400
722953,2200
722954,2180
722955,2180
722956,2170
722957,1880
722958,1610
722959,1830
722960,2140
722961,2170
722962,2280
722963,2250
722964,2170
722965,2100
722966,2090
722967,2100
722968,2100
722969,2100
722970,2100
722971,2090
722972,2070
722973,2060
722974,2040
722975,2040
722976,2040
722977,2040
722978,2060
722979,2070
722980,2070
722981,2070
722982,2070
722983,2070
722984,2140
722985,2220
722986,2170
722987,2170
722988,2150
722989,2150
722990,2100
722991,2100
722992,2090
722993,2220
722994,2310
722995,2300
722996,2300
722997,2370
722998,2420
722999,2430
723000,2350
723001,2310
723002,2310
723003,2310
723004,2380
723005,2480
723006,2380
723007,2350
723008,2330
723009,2920
723010,4720
723011,5450
723012,5600
723013,4830
723014,4330
723015,3810
723016,3290
723017,3260
723018,3150
723019,2760
723020,2500
723021,2430
723022,2370
723023,2300
723024,2920
723025,4440
723026,3890
723027,3710
723028,3690
723029,3610
723030,3020
723031,2970
723032,3950
723033,4700
723034,4170
723035,8680
723036,11700
723037,8830
723038,7370
723039,7800
723040,7550
723041,7120
723042,6850
723043,6020
723044,5050
723045,4570
723046,4200
723047,4090
723048,4130
723049,4330
723050,4370
723051,4260
723052,4150
723053,4090
723054,4440
723055,7970
723056,8950
723057,10400
723058,15900
723059,12000
723060,9760
723061,10300
723062,12200
723063,12800
723064,12300
723065,12100
723066,10200
723067,7670
723068,6450
723069,5190
723070,4150
723071,3910
723072,3670
723073,3510
723074,3330
723075,3130
723076,2990
723077,2950
723078,2810
723079,2650
723080,2590
723081,2590
723082,2590
723083,2550
723084,2380
723085,2300
723086,2300
723087,2200
723088,2170
723089,2150
723090,2450
723091,2640
723092,2570
723093,2480
723094,2330
723095,2250
723096,2230
723097,2230
723098,2220
723099,2200
723100,2220
723101,2200
723102,2150
723103,2100
723104,2070
723105,2040
723106,2010
723107,2060
723108,2310
723109,3470
723110,3410
723111,7520
723112,6820
723113,8500
723114,9820
723115,8650
723116,7020
723117,5920
723118,5140
723119,4970
723120,4570
723121,4310
723122,4070
723123,3830
723124,3650
723125,3490
723126,3390
723127,3330
723128,3170
723129,2770
723130,2740
723131,2650
723132,2570
723133,2480
723134,2470
723135,2330
723136,2280
723137,2250
723138,2300
723139,2470
723140,2450
723141,2330
723142,2280
723143,2260
723144,2250
723145,2520
723146,2420
723147,2330
723148,2670
723149,2900
723150,2830
723151,2690
723152,2920
723153,3240
723154,3670
723155,3950
