DAY_NDX,Q_CFS
727640,0.72
727641,0.7
727642,0.88
727643,0.78
727644,0.74
727645,0.75
727646,0.75
727647,6.6
727648,11
727649,8
727650,5.6
727651,3.9
727652,3
727653,2.6
727654,2.8
727655,2.2
727656,1.9
727657,1.6
727658,1.5
727659,1.3
727660,1.1
727661,1
727662,0.95
727663,0.88
727664,0.78
727665,0.73
727666,0.67
727667,0.62
727668,0.58
727669,0.51
727670,0.49
727671,0.51
727672,0.56
727673,0.53
727674,0.47
727675,0.44
727676,0.41
727677,0.4
727678,0.37
727679,0.49
727680,0.43
727681,0.38
727682,0.36
727683,0.3
727684,0.28
727685,0.26
727686,0.27
727687,0.26
727688,0.24
727689,0.23
727690,0.21
727691,0.19
727692,0.19
727693,0.19
727694,0.18
727695,0.17
727696,0.16
727697,0.17
727698,0.17
727699,0.16
727700,0.15
727701,0.15
727702,0.15
727703,0.14
727704,0.13
727705,0.13
727706,0.13
727707,0.13
727708,0.13
727709,0.12
727710,0.12
727711,0.12
727712,0.11
727713,0.11
727714,0.1
727715,0.1
727716,0.1
727717,0.1
727718,0.1
727719,0.1
727720,0.1
727721,0.1
727722,0.1
727723,0.11
727724,0.16
727725,0.14
727726,0.14
727727,0.14
727728,0.14
727729,0.31
727730,0.21
727731,0.31
727732,1.4
727733,1.2
727734,0.75
727735,0.61
727736,0.48
727737,0.44
727738,0.39
727739,0.32
727740,0.3
727741,0.38
727742,0.3
727743,0.28
727744,0.26
727745,0.24
727746,0.24
727747,0.24
727748,0.23
727749,0.21
727750,0.19
727751,0.53
727752,0.42
727753,0.37
727754,0.3
727755,0.27
727756,0.25
727757,0.24
727758,0.23
727759,0.19
727760,0.19
727761,0.18
727762,0.17
727763,0.22
727764,0.28
727765,0.75
727766,0.61
727767,0.48
727768,0.44
727769,1
727770,1.3
727771,0.86
727772,0.67
727773,0.62
727774,0.59
727775,0.67
727776,1.1
727777,5.8
727778,10
727779,61
727780,31
727781,14
727782,16
727783,10
727784,7
727785,26
727786,44
727787,37
727788,35
727789,34
727790,21
727791,12
727792,9.8
727793,7.9
727794,5.7
727795,3.9
727796,2.8
727797,2.1
727798,1.6
727799,1.4
727800,1.1
727801,1
727802,0.9
727803,0.82
727804,0.86
727805,0.88
727806,0.81
727807,0.78
727808,2.4
727809,8.7
727810,22
727811,34
727812,66
727813,44
727814,35
727815,19
727816,11
727817,16
727818,51
727819,33
727820,44
727821,24
727822,16
727823,14
727824,11
727825,7.9
727826,5.4
727827,3.7
727828,3
727829,2.5
727830,2.4
727831,3.1
727832,7.1
727833,5.8
727834,4
727835,2.9
727836,2.2
727837,1.7
727838,1.4
727839,1.2
727840,1
727841,0.94
727842,0.83
727843,0.72
727844,0.66
727845,0.63
727846,0.6
727847,0.54
727848,0.44
727849,0.47
727850,0.45
727851,0.43
727852,0.42
727853,0.42
727854,0.44
727855,0.61
727856,0.64
727857,1.2
727858,1.5
727859,1.3
727860,1.1
727861,0.99
727862,0.91
727863,10
727864,77
727865,41
727866,36
727867,37
727868,41
727869,32
727870,32
727871,45
727872,36
727873,21
727874,12
727875,8.4
727876,6.3
727877,5.7
727878,8.6
727879,7.7
727880,6.3
727881,7.1
727882,8
727883,7.5
727884,7.2
727885,6.6
727886,9.9
727887,8.6
727888,7.6
727889,10
727890,7.7
727891,5.9
727892,4.9
727893,4.4
727894,4.1
727895,6.6
727896,11
727897,12
727898,16
727899,23
727900,16
727901,12
727902,9.7
727903,7.4
727904,6.1
727905,14
727906,17
727907,46
727908,44
727909,34
727910,20
727911,17
727912,13
727913,9.7
727914,8.2
727915,9
727916,9.4
727917,8.9
727918,8.1
727919,6.1
727920,6.1
727921,4.4
727922,3.3
727923,3.8
727924,4
727925,3.7
727926,3.2
727927,3.1
727928,3
727929,3.3
727930,2.3
727931,2.2
727932,2.2
727933,7.3
727934,7.7
727935,6.2
727936,4.8
727937,3.6
727938,2.7
