DAY_NDX,Q_CFS
722335,466
722336,446
722337,478
722338,504
722339,491
722340,442
722341,402
722342,378
722343,390
722344,629
722345,1170
722346,1630
722347,1480
722348,1310
722349,1220
722350,1150
722351,1020
722352,923
722353,852
722354,806
722355,840
722356,997
722357,1130
722358,1110
722359,1050
722360,972
722361,899
722362,863
722363,846
722364,774
722365,664
722366,576
722367,557
722368,562
722369,580
722370,680
722371,991
722372,2560
722373,3650
722374,4050
722375,4140
722376,4370
722377,4640
722378,4900
722379,4870
722380,4770
722381,4770
722382,4740
722383,4690
722384,4590
722385,4520
722386,4450
722387,4370
722388,4620
722389,4620
722390,4600
722391,4520
722392,4420
722393,4420
722394,4320
722395,4190
722396,4170
722397,4200
722398,4420
722399,4450
722400,4570
722401,4680
722402,4740
722403,4650
722404,4430
722405,4080
722406,3630
722407,3110
722408,2530
722409,2040
722410,1800
722411,1610
722412,1440
722413,1290
722414,1120
722415,1040
722416,960
722417,887
722418,835
722419,801
722420,801
722421,829
722422,835
722423,779
722424,715
722425,680
722426,654
722427,634
722428,614
722429,590
722430,576
722431,562
722432,543
722433,548
722434,585
722435,629
722436,685
722437,741
722438,829
722439,954
722440,979
722441,966
722442,979
722443,985
722444,881
722445,806
722446,757
722447,779
722448,887
722449,690
722450,770
722451,730
722452,700
722453,670
722454,630
722455,600
722456,570
722457,560
722458,530
722459,700
722460,1440
722461,1880
722462,2320
722463,2360
722464,1980
722465,1600
722466,1320
722467,1150
722468,1020
722469,966
722470,881
722471,795
722472,715
722473,654
722474,599
722475,552
722476,517
722477,458
722478,434
722479,414
722480,398
722481,374
722482,359
722483,300
722484,329
722485,307
722486,275
722487,252
722488,235
722489,220
722490,200
722491,190
722492,175
722493,160
722494,149
722495,144
722496,137
722497,137
722498,131
722499,121
722500,115
722501,115
722502,121
722503,140
722504,168
722505,179
722506,171
722507,156
722508,146
722509,131
722510,119
722511,106
722512,84
722513,60
722514,59
722515,59
722516,66
722517,87
722518,144
722519,153
722520,119
722521,106
722522,99
722523,95
722524,94
722525,94
722526,99
722527,111
722528,127
722529,113
722530,99
722531,95
722532,99
722533,89
722534,76
722535,68
722536,60
722537,59
722538,63
722539,70
722540,70
722541,65
722542,60
722543,56
722544,54
722545,54
722546,55
722547,49
722548,40
722549,50
722550,61
722551,65
722552,64
722553,64
722554,61
722555,56
722556,53
722557,50
722558,53
722559,64
722560,82
722561,89
722562,117
722563,156
722564,144
722565,135
722566,144
722567,201
722568,255
722569,222
722570,213
722571,204
722572,192
722573,181
722574,173
722575,168
722576,166
722577,153
722578,149
722579,181
722580,347
722581,430
722582,386
722583,344
722584,318
722585,307
722586,297
722587,290
722588,272
722589,252
722590,235
722591,222
722592,210
722593,204
722594,201
722595,161
722596,137
722597,156
722598,166
722599,168
722600,153
722601,123
722602,100
722603,89
722604,85
722605,109
722606,133
722607,146
722608,156
722609,158
722610,161
722611,163
722612,163
722613,163
722614,168
722615,176
722616,181
722617,179
722618,176
722619,176
722620,176
722621,225
722622,304
722623,238
722624,229
722625,245
722626,362
722627,474
722628,512
722629,462
722630,426
722631,418
722632,590
722633,774
722634,840
722635,829
722636,829
722637,741
722638,774
722639,774
722640,790
722641,634
722642,609
722643,654
722644,726
722645,752
722646,675
722647,585
722648,487
722649,414
722650,362
722651,333
722652,311
722653,286
722654,268
722655,265
722656,293
722657,340
722658,362
722659,366
722660,434
722661,726
722662,1160
722663,1430
722664,1600
722665,1610
722666,1480
722667,1270
722668,1090
722669,917
722670,1520
722671,2580
722672,3240
722673,3200
722674,3030
722675,2820
722676,2470
722677,2030
722678,1770
722679,1570
722680,1370
722681,1270
722682,1310
722683,1310
722684,1390
722685,1510
722686,1860
722687,2530
722688,3030
722689,3650
722690,3950
722691,4140
722692,4630
722693,4670
722694,4570
722695,4390
722696,4000
722697,3600
722698,3200
722699,3200
722700,3600
722701,4000
722702,4200
722703,4000
722704,3800
722705,3600
722706,3400
722707,3400
722708,3600
722709,4000
722710,5000
722711,6240
722712,7200
722713,8130
722714,8330
722715,9300
722716,10400
722717,10700
722718,10100
722719,9220
722720,8280
722721,7450
722722,6640
722723,5880
722724,5140
722725,4450
722726,3760
722727,3190
722728,2690
722729,2100
722730,1650
722731,1480
722732,1890
722733,2790
722734,3070
722735,3040
722736,3130
722737,3150
722738,3160
722739,3160
722740,3050
722741,2830
722742,2520
722743,2190
722744,1930
722745,1760
722746,1620
722747,1530
722748,1690
722749,2400
722750,2930
722751,2980
722752,2870
722753,2690
722754,2410
722755,2190
722756,2350
722757,2830
722758,3260
722759,3200
722760,3000
722761,2800
722762,2600
722763,2400
722764,2400
722765,2300
722766,2200
722767,2000
722768,2000
722769,2200
722770,2600
722771,3400
722772,3600
722773,3800
722774,4000
722775,4000
722776,4000
722777,4000
722778,3800
722779,3600
722780,3400
722781,3200
722782,2800
722783,2600
722784,2200
722785,1900
722786,1800
722787,1700
722788,1600
722789,1500
722790,1400
722791,1300
722792,1300
722793,1400
722794,1600
722795,2000
722796,2200
722797,2500
722798,2800
722799,3000
722800,3200
722801,3200
722802,3000
722803,2800
722804,2600
722805,2400
722806,2200
722807,2200
722808,2000
722809,2000
722810,1900
722811,1800
722812,1640
722813,1480
722814,1310
722815,1190
722816,1090
722817,1010
722818,935
722819,858
722820,801
722821,752
722822,705
722823,664
722824,599
722825,590
722826,576
722827,552
722828,571
722829,576
722830,580
722831,557
722832,521
722833,495
722834,483
722835,474
722836,450
722837,430
722838,406
722839,386
722840,374
722841,398
722842,474
722843,483
722844,462
722845,430
722846,410
722847,410
722848,394
722849,366
722850,344
722851,326
722852,307
722853,359
722854,382
722855,351
722856,318
722857,300
722858,322
722859,370
722860,359
722861,315
722862,187
722863,171
722864,426
722865,491
722866,466
722867,454
722868,374
722869,322
722870,282
722871,216
722872,187
722873,176
722874,179
722875,219
722876,318
722877,326
722878,304
722879,248
722880,213
722881,187
722882,158
722883,133
722884,135
722885,144
722886,158
722887,161
722888,144
722889,129
722890,129
722891,127
722892,131
722893,127
722894,131
722895,133
722896,125
722897,119
722898,115
722899,100
722900,94
722901,92
722902,92
722903,87
722904,81
722905,75
722906,70
722907,72
722908,73
722909,79
722910,81
722911,81
722912,81
722913,79
722914,79
722915,81
722916,87
722917,92
722918,94
722919,95
722920,94
722921,94
722922,89
722923,90
722924,89
722925,84
722926,79
722927,79
722928,79
722929,82
722930,87
722931,89
722932,90
722933,89
722934,85
722935,85
722936,89
722937,95
722938,95
722939,130
722940,160
722941,180
722942,190
722943,200
722944,200
722945,200
722946,200
722947,200
722948,200
722949,220
722950,220
722951,220
722952,240
722953,240
722954,240
722955,240
722956,240
722957,240
722958,240
722959,240
722960,240
722961,240
722962,240
722963,250
722964,252
722965,238
722966,216
722967,201
722968,190
722969,181
722970,184
722971,187
722972,163
722973,149
722974,123
722975,104
722976,119
722977,146
722978,161
722979,163
722980,173
722981,198
722982,213
722983,222
722984,219
722985,207
722986,201
722987,195
722988,176
722989,163
722990,151
722991,146
722992,144
722993,140
722994,137
722995,142
722996,144
722997,156
722998,176
722999,207
723000,225
723001,232
723002,210
723003,192
723004,190
723005,207
723006,275
723007,410
723008,390
723009,370
723010,595
723011,1250
723012,1770
723013,1430
723014,1030
723015,752
723016,590
723017,495
723018,450
723019,426
723020,414
723021,398
723022,386
723023,398
723024,426
723025,585
723026,1130
723027,1270
723028,1040
723029,840
723030,741
723031,768
723032,979
723033,1210
723034,1480
723035,2220
723036,4030
723037,5130
723038,4850
723039,4670
723040,4420
723041,4100
723042,3600
723043,3070
723044,2500
723045,1940
723046,1590
723047,1340
723048,1170
723049,1060
723050,966
723051,887
723052,829
723053,801
723054,1000
723055,2420
723056,3380
723057,3220
723058,5780
723059,4710
723060,7800
723061,8320
723062,8620
723063,8960
723064,9300
723065,8370
723066,7400
