DAY_NDX,Q_CFS
730577,0.9
730578,0.9
730579,0.84
730580,0.82
730581,0.73
730582,0.73
730583,0.71
730584,0.73
730585,0.68
730586,0.67
730587,0.65
730588,0.68
730589,0.67
730590,0.69
730591,0.69
730592,0.6
730593,0.68
730594,0.63
730595,0.62
730596,0.6
730597,0.72
730598,9.32
730599,2.7
730600,1.06
730601,0.83
730602,0.78
730603,0.73
730604,0.68
730605,0.72
730606,0.74
730607,0.72
730608,0.7
730609,0.75
730610,0.72
730611,0.72
730612,0.71
730613,0.8
730614,0.74
730615,0.74
730616,0.72
730617,0.66
730618,0.68
730619,0.65
730620,0.67
730621,0.66
730622,0.74
730623,0.67
730624,0.65
730625,0.68
730626,0.69
730627,0.71
730628,0.71
730629,0.76
730630,0.72
730631,0.79
730632,8.27
730633,3.63
730634,1.06
730635,0.85
730636,0.82
730637,0.77
730638,0.82
730639,0.81
730640,0.79
730641,0.87
730642,1.01
730643,0.91
730644,0.95
730645,1.28
730646,0.95
730647,9.06
730648,2.01
730649,1.17
730650,1.5
730651,0.96
730652,1.01
730653,2.29
730654,1.6
730655,1.22
730656,1.15
730657,1.05
730658,2.46
730659,9.45
730660,6.98
730661,2.83
730662,2.02
730663,1.6
730664,11.8
730665,3.59
730666,5
730667,23
730668,10.8
730669,4.84
730670,3.15
730671,1.62
730672,1
730673,11.2
730674,2.46
730675,1.42
730676,1.31
730677,1.16
730678,1.08
730679,1.27
730680,4.83
730681,12.5
730682,25.6
730683,9.83
730684,6.5
730685,4.01
730686,2.91
730687,13.8
730688,13.9
730689,14.7
730690,35.1
730691,8.22
730692,11
730693,8.38
730694,4.93
730695,3.51
730696,64.7
730697,22
730698,42
730699,60
730700,20
730701,12
730702,40
730703,54.1
730704,23.1
730705,15.1
730706,14
730707,11.6
730708,12.3
730709,10.7
730710,15.4
730711,78.3
730712,30.4
730713,22
730714,50
730715,32
730716,24
730717,14
730718,28
730719,22
730720,17.6
730721,14
730722,12
730723,10.7
730724,9.78
730725,12.6
730726,13.9
730727,10.4
730728,9.65
730729,13
730730,19
730731,8
730732,6.5
730733,4.8
730734,14
730735,50
730736,80
730737,75
730738,24.1
730739,16.9
730740,14.2
730741,15.4
730742,11.6
730743,10.6
730744,9.58
730745,9.28
730746,8.66
730747,11.6
730748,11.7
730749,17.5
730750,16
730751,16
730752,12.6
730753,15.6
730754,66.7
730755,28.5
730756,32.3
730757,24.4
730758,17.1
730759,14.2
730760,16.3
730761,13.7
730762,10.9
730763,11.9
730764,9.18
730765,11
730766,18.1
730767,52.5
730768,34
730769,17.3
730770,15.6
730771,12.3
730772,10.8
730773,9.49
730774,8.43
730775,7.72
730776,9.81
730777,7.39
730778,7.61
730779,22.9
730780,9.43
730781,9.29
730782,7.9
730783,49.4
730784,14.4
730785,10.3
730786,8.67
730787,7.66
730788,6.63
730789,6
730790,5.4
730791,5.14
730792,4.93
730793,5.35
730794,53.3
730795,18.8
730796,14
730797,12.2
730798,20.3
730799,68.3
730800,49.7
730801,36.5
730802,26.3
730803,23.3
730804,20.2
730805,19
730806,18.4
730807,47
730808,23.1
730809,18
730810,15.9
730811,14.4
730812,12.2
730813,11.1
730814,10.2
730815,9.11
730816,8.11
730817,7.52
730818,6.59
730819,6.32
730820,6.23
730821,6.04
730822,5.74
730823,4.96
730824,7.69
730825,4.95
730826,4.43
730827,3.91
730828,8.76
730829,17.9
730830,9.46
730831,6.69
730832,13.1
730833,16.8
730834,9.72
730835,12.5
730836,10.2
730837,7.96
730838,6.9
730839,6.5
730840,5.98
730841,5.54
730842,5.07
730843,4.6
730844,4.38
730845,5.84
730846,10.3
730847,5.06
730848,3.92
730849,3.55
730850,3.19
730851,3.23
730852,2.87
730853,2.71
730854,2.81
730855,3.07
730856,2.84
730857,2.73
730858,2.75
730859,2.76
730860,2.67
730861,2.52
730862,2.68
730863,2.51
730864,2.33
730865,2.27
730866,5.01
730867,2.85
730868,4.05
730869,12.4
730870,6.66
730871,5.39
730872,4.23
730873,3.71
730874,3.48
730875,3.16
730876,4.87
730877,9.69
730878,8.37
730879,3.39
730880,2.69
730881,2.16
730882,1.94
730883,1.83
730884,1.86
730885,1.6
730886,1.53
730887,1.58
730888,1.73
730889,1.48
730890,1.35
730891,1.3
730892,1.2
730893,1.1
730894,1
730895,1
730896,0.9
730897,13
730898,4
730899,1.8
730900,1.6
730901,1.4
730902,1.27
730903,1.22
730904,1.18
730905,1.18
730906,1.06
730907,1.06
730908,9.62
730909,10.9
730910,2.33
730911,1.75
730912,1.48
730913,1.35
730914,1.22
730915,1.18
730916,1.08
730917,1.53
730918,6.47
730919,0.78
730920,0.66
730921,0.52
730922,0.48
730923,0.48
730924,0.43
730925,0.42
730926,0.4
730927,0.39
730928,0.39
730929,0.38
730930,0.39
730931,0.34
730932,0.36
730933,0.3
730934,0.35
730935,0.33
730936,0.34
730937,0.37
730938,0.36
730939,0.37
730940,0.34
730941,0.38
730942,0.36
730943,0.33
730944,0.35
730945,1.14
730946,0.79
730947,0.6
730948,0.5
730949,0.4
730950,0.5
730951,0.5
730952,0.7
730953,1
730954,1.14
730955,0.7
730956,0.7
730957,0.8
730958,0.7
730959,0.9
730960,1
730961,0.6
730962,0.4
730963,0.32
730964,0.25
730965,0.17
730966,0.22
730967,0.22
730968,0.19
730969,0.2
730970,0.21
730971,0.18
730972,0.16
730973,0.13
730974,0.15
730975,0.2
730976,0.15
730977,0.18
730978,0.21
730979,0.19
730980,0.18
730981,0.19
730982,0.23
730983,0.47
730984,0.16
730985,0.12
730986,0.11
730987,0.13
730988,4.44
730989,5.4
730990,0.42
730991,0.24
730992,0.19
730993,0.23
730994,0.36
730995,0.33
730996,0.34
730997,0.36
730998,0.4
730999,0.35
731000,0.38
731001,4.22
731002,4.01
731003,1.16
731004,0.41
731005,4.1
731006,1.43
731007,0.55
731008,0.53
731009,0.33
731010,0.35
731011,0.26
731012,0.28
731013,0.28
731014,0.37
731015,0.2
731016,0.25
731017,0.33
731018,0.55
731019,0.6
731020,0.65
731021,0.68
731022,0.74
731023,0.87
731024,0.83
731025,1.19
731026,1.34
731027,0.96
731028,1.08
731029,0.77
731030,1.58
731031,0.74
731032,0.73
731033,0.89
731034,0.96
731035,1.12
731036,1.19
731037,1.23
731038,1.31
731039,1.27
731040,4.54
731041,3.82
731042,7.03
731043,2.69
731044,3.25
731045,15.7
731046,6.23
731047,5.77
731048,1.8
731049,5.05
731050,2.37
731051,5.72
731052,4.69
731053,2.15
731054,1.95
731055,1.67
731056,1.5
731057,1.38
731058,1.28
731059,1.24
731060,1.64
731061,1.77
731062,1.68
731063,1.03
731064,0.98
731065,1.01
731066,1
731067,1.38
731068,1.4
731069,1.06
731070,0.97
731071,0.98
731072,1.13
731073,13.7
731074,15.9
731075,26
731076,14.7
731077,32.3
731078,16.6
731079,57.3
731080,17.5
731081,13.6
731082,8.51
731083,6.84
731084,9.78
731085,6.92
731086,5.53
731087,5.95
731088,4.36
731089,12.6
731090,37.3
731091,25.9
731092,18.1
731093,81.2
731094,59.5
731095,17.8
731096,44.5
731097,31
731098,40.8
731099,18.2
731100,13.7
731101,11.2
731102,9.41
731103,8.25
731104,7.49
731105,8.56
731106,21.4
731107,18.9
731108,15.4
731109,11.1
731110,9.48
731111,8.43
731112,7.64
731113,6.98
731114,6.51
731115,6.18
731116,17.8
731117,10.1
731118,12.9
731119,13.9
731120,31.3
731121,15.3
731122,11.7
731123,43.1
731124,89.2
731125,221
731126,43.2
731127,21.4
731128,14.7
731129,9.86
731130,7.94
731131,6.45
731132,5.36
731133,4.57
731134,3.75
731135,3.3
731136,3.05
731137,2.73
731138,2.44
731139,2.03
731140,10.3
731141,17
731142,89.1
731143,37.1
731144,20.2
731145,15.2
731146,14.9
731147,11.4
731148,9.39
731149,7.87
731150,6.67
731151,6.04
731152,5.05
731153,5.79
731154,5
731155,4.47
731156,6.2
731157,4.34
731158,4.24
731159,7.83
731160,65.4
731161,29.1
731162,43.8
731163,20.4
731164,14.7
731165,20.5
731166,22.8
731167,20.7
731168,19.5
731169,18.1
731170,13.7
731171,11.2
731172,15.8
731173,11.6
731174,20.8
731175,36.8
731176,21.2
731177,15
731178,12.9
731179,18.3
731180,13.2
731181,10.5
731182,8.77
731183,7.96
731184,8.82
731185,10.5
731186,8.83
731187,14.6
731188,9.74
731189,10.5
731190,18
731191,12.4
731192,9.29
731193,11
731194,10.2
731195,7.9
731196,33
731197,55
731198,19.7
731199,14
731200,11.8
731201,30.7
731202,14.5
731203,11.4
731204,9.83
731205,14.7
731206,8.95
731207,25.1
731208,20.6
731209,18.6
731210,14.9
731211,11
731212,10.1
731213,11
731214,14.8
731215,8.03
731216,6.93
731217,7.12
731218,11.2
731219,6.76
731220,5.81
731221,7.64
731222,11.1
731223,5.65
731224,4.92
731225,4.55
731226,4.22
731227,3.74
731228,3.48
731229,3.46
731230,12.4
731231,12.5
731232,6.88
731233,4.8
731234,4.14
731235,3.54
731236,3.19
731237,2.95
731238,2.82
731239,2.84
731240,2.58
731241,2.34
731242,2.07
731243,1.99
731244,1.89
731245,1.8
731246,1.66
731247,1.59
731248,1.57
731249,1.46
731250,1.43
731251,1.38
731252,1.41
731253,1.22
731254,1.27
731255,1.22
731256,1.38
731257,1.48
731258,1.96
731259,1.2
731260,1.1
731261,1.09
731262,1.04
731263,1.02
731264,1.02
731265,1.19
731266,1.97
731267,1.21
731268,1.09
731269,1.1
731270,1.17
731271,1.11
731272,1.28
731273,1.04
731274,1.01
731275,1.11
731276,1.1
731277,1.07
731278,1.02
731279,1.04
731280,1
731281,1.06
731282,1.05
731283,1.01
731284,0.87
731285,0.82
731286,0.79
731287,0.82
731288,0.9
731289,0.92
731290,0.95
731291,0.86
731292,0.77
731293,0.79
731294,0.83
731295,0.78
731296,0.8
731297,0.78
731298,0.79
731299,0.82
731300,0.87
731301,0.82
731302,0.83
731303,0.84
731304,0.84
731305,0.87
731306,0.88
731307,0.89
731308,0.86
731309,0.87
731310,0.88
731311,0.88
731312,0.92
731313,0.82
731314,1.02
731315,0.99
731316,0.83
731317,0.83
731318,0.89
731319,0.92
731320,0.91
731321,0.84
731322,0.86
731323,0.86
731324,0.84
731325,0.81
731326,0.81
731327,0.83
731328,0.94
731329,0.94
731330,0.88
731331,0.89
731332,0.91
731333,0.96
731334,0.92
731335,0.94
731336,0.92
731337,0.93
731338,0.92
731339,0.92
731340,0.92
731341,0.87
731342,0.93
731343,0.99
731344,2.22
731345,1.66
731346,8.85
731347,0.65
731348,0.5
731349,0.43
731350,0.4
731351,0.39
731352,0.41
731353,1.35
731354,0.51
731355,0.4
731356,0.39
731357,0.39
731358,0.39
731359,0.45
731360,0.44
731361,0.47
731362,0.46
731363,0.48
731364,0.54
731365,0.59
731366,0.64
731367,0.72
731368,0.73
731369,0.79
731370,0.75
731371,0.74
731372,0.73
731373,3.13
731374,1.58
731375,1.18
731376,4.44
731377,1.52
731378,4.63
731379,5.16
731380,1.22
731381,1.46
731382,3.76
731383,3.3
731384,0.94
731385,0.81
731386,5.65
731387,1.08
731388,0.92
731389,2.58
731390,1.59
731391,0.89
731392,0.89
731393,0.89
731394,0.97
731395,1.02
731396,2.01
731397,1.36
731398,1.06
731399,1.13
731400,1.19
731401,1.18
731402,1.13
731403,1.06
731404,1.16
731405,1.41
731406,1.99
731407,1.15
731408,1.95
731409,2.88
731410,1.8
731411,1.14
731412,1.08
731413,5.49
731414,9.52
731415,2.14
731416,6.51
731417,41.5
731418,11.9
731419,4.47
731420,2.2
731421,1.59
731422,3.79
731423,6.73
731424,5.45
731425,2.1
731426,6.95
731427,33.8
731428,5.17
731429,5.24
731430,5.57
731431,9.38
731432,8.83
731433,29.9
731434,16.9
731435,15.7
731436,5.86
731437,4.57
731438,10.2
731439,6.29
731440,10.4
731441,96.9
731442,44.4
731443,15.2
731444,13.2
731445,10.3
731446,7.5
731447,8
731448,18
731449,18
731450,7
731451,5.94
731452,23.3
731453,32.4
731454,11.7
731455,31
731456,36.5
731457,37.5
731458,16.9
731459,19.8
731460,17.2
731461,21.6
731462,21.2
731463,14.7
731464,9.64
731465,9.57
731466,8.2
731467,7.42
731468,12.1
731469,19
731470,17.8
731471,17.8
731472,20.8
731473,34.8
731474,29.1
731475,20.2
731476,14.6
731477,20.2
731478,21
731479,13.8
731480,10.4
731481,8.66
731482,40.7
731483,33.3
731484,17.6
731485,14.9
731486,13.1
731487,40.8
731488,61.3
731489,47.4
731490,22.5
731491,17
731492,22.4
731493,14.3
731494,11.8
731495,9.55
731496,13.4
731497,9.06
731498,7.89
731499,7.04
731500,6.3
731501,5.74
731502,5.26
731503,5
731504,18
731505,10
731506,28
731507,34
731508,26
731509,10
731510,7
731511,6
731512,5
731513,5.5
731514,13
731515,24
731516,26
731517,50
731518,20
731519,12
731520,8
731521,16
731522,9.5
731523,9.79
731524,7.7
731525,6.9
731526,6.11
731527,5.4
731528,4.76
731529,4.6
731530,4.27
731531,4.18
731532,4.02
731533,3.91
731534,3.7
731535,3.69
731536,4.57
731537,3.68
731538,3.15
731539,3.09
731540,3.09
731541,2.88
731542,5.38
731543,8.8
731544,12.8
731545,7.15
731546,4.53
731547,4
731548,4.19
731549,3.4
731550,3.25
731551,3.09
731552,3.03
731553,2.72
731554,2.67
731555,2.7
731556,2.32
731557,2.2
731558,2.18
731559,2.11
731560,2.04
731561,2.04
731562,1.99
731563,5.81
731564,9.94
731565,4.26
731566,7.61
731567,3.45
731568,4.65
731569,5.52
731570,7.15
731571,3.54
731572,3.06
731573,2.65
731574,2.45
731575,2.16
731576,1.99
731577,1.84
731578,1.76
731579,1.72
731580,1.68
731581,1.6
731582,1.55
731583,1.63
731584,1.54
731585,1.42
731586,1.88
731587,1.97
731588,1.47
731589,1.88
731590,3.07
731591,1.54
731592,1.38
731593,1.34
731594,1.55
731595,1.46
731596,1.31
731597,1.25
731598,1.24
731599,1.24
731600,1.24
731601,1.24
731602,1.23
731603,1.19
731604,1.15
731605,1.19
731606,7.08
731607,4.01
731608,1.7
731609,1.47
731610,1.36
731611,1.31
731612,1.23
731613,1.2
731614,1.14
731615,2.56
731616,7.76
731617,3.26
731618,7.71
731619,9.56
731620,2.96
731621,2.08
731622,1.73
731623,1.58
731624,1.45
731625,1.36
731626,1.39
731627,1.23
731628,1.08
731629,1.04
731630,0.99
731631,1
731632,1
731633,1.26
731634,1.08
731635,1.01
731636,0.96
731637,0.92
731638,0.9
731639,0.91
731640,0.92
731641,0.92
731642,0.92
731643,0.97
731644,0.92
731645,0.95
731646,0.94
731647,0.92
731648,0.94
731649,0.95
731650,0.93
731651,0.92
731652,0.92
731653,0.97
731654,0.92
731655,0.86
731656,0.78
731657,0.79
731658,0.78
731659,0.76
731660,0.76
731661,0.74
731662,0.72
731663,0.73
731664,0.74
731665,0.74
731666,0.76
731667,0.76
731668,0.76
731669,0.73
731670,0.74
731671,0.74
731672,0.83
731673,0.84
731674,0.83
731675,0.9
731676,2.09
731677,2.87
731678,1
731679,0.83
731680,0.81
731681,0.78
731682,0.81
731683,0.8
731684,0.74
731685,0.78
731686,0.75
731687,0.74
731688,0.68
731689,0.74
731690,0.72
731691,0.72
731692,1.61
731693,28.4
731694,6.43
731695,4.85
731696,25.3
731697,9.95
731698,1.2
731699,1
731700,0.97
731701,0.95
731702,0.91
731703,0.96
731704,3.66
731705,0.9
731706,0.87
731707,0.87
731708,0.88
731709,0.87
731710,0.88
731711,0.95
731712,0.93
731713,1.8
731714,1.8
731715,4.69
731716,1.1
731717,1.7
731718,0.9
731719,27.5
731720,2
731721,6.11
731722,1.1
731723,0.89
731724,0.92
731725,0.87
731726,0.84
731727,0.83
731728,0.82
731729,0.83
731730,0.89
731731,0.86
731732,0.85
731733,0.84
731734,0.84
731735,0.86
731736,0.87
731737,0.86
731738,11
731739,0.85
731740,13.8
731741,2
731742,1
731743,0.9
731744,0.89
731745,0.88
731746,0.87
731747,0.85
731748,0.86
731749,7.42
731750,6.1
731751,6.77
731752,4.66
731753,5.24
731754,4.06
731755,5.3
731756,3.77
731757,6.87
731758,7.98
731759,5.87
731760,4.17
731761,4.16
731762,10
731763,5.19
731764,5.26
731765,26.2
731766,7.32
731767,4.97
731768,4.37
731769,3.97
731770,3.82
731771,3.71
731772,3.69
731773,3.77
731774,3.69
731775,3.78
731776,3.91
731777,3.91
731778,6.68
731779,4.41
731780,4.2
731781,9.3
731782,4.42
731783,3.96
731784,3.91
731785,3.89
731786,4.18
731787,4.02
731788,4.64
731789,3.73
731790,4.66
731791,3.7
731792,3.7
731793,7.18
731794,4.76
731795,3.93
731796,3.72
731797,3.72
731798,5.84
731799,6.48
731800,11.7
731801,28.2
731802,10.4
731803,9.89
731804,18.2
731805,7.78
731806,12.7
731807,12.5
731808,7.24
731809,5.95
731810,5.1
731811,4.7
731812,4.43
731813,4.15
731814,4.52
731815,4.43
731816,3.99
731817,3.88
731818,5.81
731819,10.5
731820,4.74
731821,4.19
731822,4.75
731823,4.21
731824,15.4
731825,8.01
731826,5.59
731827,4.77
731828,4.47
731829,4.15
731830,4.04
731831,8
731832,5.39
731833,4.59
731834,4.44
731835,4.03
731836,3.53
731837,3.48
731838,3.29
731839,3.42
731840,4.64
731841,7.37
731842,12.1
731843,5.57
731844,5.28
731845,4.47
731846,4.15
731847,3.92
731848,3.72
731849,3.68
731850,3.49
731851,3.47
731852,6
731853,11.8
731854,5.24
731855,4.39
731856,3.81
731857,3.66
731858,3.48
731859,3.61
731860,3.29
731861,7.76
731862,4.75
731863,3.78
731864,3.53
731865,3.35
731866,3.28
731867,3.98
731868,3.39
731869,3.1
731870,3.08
731871,2.92
731872,2.9
731873,2.9
731874,2.9
731875,2.82
731876,2.72
731877,2.69
731878,2.55
731879,2.54
731880,2.54
731881,2.54
731882,2.54
731883,2.65
731884,2.94
731885,2.53
731886,2.39
731887,2.37
731888,2.37
731889,2.33
731890,2.37
731891,2.37
731892,2.37
731893,2.36
731894,2.36
731895,2.24
731896,2.24
731897,2.28
731898,2.31
731899,2.64
731900,2.29
731901,2.19
731902,6.41
731903,4.79
731904,2.83
731905,2.52
731906,3.59
731907,4.88
731908,2.99
731909,14.6
731910,75.3
731911,26.2
731912,25.2
731913,12.7
731914,8.55
731915,11.1
731916,6.71
731917,7.06
731918,5.35
731919,4.5
731920,4.21
731921,8.58
731922,4.97
731923,3.83
731924,4.88
731925,14.1
731926,7.91
731927,5.62
731928,4.91
731929,5.93
731930,17.5
731931,22.3
731932,15.6
731933,9.29
731934,7.14
731935,5.77
731936,4.95
731937,6.21
731938,4.69
731939,11.4
731940,5.5
731941,5.84
731942,5.52
731943,3.89
731944,3.58
731945,3.29
731946,4.34
731947,3.04
731948,7.36
731949,3.55
731950,3.18
731951,2.87
731952,4.12
731953,19.1
731954,40.3
731955,12.5
731956,8.22
731957,6.7
731958,8.9
731959,7.94
731960,18.7
731961,10.6
731962,30.4
731963,19.8
731964,17.9
731965,13.3
731966,11.7
731967,8.05
731968,6.46
731969,5.43
731970,4.4
731971,3.94
731972,3.56
731973,3.31
731974,3.22
731975,3.27
731976,4.38
731977,3.11
731978,2.85
731979,2.69
731980,4.48
731981,3.18
731982,2.74
731983,2.59
731984,2.41
731985,4.45
731986,3.46
731987,2.55
731988,2.32
731989,2.53
731990,2.35
731991,2.38
731992,7.18
731993,2.86
731994,2.32
731995,3.17
731996,2.11
731997,9.12
731998,3.23
731999,2.55
732000,2.29
732001,2.16
732002,15.2
732003,6.03
732004,3.26
732005,2.81
732006,2.58
732007,2.39
732008,2.26
732009,2.13
732010,2.06
732011,2.12
732012,1.88
732013,5.47
732014,3.03
732015,2.17
732016,2.05
732017,1.8
732018,1.65
732019,1.65
732020,1.63
732021,1.61
732022,1.52
732023,1.49
732024,1.44
732025,1.51
732026,1.45
732027,1.54
732028,1.41
732029,1.4
732030,1.39
732031,1.19
732032,1.01
732033,1.05
732034,0.97
732035,1.02
732036,1.02
732037,1.02
732038,1.05
732039,1.04
732040,0.96
732041,0.87
732042,0.9
732043,0.92
732044,0.9
732045,0.87
732046,0.87
732047,0.89
732048,0.87
732049,0.92
732050,0.97
732051,0.96
732052,1.09
732053,1.12
732054,1.13
732055,1.05
732056,1.09
732057,1.17
732058,1.3
732059,1.29
732060,1.34
732061,1.23
732062,1.27
732063,1.31
732064,1.28
732065,3.53
732066,1.03
732067,0.6
732068,0.51
732069,0.52
732070,0.48
732071,0.48
732072,0.52
732073,0.51
732074,0.52
732075,0.63
732076,0.72
732077,0.8
732078,0.87
732079,0.95
732080,0.88
732081,0.94
732082,1.05
732083,1.29
732084,1.44
732085,1.07
732086,1.05
732087,1.05
732088,1.06
732089,1.17
732090,1.24
732091,1.17
732092,1.24
732093,1.36
732094,1.16
732095,1.18
732096,1.3
732097,38.1
732098,4.6
732099,2.8
732100,1.98
732101,1.38
732102,1.1
732103,1.48
732104,2.58
732105,3.73
732106,2.88
732107,1.25
732108,1.26
732109,1.31
732110,1.88
732111,1.9
732112,3.74
732113,3.94
732114,1.5
732115,1.25
732116,2.77
732117,1.92
732118,1.85
732119,2.36
732120,2.36
732121,2.41
732122,5.88
732123,4.16
732124,1.8
732125,10.9
732126,5.52
732127,2.39
732128,35.1
732129,72.3
732130,11.9
732131,21.6
732132,23.8
732133,27.7
732134,16.7
732135,12.7
732136,8.32
732137,6.83
732138,8.12
732139,10.5
732140,22.1
732141,20.6
732142,8.98
732143,6.63
732144,5.78
732145,4.84
732146,4.37
732147,4.11
732148,3.76
732149,3.69
732150,3.44
732151,3.31
732152,5.96
732153,28.1
732154,10.3
732155,6.35
732156,8.08
732157,14.3
732158,7.48
732159,16.3
732160,58.4
732161,25.8
732162,12
732163,8.68
732164,6.84
732165,5.41
732166,4.46
732167,3.81
732168,3.38
732169,3.2
732170,2.98
732171,2.67
732172,2.48
732173,2.41
732174,2.15
732175,2.13
732176,2.06
732177,17.1
732178,12.3
732179,43.4
732180,100
732181,42
732182,31.8
732183,30.1
732184,35.6
732185,59
732186,124
732187,57.3
732188,150
732189,76.1
732190,44.5
732191,49.2
732192,41.4
732193,34.7
732194,31.3
732195,73
732196,60.7
732197,42.1
732198,54
732199,118
732200,74.9
732201,56.9
732202,61.9
732203,48.1
732204,35.8
732205,47.2
732206,96.5
732207,53.6
732208,39.8
732209,62.7
732210,42.2
732211,35.7
732212,32
732213,30
732214,33.7
732215,35.7
732216,37.6
732217,57.9
732218,58.1
732219,83.7
732220,58.9
732221,41.6
732222,53.3
732223,34.5
732224,49.1
732225,30.7
732226,25.5
732227,21.8
732228,19.3
732229,17.1
732230,15.6
732231,14.1
732232,12.8
732233,12.6
732234,12.6
732235,11.5
732236,10.7
732237,9.79
732238,9.32
732239,9.01
732240,8.44
732241,8.39
732242,7.32
732243,6.57
732244,5.86
732245,5.09
732246,5.32
732247,10.9
732248,31.6
732249,14.7
732250,9.72
732251,8.14
732252,6.62
732253,9.76
732254,7.01
732255,11.4
732256,21
732257,37.4
732258,31.4
732259,19.5
732260,15.8
732261,13
732262,11.9
732263,10.4
732264,20.7
732265,13.2
732266,10.8
732267,9.36
732268,8.74
732269,9.52
732270,8.41
732271,6.91
732272,12.4
732273,12
732274,8.56
732275,7.53
732276,6.64
732277,5.91
732278,6.89
732279,9.55
732280,19.1
732281,11.1
732282,9.44
732283,7.79
732284,7.12
732285,5.81
732286,5.43
732287,15
732288,8.53
732289,29.3
732290,14.7
732291,12.1
732292,9.69
732293,16.1
732294,26.2
732295,19.2
732296,14.1
732297,11.3
732298,9.89
732299,8.23
732300,7.23
732301,5.74
732302,4.97
732303,4.39
732304,3.88
732305,3.39
732306,2.89
732307,2.58
732308,6.47
732309,3.58
732310,3.06
732311,2.49
732312,2.31
732313,2.06
732314,1.9
732315,1.66
732316,7.88
732317,5.03
732318,2.91
732319,2.23
732320,2.07
732321,1.58
732322,1.44
732323,1.21
732324,1.36
732325,1.09
732326,0.99
732327,0.98
732328,1.6
732329,1.41
732330,10.8
732331,15.5
732332,14.3
732333,9.38
732334,7.87
732335,12.3
732336,14.9
732337,9.85
732338,5.9
732339,4.61
732340,3.97
732341,9.56
732342,8.89
732343,4.77
732344,6.66
732345,3.88
732346,2.77
732347,2.13
732348,2.03
732349,1.86
732350,1.82
732351,1.65
732352,2.48
732353,1.85
732354,1.7
732355,1.65
732356,2.58
732357,1.57
732358,1.35
732359,1.16
732360,1.16
732361,1
732362,1.04
732363,0.99
732364,0.93
732365,0.9
732366,0.87
732367,1.06
732368,0.84
732369,0.98
732370,0.93
732371,0.99
732372,0.98
732373,1.09
732374,1.11
732375,1.24
732376,1.43
732377,1.24
732378,1.16
732379,1.14
732380,1.27
732381,1.29
732382,2.86
732383,1.53
732384,1.19
732385,1.08
732386,1.02
732387,0.95
732388,0.84
732389,0.87
732390,0.86
732391,0.84
732392,0.89
732393,0.93
732394,0.88
732395,0.73
732396,0.75
732397,0.7
732398,0.62
732399,0.59
732400,0.57
732401,0.55
732402,0.48
732403,0.48
732404,0.52
732405,0.54
732406,0.55
732407,0.58
732408,0.52
732409,0.39
732410,0.45
732411,0.58
732412,0.64
732413,0.5
732414,0.46
732415,0.51
732416,0.4
732417,0.41
732418,0.49
732419,0.59
732420,0.6
732421,0.51
732422,0.4
732423,0.33
732424,0.35
732425,0.38
732426,0.36
732427,0.35
732428,0.31
732429,0.37
732430,0.5
732431,1.13
732432,0.34
732433,0.27
732434,0.24
732435,0.26
732436,0.27
732437,0.24
732438,0.25
732439,0.23
732440,0.27
732441,0.35
732442,0.25
732443,0.19
732444,0.18
732445,0.18
732446,1.96
732447,1.42
732448,0.23
732449,0.21
732450,3.21
732451,3.43
732452,2.72
732453,1.68
732454,0.38
732455,0.3
732456,0.28
732457,0.3
732458,0.3
732459,0.36
732460,0.3
732461,0.33
732462,0.35
732463,0.38
732464,0.39
732465,0.38
732466,0.43
732467,0.51
732468,0.49
732469,0.5
732470,0.86
732471,0.76
732472,0.5
732473,0.46
732474,0.76
732475,0.55
732476,0.55
732477,7.09
732478,7.71
732479,1.23
732480,0.58
732481,5.51
732482,0.89
732483,0.6
732484,0.52
732485,0.72
732486,4.27
732487,1.07
732488,0.6
732489,0.53
732490,0.55
732491,1.12
732492,0.66
