DAY_NDX,Q_CFS
735272,53.2
735273,76.1
735274,73.2
735275,63
735276,69.1
735277,91
735278,71.1
735279,61.7
735280,58.8
735281,55.6
735282,49.6
735283,46.4
735284,43.5
735285,40.8
735286,50.8
735287,101
735288,123
735289,112
735290,88.5
735291,71
735292,61.7
735293,55.5
735294,50.8
735295,47.2
735296,43.6
735297,34.9
735298,29.8
735299,27
735300,25.2
735301,23.1
735302,24.1
735303,25.8
735304,26.6
735305,23.7
735306,20.9
735307,18
735308,17.2
735309,17.5
735310,17.8
735311,19
735312,20.2
735313,25.8
735314,40.5
735315,30.9
735316,23.3
735317,19.9
735318,13.9
735319,9.83
735320,9.26
735321,9.49
735322,9.66
735323,12.6
735324,13.8
735325,10.9
735326,6.58
735327,6.83
735328,7.15
735329,8.33
735330,10.1
735331,8.91
735332,7.42
735333,8.14
735334,10.3
735335,19.1
735336,16.1
735337,16.8
735338,14.9
735339,12.9
735340,9.12
735341,12.9
735342,7.39
735343,10.1
735344,10.1
735345,7.38
735346,7.59
735347,9.72
735348,4.49
735349,1.82
735350,3.04
735351,6.88
735352,13.2
735353,10
735354,8.29
735355,9.02
735356,8.83
735357,6.48
735358,2.14
735359,1.03
735360,1.87
735361,3.35
735362,3.28
735363,4.41
735364,3.01
735365,0.34
735366,1.07
735367,3.1
735368,6.02
735369,8.97
735370,9.81
735371,12.5
735372,12.5
735373,13
735374,13.2
735375,15
735376,38.9
735377,38.5
735378,25.9
735379,20.2
735380,16.5
735381,14.6
735382,16.3
735383,17.8
735384,14.9
735385,12.5
735386,10.5
735387,10.2
735388,8.96
735389,8.76
735390,9.18
735391,8.98
735392,9.06
735393,9.99
735394,13.1
735395,13.3
735396,20.8
735397,46.2
735398,51
735399,33
735400,29.4
735401,41.1
735402,33.4
735403,49.4
735404,106
735405,381
735406,205
735407,149
735408,273
735409,256
735410,181
735411,208
735412,171
735413,426
735414,329
735415,237
735416,250
735417,368
735418,351
735419,298
735420,266
735421,216
735422,191
735423,174
735424,147
735425,129
735426,228
735427,380
735428,272
735429,224
735430,194
735431,171
735432,155
735433,172
735434,181
735435,693
735436,539
735437,550
735438,486
735439,444
735440,400
735441,1160
735442,1160
735443,751
735444,573
735445,468
735446,392
735447,418
735448,516
735449,539
735450,484
735451,416
735452,391
735453,459
735454,505
735455,438
735456,390
735457,344
735458,308
735459,278
735460,253
735461,270
735462,326
735463,1060
735464,2400
735465,1560
735466,969
735467,1100
735468,908
735469,725
735470,618
735471,627
735472,550
735473,475
735474,423
735475,382
735476,345
735477,312
735478,306
735479,363
735480,341
735481,303
735482,271
735483,245
735484,224
735485,212
735486,206
735487,187
735488,173
735489,167
735490,304
735491,490
735492,1220
735493,865
735494,635
735495,518
735496,441
735497,384
735498,342
735499,304
735500,274
735501,247
735502,224
735503,206
735504,189
735505,176
735506,176
735507,203
735508,201
735509,199
735510,195
735511,327
735512,511
735513,564
735514,648
735515,1310
735516,792
735517,589
735518,485
735519,415
735520,363
735521,322
735522,285
735523,256
735524,232
735525,213
735526,195
735527,178
735528,166
735529,156
735530,146
735531,145
735532,164
735533,158
735534,136
735535,129
735536,121
735537,115
735538,111
735539,105
735540,102
735541,98
735542,91.4
735543,86.3
735544,85.4
735545,101
735546,92.2
735547,153
735548,599
735549,480
735550,362
735551,308
735552,254
735553,224
735554,324
735555,278
735556,387
735557,608
735558,535
735559,447
735560,378
735561,377
735562,318
735563,280
735564,321
735565,357
735566,341
735567,324
735568,320
735569,293
735570,291
735571,271
735572,259
735573,237
735574,219
735575,258
735576,251
735577,242
735578,334
735579,323
735580,302
735581,282
735582,254
735583,231
735584,212
735585,195
735586,182
735587,169
735588,172
735589,191
735590,167
735591,152
735592,142
735593,136
735594,128
735595,121
735596,113
735597,108
735598,103
735599,97.5
735600,94.4
735601,90.4
735602,82.9
735603,78
735604,74.3
735605,73.9
735606,97.2
735607,98
735608,84.2
735609,77.9
735610,73.1
735611,71.9
735612,65.7
735613,76.9
735614,66
735615,63.5
735616,97.1
735617,94.3
735618,83.4
735619,76.6
735620,68.9
735621,64.1
735622,58.8
735623,54.9
735624,53.2
735625,53.4
735626,54.7
735627,65.3
735628,66.7
735629,58.5
735630,50
735631,41.5
735632,35.9
735633,32.2
735634,27.8
735635,24.8
735636,24.8
735637,24.1
735638,24.6
735639,23.7
735640,20.3
735641,18.4
735642,18.7
735643,18
735644,16.3
735645,15.3
735646,15.5
735647,13.3
735648,11.3
735649,12
735650,10.9
735651,11
735652,11
735653,12.2
735654,10.7
735655,7.64
735656,7.46
735657,5.35
735658,5.26
735659,5.71
735660,5.35
735661,3.44
735662,2.94
735663,3.64
735664,3.9
735665,3.65
735666,2.75
735667,7.86
735668,6.78
735669,2.76
735670,2.87
735671,3.02
735672,1.82
735673,1.18
735674,0.99
735675,1.63
735676,1.1
735677,1.28
735678,2.39
735679,2.23
735680,4.04
735681,6.02
735682,5.15
735683,2.66
735684,1.89
735685,0.85
735686,2.26
735687,1.03
735688,1.23
735689,2.24
735690,2.3
735691,2.15
735692,1.61
735693,1.35
735694,1.97
735695,1.34
735696,1.91
735697,6.07
735698,7.39
735699,3.19
735700,2.65
735701,4.23
735702,4.92
735703,3.49
735704,1.74
735705,2.6
735706,1.78
735707,2.63
735708,1.38
735709,1.74
735710,4.4
735711,1.7
735712,1.35
735713,4.3
735714,6.13
735715,9.34
735716,22.8
735717,27.9
735718,12
735719,7.51
735720,18.5
735721,13.5
735722,11.3
735723,9.27
735724,8.69
735725,6.4
735726,4.48
735727,4.28
735728,4.57
735729,4.06
735730,5.02
735731,5.78
735732,8.99
735733,12.9
735734,21.1
735735,28.2
735736,18.8
735737,13.2
735738,11.1
735739,8.08
735740,9.51
735741,7.32
735742,6.26
735743,9.02
735744,11.1
735745,9.28
735746,6.88
735747,6.85
735748,6.09
735749,5.01
735750,5.12
735751,9.51
735752,6.35
735753,5.13
735754,6.87
735755,8.47
735756,9.46
735757,10.8
735758,26
735759,18.3
735760,11.1
735761,9.82
735762,10.1
735763,8.84
735764,8.23
735765,9.59
735766,11.2
735767,9.12
735768,12.6
735769,10.5
735770,10.6
735771,10.3
735772,12.6
735773,33.8
735774,31.3
735775,25.5
735776,34.3
735777,39.9
735778,355
735779,585
735780,275
735781,181
735782,132
735783,104
735784,86.2
735785,79.7
735786,282
735787,280
735788,203
735789,201
735790,177
735791,269
735792,324
735793,285
735794,243
735795,817
735796,1360
735797,871
735798,612
735799,448
735800,350
735801,286
735802,392
735803,305
735804,252
735805,220
735806,196
735807,176
735808,159
735809,152
735810,264
735811,279
735812,601
735813,553
735814,677
735815,3230
735816,2730
735817,2510
735818,1780
735819,1450
735820,1560
735821,1650
735822,1200
735823,937
735824,786
735825,1810
735826,3200
735827,1700
735828,1220
735829,1300
735830,1190
735831,1090
735832,986
735833,820
735834,690
735835,624
735836,604
735837,530
735838,472
735839,419
735840,377
735841,343
735842,317
735843,305
735844,307
735845,292
735846,274
735847,257
735848,247
735849,238
735850,232
735851,318
735852,635
735853,632
735854,573
735855,691
735856,1020
735857,1040
735858,1040
735859,1130
735860,956
735861,949
735862,867
735863,795
735864,691
735865,627
735866,581
735867,847
735868,895
735869,826
735870,720
735871,639
735872,559
735873,517
735874,636
735875,601
735876,650
735877,565
735878,513
735879,466
735880,417
735881,381
735882,384
735883,396
735884,622
735885,646
735886,548
735887,545
735888,732
735889,830
735890,751
735891,670
735892,588
735893,522
735894,463
735895,411
735896,379
735897,503
735898,494
735899,497
735900,490
735901,539
735902,474
735903,493
735904,593
735905,584
735906,543
735907,583
735908,665
735909,605
735910,667
735911,855
735912,1120
735913,1130
735914,1070
735915,939
735916,819
735917,725
735918,710
735919,804
735920,779
735921,719
735922,757
735923,666
735924,587
735925,606
735926,555
735927,500
735928,451
735929,401
735930,360
735931,322
735932,291
735933,334
735934,290
735935,254
735936,234
735937,213
735938,199
735939,188
735940,174
735941,164
735942,176
735943,238
735944,285
735945,232
735946,211
735947,191
735948,174
735949,163
735950,153
735951,178
735952,159
735953,324
735954,331
735955,292
735956,262
735957,234
735958,217
735959,213
735960,185
735961,164
735962,148
735963,140
735964,133
735965,122
735966,113
735967,107
735968,101
735969,93.1
735970,87.2
735971,81.3
735972,76.9
735973,78.1
735974,97
735975,112
735976,90.2
735977,78.6
735978,74.8
735979,85.2
735980,83.8
735981,104
735982,117
735983,98.1
735984,88.3
735985,84.4
735986,80.1
735987,74.9
735988,69.7
735989,64.8
735990,58.1
735991,52.9
735992,57.2
735993,56.6
735994,48.9
735995,46.3
735996,40.4
735997,35.7
735998,34.2
735999,35.8
736000,44
736001,44.5
736002,43.3
736003,39.9
736004,42.9
736005,61.6
736006,49.2
736007,44.2
736008,49.7
736009,55.7
736010,42.5
736011,34.5
736012,29.9
736013,32.3
736014,55.7
736015,49.6
736016,39.3
736017,33.9
736018,30.9
736019,30.7
736020,31
736021,28
736022,25.3
736023,22.4
736024,21.4
736025,21.6
736026,20.5
736027,21.4
736028,27.8
736029,44.9
736030,44.5
736031,45.5
736032,34.1
736033,27.5
736034,23.4
736035,21.4
736036,19.7
736037,19.4
736038,19.4
736039,17.2
736040,15.5
736041,14.3
736042,14.9
736043,13.8
736044,12.9
736045,11.6
736046,8.8
736047,7.26
736048,7.09
736049,6.22
736050,5
736051,5.52
736052,7.66
736053,6.75
736054,4.24
736055,3.63
736056,3.76
736057,4.6
736058,5.7
736059,5.41
736060,7.9
736061,6.62
736062,5.36
736063,4.2
736064,2.47
736065,1.93
736066,3.14
736067,1.88
736068,0.7
736069,0.72
736070,0.71
736071,0.84
736072,1.14
736073,1.47
736074,2.8
736075,3.45
736076,2.21
736077,2.21
736078,2.55
736079,2.68
736080,4.14
736081,4.44
736082,5.72
736083,6.85
736084,6.84
736085,9.58
736086,9.02
736087,6.6
736088,8.49
736089,12.7
736090,12.9
736091,11.1
736092,8.41
736093,6.95
736094,6.7
736095,6.72
736096,4.21
736097,2.62
736098,6.32
736099,8.77
736100,41.1
736101,29
736102,19.2
736103,16
736104,15.6
736105,13.4
736106,13.2
736107,13.5
736108,13.2
736109,12.7
736110,12
736111,11.8
736112,11.6
736113,11.9
736114,18.1
736115,19.9
736116,19.8
736117,81.6
736118,144
736119,212
736120,182
736121,107
736122,224
736123,136
736124,97
736125,302
736126,864
736127,1150
736128,1030
736129,1520
736130,1170
736131,731
736132,727
736133,744
736134,584
736135,462
736136,384
736137,344
736138,359
736139,472
736140,439
736141,383
736142,336
736143,509
736144,446
736145,373
736146,314
736147,272
736148,290
736149,507
736150,383
736151,331
736152,290
736153,259
