DAY_NDX,Q_CFS
727200,156
727201,148
727202,143
727203,143
727204,140
727205,143
727206,133
727207,120
727208,120
727209,120
727210,120
727211,119
727212,119
727213,96
727214,85
727215,91
727216,90
727217,88
727218,91
727219,90
727220,88
727221,88
727222,87
727223,86
727224,86
727225,86
727226,86
727227,85
727228,85
727229,85
727230,85
727231,83
727232,82
727233,103
727234,139
727235,129
727236,130
727237,129
727238,130
727239,131
727240,130
727241,130
727242,130
727243,132
727244,134
727245,133
727246,118
727247,105
727248,103
727249,104
727250,104
727251,104
727252,103
727253,108
727254,118
727255,118
727256,118
727257,119
727258,119
727259,121
727260,120
727261,119
727262,115
727263,115
727264,116
727265,116
727266,117
727267,116
727268,115
727269,115
727270,115
727271,114
727272,115
727273,115
727274,114
727275,115
727276,113
727277,113
727278,113
727279,112
727280,112
727281,114
727282,114
727283,115
727284,115
727285,114
727286,114
727287,114
727288,114
727289,113
727290,115
727291,114
727292,114
727293,113
727294,112
727295,113
727296,126
727297,130
727298,131
727299,130
727300,130
727301,120
727302,112
727303,112
727304,113
727305,113
727306,115
727307,115
727308,109
727309,104
727310,104
727311,103
727312,104
727313,104
727314,104
727315,103
727316,103
727317,102
727318,102
727319,102
727320,102
727321,101
727322,101
727323,100
727324,99
727325,100
727326,99
727327,99
727328,99
727329,98
727330,98
727331,105
727332,115
727333,115
727334,115
727335,115
727336,107
727337,95
727338,95
727339,94
727340,94
727341,94
727342,94
727343,93
727344,93
727345,92
727346,93
727347,93
727348,93
727349,93
727350,92
727351,92
727352,92
727353,92
727354,92
727355,92
727356,92
727357,91
727358,91
727359,89
727360,88
727361,87
727362,87
727363,87
727364,87
727365,87
727366,69
727367,85
727368,84
727369,83
727370,84
727371,84
727372,83
727373,82
727374,81
727375,80
727376,80
727377,80
727378,79
727379,80
727380,79
727381,78
727382,76
727383,79
727384,92
727385,82
727386,67
727387,74
727388,80
727389,66
727390,80
727391,86
727392,91
727393,93
727394,95
727395,99
727396,79
727397,60
727398,60
727399,82
727400,96
727401,88
727402,87
727403,88
727404,103
727405,118
727406,92
727407,71
727408,69
727409,69
727410,69
727411,71
727412,70
727413,72
727414,73
727415,65
727416,51
727417,50
727418,49
727419,49
727420,49
727421,46
727422,47
727423,37
727424,41
727425,50
727426,50
727427,58
727428,66
727429,65
727430,66
727431,65
727432,63
727433,64
727434,67
727435,65
727436,67
727437,67
727438,65
727439,65
727440,68
727441,60
727442,52
727443,51
727444,50
727445,48
727446,49
727447,49
727448,49
727449,46
727450,46
727451,45
727452,42
727453,41
727454,41
727455,43
727456,42
727457,40
727458,40
727459,40
727460,40
727461,40
727462,40
727463,41
727464,49
727465,52
727466,51
727467,50
727468,49
727469,50
727470,50
727471,50
727472,50
727473,50
727474,48
727475,47
727476,46
727477,46
727478,51
727479,54
727480,55
727481,55
727482,54
727483,52
727484,50
727485,49
727486,49
727487,49
727488,49
727489,48
727490,48
727491,47
727492,47
727493,47
727494,48
727495,48
727496,49
727497,49
727498,49
727499,48
727500,47
727501,53
727502,60
727503,60
727504,61
727505,63
727506,65
727507,67
727508,68
727509,70
727510,73
727511,72
727512,70
727513,69
727514,68
727515,66
727516,65
727517,66
727518,63
727519,56
727520,56
727521,57
727522,56
727523,55
727524,55
727525,56
727526,56
727527,56
727528,56
727529,53
727530,48
727531,44
727532,51
727533,57
727534,56
727535,55
727536,57
727537,75
727538,77
727539,76
727540,68
727541,66
727542,55
727543,46
727544,47
727545,48
727546,45
727547,43
727548,42
727549,42
727550,42
727551,41
727552,41
727553,41
727554,41
727555,39
727556,37
727557,38
727558,40
727559,40
727560,40
727561,39
727562,38
727563,37
727564,40
727565,38
727566,36
727567,37
727568,40
727569,39
727570,39
727571,39
727572,41
727573,40
727574,38
727575,37
727576,46
727577,61
727578,62
727579,62
727580,62
727581,61
727582,56
727583,54
727584,60
727585,59
727586,58
727587,55
727588,50
727589,51
727590,51
727591,51
727592,52
727593,59
727594,62
727595,63
727596,70
727597,71
727598,70
727599,68
727600,68
727601,66
727602,67
727603,66
727604,64
727605,61
727606,62
727607,63
727608,62
727609,61
727610,60
727611,59
727612,57
727613,67
727614,73
727615,71
727616,67
727617,62
727618,65
727619,75
727620,73
727621,72
727622,70
727623,69
727624,68
727625,68
727626,69
727627,69
727628,68
727629,67
727630,66
727631,65
727632,72
727633,78
727634,78
727635,77
727636,74
727637,80
727638,85
727639,85
727640,90
727641,93
727642,93
727643,93
727644,99
727645,102
727646,109
727647,124
727648,123
727649,110
727650,108
727651,109
727652,107
727653,106
727654,108
727655,110
727656,112
727657,112
727658,113
727659,109
727660,103
727661,108
727662,107
727663,106
727664,106
727665,102
727666,99
727667,99
727668,99
727669,99
727670,101
727671,103
727672,103
727673,106
727674,106
727675,105
727676,98
727677,92
727678,90
727679,89
727680,81
727681,101
727682,106
727683,97
727684,91
727685,90
727686,89
727687,95
727688,102
727689,99
727690,100
727691,100
727692,99
727693,99
727694,99
727695,100
727696,101
727697,102
727698,104
727699,104
727700,100
727701,91
727702,91
727703,90
727704,91
727705,91
727706,91
727707,94
727708,96
727709,96
727710,96
727711,95
727712,96
727713,96
727714,96
727715,97
727716,97
727717,97
727718,97
727719,96
727720,96
727721,100
727722,97
727723,97
727724,94
727725,87
727726,87
727727,88
727728,88
727729,87
727730,87
727731,86
727732,80
727733,75
727734,75
727735,74
727736,76
727737,77
727738,78
727739,78
727740,76
727741,75
727742,75
727743,76
727744,74
727745,73
727746,73
727747,73
727748,73
727749,73
727750,72
727751,71
727752,71
727753,77
727754,72
727755,72
727756,70
727757,68
727758,66
727759,66
727760,66
727761,65
727762,64
727763,64
727764,63
727765,64
727766,64
727767,63
727768,63
727769,63
727770,63
727771,66
727772,65
727773,59
727774,56
727775,56
727776,55
727777,55
727778,58
727779,63
727780,61
727781,52
727782,52
727783,51
727784,49
727785,50
727786,50
727787,37
727788,33
727789,29
727790,29
727791,32
727792,37
727793,36
727794,35
727795,40
727796,45
727797,44
727798,44
727799,43
727800,43
727801,77
727802,95
727803,94
727804,77
727805,46
727806,46
727807,46
727808,73
727809,88
727810,91
727811,74
727812,39
727813,44
727814,40
727815,35
727816,82
727817,106
727818,83
727819,35
727820,35
727821,34
727822,61
727823,137
727824,139
727825,101
727826,26
727827,25
727828,31
727829,33
727830,110
727831,164
727832,95
727833,69
727834,27
727835,31
727836,114
727837,152
727838,134
727839,132
727840,131
727841,131
727842,102
727843,76
727844,94
727845,127
727846,127
727847,127
727848,126
727849,127
727850,131
727851,129
727852,127
727853,131
727854,95
727855,102
727856,135
727857,139
727858,152
727859,140
727860,134
727861,148
727862,159
727863,164
727864,165
727865,165
727866,157
727867,155
727868,174
727869,182
727870,180
727871,184
727872,170
727873,150
727874,140
727875,167
727876,191
727877,183
727878,178
727879,174
727880,172
727881,169
727882,169
727883,161
727884,156
727885,147
727886,155
727887,135
727888,130
727889,153
727890,152
727891,146
727892,136
727893,129
727894,131
727895,129
727896,132
727897,134
727898,139
727899,160
727900,147
727901,162
727902,160
727903,151
727904,143
727905,158
727906,165
727907,165
727908,165
727909,150
727910,169
727911,187
727912,178
727913,162
727914,158
727915,151
727916,140
727917,138
727918,145
727919,140
727920,132
727921,127
727922,127
727923,128
727924,127
727925,126
727926,124
727927,124
727928,122
727929,127
727930,125
727931,123
727932,122
727933,124
727934,125
727935,122
727936,119
727937,117
727938,116
727939,114
727940,113
727941,113
727942,113
727943,112
727944,116
727945,123
727946,124
727947,122
727948,120
727949,123
727950,121
727951,119
727952,117
727953,116
727954,115
727955,172
727956,153
727957,156
727958,157
727959,158
727960,156
727961,155
727962,146
727963,156
727964,172
727965,172
727966,171
727967,174
727968,161
727969,152
727970,147
727971,149
727972,148
727973,148
727974,157
727975,165
727976,136
727977,121
727978,173
727979,168
727980,158
727981,147
727982,146
727983,145
727984,146
727985,140
727986,138
727987,140
727988,144
727989,143
727990,143
727991,143
727992,143
727993,143
727994,142
727995,142
727996,143
727997,143
727998,143
727999,143
728000,143
728001,146
728002,156
728003,157
728004,151
728005,149
728006,149
728007,149
728008,149
728009,149
728010,149
728011,149
728012,149
728013,149
728014,149
728015,150
728016,150
728017,150
728018,150
728019,150
728020,150
728021,150
728022,146
728023,144
728024,143
728025,143
728026,143
728027,143
728028,143
728029,143
728030,143
728031,143
728032,143
728033,143
728034,144
728035,144
728036,145
728037,144
728038,144
728039,144
728040,143
728041,143
728042,143
728043,143
728044,144
728045,143
728046,143
728047,143
728048,142
728049,142
728050,144
728051,146
728052,147
728053,146
728054,145
728055,145
728056,145
728057,144
728058,142
728059,144
728060,145
728061,143
728062,143
728063,145
728064,142
728065,134
728066,141
728067,150
728068,150
728069,150
728070,150
728071,158
728072,154
728073,149
728074,142
728075,146
728076,149
728077,149
728078,149
728079,148
728080,148
728081,143
728082,138
728083,140
728084,141
728085,141
728086,140
728087,144
728088,145
728089,142
728090,139
728091,141
728092,141
728093,141
728094,142
728095,143
728096,145
728097,144
728098,143
728099,136
728100,119
728101,106
728102,141
728103,141
728104,140
728105,140
728106,139
728107,134
728108,134
728109,131
728110,118
728111,106
728112,99
728113,98
728114,75
728115,94
728116,106
728117,83
728118,84
728119,104
728120,97
728121,84
728122,94
728123,102
728124,102
728125,97
728126,96
728127,96
728128,73
728129,81
728130,108
728131,97
728132,95
728133,102
728134,99
728135,95
728136,93
728137,87
728138,94
728139,92
728140,87
728141,87
728142,89
728143,86
728144,82
728145,91
728146,90
728147,88
728148,86
728149,94
728150,94
728151,93
728152,92
728153,88
728154,88
728155,88
728156,83
728157,91
728158,102
728159,96
728160,88
728161,94
728162,93
728163,84
728164,87
728165,93
728166,90
728167,89
728168,88
728169,89
728170,96
728171,97
728172,94
728173,92
728174,90
728175,90
728176,89
728177,98
728178,104
728179,95
728180,93
728181,86
728182,77
728183,81
728184,87
728185,80
728186,80
728187,69
728188,75
728189,70
728190,60
728191,65
728192,70
728193,76
728194,55
728195,98
728196,97
728197,61
728198,108
728199,101
728200,120
728201,123
728202,110
728203,93
728204,79
728205,65
728206,79
728207,92
728208,95
728209,102
728210,102
728211,104
728212,116
728213,119
728214,112
728215,106
728216,102
728217,79
728218,58
728219,69
728220,57
728221,65
728222,65
728223,60
728224,75
728225,75
728226,80
728227,90
728228,114
728229,101
728230,88
728231,82
728232,88
728233,92
728234,91
728235,90
728236,88
728237,90
728238,92
728239,89
728240,91
728241,98
728242,84
728243,85
728244,79
728245,77
728246,85
728247,99
728248,97
728249,104
728250,109
728251,105
728252,104
728253,78
728254,76
728255,98
728256,98
728257,102
728258,107
728259,98
728260,95
728261,86
728262,90
728263,97
728264,96
728265,96
728266,95
728267,94
728268,93
728269,98
728270,111
728271,105
728272,112
728273,119
728274,111
728275,106
728276,100
728277,110
728278,115
728279,113
728280,112
728281,104
728282,100
728283,95
728284,97
728285,100
728286,114
728287,115
728288,91
728289,65
728290,106
728291,105
728292,111
728293,111
728294,114
728295,115
728296,129
728297,113
728298,106
728299,110
728300,113
728301,112
728302,110
728303,107
728304,110
728305,119
728306,123
728307,107
728308,100
728309,86
728310,87
728311,99
728312,102
728313,90
728314,88
728315,87
728316,88
728317,86
728318,96
728319,127
728320,128
728321,128
728322,128
728323,128
728324,129
728325,130
728326,129
728327,125
728328,125
728329,125
728330,125
728331,113
728332,124
728333,137
728334,136
728335,136
728336,137
728337,136
728338,136
728339,133
728340,131
728341,130
728342,129
728343,129
728344,129
728345,135
728346,137
728347,125
728348,127
728349,123
728350,121
728351,129
728352,140
728353,140
728354,135
728355,140
728356,140
728357,140
728358,139
728359,139
728360,140
728361,140
728362,140
728363,140
728364,142
728365,141
728366,141
728367,141
728368,140
728369,140
728370,141
728371,141
728372,141
728373,141
728374,141
728375,141
728376,142
728377,142
728378,142
728379,142
728380,142
728381,142
728382,143
728383,143
728384,143
728385,143
728386,144
728387,141
728388,140
728389,140
728390,143
728391,150
728392,150
728393,151
728394,151
728395,151
728396,149
728397,144
728398,144
728399,143
728400,143
728401,143
728402,144
728403,144
728404,144
728405,143
728406,144
728407,145
728408,145
728409,146
728410,146
728411,142
728412,142
728413,142
728414,142
728415,143
728416,143
728417,143
728418,142
728419,143
728420,143
728421,143
728422,149
728423,143
728424,143
728425,143
728426,145
728427,147
728428,147
728429,145
728430,124
728431,115
728432,142
728433,142
728434,142
728435,142
728436,142
728437,141
728438,141
728439,141
728440,141
728441,141
728442,142
728443,140
728444,140
728445,136
728446,123
728447,128
728448,125
728449,122
728450,126
728451,132
728452,129
728453,124
728454,123
728455,123
728456,125
728457,123
728458,118
728459,123
728460,121
728461,119
728462,117
728463,122
728464,119
728465,118
728466,127
728467,125
728468,125
728469,126
728470,125
728471,123
728472,112
728473,116
728474,126
728475,126
728476,125
728477,118
728478,118
728479,118
728480,118
728481,115
728482,115
728483,114
728484,114
728485,107
728486,107
728487,102
728488,97
728489,98
728490,103
728491,102
728492,100
728493,99
728494,98
728495,98
728496,95
728497,88
728498,98
728499,107
728500,106
728501,96
728502,85
728503,95
728504,103
728505,84
728506,68
728507,67
728508,67
728509,68
728510,67
728511,66
728512,68
728513,74
728514,75
728515,75
728516,73
728517,73
728518,71
728519,72
728520,68
728521,71
728522,77
728523,76
728524,76
728525,77
728526,77
728527,84
728528,78
728529,73
728530,81
728531,89
728532,88
728533,87
728534,86
728535,83
728536,83
728537,81
728538,72
728539,84
728540,79
728541,80
728542,85
728543,86
728544,82
728545,82
728546,82
728547,88
728548,97
728549,87
728550,92
728551,94
728552,85
728553,86
728554,85
728555,85
728556,84
728557,74
728558,53
728559,45
728560,46
728561,51
728562,62
728563,58
728564,56
728565,55
728566,57
728567,58
728568,54
728569,53
728570,74
728571,87
728572,92
728573,87
728574,87
728575,86
728576,47
728577,55
728578,48
728579,48
728580,46
728581,44
728582,46
728583,78
728584,89
728585,87
728586,77
728587,58
728588,56
728589,59
728590,58
728591,54
728592,55
728593,52
728594,53
728595,62
728596,66
728597,64
728598,57
728599,55
728600,55
728601,55
728602,60
728603,64
728604,56
728605,55
728606,54
728607,53
728608,53
728609,66
728610,84
728611,84
728612,82
728613,76
728614,72
728615,64
728616,75
728617,98
728618,86
728619,86
728620,82
728621,81
728622,79
728623,78
728624,77
728625,78
728626,79
728627,78
728628,77
728629,80
728630,93
728631,95
728632,105
728633,118
728634,108
728635,101
728636,94
728637,90
728638,86
728639,89
728640,88
728641,99
728642,109
728643,110
728644,102
728645,105
728646,107
728647,98
728648,101
728649,105
728650,105
728651,93
728652,68
728653,67
728654,73
728655,85
728656,88
728657,83
728658,101
728659,116
728660,104
728661,95
728662,94
728663,89
728664,87
728665,90
728666,89
728667,93
728668,90
728669,82
728670,82
728671,89
728672,99
728673,107
728674,90
728675,87
728676,77
728677,100
728678,103
728679,90
728680,88
728681,89
728682,87
728683,103
728684,95
728685,90
728686,84
728687,82
728688,104
728689,113
728690,109
728691,106
728692,105
728693,110
728694,106
728695,94
728696,125
728697,120
728698,121
728699,126
728700,106
728701,76
728702,76
728703,93
728704,118
728705,118
728706,118
728707,119
728708,119
728709,118
728710,118
728711,117
728712,117
728713,118
728714,121
728715,124
728716,123
728717,122
728718,124
728719,127
728720,128
728721,109
728722,103
728723,126
728724,124
728725,124
728726,124
728727,123
728728,127
728729,130
728730,133
728731,136
728732,137
728733,136
728734,135
728735,136
728736,136
728737,137
728738,136
728739,132
728740,132
728741,131
728742,131
728743,134
728744,135
728745,135
728746,134
728747,133
728748,133
728749,132
728750,131
728751,128
728752,126
728753,126
728754,127
728755,126
728756,129
728757,134
728758,132
728759,130
728760,131
728761,131
728762,131
728763,131
728764,131
728765,131
728766,131
728767,130
728768,127
728769,127
728770,128
728771,128
728772,128
728773,129
728774,129
728775,129
728776,129
728777,130
728778,130
728779,128
728780,125
728781,124
728782,124
728783,124
728784,94
728785,65
728786,66
728787,66
728788,66
728789,68
728790,70
728791,70
728792,68
728793,67
728794,68
728795,68
728796,68
728797,69
728798,69
728799,83
728800,110
728801,100
728802,100
728803,101
728804,104
728805,91
728806,75
728807,91
728808,102
728809,110
728810,109
728811,110
728812,109
728813,109
728814,112
728815,113
728816,111
728817,109
728818,109
728819,110
728820,110
728821,111
728822,107
728823,101
728824,102
728825,103
728826,103
728827,104
728828,104
728829,101
728830,87
728831,95
728832,93
728833,87
728834,79
728835,78
728836,81
728837,85
728838,82
728839,77
728840,76
728841,79
728842,90
728843,88
728844,87
728845,83
728846,81
728847,83
728848,83
728849,83
728850,84
728851,84
728852,85
728853,84
728854,84
728855,84
728856,80
728857,81
728858,71
728859,56
728860,58
728861,58
728862,56
728863,57
728864,52
728865,48
728866,57
728867,58
728868,58
728869,56
728870,50
728871,42
728872,42
728873,41
728874,44
728875,47
728876,43
728877,42
728878,42
728879,41
728880,42
728881,40
728882,39
728883,42
728884,41
728885,43
728886,43
728887,57
728888,66
728889,75
728890,85
728891,78
728892,63
728893,51
728894,65
728895,65
728896,50
728897,42
728898,47
728899,48
728900,47
728901,48
728902,48
728903,46
728904,47
728905,47
728906,46
728907,59
728908,66
728909,66
728910,64
728911,64
728912,70
728913,91
728914,91
728915,91
728916,90
728917,85
728918,81
728919,81
728920,78
728921,70
728922,52
728923,51
728924,55
728925,68
728926,75
728927,78
728928,68
728929,62
728930,65
728931,59
728932,58
728933,57
728934,48
728935,43
728936,52
728937,62
728938,62
728939,63
728940,65
728941,78
728942,76
728943,74
728944,73
728945,72
728946,61
728947,60
728948,62
728949,62
728950,65
728951,63
728952,62
728953,66
728954,81
728955,87
728956,88
728957,81
728958,75
728959,75
728960,75
728961,75
728962,80
728963,74
728964,55
728965,46
728966,61
728967,62
728968,61
728969,62
728970,62
728971,62
728972,67
728973,55
728974,56
728975,65
728976,67
728977,59
728978,48
728979,52
728980,52
728981,51
728982,50
728983,60
728984,72
728985,67
728986,65
728987,64
728988,69
728989,75
728990,74
728991,76
728992,74
728993,73
728994,77
728995,80
728996,76
728997,76
728998,76
728999,68
729000,61
729001,65
729002,71
729003,78
729004,84
729005,83
729006,82
729007,83
729008,84
729009,82
729010,76
729011,83
729012,85
729013,79
729014,90
729015,83
729016,78
729017,86
729018,89
729019,84
729020,85
729021,84
729022,82
729023,85
729024,86
729025,86
729026,85
729027,81
729028,79
729029,84
729030,96
729031,94
729032,92
729033,90
729034,89
729035,93
729036,98
729037,105
729038,104
729039,102
729040,94
