DAY_NDX,Q_CFS
730638,6900
730639,6800
730640,6700
730641,6600
730642,6600
730643,6600
730644,6600
730645,6650
730646,6700
730647,6800
730648,7000
730649,7700
730650,7400
730651,7100
730652,6900
730653,6800
730654,6700
730655,6700
730656,6700
730657,6620
730658,6740
730659,7070
730660,7800
730661,10600
730662,11300
730663,10000
730664,9330
730665,8910
730666,8510
730667,8770
730668,10300
730669,13600
730670,14800
730671,13300
730672,11400
730673,10300
730674,9830
730675,9560
730676,9090
730677,8650
730678,8330
730679,8160
730680,8200
730681,9150
730682,11200
730683,18800
730684,17600
730685,16900
730686,17400
730687,17700
730688,17400
730689,19800
730690,25300
730691,42300
730692,54200
730693,46300
730694,40600
730695,37800
730696,35900
730697,49400
730698,66600
730699,73000
730700,83100
730701,88300
730702,85000
730703,78900
730704,78100
730705,80500
730706,82200
730707,76900
730708,66400
730709,56100
730710,48200
730711,45600
730712,64900
730713,83600
730714,91400
730715,96100
730716,97500
730717,95600
730718,89500
730719,84400
730720,77800
730721,71200
730722,63300
730723,53400
730724,44200
730725,38000
730726,33800
730727,33600
730728,31800
730729,29500
730730,28900
730731,33100
730732,36300
730733,37300
730734,35800
730735,35500
730736,53100
730737,73000
730738,81000
730739,75700
730740,63700
730741,53700
730742,50000
730743,47500
730744,43500
730745,39100
730746,35900
730747,33800
730748,32200
730749,34300
730750,49000
730751,70900
730752,79500
730753,72000
730754,69800
730755,87000
730756,97500
730757,95300
730758,79000
730759,59500
730760,47600
730761,42400
730762,41700
730763,38800
730764,35800
730765,33100
730766,30400
730767,31300
730768,48600
730769,61500
730770,56300
730771,45400
730772,38600
730773,33800
730774,30200
730775,27400
730776,24900
730777,23400
730778,22300
730779,21700
730780,22500
730781,23600
730782,25200
730783,29400
730784,36800
730785,35600
730786,30100
730787,25900
730788,23000
730789,21000
730790,19500
730791,18100
730792,16600
730793,15900
730794,17500
730795,29100
730796,33900
730797,30300
730798,26900
730799,29100
730800,46500
730801,62400
730802,65400
730803,58300
730804,50100
730805,45500
730806,41900
730807,40000
730808,44300
730809,41700
730810,36400
730811,32700
730812,31500
730813,33400
