DAY_NDX,Q_CFS
722335,13
722336,13
722337,13
722338,12
722339,12
722340,12
722341,12
722342,13
722343,18
722344,66
722345,65
722346,92
722347,122
722348,84
722349,61
722350,46
722351,28
722352,23
722353,23
722354,73
722355,109
722356,81
722357,59
722358,53
722359,46
722360,34
722361,37
722362,36
722363,30
722364,28
722365,26
722366,24
722367,23
722368,22
722369,189
722370,347
722371,329
722372,777
722373,299
722374,214
722375,282
722376,310
722377,365
722378,258
722379,174
722380,135
722381,172
722382,175
722383,172
722384,135
722385,109
722386,101
722387,115
722388,280
722389,298
722390,285
722391,307
722392,238
722393,180
722394,127
722395,91
722396,188
722397,217
722398,420
722399,200
722400,144
722401,101
722402,77
722403,60
722404,49
722405,44
722406,38
722407,32
722408,48
722409,54
722410,43
722411,38
722412,32
722413,29
722414,26
722415,23
722416,21
722417,19
722418,18
722419,17
722420,24
722421,27
722422,21
722423,19
722424,19
722425,25
722426,37
722427,36
722428,32
722429,30
722430,33
722431,32
722432,29
722433,83
722434,152
722435,163
722436,145
722437,209
722438,121
722439,98
722440,80
722441,107
722442,138
722443,110
722444,79
722445,61
722446,52
722447,59
722448,77
722449,54
722450,45
722451,38
722452,37
722453,30
722454,26
722455,24
722456,21
722457,19
722458,35
722459,203
722460,195
722461,115
722462,87
722463,62
722464,49
722465,39
722466,32
722467,27
722468,24
722469,21
722470,18
722471,16
722472,14
722473,13
722474,12
722475,11
722476,10
722477,9.6
722478,9.6
722479,9.1
722480,8.4
722481,8.4
722482,9.1
722483,8.4
722484,7.3
722485,6.6
722486,6.4
722487,5.8
722488,5.3
722489,5.3
722490,5.5
722491,5.1
722492,5.7
722493,5.1
722494,4.9
722495,4.6
722496,4.4
722497,4.4
722498,4.1
722499,4
722500,4.6
722501,4.7
722502,6.7
722503,6.9
722504,5.5
722505,4.7
722506,4.4
722507,4
722508,3.5
722509,3
722510,2.8
722511,2.6
722512,2.6
722513,2.5
722514,2.6
722515,2.6
722516,7.1
722517,5.5
722518,4.1
722519,3
722520,2.6
722521,2.5
722522,2.8
722523,3.3
722524,2.8
722525,5.5
722526,3.8
722527,3.8
722528,4.4
722529,3.3
722530,2.6
722531,2.6
722532,2.6
722533,2.6
722534,2.6
722535,2.5
722536,2.5
722537,2.5
722538,2.5
722539,2.8
722540,2.5
722541,2.5
722542,2.2
722543,2.5
722544,2.5
722545,2.5
722546,2.8
722547,2
722548,2.2
722549,2.2
722550,2.5
722551,2.5
722552,2.6
722553,2
722554,1.7
722555,1.7
722556,2
722557,1.6
722558,1.7
722559,1.7
722560,3.3
722561,3
722562,4
722563,5.1
722564,3.3
722565,7.3
722566,5.8
722567,7.3
722568,4.7
722569,3.8
722570,3.3
722571,2.8
722572,2.8
722573,2.8
722574,2.2
722575,2.5
722576,2.8
722577,3.5
722578,3.8
722579,14
722580,10
722581,11
722582,6.7
722583,5.7
722584,4.9
722585,8
722586,5.5
722587,4.7
722588,4.1
722589,3.8
722590,3.3
722591,3.3
722592,3.3
722593,3.3
722594,3.3
722595,3.3
722596,2.6
722597,2.6
722598,2.6
722599,2.6
722600,2.8
722601,3
722602,2.5
722603,2.8
722604,3.3
722605,4.4
722606,3.5
722607,3
722608,3.3
722609,3
722610,3
722611,3
722612,3.8
722613,3.5
722614,4
722615,4
722616,4
722617,4.6
722618,4.6
722619,4.9
722620,5.5
722621,6.4
722622,7.7
722623,5.5
722624,5.7
722625,19
722626,28
722627,16
722628,11
722629,8.2
722630,11
722631,10
722632,29
722633,11
722634,18
722635,20
722636,25
722637,28
722638,40
722639,19
722640,13
722641,13
722642,51
722643,49
722644,30
722645,19
722646,15
722647,11
722648,9.6
722649,8.6
722650,8
722651,7.5
722652,7.5
722653,7.3
722654,8.4
722655,15
722656,36
722657,27
722658,18
722659,15
722660,51
722661,83
722662,85
722663,104
722664,109
722665,66
722666,44
722667,32
722668,28
722669,35
722670,436
722671,239
722672,534
722673,247
722674,128
722675,84
722676,61
722677,64
722678,80
722679,49
722680,45
722681,38
722682,30
722683,30
722684,25
722685,48
722686,120
722687,110
722688,114
722689,200
722690,119
722691,127
722692,159
722693,89
722694,64
722695,49
722696,39
722697,32
722698,38
722699,127
722700,271
722701,168
722702,138
722703,156
722704,337
722705,159
722706,99
722707,131
722708,468
722709,224
722710,240
722711,1450
722712,882
722713,964
722714,412
722715,375
722716,317
722717,186
722718,119
722719,85
722720,67
722721,52
722722,43
722723,37
722724,34
722725,30
722726,16
722727,14
722728,13
722729,13
722730,15.2
722731,45
722732,227
722733,234
722734,138
722735,110
722736,138
722737,153
722738,102
722739,72
722740,53
722741,42
722742,35
722743,30
722744,26
722745,25
722746,24
722747,32
722748,59
722749,66
722750,60
722751,45
722752,40
722753,51
722754,44
722755,49
722756,108
722757,88
722758,150
722759,80
722760,61
722761,52
722762,46
722763,82
722764,88
722765,63
722766,51
722767,40
722768,43
722769,86
722770,109
722771,161
722772,283
722773,202
722774,143
722775,119
722776,117
722777,93
722778,85
722779,68
722780,54
722781,49
722782,45
722783,39
722784,38
722785,34
722786,28
722787,29
722788,28
722789,26
722790,25
722791,21
722792,19
722793,19
722794,31
722795,119
722796,133
722797,94
722798,187
722799,172
722800,105
722801,73
722802,54
722803,54
722804,53
722805,36
722806,30
722807,26
722808,28
722809,40
722810,48
722811,35
722812,30
722813,27
722814,24
722815,21
722816,18
722817,16
722818,14
722819,13
722820,12
722821,11
722822,9.8
722823,9.1
722824,8.4
722825,8.4
722826,8
722827,8
722828,11
722829,8.2
722830,8
722831,8
722832,7.7
722833,7.5
722834,6.7
722835,6.4
722836,6
722837,5.8
722838,5.5
722839,5.5
722840,7.1
722841,12
722842,8.9
722843,6.7
722844,6.4
722845,14
722846,13
722847,7.3
722848,6.4
722849,5.8
722850,5.8
722851,9.6
722852,9.6
722853,16
722854,9.1
722855,7.3
722856,6.7
722857,7.1
722858,8.6
722859,6.9
722860,6.2
722861,5.8
722862,6.2
722863,67
722864,55
722865,35
722866,32
722867,33
722868,22
722869,17
722870,15
722871,13
722872,11
722873,11
722874,11
722875,12
722876,9.3
722877,7.3
722878,6.6
722879,6
722880,5.7
722881,5.3
722882,5.1
722883,5.5
722884,6
722885,5.7
722886,4.9
722887,4.6
722888,4.6
722889,4
722890,4.1
722891,3.8
722892,3.8
722893,3.3
722894,3
722895,3.8
722896,2.6
722897,2.5
722898,2.5
722899,2.2
722900,2.2
722901,2
722902,1.7
722903,1.6
722904,1.6
722905,1.6
722906,1.6
722907,1.4
722908,1.7
722909,1.2
722910,1.1
722911,1.1
722912,1.1
722913,0.91
722914,1.1
722915,1
722916,1
722917,1
722918,0.91
722919,0.91
722920,0.91
722921,0.91
722922,1.1
722923,1
722924,1
722925,1
722926,1
722927,1
722928,1.1
722929,2
722930,0.91
722931,1.1
722932,1
722933,1
722934,1
722935,1
722936,1.1
722937,0.91
722938,0.91
722939,1.2
722940,1
722941,1.2
722942,3.5
722943,1.7
722944,8.2
722945,2.5
722946,1.6
722947,1.2
722948,1
722949,1.4
722950,1.2
722951,1
722952,1
722953,0.91
722954,1.6
722955,2
722956,1.7
722957,1.2
722958,0.91
722959,0.7
722960,3.5
722961,3.5
722962,9.8
722963,5.7
722964,2.6
722965,1.7
722966,1.2
722967,1.1
722968,1
722969,1.1
722970,1.1
722971,1
722972,1
722973,1.12
722974,1.12
722975,1.37
722976,1.46
722977,1.65
722978,2.32
722979,2.08
722980,1.86
722981,1.65
722982,1.97
722983,2.2
722984,3.68
722985,3.68
722986,2.32
722987,2.2
722988,1.86
722989,1.75
722990,1.55
722991,1.55
722992,1.55
722993,1.55
722994,1.65
722995,2.08
722996,2.58
722997,5.85
722998,11.1
722999,3.16
723000,2.2
723001,1.97
723002,1.86
723003,1.65
723004,4.9
723005,3.5
723006,30.6
723007,19.3
723008,2.2
723009,46
723010,101
723011,147
723012,124
723013,62.1
723014,35
723015,23
723016,17.5
723017,14.9
723018,14.3
723019,11.1
723020,12
723021,14
723022,10.5
723023,9.05
723024,23.4
723025,63.7
723026,46
723027,52.2
723028,39.2
723029,33
723030,39.2
723031,76.2
723032,123
723033,87.2
723034,55.8
723035,540
723036,920
723037,610
723038,239
723039,142
723040,90.3
723041,66.4
723042,50.3
723043,41.9
723044,35.4
723045,31
723046,25.9
723047,22.7
723048,19.3
723049,15.9
723050,14
723051,13
723052,11.4
723053,33.8
723054,164
723055,447
723056,207
723057,505
723058,929
723059,550
723060,309
723061,166
723062,137
723063,146
723064,97.5
723065,74.4
723066,58.9
723067,47.4
723068,36.7
723069,32.6
723070,28.2
723071,24.5
723072,23
723073,21
723074,19
723075,18.6
723076,16
723077,14.3
723078,13
723079,11.4
723080,13.7
723081,13.4
723082,14
723083,12.4
723084,11.4
723085,17.5
723086,17.5
723087,18.6
723088,19.6
723089,18.6
723090,51.8
723091,63.1
723092,87.8
723093,81
723094,58.9
723095,46
723096,37.5
723097,31.4
723098,27.4
723099,24.5
723100,23
723101,22
723102,19.6
723103,18.2
723104,17
723105,16.5
723106,16.8
723107,21.7
723108,40.1
723109,150
723110,106
723111,211
723112,171
723113,287
723114,473
723115,221
723116,128
723117,89.7
723118,68.7
723119,149
723120,104
723121,91.6
723122,83.4
723123,62.1
723124,50.3
723125,41.9
723126,52.2
723127,143
723128,92.2
723129,70.4
723130,56.8
723131,46
723132,37.9
723133,31.8
723134,28.6
723135,25.9
723136,22.7
723137,20.7
723138,24.8
723139,42.8
723140,27.4
723141,24.5
723142,22.4
723143,21.3
723144,21.7
723145,22.4
723146,22.4
723147,20.7
723148,53.8
723149,35.8
723150,30.2
723151,27.1
723152,27.4
723153,27.1
723154,51.3
723155,53.8
723156,42.3
723157,43.2
723158,36.2
723159,37.1
723160,32.2
723161,30.2
723162,63.1
723163,68.1
723164,50.8
723165,115
723166,129
723167,90.3
723168,66.4
723169,54.2
723170,41.4
