DAY_NDX,Q_CFS
722335,115
722336,105
722337,100
722338,97
722339,94
722340,92
722341,89
722342,87
722343,84
722344,269
722345,303
722346,295
722347,260
722348,271
722349,240
722350,209
722351,187
722352,166
722353,152
722354,168
722355,159
722356,146
722357,134
722358,130
722359,122
722360,112
722361,117
722362,110
722363,102
722364,98.5
722365,94
722366,100
722367,92.5
722368,91
722369,140
722370,246
722371,439
722372,1950
722373,1020
722374,870
722375,1110
722376,1750
722377,1170
722378,1050
722379,801
722380,608
722381,526
722382,554
722383,612
722384,551
722385,465
722386,391
722387,348
722388,382
722389,410
722390,455
722391,590
722392,616
722393,561
722394,459
722395,371
722396,391
722397,642
722398,1120
722399,880
722400,706
722401,537
722402,413
722403,336
722404,294
722405,262
722406,235
722407,217
722408,253
722409,257
722410,219
722411,195
722412,176
722413,157
722414,143
722415,132
722416,122
722417,114
722418,109
722419,108
722420,119
722421,149
722422,165
722423,149
722424,135
722425,132
722426,142
722427,145
722428,137
722429,136
722430,185
722431,202
722432,195
722433,249
722434,240
722435,268
722436,308
722437,501
722438,423
722439,365
722440,338
722441,417
722442,399
722443,342
722444,292
722445,260
722446,240
722447,269
722448,297
722449,269
722450,247
722451,235
722452,218
722453,197
722454,181
722455,166
722456,154
722457,138
722458,164
722459,501
722460,529
722461,474
722462,432
722463,370
722464,302
722465,274
722466,236
722467,207
722468,183
722469,164
722470,145
722471,127
722472,113
722473,102
722474,94
722475,87
722476,82
722477,80
722478,74
722479,68
722480,64
722481,62
722482,61
722483,60
722484,54
722485,50
722486,46
722487,42
722488,40
722489,37
722490,34
722491,33
722492,32
722493,31
722494,29
722495,27
722496,25
722497,21
722498,20
722499,20
722500,20
722501,23
722502,30
722503,33
722504,30
722505,26
722506,24
722507,22
722508,19
722509,17
722510,15
722511,13
722512,11
722513,10
722514,9.7
722515,9.9
722516,19
722517,27
722518,15
722519,13
722520,12
722521,12
722522,11
722523,12
722524,10
722525,9.7
722526,8.7
722527,7.5
722528,7.2
722529,8.1
722530,7.7
722531,5.1
722532,3.3
722533,2.1
722534,3.5
722535,4.9
722536,6.1
722537,6
722538,4.5
722539,4.3
722540,4.1
722541,4.3
722542,5.5
722543,4.9
722544,5.2
722545,5.6
722546,2.7
722547,2.2
722548,3.9
722549,4.1
722550,3.9
722551,4.3
722552,4.3
722553,3.3
722554,3.1
722555,4
722556,5
722557,4.8
722558,4.7
722559,4.3
722560,5.3
722561,6.3
722562,6.8
722563,6.6
722564,7.2
722565,10
722566,12
722567,9.9
722568,9.6
722569,9.2
722570,8
722571,7.7
722572,6.8
722573,6
722574,5.2
722575,6
722576,6
722577,6.3
722578,8.2
722579,18
722580,42
722581,44
722582,25
722583,18
722584,15
722585,17
722586,17
722587,16
722588,13
722589,12
722590,11
722591,9.2
722592,8.7
722593,8.6
722594,7.9
722595,8
722596,7.5
722597,7.3
722598,7.3
722599,6.9
722600,6.9
722601,6.7
722602,6.4
722603,6.3
722604,5.9
