DAY_NDX,Q_CFS
726258,513
726259,508
726260,509
726261,531
726262,491
726263,491
726264,499
726265,498
726266,496
726267,518
726268,514
726269,503
726270,485
726271,489
726272,496
726273,493
726274,493
726275,504
726276,510
726277,511
726278,574
726279,602
726280,662
726281,668
726282,568
726283,720
726284,1190
726285,909
726286,787
726287,1100
726288,1090
726289,1100
726290,1110
726291,977
726292,500
726293,485
726294,488
726295,519
726296,494
726297,508
726298,496
726299,493
726300,834
726301,650
726302,512
726303,489
726304,502
726305,504
726306,495
726307,486
726308,483
726309,491
726310,555
726311,813
726312,918
726313,1440
726314,1740
726315,1640
726316,1190
726317,821
726318,493
726319,505
726320,515
726321,533
726322,1830
726323,6000
726324,4820
726325,2920
726326,2390
726327,2550
726328,2230
726329,1910
726330,1720
726331,1580
726332,1020
726333,660
726334,581
726335,539
726336,526
726337,517
726338,493
726339,491
726340,498
726341,496
726342,491
726343,485
726344,485
726345,486
726346,482
726347,478
726348,494
726349,625
726350,564
726351,487
726352,483
726353,511
726354,594
726355,2640
726356,9280
726357,14600
726358,8580
726359,8610
726360,8230
726361,7930
726362,7610
726363,7110
726364,5510
726365,3530
726366,3380
726367,2690
726368,2000
726369,1880
726370,1710
726371,1610
726372,1970
726373,2460
726374,2080
726375,1770
726376,1860
726377,3110
726378,5530
726379,4210
726380,2850
726381,2630
726382,2980
726383,3300
726384,1710
726385,1600
726386,1700
726387,1360
726388,1620
726389,2340
726390,5230
726391,4580
726392,3310
726393,2430
726394,1670
726395,1470
726396,1300
726397,1120
726398,934
726399,776
726400,852
726401,1760
726402,2400
726403,2740
726404,2620
726405,2830
726406,3210
726407,3590
726408,3150
726409,2380
726410,2210
726411,2730
726412,3320
726413,3120
726414,2790
726415,2880
726416,2690
726417,1980
726418,2820
726419,2450
726420,2020
726421,1700
726422,2050
726423,2400
726424,2190
726425,2090
726426,2190
726427,2450
726428,2500
726429,2470
726430,2490
726431,2830
726432,2790
726433,2740
726434,2570
726435,2120
726436,1740
726437,1660
726438,1480
726439,1460
726440,1560
726441,1780
726442,1880
726443,1960
726444,2260
726445,2490
726446,2540
726447,2420
726448,2180
726449,1690
726450,1360
726451,1190
726452,1130
726453,1240
726454,1300
726455,1470
726456,1420
726457,1270
726458,1110
726459,1010
726460,937
726461,977
726462,1940
726463,1740
726464,2380
726465,3510
726466,12800
726467,21600
726468,14500
726469,11300
726470,8250
726471,4950
726472,3850
726473,3120
726474,2910
726475,2770
726476,2570
726477,2330
726478,1940
726479,1600
726480,1410
726481,1200
726482,1210
726483,1190
726484,1020
726485,807
726486,707
726487,584
726488,882
726489,1760
726490,1490
726491,1320
726492,1470
726493,1750
726494,2010
726495,1610
726496,1570
726497,1610
726498,3200
726499,3790
726500,5000
726501,4000
726502,3000
726503,2650
726504,2800
726505,2450
726506,2700
726507,4350
726508,4810
726509,4020
726510,4190
726511,4140
726512,3130
726513,4160
726514,3230
726515,3310
726516,3220
726517,3010
726518,2830
726519,2210
726520,2450
726521,1720
726522,866
726523,740
726524,705
726525,666
726526,664
726527,710
726528,578
726529,581
726530,565
726531,561
726532,552
726533,597
726534,793
726535,754
726536,901
726537,790
726538,737
726539,739
726540,836
726541,965
726542,932
726543,930
726544,927
726545,893
726546,1300
726547,1580
726548,1590
726549,1700
726550,1730
726551,1740
726552,1750
726553,1700
726554,1660
726555,1740
726556,1470
726557,760
726558,733
726559,718
726560,817
726561,809
726562,768
726563,663
726564,634
726565,621
726566,777
726567,619
726568,650
726569,590
726570,565
726571,633
726572,652
726573,628
726574,1180
726575,1490
726576,1470
726577,1480
726578,1550
726579,1680
726580,1600
726581,1550
726582,1620
726583,1170
726584,837
726585,818
726586,771
726587,764
726588,770
726589,727
726590,592
726591,552
726592,485
726593,509
726594,538
726595,539
726596,594
726597,636
726598,510
726599,514
726600,506
726601,693
726602,511
726603,510
726604,510
726605,492
726606,500
726607,508
726608,514
726609,520
726610,518
726611,515
726612,521
726613,507
726614,507
726615,507
726616,507
726617,511
726618,512
726619,512
726620,512
726621,512
726622,512
726623,515
726624,512
726625,512
726626,512
726627,522
726628,494
726629,479
726630,497
726631,497
726632,500
726633,508
726634,505
726635,504
726636,511
726637,525
726638,544
726639,511
726640,543
726641,551
726642,485
726643,714
726644,1050
726645,504
726646,502
726647,524
726648,587
726649,534
726650,543
726651,540
726652,1150
726653,2980
726654,2260
726655,1430
726656,886
726657,2500
726658,3190
726659,2970
726660,2490
726661,3250
726662,3430
726663,2680
726664,2220
726665,1980
726666,2030
726667,2170
726668,1480
726669,1300
726670,1230
726671,1090
726672,686
726673,843
726674,1670
726675,2460
726676,2510
726677,2770
726678,7920
726679,6690
726680,5380
726681,4240
726682,3690
726683,3790
726684,3580
726685,3390
726686,2710
726687,2740
726688,3010
726689,2530
726690,2310
726691,2830
726692,3240
726693,6340
726694,7990
726695,6230
726696,5220
726697,4870
726698,4650
726699,4440
726700,4200
726701,4800
726702,4080
726703,2110
726704,1840
726705,1880
726706,1710
726707,1310
726708,702
726709,607
726710,524
726711,598
726712,492
726713,491
726714,500
726715,496
726716,500
726717,518
726718,524
726719,523
726720,523
726721,555
726722,883
726723,1010
726724,1720
726725,3810
726726,10500
726727,11600
726728,11900
726729,14400
726730,11300
726731,9430
726732,7070
726733,5460
726734,5010
726735,4290
726736,3450
726737,2960
726738,2610
726739,2320
726740,2030
726741,1880
726742,1510
726743,1150
726744,1100
726745,1060
726746,1260
726747,1560
726748,1530
726749,1730
726750,3630
726751,2980
726752,2410
726753,1970
726754,1800
726755,1790
726756,1530
726757,1680
726758,4360
726759,4810
726760,4250
726761,3350
726762,3200
726763,3150
726764,3850
726765,3800
726766,3230
726767,2430
726768,2170
726769,1950
726770,1730
726771,1560
726772,1470
726773,1470
726774,1430
726775,1690
726776,2700
726777,5150
726778,5050
726779,3930
726780,3290
726781,2810
726782,2770
726783,2440
726784,1870
726785,2100
726786,2540
726787,2260
726788,1980
726789,1960
726790,1780
726791,1740
726792,1530
726793,1180
726794,1250
726795,1240
726796,1340
726797,1650
726798,1400
726799,1170
726800,1090
726801,1000
726802,917
726803,877
726804,979
726805,1050
726806,1170
726807,1590
726808,2220
726809,2810
726810,2810
726811,2800
726812,2470
726813,4690
726814,4900
726815,4250
726816,2810
726817,2100
726818,2110
726819,2150
726820,2110
726821,1990
726822,1950
726823,1700
726824,1630
726825,1870
726826,1750
726827,1560
726828,1870
726829,2440
726830,2480
726831,2610
726832,2360
726833,2030
726834,1740
726835,1570
726836,1540
726837,1430
726838,1300
726839,1220
726840,1250
726841,1480
726842,4480
726843,4600
726844,3700
726845,3090
726846,2720
726847,2910
726848,3260
726849,3030
726850,2850
726851,5810
726852,7190
726853,6140
726854,5130
726855,4530
726856,4150
726857,3510
726858,2950
726859,2780
726860,2490
726861,2070
726862,2330
726863,3070
726864,3880
726865,4840
726866,4440
726867,4200
726868,3950
726869,3510
726870,3800
726871,3390
726872,3690
726873,3620
726874,3610
726875,3440
726876,3180
726877,3230
726878,2900
726879,2570
726880,1890
726881,1790
726882,1700
726883,1490
726884,1410
726885,1630
726886,1650
726887,1110
726888,1050
726889,1040
726890,1020
726891,1030
726892,1030
726893,1040
726894,1020
726895,990
726896,990
726897,980
726898,1030
726899,1080
726900,1060
726901,1050
726902,1040
726903,1030
726904,1020
726905,990
726906,960
726907,950
726908,940
726909,940
726910,940
726911,951
726912,968
726913,985
726914,1040
726915,1010
726916,1010
726917,1010
726918,1030
726919,1030
726920,974
726921,980
726922,970
726923,968
726924,967
726925,1010
726926,1010
726927,995
726928,987
726929,1000
726930,1010
726931,1010
726932,1010
726933,1020
726934,1020
726935,1030
726936,1030
726937,1030
726938,1020
726939,1050
726940,1050
726941,899
726942,818
726943,830
726944,831
726945,808
726946,806
726947,802
726948,802
726949,804
726950,809
726951,813
726952,805
726953,802
726954,810
726955,803
726956,814
726957,802
726958,795
726959,798
726960,793
726961,802
726962,809
726963,880
726964,904
726965,897
726966,864
726967,824
726968,819
726969,816
726970,820
726971,824
726972,819
726973,812
726974,809
726975,812
726976,809
726977,814
726978,837
726979,831
726980,836
726981,829
726982,927
726983,1020
726984,824
726985,824
726986,824
726987,824
726988,819
726989,818
726990,816
726991,816
726992,816
726993,816
726994,816
726995,825
726996,831
726997,829
726998,824
726999,824
727000,825
727001,824
727002,824
727003,824
727004,824
727005,824
727006,824
727007,824
727008,824
727009,824
727010,842
727011,869
727012,1240
727013,1740
727014,1290
727015,1150
727016,1360
727017,1120
727018,1010
727019,968
727020,932
727021,898
727022,910
727023,1840
727024,2800
727025,2170
727026,1600
727027,1340
727028,1230
727029,1160
727030,1770
727031,2300
727032,3070
727033,2240
727034,1790
727035,2650
727036,3970
727037,3280
727038,5810
727039,6060
727040,3970
727041,2530
727042,2620
727043,7540
727044,11400
727045,12000
727046,9520
727047,9390
727048,7430
727049,6350
727050,5840
727051,3990
727052,3630
727053,3560
727054,10300
727055,11500
727056,10400
727057,10100
727058,9460
727059,8200
727060,6810
727061,5500
727062,4600
727063,4400
727064,3790
727065,2840
727066,2790
727067,3590
727068,2900
727069,2530
727070,2420
727071,2090
727072,1760
