DAY_NDX,Q_CFS
722335,269
722336,254
722337,231
722338,212
722339,197
722340,181
722341,174
722342,172
722343,172
722344,1520
722345,1390
722346,1020
722347,731
722348,615
722349,524
722350,441
722351,382
722352,334
722353,330
722354,401
722355,389
722356,352
722357,317
722358,294
722359,269
722360,242
722361,237
722362,212
722363,191
722364,157
722365,174
722366,172
722367,155
722368,162
722369,209
722370,635
722371,2140
722372,6610
722373,2390
722374,2520
722375,4010
722376,4510
722377,2860
722378,3050
722379,2030
722380,1280
722381,939
722382,843
722383,1130
722384,964
722385,775
722386,656
722387,585
722388,533
722389,615
722390,909
722391,1380
722392,1150
722393,861
722394,661
722395,547
722396,1590
722397,3510
722398,5270
722399,3830
722400,2500
722401,1510
722402,1110
722403,884
722404,837
722405,775
722406,693
722407,698
722408,933
722409,872
722410,682
722411,571
722412,488
722413,425
722414,393
722415,352
722416,334
722417,323
722418,317
722419,297
722420,313
722421,542
722422,709
722423,571
722424,524
722425,515
722426,590
722427,605
722428,501
722429,542
722430,849
722431,933
722432,797
722433,1050
722434,964
722435,1280
722436,1530
722437,2320
722438,1400
722439,1160
722440,1300
722441,1470
722442,1140
722443,884
722444,720
722445,666
722446,780
722447,742
722448,693
722449,656
722450,656
722451,736
722452,715
722453,645
722454,605
722455,533
722456,466
722457,433
722458,479
722459,1520
722460,2250
722461,1890
722462,1510
722463,1240
722464,964
722465,775
722466,672
722467,595
722468,552
722469,515
722470,454
722471,389
722472,352
722473,323
722474,304
722475,288
722476,272
722477,254
722478,228
722479,212
722480,204
722481,189
722482,186
722483,172
722484,153
722485,146
722486,137
722487,133
722488,129
722489,123
722490,117
722491,115
722492,110
722493,103
722494,101
722495,97
722496,94
722497,91
722498,88
722499,88
722500,85
722501,92
722502,113
722503,127
722504,108
722505,97
722506,91
722507,86
722508,82
722509,79
722510,78
722511,75
722512,72
722513,69
722514,67
722515,72
722516,110
722517,104
722518,82
722519,75
722520,72
722521,69
722522,66
722523,63
722524,62
722525,64
722526,61
722527,61
722528,59
722529,56
722530,55
722531,52
722532,50
722533,49
722534,48
722535,47
722536,47
722537,46
722538,46
722539,44
722540,43
722541,42
722542,41
722543,41
722544,41
722545,40
722546,39
722547,39
722548,39
722549,39
722550,38
722551,38
722552,39
722553,39
722554,38
722555,38
722556,38
722557,37
722558,36
722559,36
722560,38
722561,41
722562,43
722563,42
722564,41
722565,45
722566,46
722567,43
722568,41
722569,39
722570,38
722571,36
722572,35
722573,35
722574,34
722575,34
722576,42
722577,55
722578,44
722579,97
722580,374
722581,155
722582,94
722583,73
722584,61
722585,66
722586,66
722587,57
722588,50
722589,44
722590,40
722591,39
722592,36
722593,35
722594,33
722595,31
722596,30
722597,30
722598,28
722599,27
722600,26
722601,26
722602,25
722603,24
722604,23
722605,22
722606,22
722607,22
722608,20.8
722609,20.2
722610,19.5
722611,18.8
722612,18.8
722613,18.8
722614,18.8
722615,18.8
722616,18.8
722617,18.1
722618,18.1
722619,17.5
722620,17.5
722621,22.3
722622,28.9
722623,25.2
722624,21.6
722625,117
722626,791
722627,884
722628,571
722629,313
722630,359
722631,269
722632,580
722633,515
722634,580
722635,466
722636,348
722637,385
722638,837
722639,458
722640,317
722641,251
722642,615
722643,1130
722644,672
722645,437
722646,323
722647,257
722648,215
722649,186
722650,162
722651,146
722652,131
722653,121
722654,184
722655,479
722656,731
722657,479
722658,378
722659,313
722660,808
722661,1190
722662,2030
722663,1430
722664,896
722665,630
722666,488
722667,401
722668,454
722669,501
722670,3800
722671,2660
722672,2960
722673,1940
722674,1120
722675,786
722676,600
722677,561
722678,763
722679,547
722680,488
722681,437
722682,413
722683,437
722684,413
722685,385
722686,363
722687,433
722688,630
722689,1190
722690,1040
722691,780
722692,861
722693,682
722694,552
722695,466
722696,401
722697,363
722698,341
722699,359
722700,933
722701,831
722702,1020
722703,791
722704,2830
722705,1470
722706,915
722707,837
722708,1270
722709,878
722710,731
722711,6440
722712,7000
722713,6290
722714,3230
722715,2030
722716,1840
722717,1200
722718,884
722719,693
722720,566
722721,501
722722,497
722723,519
722724,479
722725,409
722726,341
722727,297
722728,272
722729,263
722730,248
722731,458
722732,921
722733,1360
722734,849
722735,661
722736,1310
722737,1210
722738,837
722739,651
722740,528
722741,450
722742,389
722743,348
722744,317
722745,288
722746,269
722747,278
722748,355
722749,803
722750,915
722751,693
722752,576
722753,698
722754,672
722755,640
722756,1310
722757,1080
722758,1240
722759,861
722760,661
722761,571
722762,1060
722763,990
722764,849
722765,672
722766,547
722767,454
722768,409
722769,488
722770,445
722771,814
722772,946
722773,687
722774,519
722775,561
722776,769
722777,682
722778,736
722779,693
722780,552
722781,533
722782,462
722783,433
722784,471
722785,466
722786,409
722787,417
722788,445
722789,397
722790,355
722791,323
722792,304
722793,323
722794,566
722795,831
722796,610
722797,860
722798,1300
722799,1230
722800,980
722801,970
722802,1200
722803,1500
722804,1600
722805,1300
722806,1200
722807,1080
722808,1050
722809,1140
722810,1120
722811,890
722812,770
722813,700
722814,660
722815,670
722816,680
722817,710
722818,600
722819,500
722820,460
722821,410
722822,390
722823,360
722824,330
722825,290
722826,260
722827,240
722828,260
722829,270
722830,240
722831,220
722832,197
722833,184
722834,172
722835,162
722836,153
722837,148
722838,142
722839,133
722840,131
722841,164
722842,184
722843,194
722844,348
722845,571
722846,610
722847,429
722848,330
722849,281
722850,248
722851,240
722852,345
722853,556
722854,471
722855,450
722856,374
722857,355
722858,317
722859,281
722860,254
722861,234
722862,220
722863,260
722864,269
722865,254
722866,231
722867,220
722868,202
722869,189
722870,176
722871,164
722872,155
722873,150
722874,144
722875,179
722876,197
722877,179
722878,160
722879,148
722880,137
722881,131
722882,123
722883,117
722884,137
722885,127
722886,115
722887,108
722888,104
722889,101
722890,97.4
722891,94
722892,90.9
722893,87.8
722894,86.3
722895,84.8
722896,81.9
722897,79
722898,77.6
722899,74.8
722900,73.4
722901,72
722902,68.9
722903,67.4
722904,64.4
722905,64.4
722906,63.1
722907,61.8
722908,60.6
722909,58.1
722910,56.9
722911,56.9
722912,55.7
722913,54.5
722914,53.4
722915,52.2
722916,52.2
722917,51.1
722918,49.9
722919,49.9
722920,48.8
722921,47.7
722922,46.6
722923,45.6
722924,45.6
722925,45.6
722926,44.5
722927,44.5
722928,43.4
722929,45.6
722930,45.6
722931,43.4
722932,42.4
722933,41.4
722934,40.4
722935,39.5
722936,38.5
722937,38.5
722938,36.7
722939,38.5
722940,36.7
722941,36.7
722942,40.4
722943,39.5
722944,64.4
722945,55.7
722946,41.4
722947,38.5
722948,36.7
722949,35.7
722950,33.8
722951,32.9
722952,32
722953,31.2
722954,31.2
722955,32.9
722956,32
722957,30.4
722958,29.6
722959,28.9
722960,32
722961,39.5
722962,106
722963,89.3
722964,54.5
722965,43.4
722966,39.5
722967,36.7
722968,33.8
722969,32.9
722970,32
722971,32
722972,31.2
722973,33
722974,32
722975,31
722976,30
722977,30
722978,30
722979,30
722980,30
722981,29
722982,28
722983,28
722984,40
722985,96
722986,86
722987,57
722988,48
722989,42
722990,39
722991,38
722992,37
722993,36
722994,34
722995,33
722996,35
722997,63
722998,99
722999,127
723000,80
723001,63
723002,55
723003,50
723004,82
723005,215
723006,119
723007,96
723008,80
723009,1050
723010,2540
723011,3820
723012,2390
723013,1280
723014,725
723015,488
723016,367
723017,334
723018,352
723019,294
723020,257
723021,228
723022,209
723023,194
723024,1220
723025,1980
723026,1000
723027,791
723028,585
723029,471
723030,441
723031,571
723032,1010
723033,1000
723034,698
723035,6790
723036,7210
723037,3230
723038,1600
723039,1050
723040,758
723041,600
723042,519
723043,475
723044,445
723045,449
723046,479
723047,484
723048,704
723049,884
723050,731
723051,590
723052,497
723053,552
723054,1560
723055,4950
723056,3020
723057,5230
723058,11500
723059,5370
723060,2920
723061,1760
723062,1250
