DAY_NDX,Q_CFS
722335,6620
722336,7050
722337,7620
722338,7820
722339,7220
722340,6900
722341,5940
722342,5720
722343,5740
722344,6700
722345,18200
722346,25200
722347,24000
722348,18900
722349,17500
722350,16300
722351,13900
722352,13200
722353,12800
722354,11000
722355,9270
722356,9520
722357,10000
722358,8900
722359,7970
722360,9490
722361,7820
722362,5760
722363,5720
722364,6000
722365,5240
722366,4960
722367,4700
722368,4570
722369,5240
722370,6770
722371,10600
722372,24800
722373,35000
722374,24500
722375,27200
722376,27100
722377,30900
722378,30000
722379,29900
722380,25100
722381,18800
722382,19200
722383,17400
722384,18200
722385,16200
722386,15100
722387,14100
722388,13100
722389,13700
722390,13300
722391,13800
722392,14100
722393,16400
722394,16700
722395,15700
722396,14000
722397,16700
722398,21800
722399,31000
722400,30800
722401,28100
722402,21000
722403,17800
722404,16800
722405,16000
722406,13700
722407,12500
722408,12600
722409,14300
722410,13800
722411,13100
722412,12600
722413,11700
722414,11400
722415,9950
722416,7850
722417,7150
722418,6850
722419,6720
722420,6870
722421,7920
722422,8460
722423,8460
722424,8710
722425,8540
722426,8540
722427,10400
722428,11500
722429,11100
722430,11200
722431,12400
722432,11900
722433,12400
722434,14500
722435,19300
722436,24900
722437,27100
722438,24900
722439,19600
722440,19200
722441,24700
722442,27000
722443,24500
722444,21900
722445,17200
722446,16000
722447,16500
722448,15400
722449,13800
722450,11700
722451,11000
722452,10800
722453,9830
722454,9520
722455,10500
722456,11200
722457,10900
722458,10000
722459,12200
722460,20300
722461,30600
722462,29000
722463,26000
722464,20700
722465,16700
722466,12400
722467,10000
722468,9320
722469,11300
722470,12600
722471,13700
722472,13900
722473,12000
722474,11500
722475,11200
722476,10200
722477,9550
722478,8930
722479,8440
722480,8100
722481,8170
722482,8120
722483,7870
722484,6720
722485,6120
722486,5620
722487,5260
722488,5240
722489,5420
722490,5420
722491,5360
722492,5520
722493,5480
722494,5010
722495,4740
722496,4630
722497,4720
722498,4990
722499,4760
722500,4500
722501,4550
722502,4760
722503,4760
722504,4910
722505,4930
722506,4510
722507,4400
722508,4270
722509,4200
722510,4260
722511,4530
722512,4400
722513,4310
722514,4380
722515,4610
722516,5050
722517,5040
722518,4800
722519,4760
722520,4740
722521,4840
722522,4910
722523,4840
722524,4760
722525,4800
722526,4800
722527,4740
722528,4660
722529,4610
722530,4550
722531,4510
722532,4420
722533,4590
722534,4350
722535,4350
722536,4510
722537,4780
722538,4910
722539,4890
722540,4740
722541,4570
722542,4590
722543,4650
722544,4780
722545,4930
722546,4760
722547,4700
722548,4720
722549,4780
722550,4800
722551,4780
722552,4760
722553,4720
722554,4700
722555,4720
722556,4780
722557,4800
722558,4780
722559,4840
722560,4980
722561,4780
722562,4990
722563,4990
722564,4890
722565,4910
722566,4950
722567,4840
722568,4700
722569,4590
722570,4480
722571,4370
722572,4610
722573,4570
722574,4610
722575,4820
722576,4950
722577,5040
722578,5100
722579,5300
722580,5660
722581,5700
722582,6260
722583,6400
722584,6300
722585,6320
722586,6420
722587,6620
722588,6620
722589,6450
722590,6240
722591,6280
722592,6370
722593,6400
722594,6420
722595,6160
722596,6140
722597,6450
722598,6620
722599,6600
722600,6620
722601,6600
722602,6570
722603,6670
722604,6770
722605,6770
722606,6720
722607,6670
722608,6700
722609,6220
722610,6120
722611,6180
722612,6220
722613,6200
722614,6220
722615,6220
722616,6180
722617,6060
722618,5860
722619,5840
722620,5860
722621,5960
722622,6020
722623,6060
722624,6060
722625,6320
722626,9810
722627,20300
722628,20900
722629,17400
722630,11700
722631,10300
722632,10800
722633,12100
722634,11600
722635,11500
722636,11300
722637,10800
722638,12400
722639,12800
722640,11600
722641,10900
722642,10600
722643,11800
722644,13200
722645,10800
722646,10100
722647,10100
722648,9490
722649,9350
722650,8520
722651,7650
722652,7420
722653,6720
722654,6650
722655,7020
722656,9430
722657,11800
722658,10800
722659,10300
722660,10400
722661,14500
722662,18800
722663,24000
722664,21900
722665,19500
722666,17300
722667,15400
722668,14500
722669,13400
722670,15400
722671,28500
722672,27500
722673,32400
722674,31800
722675,27100
722676,22300
722677,17300
722678,15300
722679,14400
722680,13000
722681,12700
722682,12000
722683,11400
722684,11200
722685,11000
722686,10800
722687,10500
722688,8960
722689,8820
722690,11700
722691,12100
722692,11600
722693,10700
722694,9860
722695,9040
722696,8710
722697,8300
722698,7870
722699,7800
722700,8070
722701,9100
722702,9460
722703,10200
722704,16900
722705,23100
722706,17800
722707,18500
722708,18700
722709,26100
722710,25700
722711,28400
722712,54300
722713,49300
722714,42300
722715,36600
722716,36600
722717,43400
722718,41900
722719,42200
722720,43600
722721,42200
722722,35000
722723,26400
722724,22600
722725,18200
722726,15400
722727,18400
722728,17600
722729,16500
722730,14200
722731,11600
722732,10600
722733,9260
722734,9860
722735,8590
722736,8090
722737,8830
722738,8400
722739,7900
722740,7400
722741,7040
722742,6710
722743,6490
722744,6290
722745,6070
722746,5910
722747,5870
722748,6010
722749,7080
722750,7250
722751,7130
722752,6970
722753,8160
722754,8010
722755,7520
722756,7880
722757,8160
722758,8560
722759,9700
722760,9260
722761,8780
722762,8190
722763,8270
722764,8270
722765,7960
722766,7450
722767,7130
722768,7060
722769,8320
722770,9290
722771,10100
722772,17500
722773,21700
722774,17800
722775,14200
722776,12900
722777,12400
722778,11600
722779,11800
722780,11100
722781,10600
722782,9720
722783,8480
722784,7850
722785,7800
722786,7300
722787,6850
722788,6640
722789,6420
722790,6290
722791,5970
722792,5720
722793,5640
722794,5660
722795,6380
722796,7570
722797,7850
722798,9670
722799,13600
722800,14300
722801,13000
722802,12300
722803,12300
722804,11400
722805,10200
722806,9240
722807,8780
722808,8140
722809,8220
722810,10100
722811,11500
722812,10900
722813,9670
722814,8730
722815,7800
722816,7400
722817,7220
722818,7130
722819,6740
722820,6380
722821,5850
722822,5580
722823,5460
722824,5360
722825,5230
722826,5110
722827,4980
722828,5070
722829,5310
722830,5400
722831,5330
722832,5250
722833,5150
