DAY_NDX,Q_CFS
722335,235
722336,220
722337,205
722338,195
722339,185
722340,180
722341,175
722342,170
722343,170
722344,815
722345,862
722346,705
722347,580
722348,580
722349,498
722350,426
722351,376
722352,337
722353,317
722354,365
722355,334
722356,305
722357,284
722358,275
722359,260
722360,236
722361,242
722362,230
722363,212
722364,197
722365,182
722366,182
722367,165
722368,180
722369,402
722370,845
722371,1310
722372,5460
722373,2050
722374,1540
722375,2270
722376,3050
722377,2080
722378,2090
722379,1680
722380,1210
722381,1050
722382,1190
722383,1420
722384,1220
722385,1030
722386,880
722387,775
722388,825
722389,994
722390,1130
722391,1480
722392,1680
722393,1480
722394,1110
722395,874
722396,1490
722397,2180
722398,2920
722399,2070
722400,1560
722401,1140
722402,880
722403,730
722404,635
722405,555
722406,498
722407,462
722408,542
722409,555
722410,482
722411,434
722412,390
722413,355
722414,327
722415,305
722416,284
722417,266
722418,254
722419,245
722420,266
722421,344
722422,390
722423,369
722424,355
722425,365
722426,430
722427,434
722428,394
722429,390
722430,530
722431,640
722432,590
722433,840
722434,892
722435,1050
722436,1030
722437,1330
722438,982
722439,835
722440,835
722441,1090
722442,988
722443,815
722444,695
722445,620
722446,570
722447,530
722448,482
722449,450
722450,410
722451,398
722452,369
722453,337
722454,314
722455,296
722456,281
722457,260
722458,320
722459,940
722460,1470
722461,1310
722462,1160
722463,952
722464,770
722465,635
722466,538
722467,474
722468,418
722469,372
722470,337
722471,305
722472,284
722473,269
722474,242
722475,218
722476,200
722477,192
722478,177
722479,165
722480,152
722481,150
722482,155
722483,144
722484,130
722485,123
722486,116
722487,107
722488,99
722489,94
722490,92
722491,92
722492,88
722493,81
722494,77
722495,77
722496,71
722497,65
722498,65
722499,63
722500,63
722501,68
722502,108
722503,116
722504,94
722505,81
722506,71
722507,67
722508,60
722509,58
722510,50
722511,47
722512,43
722513,43
722514,41
722515,45
722516,81
722517,77
722518,52
722519,47
722520,45
722521,42
722522,42
722523,42
722524,38
722525,39
722526,37
722527,37
722528,36
722529,33
722530,33
722531,27
722532,23
722533,21
722534,21
722535,20
722536,19
722537,21
722538,21
722539,17
722540,17
722541,17
722542,17
722543,22
722544,25
722545,20
722546,17
722547,14
722548,15
722549,15
722550,14
722551,17
722552,16
722553,14
722554,13
722555,13
722556,13
722557,15
722558,16
722559,15
722560,17
722561,18
722562,23
722563,21
722564,19
722565,36
722566,36
722567,29
722568,25
722569,22
722570,21
722571,21
722572,21
722573,19
722574,17
722575,19
722576,27
722577,37
722578,32
722579,70
722580,170
722581,83
722582,54
722583,47
722584,40
722585,48
722586,47
722587,39
722588,35
722589,32
722590,29
722591,27
722592,25
722593,25
722594,25
722595,24
722596,23
722597,23
722598,23
722599,22
722600,22
722601,22
722602,21
722603,21
722604,21
722605,23
722606,23
722607,21
722608,21
722609,20
722610,19
722611,18
722612,19
722613,19
722614,19
722615,20
722616,20
722617,19
722618,17
722619,17
722620,17
722621,31
722622,51
722623,34
722624,27
722625,80
722626,546
722627,780
722628,514
722629,311
722630,314
722631,245
722632,418
722633,542
722634,550
722635,486
722636,376
722637,362
722638,522
722639,383
722640,311
722641,266
722642,430
722643,755
722644,522
722645,390
722646,317
722647,269
722648,233
722649,203
722650,182
722651,165
722652,152
722653,140
722654,197
722655,293
722656,590
722657,490
722658,386
722659,327
722660,590
722661,964
722662,1200
722663,1090
722664,850
722665,650
722666,526
722667,454
722668,446
722669,414
722670,2060
722671,1720
722672,2320
722673,1650
722674,1090
722675,820
722676,655
722677,600
722678,730
722679,560
722680,510
722681,458
722682,418
722683,410
722684,372
722685,362
722686,390
722687,430
722688,490
722689,946
722690,892
722691,815
722692,825
722693,665
722694,550
722695,486
722696,430
722697,390
722698,372
722699,406
722700,585
722701,555
722702,720
722703,650
722704,1820
722705,1230
722706,880
722707,1010
722708,1520
722709,1230
722710,1020
722711,3900
722712,4320
722713,4090
722714,2470
722715,1770
722716,1470
722717,1110
722718,880
722719,735
722720,620
722721,538
722722,482
722723,438
722724,398
722725,362
722726,314
722727,284
722728,263
722729,260
722730,254
722731,362
722732,555
722733,845
722734,605
722735,506
722736,795
722737,775
722738,625
722739,526
722740,458
722741,402
722742,362
722743,330
722744,308
722745,287
722746,269
722747,272
722748,299
722749,474
722750,550
722751,470
722752,450
722753,685
722754,570
722755,522
722756,600
722757,550
722758,670
722759,538
722760,470
722761,438
722762,670
722763,660
722764,615
722765,530
722766,490
722767,438
722768,414
722769,600
722770,570
722771,805
722772,1730
722773,1200
722774,910
722775,886
722776,1020
722777,840
722778,790
722779,695
722780,605
722781,555
722782,502
722783,470
722784,494
722785,458
722786,406
722787,402
722788,406
722789,383
722790,355
722791,330
722792,311
722793,314
722794,470
722795,775
722796,745
722797,775
722798,1340
722799,1230
722800,964
722801,830
722802,810
722803,850
722804,775
722805,635
722806,575
722807,506
722808,494
722809,580
722810,755
722811,605
722812,514
722813,494
722814,442
722815,394
722816,362
722817,334
722818,308
722819,278
722820,257
722821,236
722822,221
722823,203
722824,190
722825,182
722826,170
722827,162
722828,195
722829,203
722830,203
722831,182
722832,167
722833,162
722834,157
722835,150
722836,138
722837,130
722838,125
722839,119
722840,121
722841,170
722842,172
722843,162
722844,242
722845,414
722846,376
722847,305
722848,254
722849,224
722850,197
722851,224
722852,251
722853,390
722854,414
722855,337
722856,299
722857,293
722858,266
722859,236
722860,212
722861,192
722862,180
722863,251
722864,260
722865,230
722866,209
722867,203
722868,177
722869,162
722870,152
722871,146
722872,138
722873,132
722874,134
722875,142
