DAY_NDX,Q_CFS
727616,630
727617,583
727618,630
727619,606
727620,540
727621,495
727622,465
727623,451
727624,413
727625,402
727626,378
727627,349
727628,354
727629,341
727630,322
727631,295
727632,271
727633,227
727634,227
727635,207
727636,187
727637,187
727638,187
727639,187
727640,207
727641,207
727642,207
727643,227
727644,227
727645,249
727646,207
727647,251
727648,300
727649,378
727650,337
727651,318
727652,491
727653,467
727654,491
727655,491
727656,227
727657,207
727658,187
727659,146
727660,125
727661,108
727662,116
727663,109
727664,112
727665,120
727666,115
727667,104
727668,94
727669,85
727670,92
727671,104
727672,130
727673,142
727674,137
727675,129
727676,124
727677,120
727678,123
727679,120
727680,109
727681,106
727682,101
727683,95
727684,91
727685,88
727686,88
727687,86
727688,75
727689,66
727690,63
727691,58
727692,64
727693,67
727694,72
727695,68
727696,60
727697,56
727698,54
727699,61
727700,67
727701,66
727702,64
727703,59
727704,58
727705,62
727706,59
727707,54
727708,63
727709,81
727710,112
727711,124
727712,129
727713,115
727714,97
727715,91
727716,77
727717,65
727718,54
727719,55
727720,54
727721,55
727722,56
727723,56
727724,56
727725,60
727726,60
727727,58
727728,60
727729,61
727730,60
727731,73
727732,100
727733,139
727734,154
727735,134
727736,119
727737,105
727738,88
727739,82
727740,86
727741,78
727742,83
727743,87
727744,79
727745,80
727746,77
727747,76
727748,80
727749,75
727750,80
727751,90
727752,85
727753,90
727754,105
727755,80
727756,80
727757,80
727758,83
727759,85
727760,80
727761,80
727762,90
727763,100
727764,80
727765,85
727766,95
727767,111
727768,117
727769,111
727770,100
727771,110
727772,140
727773,120
727774,115
727775,105
727776,118
727777,124
727778,160
727779,290
727780,1040
727781,1160
727782,743
727783,715
727784,640
727785,532
727786,848
727787,2090
727788,2400
727789,2830
727790,3140
727791,2830
727792,2370
727793,1930
727794,1530
727795,1220
727796,1010
727797,880
727798,777
727799,697
727800,634
727801,580
727802,534
727803,501
727804,476
727805,457
727806,436
727807,415
727808,404
727809,420
727810,690
727811,1660
727812,2760
727813,4300
727814,4850
727815,4970
727816,4660
727817,4030
727818,3480
727819,3190
727820,2920
727821,2680
727822,2430
727823,2130
727824,1800
727825,1530
727826,1330
727827,1180
727828,1070
727829,980
727830,907
727831,854
727832,975
727833,1250
727834,1280
727835,1180
727836,1060
727837,958
727838,879
727839,818
727840,752
727841,703
727842,665
727843,629
727844,601
727845,567
727846,539
727847,518
727848,500
727849,478
727850,478
727851,500
727852,478
727853,462
727854,553
727855,712
727856,693
727857,705
727858,1090
727859,1450
727860,1520
727861,1470
727862,1570
727863,1660
727864,2930
727865,5560
727866,6110
727867,5860
727868,5530
727869,4920
727870,4210
727871,3840
727872,3640
727873,3300
727874,2860
727875,2390
727876,1920
727877,1610
727878,1440
727879,1350
727880,1210
727881,1070
727882,987
727883,922
727884,877
727885,899
727886,927
727887,1140
727888,1230
727889,1280
727890,1570
727891,1550
727892,1440
727893,1310
727894,1170
727895,1060
727896,991
727897,947
727898,910
727899,1010
727900,1270
727901,1240
727902,1100
727903,1000
727904,932
727905,918
727906,1180
727907,1440
727908,2240
727909,2670
727910,2710
727911,2410
727912,2110
727913,1820
727914,1550
727915,1350
727916,1200
727917,1080
727918,973
727919,901
727920,831
727921,774
727922,730
727923,689
727924,709
727925,670
727926,620
727927,572
727928,549
727929,523
727930,530
727931,500
727932,484
727933,481
727934,550
727935,540
727936,500
727937,430
727938,400
727939,380
727940,370
727941,350
727942,330
727943,320
727944,310
727945,320
727946,363
727947,380
727948,390
727949,370
727950,390
727951,360
727952,340
727953,320
727954,290
727955,260
727956,250
727957,230
727958,240
727959,330
727960,325
727961,300
727962,320
727963,310
727964,290
727965,280
727966,305
727967,360
727968,562
727969,500
727970,430
727971,400
727972,360
727973,345
727974,380
727975,499
727976,684
727977,618
727978,536
727979,500
727980,480
727981,400
727982,350
727983,300
727984,310
727985,260
727986,255
727987,255
727988,225
727989,200
727990,180
727991,155
727992,140
727993,145
727994,155
727995,140
727996,130
727997,110
727998,90
727999,90
728000,75
728001,75
728002,65
728003,45
728004,50
728005,36
728006,33
728007,33
728008,32
728009,32
728010,26
728011,20
