DAY_NDX,Q_CFS
722335,359
722336,356
722337,347
722338,339
722339,325
722340,317
722341,312
722342,309
722343,309
722344,1090
722345,2010
722346,1490
722347,1110
722348,926
722349,800
722350,701
722351,632
722352,577
722353,548
722354,540
722355,515
722356,486
722357,465
722358,452
722359,432
722360,406
722361,402
722362,387
722363,365
722364,359
722365,350
722366,345
722367,331
722368,333
722369,345
722370,402
722371,526
722372,1580
722373,1370
722374,1180
722375,1310
722376,1790
722377,1530
722378,1700
722379,1470
722380,1170
722381,986
722382,874
722383,850
722384,800
722385,735
722386,684
722387,648
722388,616
722389,608
722390,628
722391,656
722392,668
722393,664
722394,612
722395,566
722396,869
722397,1390
722398,2210
722399,2220
722400,1910
722401,1550
722402,1270
722403,1120
722404,1080
722405,1060
722406,1010
722407,1020
722408,1120
722409,1070
722410,935
722411,846
722412,770
722413,710
722414,668
722415,628
722416,600
722417,593
722418,585
722419,589
722420,620
722421,774
722422,818
722423,761
722424,705
722425,664
722426,664
722427,664
722428,648
722429,684
722430,855
722431,930
722432,897
722433,940
722434,902
722435,992
722436,1040
722437,1350
722438,1170
722439,1080
722440,1170
722441,1250
722442,1120
722443,976
722444,883
722445,846
722446,874
722447,921
722448,907
722449,874
722450,892
722451,1010
722452,1100
722453,1120
722454,1140
722455,1130
722456,1060
722457,1050
722458,1120
722459,1780
722460,1850
722461,1590
722462,1380
722463,1260
722464,1140
722465,1040
722466,992
722467,981
722468,1030
722469,1100
722470,1120
722471,1050
722472,986
722473,950
722474,930
722475,921
722476,921
722477,888
722478,818
722479,765
722480,735
722481,680
722482,632
722483,581
722484,536
722485,507
722486,490
722487,479
722488,476
722489,465
722490,452
722491,432
722492,412
722493,390
722494,374
722495,359
722496,347
722497,339
722498,331
722499,322
722500,317
722501,328
722502,350
722503,359
722504,342
722505,339
722506,325
722507,317
722508,309
722509,301
722510,290
722511,285
722512,278
722513,273
722514,268
722515,270
722516,278
722517,270
722518,263
722519,260
722520,258
722521,255
722522,253
722523,250
722524,250
722525,258
722526,250
722527,246
722528,243
722529,241
722530,239
722531,236
722532,234
722533,232
722534,232
722535,229
722536,229
722537,227
722538,227
722539,225
722540,225
722541,222
722542,222
722543,222
722544,222
722545,220
722546,220
722547,217
722548,217
722549,217
722550,217
722551,215
722552,215
722553,212
722554,212
722555,212
722556,212
722557,210
722558,210
722559,212
722560,217
722561,220
722562,220
722563,212
722564,212
722565,215
722566,225
722567,222
722568,222
722569,215
722570,212
722571,210
722572,210
722573,207
722574,215
722575,217
722576,246
722577,234
722578,225
722579,246
722580,250
722581,232
722582,220
722583,215
722584,212
722585,217
722586,217
722587,212
722588,207
722589,205
722590,205
722591,203
722592,200
722593,200
722594,200
722595,198
722596,198
722597,198
722598,198
722599,196
722600,196
722601,196
722602,196
722603,196
722604,193
722605,193
722606,193
722607,191
722608,191
722609,191
722610,189
722611,189
722612,189
722613,189
722614,189
722615,189
722616,189
722617,187
722618,187
722619,187
722620,187
722621,198
722622,205
722623,196
722624,193
722625,270
722626,555
722627,458
722628,368
722629,309
722630,356
722631,342
722632,574
722633,432
722634,383
722635,353
722636,333
722637,368
722638,624
722639,476
722640,399
722641,356
722642,422
722643,518
722644,442
722645,383
722646,347
722647,322
722648,304
722649,288
722650,278
722651,268
722652,260
722653,253
722654,275
722655,314
722656,377
722657,339
722658,317
722659,306
722660,383
