DAY_NDX,Q_CFS
722335,649
722336,1380
722337,1520
722338,1580
722339,1570
722340,1550
722341,1550
722342,1510
722343,1100
722344,894
722345,894
722346,1030
722347,1150
722348,1120
722349,1400
722350,1510
722351,1450
722352,1450
722353,1140
722354,638
722355,638
722356,1220
722357,1360
722358,759
722359,1100
722360,926
722361,869
722362,857
722363,589
722364,274
722365,278
722366,281
722367,258
722368,258
722369,258
722370,397
722371,278
722372,312
722373,305
722374,291
722375,298
722376,298
722377,298
722378,309
722379,312
722380,309
722381,261
722382,258
722383,261
722384,265
722385,278
722386,295
722387,291
722388,298
722389,298
722390,295
722391,291
722392,288
722393,291
722394,558
722395,772
722396,808
722397,808
722398,1220
722399,1580
722400,1580
722401,1450
722402,1590
722403,1580
722404,1590
722405,1580
722406,1570
722407,1570
722408,1570
722409,1580
722410,1570
722411,1570
722412,1130
722413,1530
722414,1530
722415,1240
722416,926
722417,802
722418,790
722419,753
722420,753
722421,820
722422,784
722423,778
722424,784
722425,784
722426,784
722427,808
722428,500
722429,320
722430,274
722431,274
722432,271
722433,558
722434,790
722435,1090
722436,1410
722437,1420
722438,1410
722439,1410
722440,1410
722441,1410
722442,1410
722443,1400
722444,1400
722445,1380
722446,1380
722447,1380
722448,1360
722449,1380
722450,1370
722451,1370
722452,1390
722453,1380
722454,1380
722455,1390
722456,1390
722457,1380
722458,1380
722459,1380
722460,1380
722461,1920
722462,2760
722463,2570
722464,1900
722465,1630
722466,1470
722467,1470
722468,1470
722469,1670
722470,1840
722471,1900
722472,2000
722473,1660
722474,1470
722475,1470
722476,1470
722477,1480
722478,1470
722479,1420
722480,1210
722481,1160
722482,1100
722483,993
722484,863
722485,735
722486,706
722487,741
722488,778
722489,759
722490,765
722491,772
722492,772
722493,778
722494,784
722495,759
722496,712
722497,683
722498,643
722499,611
722500,543
722501,528
722502,665
722503,677
722504,654
722505,569
722506,548
722507,514
722508,467
722509,427
722510,427
722511,427
722512,436
722513,440
722514,595
722515,790
722516,790
722517,778
722518,772
722519,753
722520,901
722521,1050
722522,1160
722523,1150
722524,1150
722525,1150
722526,1140
722527,1130
722528,1140
722529,1130
722530,1150
722531,1320
722532,1480
722533,1290
722534,1100
722535,1100
722536,1090
722537,1100
722538,1100
722539,1210
722540,1370
722541,1360
722542,1420
722543,1450
722544,1460
722545,1460
722546,1470
722547,1470
722548,1280
722549,694
722550,500
722551,495
722552,281
722553,104
722554,228
722555,509
722556,505
722557,505
722558,507
722559,513
722560,513
722561,517
722562,524
722563,500
722564,499
722565,499
722566,500
722567,495
722568,500
722569,500
722570,504
722571,504
722572,490
722573,490
722574,485
722575,514
722576,509
722577,500
722578,500
722579,500
722580,495
722581,790
722582,1010
722583,999
722584,999
722585,999
722586,979
722587,999
722588,999
722589,946
722590,1320
722591,1430
722592,1400
722593,1410
722594,1420
722595,1430
722596,1440
722597,1300
722598,1440
722599,1440
722600,1460
722601,1460
722602,1450
722603,1450
722604,1460
722605,1450
722606,1490
722607,1500
722608,1510
722609,1010
722610,1010
722611,1010
722612,1010
722613,1010
722614,1020
722615,1020
722616,1020
722617,1020
722618,1030
722619,1030
722620,1030
722621,1030
722622,1030
722623,1030
722624,1030
722625,1030
722626,1470
722627,1800
722628,1800
722629,1620
722630,1590
722631,1530
722632,1540
722633,1580
722634,1610
722635,1580
722636,1580
722637,820
722638,1060
722639,1210
722640,1190
722641,1190
722642,1190
722643,1430
722644,1430
722645,1200
722646,1200
722647,1200
722648,1190
722649,1190
722650,1190
722651,1190
722652,1160
722653,1170
722654,1200
722655,1190
722656,1190
722657,1190
722658,1200
722659,1190
722660,1190
722661,1190
722662,1400
722663,1560
722664,1720
722665,1820
722666,1830
722667,1820
722668,1810
722669,1820
722670,1820
722671,1830
722672,1820
722673,1720
722674,1690
722675,1720
722676,1660
722677,1610
722678,1590
722679,1730
722680,1680
722681,1720
722682,1730
722683,1670
722684,1670
722685,1660
722686,1650
722687,1550
722688,1080
722689,926
722690,1150
722691,979
722692,1120
722693,1070
722694,772
722695,832
722696,741
722697,643
722698,643
722699,688
722700,926
722701,1020
722702,1050
722703,1070
722704,1580
722705,1480
722706,1510
722707,1680
722708,1680
722709,1670
722710,1670
722711,1660
722712,1490
722713,1660
722714,2410
722715,2930
722716,2890
722717,2760
722718,2850
722719,2860
722720,2870
722721,2870
722722,2420
722723,1660
722724,1710
722725,1700
722726,1690
722727,1690
722728,1690
722729,1680
722730,1660
722731,1660
722732,1660
722733,1660
722734,1660
722735,1660
722736,1690
722737,1640
722738,959
722739,305
722740,291
722741,302
722742,305
722743,298
722744,295
722745,295
722746,291
722747,302
722748,302
722749,302
722750,298
722751,302
722752,298
722753,302
722754,298
722755,298
722756,305
722757,295
722758,295
722759,302
722760,302
722761,302
722762,271
722763,298
722764,298
722765,302
722766,302
722767,302
722768,302
722769,305
722770,305
722771,312
722772,312
722773,302
722774,298
722775,298
722776,298
722777,302
722778,305
722779,302
722780,298
722781,298
722782,295
722783,295
722784,298
722785,298
722786,295
722787,291
722788,291
722789,291
722790,184
722791,90
722792,149
722793,106
722794,177
722795,295
722796,291
722797,285
722798,288
722799,288
722800,295
722801,288
722802,291
722803,221
722804,90
722805,77
722806,82
722807,82
722808,83
722809,86
722810,327
722811,723
722812,759
722813,953
722814,1470
722815,1480
722816,1470
722817,1470
722818,1470
722819,1440
722820,1250
722821,649
722822,302
722823,302
722824,302
722825,302
722826,312
722827,309
722828,312
722829,309
722830,309
722831,605
722832,901
722833,993
722834,986
722835,986
722836,986
722837,901
722838,759
722839,729
722840,677
722841,759
722842,875
722843,894
722844,888
722845,882
722846,933
722847,913
722848,826
722849,814
722850,759
722851,765
722852,907
722853,979
722854,946
722855,920
722856,1010
722857,1070
722858,946
722859,920
722860,844
722861,759
722862,796
722863,875
722864,863
722865,796
722866,765
722867,649
722868,694
722869,649
722870,589
722871,611
722872,632
722873,638
722874,688
722875,694
722876,741
722877,753
722878,729
722879,688
722880,589
722881,472
722882,495
722883,519
722884,543
722885,519
722886,514
722887,481
722888,449
722889,431
722890,431
722891,431
722892,431
722893,414
722894,385
722895,377
722896,373
722897,381
722898,381
722899,365
722900,353
722901,353
722902,342
722903,312
722904,315
722905,316
722906,271
722907,298
722908,327
722909,323
722910,334
722911,543
722912,882
722913,1190
722914,1320
722915,1310
722916,1340
722917,1380
722918,1390
722919,1390
722920,1390
722921,1380
722922,1380
722923,1380
722924,1390
722925,1390
722926,1390
722927,1400
722928,1390
722929,1120
722930,1100
722931,1130
722932,1170
722933,1450
722934,1450
722935,1440
722936,1440
722937,1440
722938,1440
722939,1430
722940,1310
722941,1110
722942,1100
722943,1110
722944,1100
722945,946
722946,999
722947,1030
722948,1180
722949,1160
722950,1170
722951,1160
722952,1150
722953,1150
722954,1150
722955,1160
722956,1160
722957,1170
722958,1160
722959,1150
722960,1150
722961,1150
722962,1150
722963,1150
722964,1150
722965,1120
722966,1150
722967,1150
722968,1110
722969,1040
722970,869
722971,1120
722972,1130
722973,1130
722974,1120
722975,1120
722976,1120
722977,1120
722978,1110
722979,1110
722980,1130
722981,1130
722982,1120
722983,1120
722984,1130
722985,1130
722986,1130
722987,1130
722988,1130
722989,1120
722990,1130
722991,1120
722992,1120
722993,1110
722994,1100
722995,1090
722996,1090
722997,1090
722998,1090
722999,1080
723000,1090
723001,1110
723002,1100
723003,1100
723004,1100
723005,1100
723006,1100
723007,1090
723008,1090
723009,1390
723010,1750
723011,1750
723012,1760
723013,1760
723014,1760
723015,1750
723016,1750
723017,1760
723018,1750
723019,1750
723020,1740
723021,1750
723022,1750
723023,1250
723024,1320
723025,1320
723026,953
723027,939
723028,926
723029,946
723030,953
723031,953
723032,953
723033,959
723034,946
723035,1280
723036,1740
723037,1740
723038,1540
723039,1570
723040,1480
723041,1420
723042,1530
723043,1580
723044,1550
723045,1560
723046,1520
723047,1480
723048,1460
723049,2380
723050,2430
723051,2420
723052,2010
723053,1560
723054,1540
723055,1840
723056,2340
723057,2650
723058,2330
723059,1990
723060,2420
723061,2820
723062,3450
723063,3480
723064,3360
723065,3380
723066,3300
723067,3360
723068,3300
723069,2610
723070,1580
723071,1570
723072,1760
723073,1360
723074,838
723075,850
723076,778
723077,765
723078,741
723079,706
723080,683
723081,632
723082,611
723083,589
723084,320
723085,373
723086,338
723087,327
723088,327
723089,327
723090,327
723091,323
723092,327
723093,327
723094,323
723095,327
723096,327
723097,295
723098,309
723099,327
723100,320
723101,323
723102,312
723103,316
723104,316
723105,312
723106,312
723107,309
723108,305
723109,309
723110,302
723111,316
723112,312
723113,291
723114,327
723115,320
723116,320
723117,320
723118,323
723119,320
723120,312
723121,327
723122,320
723123,320
723124,320
723125,320
723126,323
723127,316
723128,316
723129,316
723130,316
723131,316
723132,309
723133,305
723134,302
723135,295
723136,295
723137,295
723138,291
723139,295
723140,295
723141,309
723142,302
723143,298
723144,305
723145,309
723146,309
723147,305
723148,309
723149,298
723150,302
723151,288
723152,302
723153,312
723154,312
723155,312
723156,312
723157,309
723158,309
723159,309
723160,309
723161,258
723162,252
723163,271
723164,320
723165,316
723166,312
723167,312
723168,373
723169,373
723170,365
723171,361
723172,316
723173,316
723174,323
723175,385
723176,369
723177,365
723178,353
723179,316
723180,316
723181,377
723182,414
723183,414
723184,423
723185,423
723186,414
723187,414
723188,458
723189,458
723190,467
723191,449
723192,462
723193,418
