DAY_NDX,Q_CFS
722335,240
722336,220
722337,211
722338,205
722339,191
722340,175
722341,167
722342,167
722343,163
722344,1420
722345,5460
722346,3040
722347,1590
722348,1140
722349,885
722350,672
722351,551
722352,466
722353,409
722354,396
722355,371
722356,340
722357,308
722358,298
722359,274
722360,248
722361,245
722362,230
722363,209
722364,205
722365,194
722366,180
722367,170
722368,189
722369,336
722370,816
722371,2250
722372,7490
722373,4940
722374,2390
722375,1970
722376,2400
722377,1800
722378,2640
722379,2030
722380,1340
722381,1040
722382,965
722383,1190
722384,1290
722385,1080
722386,1000
722387,996
722388,891
722389,868
722390,928
722391,1030
722392,1060
722393,1440
722394,1170
722395,874
722396,1830
722397,2260
722398,3010
722399,2550
722400,1970
722401,1380
722402,1030
722403,868
722404,797
722405,701
722406,601
722407,570
722408,804
722409,897
722410,760
722411,666
722412,591
722413,521
722414,458
722415,409
722416,368
722417,336
722418,312
722419,319
722420,358
722421,639
722422,897
722423,891
722424,879
722425,862
722426,1030
722427,1400
722428,1100
722429,1040
722430,1310
722431,1620
722432,1190
722433,1480
722434,1900
722435,3290
722436,2560
722437,2800
722438,1890
722439,1530
722440,1730
722441,2370
722442,1920
722443,1410
722444,1120
722445,977
722446,1050
722447,1130
722448,965
722449,810
722450,748
722451,791
722452,816
722453,706
722454,633
722455,570
722456,503
722457,470
722458,474
722459,1780
722460,2200
722461,1690
722462,1560
722463,1250
722464,1050
722465,839
722466,689
722467,591
722468,534
722469,491
722470,436
722471,386
722472,346
722473,319
722474,298
722475,282
722476,269
722477,253
722478,228
722479,211
722480,202
722481,187
722482,185
722483,169
722484,151
722485,144
722486,138
722487,133
722488,130
722489,119
722490,116
722491,111
722492,105
722493,99
722494,94
722495,90
722496,86
722497,84
722498,79
722499,76
722500,74
722501,90
722502,173
722503,282
722504,187
722505,137
722506,113
722507,100
722508,90
722509,83
722510,78
722511,72
722512,67
722513,64
722514,64
722515,64
722516,66
722517,71
722518,62
722519,59
722520,58
722521,54
722522,54
