DAY_NDX,Q_CFS
722335,2390
722336,3190
722337,3130
722338,2830
722339,2630
722340,2290
722341,2210
722342,2360
722343,2460
722344,3140
722345,5450
722346,7530
722347,7290
722348,6400
722349,6220
722350,5760
722351,5320
722352,5250
722353,5130
722354,3140
722355,2810
722356,3910
722357,4200
722358,3090
722359,3590
722360,3730
722361,1970
722362,1650
722363,2600
722364,2290
722365,1710
722366,1630
722367,1490
722368,1490
722369,1740
722370,2250
722371,3430
722372,6880
722373,4940
722374,5040
722375,5360
722376,4520
722377,5960
722378,4790
722379,5130
722380,3380
722381,2360
722382,2410
722383,2520
722384,3290
722385,3480
722386,3260
722387,3400
722388,3330
722389,2960
722390,2690
722391,3500
722392,3540
722393,3550
722394,3610
722395,3360
722396,3090
722397,3590
722398,5960
722399,7850
722400,7850
722401,7080
722402,6380
722403,6040
722404,5980
722405,5340
722406,4700
722407,4500
722408,4440
722409,4600
722410,4730
722411,4600
722412,4460
722413,4420
722414,4360
722415,3260
722416,1900
722417,1610
722418,1600
722419,1650
722420,1720
722421,2070
722422,2020
722423,1980
722424,1930
722425,1900
722426,2210
722427,3140
722428,3400
722429,3130
722430,3030
722431,3110
722432,3040
722433,3240
722434,4660
722435,6200
722436,8350
722437,8400
722438,6700
722439,5600
722440,6650
722441,8460
722442,8770
722443,8570
722444,7880
722445,6470
722446,6310
722447,6000
722448,5470
722449,3990
722450,3540
722451,3450
722452,2830
722453,2560
722454,2510
722455,3550
722456,3680
722457,3590
722458,3190
722459,4830
722460,7850
722461,9920
722462,11200
722463,10500
722464,7800
722465,5710
722466,3230
722467,2560
722468,2810
722469,4560
722470,5430
722471,6150
722472,6020
722473,5340
722474,5450
722475,4810
722476,4220
722477,3450
722478,3360
722479,3280
722480,3470
722481,3590
722482,3680
722483,3130
722484,2710
722485,2050
722486,1760
722487,1790
722488,2030
722489,2040
722490,2120
722491,2240
722492,2480
722493,2270
722494,1910
722495,1850
722496,1890
722497,2290
722498,2230
722499,2070
722500,1970
722501,1720
722502,1740
722503,1730
722504,2100
722505,1860
722506,1730
722507,1720
722508,1690
722509,1730
722510,1830
722511,1710
722512,1600
722513,1560
722514,1550
722515,2020
722516,2200
722517,2150
722518,2120
722519,2130
722520,2140
722521,2350
722522,2230
722523,2190
722524,2180
722525,2180
722526,2180
722527,2150
722528,2150
722529,2150
722530,2140
722531,2090
722532,2130
722533,2280
722534,1810
722535,1720
722536,1930
722537,2030
722538,2030
722539,2030
722540,2030
722541,2010
722542,2010
722543,2010
722544,1990
722545,1990
722546,1990
722547,1990
722548,2050
722549,2080
722550,2090
722551,2090
722552,2080
722553,2050
722554,2070
722555,2160
722556,2180
722557,2180
722558,2160
722559,2180
722560,2200
722561,2290
722562,2480
722563,2490
