DAY_NDX,Q_CFS
733923,15.5
733924,15.6
733925,15.7
733926,15.6
733927,15.6
733928,15.4
733929,15.5
733930,15.6
733931,17.5
733932,17.8
733933,16.7
733934,16.1
733935,66.9
733936,16.9
733937,15.4
733938,15.3
733939,15.1
733940,54.3
733941,15.8
733942,116
733943,16.4
733944,15.3
733945,15.6
733946,25.8
733947,22
733948,22.9
733949,18.1
733950,17.2
733951,17.4
733952,16.6
733953,18.2
733954,17.2
733955,19.7
733956,17.6
733957,16.9
733958,16.6
733959,16.6
733960,18.6
733961,18.7
733962,19.7
733963,22.6
733964,19.3
733965,18.4
733966,18
733967,32.6
733968,30.8
733969,29.3
733970,25.3
733971,43.1
733972,32.7
733973,28.4
733974,25.4
733975,24.7
733976,22.3
733977,20.4
733978,20.1
733979,21.4
733980,23.8
733981,23.3
733982,22.6
733983,37.7
733984,51.3
733985,43.5
733986,37.6
733987,33
733988,29.6
733989,27.5
733990,25.9
733991,33
733992,79.9
733993,177
733994,146
733995,409
733996,643
733997,653
733998,366
733999,193
734000,97.1
734001,54.3
734002,44.6
734003,41.5
734004,38.2
734005,35.6
734006,33.4
734007,32.4
734008,32.5
734009,32.3
734010,34.5
734011,54.5
734012,55.6
734013,47.1
734014,41.4
734015,38.1
734016,35.3
734017,32.9
734018,31.2
734019,30.2
734020,29.6
734021,29.3
734022,29.4
734023,33.5
734024,30.4
734025,26.1
734026,37.5
734027,48.6
734028,52.5
734029,58.2
734030,2000
734031,1800
734032,1070
734033,729
734034,519
734035,480
734036,419
734037,299
734038,223
734039,184
734040,183
734041,160
734042,147
734043,143
734044,149
734045,132
734046,108
734047,94.8
734048,94.6
734049,95.3
734050,124
734051,155
734052,127
734053,104
734054,93.8
734055,96.9
734056,92.3
734057,86.4
734058,103
734059,100
734060,162
734061,128
734062,101
734063,95.3
734064,90.4
734065,84.8
734066,82.8
734067,82.2
734068,80.9
734069,80.9
734070,80
734071,80
734072,80
734073,70
734074,60
734075,60
734076,60
734077,60
734078,60
734079,55
734080,50
734081,50
734082,53.1
734083,131
734084,106
734085,73.8
734086,70.8
734087,83.9
734088,97.1
734089,144
734090,106
734091,88.3
734092,82
734093,67.2
734094,61.2
734095,56.5
734096,53.8
734097,54.7
734098,51.2
734099,50.8
734100,51.5
734101,52.3
734102,68.4
734103,194
734104,255
734105,273
734106,279
734107,177
734108,170
734109,420
734110,295
734111,214
734112,205
734113,163
734114,126
734115,125
734116,112
734117,99
734118,93.6
734119,140
734120,235
734121,247
734122,191
734123,147
734124,121
734125,110
734126,108
734127,84.1
734128,74.6
734129,120
734130,120
734131,110
734132,100
734133,92.9
734134,76.5
734135,59.4
734136,56.9
734137,50.5
734138,46.5
734139,47.6
734140,49.8
734141,79.1
734142,98.9
734143,92.8
734144,80.4
734145,102
734146,120
734147,105
734148,114
734149,162
734150,170
734151,146
734152,141
734153,122
734154,123
734155,141
734156,132
734157,125
734158,116
734159,121
734160,114
734161,126
734162,141
734163,114
734164,79.7
734165,96.6
734166,119
734167,136
734168,120
734169,115
734170,130
734171,250
734172,150
734173,121
734174,89
734175,64
734176,57.4
734177,45.4
734178,33.1
734179,32.4
734180,32.2
734181,31.8
734182,31.2
734183,31.9
734184,32.1
734185,31.6
734186,31.3
734187,31.8
734188,31.1
734189,30.4
734190,29.7
734191,29.2
734192,28.8
734193,29.2
734194,28.6
734195,28.8
734196,29.2
734197,28.5
734198,28.1
734199,27
734200,26.3
734201,26.2
734202,25.7
734203,24.7
734204,24.8
734205,24.2
734206,24.1
734207,24.4
734208,24.3
734209,23.2
734210,22.9
734211,23.7
734212,25.2
734213,23.7
734214,23.1
734215,23.2
734216,23.1
734217,22.7
734218,22.2
734219,21.8
734220,21.3
734221,21.1
734222,21
734223,20.6
734224,20.5
734225,20.3
734226,20.1
734227,20.4
734228,20.3
734229,20.1
734230,19.6
734231,19.3
734232,19.2
734233,19.2
734234,19.3
734235,18.5
734236,17.4
734237,17.1
734238,17.2
734239,17
734240,16.9
734241,16.8
734242,16.7
734243,16.5
734244,16.4
734245,16.4
734246,16.2
734247,16.1
734248,16
734249,16
734250,16
734251,15.8
734252,16.4
734253,15.8
734254,15.7
734255,15.6
734256,15.6
734257,15.7
734258,15.6
734259,15.5
734260,15.3
734261,15.2
734262,15.2
734263,15.1
734264,15
734265,14.8
734266,14.9
734267,15
734268,14.8
734269,14.8
734270,14.8
734271,14.8
734272,14.8
734273,14.9
734274,14.8
734275,14.8
734276,14.8
734277,14.5
734278,14.4
734279,14.3
734280,14.2
734281,14.1
734282,14.3
734283,14.5
734284,14.6
734285,14.4
734286,14.1
734287,14
734288,14.2
734289,14.7
734290,14.9
734291,15
734292,15.2
734293,15.6
734294,15.2
734295,15.3
734296,14.7
734297,17.1
734298,22.8
734299,16.1
734300,14.6
734301,14.4
734302,14.5
734303,14.1
734304,13.9
734305,13.9
734306,13.9
734307,14.1
734308,14
734309,13.9
734310,13.9
734311,13.9
734312,55.2
734313,15.6
734314,13.8
734315,13.8
734316,15.2
734317,14.3
734318,14.7
734319,14.2
734320,13.9
734321,15.3
734322,14.3
734323,14.2
734324,14.9
734325,353
734326,370
734327,364
734328,359
734329,104
734330,15.6
734331,14.6
734332,14.2
734333,13.8
734334,14.9
734335,21.9
734336,19.3
734337,16.9
734338,15.3
734339,19.4
734340,49
734341,31.4
734342,22.7
734343,23.8
734344,19.2
734345,19.2
734346,19.7
734347,17.8
734348,18
734349,16.8
734350,16.4
734351,15.9
734352,15.5
734353,15.3
734354,15
734355,14.9
734356,14.6
734357,14.6
734358,14.3
734359,14.6
734360,14.2
734361,14
734362,14
734363,14.2
734364,13.9
734365,13.9
734366,13.9
734367,13.9
734368,13.8
734369,13.7
734370,13.6
734371,13.4
734372,13.5
734373,14.2
734374,14
734375,14.7
734376,99.3
734377,230
734378,654
734379,232
734380,58.5
734381,33
734382,30.3
734383,26.5
734384,24.8
734385,22.8
734386,21.7
734387,20.4
734388,20
734389,20.1
734390,19
734391,18.4
734392,18.3
734393,18.2
734394,18
734395,17.8
734396,18.7
734397,192
734398,787
734399,668
734400,593
734401,382
734402,241
734403,241
734404,577
734405,633
734406,459
734407,326
734408,263
734409,318
734410,220
734411,187
734412,146
734413,121
734414,90.7
734415,66
734416,47.9
734417,41.5
734418,41.4
734419,54.6
734420,59.4
734421,90.2
734422,61.8
734423,50.2
734424,45.7
734425,39
734426,35.5
734427,36.2
734428,46.8
734429,37.8
734430,37.8
734431,150
734432,414
734433,394
734434,286
734435,260
734436,196
734437,159
734438,134
734439,105
734440,80.1
734441,113
734442,121
734443,115
734444,103
734445,79.9
734446,69.7
734447,51.2
734448,47.7
734449,55.4
734450,57
734451,131
734452,99.1
734453,345
734454,636
734455,472
734456,348
734457,283
734458,316
734459,287
734460,251
734461,237
734462,206
734463,193
734464,169
734465,134
734466,139
734467,192
734468,802
734469,767
734470,571
734471,451
734472,404
734473,358
734474,305
734475,260
734476,223
734477,189
734478,168
734479,172
734480,185
734481,194
734482,176
734483,162
734484,158
734485,206
734486,244
734487,239
734488,251
734489,309
734490,339
734491,378
734492,453
734493,538
734494,527
734495,561
734496,513
734497,449
734498,411
734499,496
734500,509
734501,452
734502,521
734503,517
734504,447
734505,393
734506,363
734507,352
734508,343
734509,296
734510,257
734511,226
734512,202
734513,198
734514,220
734515,218
