DAY_NDX,Q_CFS
722335,138
722336,135
722337,99
722338,62
722339,57
722340,57
722341,57
722342,57
722343,57
722344,178
722345,797
722346,1010
722347,862
722348,708
722349,690
722350,428
722351,270
722352,270
722353,210
722354,171
722355,133
722356,111
722357,111
722358,111
722359,111
722360,75
722361,54
722362,54
722363,54
722364,69
722365,86
722366,90
722367,90
722368,90
722369,90
722370,90
722371,255
722372,270
722373,522
722374,1830
722375,1340
722376,1090
722377,1910
722378,1150
722379,614
722380,207
722381,117
722382,368
722383,481
722384,490
722385,573
722386,645
722387,440
722388,333
722389,280
722390,340
722391,395
722392,395
722393,736
722394,950
722395,695
722396,274
722397,446
722398,740
722399,858
722400,464
722401,258
722402,226
722403,194
722404,194
722405,133
722406,72
722407,54
722408,181
722409,181
722410,51
722411,52
722412,52
722413,111
722414,159
722415,159
722416,99
722417,51
722418,52
722419,52
722420,70
722421,81
722422,81
722423,83
722424,83
722425,83
722426,154
722427,223
722428,223
722429,223
722430,223
722431,226
722432,226
722433,333
722434,565
722435,1040
722436,1340
722437,981
722438,522
722439,316
722440,472
722441,849
722442,1010
722443,930
722444,597
722445,398
722446,402
722447,319
722448,243
722449,186
722450,99
722451,62
722452,62
722453,62
722454,62
722455,62
722456,63
722457,63
722458,63
722459,86
722460,490
722461,806
722462,600
722463,437
722464,350
722465,183
722466,101
722467,101
722468,101
722469,103
722470,103
722471,103
722472,101
722473,99
722474,97
722475,99
722476,101
722477,83
722478,66
722479,66
722480,66
722481,66
722482,64
722483,64
722484,66
722485,66
722486,67
722487,64
722488,64
722489,64
722490,64
722491,64
722492,64
722493,64
722494,64
722495,64
722496,64
722497,64
722498,64
722499,64
722500,64
722501,64
722502,64
722503,64
722504,64
722505,64
722506,63
722507,63
722508,63
722509,63
722510,63
722511,63
722512,63
722513,63
722514,63
722515,63
722516,49
722517,44
722518,44
722519,45
722520,45
722521,45
722522,45
722523,45
722524,45
722525,45
722526,45
722527,46
722528,45
722529,45
722530,45
722531,45
722532,45
722533,45
722534,46
722535,46
722536,46
722537,46
722538,46
722539,46
722540,46
722541,45
722542,43
722543,43
722544,43
722545,43
722546,43
722547,44
722548,43
722549,44
722550,44
722551,44
722552,44
722553,44
722554,44
722555,43
722556,43
722557,43
722558,43
722559,43
722560,44
722561,44
722562,44
722563,44
722564,44
722565,44
722566,44
722567,44
722568,44
722569,44
722570,44
722571,44
722572,44
722573,44
722574,44
722575,44
722576,44
722577,44
722578,44
722579,44
722580,44
722581,232
722582,329
722583,326
722584,323
722585,323
722586,319
722587,319
722588,316
722589,316
722590,312
722591,312
722592,237
722593,196
722594,196
722595,194
722596,194
722597,194
722598,194
722599,191
722600,191
722601,191
722602,183
722603,189
722604,199
722605,199
722606,199
722607,199
722608,193
722609,193
722610,190
722611,185
722612,185
722613,182
722614,182
722615,182
722616,180
722617,208
722618,221
722619,218
722620,218
722621,216
722622,216
722623,213
722624,211
722625,240
722626,322
722627,360
722628,356
722629,350
722630,346
722631,343
722632,462
722633,490
722634,446
722635,442
722636,430
722637,422
722638,411
722639,339
722640,193
722641,106
722642,68
722643,303
722644,343
722645,165
722646,165
722647,165
722648,80
722649,34
722650,34
722651,34
722652,28
722653,22
722654,22
722655,25
722656,407
722657,690
722658,746
722659,482
722660,262
722661,1070
722662,1680
722663,1690
722664,1700
722665,1650
722666,785
722667,282
722668,297
722669,332
722670,874
722671,1650
722672,1970
722673,2270
722674,1960
722675,1260
722676,1240
722677,1220
722678,879
722679,350
722680,216
722681,226
722682,203
722683,160
722684,160
722685,135
722686,112
722687,114
722688,114
722689,285
722690,482
722691,438
722692,378
722693,353
722694,265
722695,218
722696,218
722697,160
722698,139
722699,139
722700,216
722701,259
722702,259
722703,259
722704,515
722705,737
722706,766
722707,415
722708,332
722709,462
722710,680
722711,498
722712,131
722713,133
722714,1120
722715,2060
722716,1990
722717,1540
722718,981
722719,991
722720,981
722721,960
722722,929
722723,644
722724,407
722725,374
722726,371
722727,329
722728,291
722729,288
722730,282
722731,279
722732,165
722733,72
722734,74
722735,74
722736,75
722737,75
722738,75
722739,77
722740,77
722741,77
722742,77
722743,79
722744,79
722745,79
722746,79
722747,79
722748,79
722749,80
722750,80
722751,80
722752,82
722753,84
722754,84
722755,86
722756,86
722757,86
722758,112
722759,253
722760,251
722761,170
722762,100
722763,100
722764,89
722765,80
722766,82
722767,82
722768,82
722769,82
722770,82
722771,84
722772,800
722773,1720
722774,1340
722775,800
722776,490
722777,490
722778,490
722779,454
722780,434
722781,367
722782,185
722783,72
722784,52
722785,52
722786,52
722787,52
722788,52
722789,52
722790,54
722791,54
722792,54
722793,54
722794,54
722795,55
722796,135
722797,248
722798,400
722799,570
722800,640
722801,635
722802,631
722803,422
722804,149
722805,72
722806,74
722807,74
722808,74
722809,72
722810,221
722811,367
722812,332
722813,234
722814,144
722815,104
722816,104
722817,91
722818,82
722819,82
722820,84
722821,86
722822,86
722823,86
722824,86
722825,86
722826,86
722827,86
722828,80
722829,74
722830,75
722831,75
722832,75
722833,75
722834,75
722835,75
722836,75
722837,75
722838,74
722839,74
722840,75
722841,77
722842,77
722843,77
722844,77
722845,79
722846,75
722847,77
722848,77
722849,79
722850,79
722851,79
722852,79
722853,77
722854,77
722855,77
722856,79
722857,79
722858,79
722859,79
722860,79
722861,79
722862,79
722863,79
722864,79
722865,89
722866,98
722867,98
