DAY_NDX,Q_CFS
722335,314
722336,314
722337,314
722338,314
722339,314
722340,314
722341,314
722342,314
722343,314
722344,309
722345,300
722346,300
722347,300
722348,300
722349,305
722350,305
722351,305
722352,305
722353,300
722354,282
722355,286
722356,300
722357,338
722358,333
722359,328
722360,333
722361,333
722362,338
722363,338
722364,333
722365,333
722366,333
722367,333
722368,328
722369,328
722370,122
722371,41.5
722372,37.8
722373,37.8
722374,37.8
722375,39
722376,37.8
722377,37.8
722378,41.5
722379,39
722380,37.8
722381,39
722382,39
722383,39
722384,39
722385,39
722386,39
722387,39
722388,39
722389,39
722390,37.8
722391,37.8
722392,39
722393,39
722394,39
722395,39
722396,39
722397,39
722398,40.2
722399,40.2
722400,41.5
722401,40.2
722402,39
722403,37.8
722404,39
722405,40.2
722406,39
722407,40.2
722408,41.5
722409,41.5
722410,41.5
722411,41.5
722412,40.2
722413,41.5
722414,40.2
722415,39
722416,40.2
722417,40.2
722418,41.5
722419,41.5
722420,41.5
722421,41.5
722422,41.5
722423,41.5
722424,41.5
722425,41.5
722426,41.5
722427,41.5
722428,41.5
722429,41.5
722430,42.7
722431,42.7
722432,42.7
722433,42.7
722434,42.7
722435,42.7
722436,42.7
722437,44
722438,42.7
722439,42.7
722440,44
722441,44
722442,42.7
722443,42.7
722444,42.7
722445,42.7
722446,42.7
722447,44
722448,44
722449,44
722450,40.2
722451,37.8
722452,37.8
722453,36.6
722454,39
722455,39
722456,37.8
722457,37.8
722458,37.8
722459,39
722460,37.8
722461,37.8
722462,37.8
722463,36.6
722464,36.6
722465,36.6
722466,35.4
722467,35.4
722468,34.3
722469,34.3
722470,36.6
722471,37.8
722472,34.3
722473,33.1
722474,33.1
722475,33.1
722476,33.1
722477,33.1
722478,34.3
722479,33.1
722480,34.3
722481,34.3
722482,34.3
722483,34.3
722484,33.1
722485,34.3
722486,34.3
722487,34.3
722488,34.3
722489,34.3
722490,33.1
722491,35.4
722492,35.4
722493,35.4
722494,34.3
722495,33.1
722496,33.1
722497,34.3
722498,34.3
722499,33
722500,34
722501,35
722502,35
722503,35
722504,35
722505,35
722506,34
722507,34
722508,34
722509,34
722510,34
722511,34.3
722512,33.1
722513,33.1
722514,34.3
722515,35.4
722516,36.6
722517,35.4
722518,34.3
722519,35.4
722520,35.4
722521,35.4
722522,34.3
722523,33.1
722524,35.4
722525,35.4
722526,35.4
722527,35.4
722528,35.4
722529,35.4
722530,35.4
722531,32
722532,33.1
722533,33.1
722534,34.3
722535,34.3
722536,33.1
722537,33.1
722538,32
722539,32
722540,32
722541,33.1
722542,33.1
722543,33.1
722544,30.9
722545,30.9
722546,30.9
722547,30.9
722548,30.9
722549,33.1
722550,33.1
722551,32
722552,32
722553,30.9
722554,30.9
722555,30.9
722556,34.3
722557,34.3
722558,34.3
722559,33.1
722560,33.1
722561,51.6
722562,72.3
722563,35.4
722564,35.4
722565,35.4
722566,34.3
722567,34.3
722568,34.3
722569,40.2
722570,34.3
722571,34.3
722572,34.3
722573,34.3
722574,34.3
722575,34.3
722576,34.3
722577,34.3
722578,34.3
722579,34.3
722580,34.3
722581,33.1
722582,33.1
722583,33.1
722584,32
722585,32
722586,32
722587,32
722588,32
722589,32
722590,32
722591,32
722592,32
722593,32
722594,74.2
722595,117
722596,117
722597,117
722598,117
722599,117
722600,117
722601,117
722602,117
722603,110
722604,122
722605,122
722606,125
722607,122
722608,127
722609,127
722610,74
722611,34
722612,34
722613,34
722614,34
722615,34
722616,34
722617,60
722618,147
722619,269
722620,338
722621,260
722622,328
722623,309
722624,328
722625,305
722626,296
722627,314
722628,338
722629,343
722630,324
722631,338
722632,328
722633,324
722634,328
722635,343
722636,296
722637,319
722638,333
722639,348
722640,352
722641,352
722642,343
722643,338
722644,348
722645,352
722646,348
722647,343
722648,348
722649,348
722650,343
722651,348
722652,343
722653,343
722654,343
722655,343
722656,333
722657,333
722658,333
722659,333
722660,328
722661,328
722662,291
722663,309
722664,328
722665,328
722666,328
722667,328
722668,324
722669,324
722670,101
722671,35
722672,38
722673,38
722674,47
722675,38
722676,37
722677,38
722678,38
722679,161
722680,260
722681,273
722682,282
722683,273
722684,286
722685,282
722686,282
722687,278
722688,167
722689,39
722690,39
722691,39
722692,39
722693,38
722694,38
722695,38
722696,38
722697,38
722698,38
722699,38
722700,38
722701,38
722702,38
722703,62
722704,53
722705,120
722706,244
722707,171
722708,110
722709,39
722710,39
722711,43
722712,48
722713,52
722714,47
722715,45
722716,43
722717,41
722718,41
722719,60
722720,84
722721,127
722722,150
722723,171
722724,187
722725,207
722726,229
722727,240
722728,256
722729,266
722730,256
722731,218
722732,193
722733,171
722734,197
722735,207
722736,161
722737,174
722738,193
722739,211
722740,225
722741,233
722742,248
722743,248
722744,260
722745,269
722746,273
722747,273
722748,260
722749,237
722750,240
722751,260
722752,265
722753,265
722754,269
722755,252
722756,94
722757,34
722758,35
722759,35
722760,35
722761,35
722762,35
722763,35
722764,35
722765,35
722766,35
722767,35
722768,35
722769,35
722770,35
722771,35
722772,122
722773,197
722774,207
722775,204
722776,204
722777,225
722778,204
722779,229
722780,229
722781,233
722782,237
722783,248
722784,233
722785,252
722786,138
722787,39
722788,39
722789,39
722790,39
722791,39
722792,39
722793,39
722794,39
722795,40
722796,40
722797,40
722798,40
722799,40
722800,40
722801,40
722802,41
722803,41
722804,43
722805,43
722806,43
722807,43
722808,43
722809,43
722810,44
722811,43
722812,41
722813,41
722814,39
722815,37
722816,37
722817,37
722818,37
722819,37
722820,37
722821,35
722822,35
722823,35
722824,35
722825,35
722826,35
722827,35
722828,35
722829,35
722830,35
722831,34
722832,37
722833,35
722834,35
722835,34
722836,33
722837,33
722838,33
722839,33
722840,34
722841,35
722842,35
722843,35
722844,35
722845,34
722846,34
722847,34
722848,34
722849,34
722850,34
722851,34
722852,33
722853,33
722854,34
722855,35
722856,34
722857,34
722858,34
722859,34
722860,34
722861,34
722862,35
722863,35
722864,35
722865,34
722866,34
722867,34
722868,34
722869,35
722870,35
722871,34
722872,34
722873,34
722874,34
722875,35
722876,35
722877,35
722878,35
722879,35
722880,34
722881,34
722882,34
722883,35
722884,35
722885,35
722886,34
722887,34
722888,34
722889,35
722890,35
722891,35
722892,35
722893,35
722894,34
722895,34
722896,34
722897,35
722898,35
722899,35
722900,34
722901,34
722902,34
722903,34
722904,34
722905,35
722906,35
722907,34
722908,34
722909,34
722910,34
722911,35
722912,35
722913,35
722914,35
722915,34
722916,35
722917,35
722918,35
722919,37
722920,37
722921,35
722922,34
722923,35
722924,35
722925,37
722926,37
722927,37
722928,37
722929,37
722930,37
722931,37
722932,37
722933,38
722934,37
722935,37
722936,37
722937,37
722938,38
722939,38
722940,38
722941,38
722942,38
722943,37
722944,38
722945,38
