DAY_NDX,Q_CFS
730069,8.6
730070,6.8
730071,9.3
730072,12
730073,8.2
730074,25
730075,12
730076,14
730077,15
730078,12
730079,9.6
730080,21
730081,16
730082,11
730083,8.6
730084,7
730085,6.7
730086,6.3
730087,5.1
730088,4.4
730089,3.8
730090,3.5
730091,3.1
730092,3.1
730093,3.5
730094,3.1
730095,2.9
730096,2.9
730097,2.5
730098,2.2
730099,2.2
730100,2
730101,2
730102,8.7
730103,5.8
730104,6.4
730105,5
730106,4.1
730107,3.4
730108,2.8
730109,2.6
730110,2.4
730111,2.7
730112,3
730113,2.5
730114,5.1
730115,3.1
730116,2.8
730117,3
730118,3
730119,2.5
730120,2.2
730121,2.4
730122,3.3
730123,2.9
730124,4.8
730125,3.3
730126,2.5
730127,2.5
730128,4.1
730129,22
730130,18
730131,9.4
730132,6.5
730133,4.8
730134,4.3
730135,3.3
730136,2.6
730137,2.4
730138,2.6
730139,2
730140,1.7
730141,1.5
730142,1.4
730143,1.2
730144,1.1
730145,1.3
730146,1.5
730147,1.1
730148,1
730149,1.1
730150,1.1
730151,0.97
730152,0.9
730153,0.81
730154,0.81
730155,0.78
730156,0.75
730157,1.1
730158,0.8
730159,1.2
730160,1
730161,2.1
730162,4.8
730163,1.8
730164,1.2
730165,1.1
730166,0.85
730167,0.81
730168,0.76
730169,0.65
730170,0.62
730171,0.67
730172,0.57
730173,0.57
730174,0.55
730175,0.49
730176,0.42
730177,0.56
730178,0.56
730179,0.49
730180,0.51
730181,0.46
730182,0.41
730183,0.46
730184,0.49
730185,0.46
730186,0.5
730187,0.48
730188,0.7
730189,0.42
730190,0.38
730191,0.45
730192,0.39
730193,0.4
730194,0.47
730195,0.41
730196,0.41
730197,0.35
730198,0.42
730199,0.54
730200,0.36
730201,0.45
730202,0.36
730203,0.33
730204,0.34
730205,0.37
730206,0.46
730207,0.55
730208,0.36
730209,0.33
730210,0.32
730211,0.36
730212,0.36
730213,0.32
730214,0.32
730215,0.3
730216,0.27
730217,0.3
730218,0.29
730219,0.39
730220,0.39
730221,0.31
730222,0.28
730223,0.28
730224,0.24
730225,0.25
730226,0.24
730227,0.29
730228,0.33
730229,0.31
730230,0.28
730231,0.3
730232,0.26
730233,0.25
730234,0.26
730235,0.29
730236,0.26
730237,0.28
730238,0.24
730239,0.27
730240,0.28
730241,0.28
730242,0.3
730243,0.31
730244,0.42
730245,0.31
730246,0.23
730247,0.23
730248,0.31
730249,0.33
730250,0.52
730251,0.36
730252,0.93
730253,0.39
730254,0.31
730255,0.3
730256,0.28
730257,0.28
730258,0.36
730259,0.34
730260,0.22
730261,0.33
730262,0.43
730263,0.32
730264,0.24
730265,0.19
730266,0.24
730267,0.32
730268,0.21
730269,0.18
730270,0.2
