; USGS 14191000 WILLAMETTE RIVER AT SALEM  OR,,,,
day_index,Q_cfs,year,month,day
40177,44400,2010,1,1
40178,61300,2010,1,2
40179,60600,2010,1,3
40180,50200,2010,1,4
40181,46800,2010,1,5
40182,60000,2010,1,6
40183,70700,2010,1,7
40184,69100,2010,1,8
40185,64200,2010,1,9
40186,59800,2010,1,10
40187,54000,2010,1,11
40188,50100,2010,1,12
40189,49900,2010,1,13
40190,48100,2010,1,14
40191,43100,2010,1,15
40192,43100,2010,1,16
40193,45600,2010,1,17
40194,46600,2010,1,18
40195,43600,2010,1,19
40196,37800,2010,1,20
40197,33500,2010,1,21
40198,30400,2010,1,22
40199,27100,2010,1,23
40200,24900,2010,1,24
40201,26600,2010,1,25
40202,28400,2010,1,26
40203,26200,2010,1,27
40204,24100,2010,1,28
40205,22300,2010,1,29
40206,20700,2010,1,30
40207,19700,2010,1,31
40208,19200,2010,2,1
40209,20300,2010,2,2
40210,21400,2010,2,3
40211,21800,2010,2,4
40212,22000,2010,2,5
40213,20900,2010,2,6
40214,19300,2010,2,7
40215,18400,2010,2,8
40216,17000,2010,2,9
40217,15800,2010,2,10
40218,15400,2010,2,11
40219,17500,2010,2,12
40220,21400,2010,2,13
40221,21200,2010,2,14
40222,21100,2010,2,15
40223,20900,2010,2,16
40224,20900,2010,2,17
40225,19300,2010,2,18
40226,17700,2010,2,19
40227,16400,2010,2,20
40228,15300,2010,2,21
40229,14400,2010,2,22
40230,13800,2010,2,23
40231,15100,2010,2,24
40232,18000,2010,2,25
40233,20100,2010,2,26
40234,25100,2010,2,27
40235,22900,2010,2,28
40236,19400,2010,3,1
40237,17300,2010,3,2
40238,16300,2010,3,3
40239,15400,2010,3,4
40240,14900,2010,3,5
40241,14000,2010,3,6
40242,13200,2010,3,7
40243,12800,2010,3,8
40244,12600,2010,3,9
40245,12200,2010,3,10
40246,12100,2010,3,11
40247,15200,2010,3,12
40248,23600,2010,3,13
40249,24000,2010,3,14
40250,20500,2010,3,15
40251,18300,2010,3,16
40252,17000,2010,3,17
40253,15900,2010,3,18
40254,14800,2010,3,19
40255,13900,2010,3,20
40256,13200,2010,3,21
40257,13500,2010,3,22
40258,13800,2010,3,23
40259,13200,2010,3,24
40260,13300,2010,3,25
40261,17600,2010,3,26
40262,25400,2010,3,27
40263,25200,2010,3,28
40264,33200,2010,3,29
40265,58500,2010,3,30
40266,67600,2010,3,31
40267,59800,2010,4,1
40268,50900,2010,4,2
40269,51700,2010,4,3
40270,51600,2010,4,4
40271,45800,2010,4,5
40272,41800,2010,4,6
40273,39100,2010,4,7
40274,36300,2010,4,8
40275,35700,2010,4,9
40276,32600,2010,4,10
40277,28300,2010,4,11
40278,27200,2010,4,12
40279,26300,2010,4,13
40280,26500,2010,4,14
40281,27500,2010,4,15
40282,27300,2010,4,16
40283,24500,2010,4,17
40284,22100,2010,4,18
40285,20700,2010,4,19
40286,20100,2010,4,20
40287,22400,2010,4,21
40288,23300,2010,4,22
40289,22100,2010,4,23
40290,19600,2010,4,24
40291,18400,2010,4,25
40292,17100,2010,4,26
40293,18600,2010,4,27
40294,29700,2010,4,28
40295,36500,2010,4,29
40296,36300,2010,4,30
40297,34200,2010,5,1
40298,30100,2010,5,2
40299,27800,2010,5,3
40300,29800,2010,5,4
40301,30100,2010,5,5
40302,27900,2010,5,6
40303,24600,2010,5,7
40304,22000,2010,5,8
40305,20200,2010,5,9
40306,19300,2010,5,10
40307,18300,2010,5,11
40308,18400,2010,5,12
40309,18800,2010,5,13
40310,19000,2010,5,14
40311,18300,2010,5,15
40312,17700,2010,5,16
40313,17000,2010,5,17
40314,17600,2010,5,18
40315,18000,2010,5,19
40316,18600,2010,5,20
40317,20400,2010,5,21
40318,22100,2010,5,22
40319,23200,2010,5,23
40320,23600,2010,5,24
40321,22700,2010,5,25
40322,22300,2010,5,26
40323,25200,2010,5,27
40324,27200,2010,5,28
40325,25700,2010,5,29
40326,23300,2010,5,30
40327,21200,2010,5,31
40328,21400,2010,6,1
40329,27400,2010,6,2
40330,57100,2010,6,3
40331,75200,2010,6,4
40332,85300,2010,6,5
40333,85600,2010,6,6
40334,77100,2010,6,7
40335,64500,2010,6,8
40336,53300,2010,6,9
40337,48900,2010,6,10
40338,48200,2010,6,11
40339,45100,2010,6,12
40340,39700,2010,6,13
40341,34000,2010,6,14
40342,30200,2010,6,15
40343,27700,2010,6,16
40344,25200,2010,6,17
40345,23100,2010,6,18
40346,21600,2010,6,19
40347,20100,2010,6,20
40348,19000,2010,6,21
40349,18000,2010,6,22
40350,16400,2010,6,23
40351,15100,2010,6,24
40352,14300,2010,6,25
40353,13700,2010,6,26
40354,13300,2010,6,27
40355,13000,2010,6,28
40356,12700,2010,6,29
40357,12500,2010,6,30
40358,12100,2010,7,1
40359,12000,2010,7,2
40360,11900,2010,7,3
40361,11700,2010,7,4
40362,11400,2010,7,5
40363,11000,2010,7,6
40364,10900,2010,7,7
40365,10700,2010,7,8
40366,10600,2010,7,9
40367,10300,2010,7,10
40368,10300,2010,7,11
40369,10500,2010,7,12
40370,10900,2010,7,13
40371,11000,2010,7,14
40372,10800,2010,7,15
40373,10600,2010,7,16
