; USGS 14205400 EAST FORK DAIRY CREEK NEAR MEACHAM CORNER  OR,,,,
day_index,Q_cfs,year,month,day
40177,200,2010,1,1
40178,223,2010,1,2
40179,200,2010,1,3
40180,211,2010,1,4
40181,208,2010,1,5
40182,185,2010,1,6
40183,154,2010,1,7
40184,162,2010,1,8
40185,171,2010,1,9
40186,157,2010,1,10
40187,178,2010,1,11
40188,203,2010,1,12
40189,235,2010,1,13
40190,249,2010,1,14
40191,268,2010,1,15
40192,315,2010,1,16
40193,345,2010,1,17
40194,440,2010,1,18
40195,390,2010,1,19
40196,330,2010,1,20
40197,280,2010,1,21
40198,240,2010,1,22
40199,200,2010,1,23
40200,197,2010,1,24
40201,241,2010,1,25
40202,210,2010,1,26
40203,190,2010,1,27
40204,175,2010,1,28
40205,163,2010,1,29
40206,150,2010,1,30
40207,140,2010,1,31
40208,135,2010,2,1
40209,125,2010,2,2
40210,115,2010,2,3
40211,120,2010,2,4
40212,125,2010,2,5
40213,120,2010,2,6
40214,110,2010,2,7
40215,105,2010,2,8
40216,100,2010,2,9
40217,100,2010,2,10
40218,104,2010,2,11
40219,131,2010,2,12
40220,142,2010,2,13
40221,152,2010,2,14
40222,150,2010,2,15
40223,163,2010,2,16
40224,153,2010,2,17
40225,148,2010,2,18
40226,139,2010,2,19
40227,127,2010,2,20
40228,116,2010,2,21
40229,106,2010,2,22
40230,105,2010,2,23
40231,107,2010,2,24
40232,96.4,2010,2,25
40233,142,2010,2,26
40234,149,2010,2,27
40235,145,2010,2,28
40236,137,2010,3,1
40237,130,2010,3,2
40238,123,2010,3,3
40239,113,2010,3,4
40240,103,2010,3,5
40241,96.6,2010,3,6
40242,92.1,2010,3,7
40243,88.6,2010,3,8
40244,88.3,2010,3,9
40245,90.6,2010,3,10
40246,110,2010,3,11
40247,225,2010,3,12
40248,259,2010,3,13
40249,239,2010,3,14
40250,210,2010,3,15
40251,183,2010,3,16
40252,157,2010,3,17
40253,142,2010,3,18
40254,130,2010,3,19
40255,119,2010,3,20
40256,112,2010,3,21
40257,104,2010,3,22
40258,97,2010,3,23
40259,92.1,2010,3,24
