; USGS 14206950 FANNO CREEK AT DURHAM  OR,,,,
day_index,Q_cfs,year,month,day
40177,335,2010,1,1
40178,181,2010,1,2
40179,62.5,2010,1,3
40180,86.3,2010,1,4
40181,95.8,2010,1,5
40182,260,2010,1,6
40183,72.2,2010,1,7
40184,94.8,2010,1,8
40185,158,2010,1,9
40186,58.2,2010,1,10
40187,45.2,2010,1,11
40188,131,2010,1,12
40189,118,2010,1,13
40190,89.9,2010,1,14
40191,132,2010,1,15
40192,282,2010,1,16
40193,176,2010,1,17
40194,137,2010,1,18
40195,68.3,2010,1,19
40196,53.6,2010,1,20
40197,42.7,2010,1,21
40198,52.2,2010,1,22
40199,49.4,2010,1,23
40200,132,2010,1,24
40201,215,2010,1,25
40202,70.4,2010,1,26
40203,51.9,2010,1,27
40204,39,2010,1,28
40205,33,2010,1,29
40206,31.7,2010,1,30
40207,36.1,2010,1,31
40208,38.3,2010,2,1
40209,46.6,2010,2,2
40210,41.9,2010,2,3
40211,41.4,2010,2,4
40212,49.6,2010,2,5
40213,28.5,2010,2,6
40214,26.3,2010,2,7
40215,21.4,2010,2,8
40216,19.9,2010,2,9
40217,30.3,2010,2,10
40218,40.9,2010,2,11
40219,90.3,2010,2,12
40220,44.1,2010,2,13
40221,103,2010,2,14
40222,52.8,2010,2,15
40223,77.9,2010,2,16
40224,39.6,2010,2,17
40225,31.9,2010,2,18
40226,27.2,2010,2,19
40227,23.8,2010,2,20
40228,21.3,2010,2,21
40229,18.9,2010,2,22
40230,34.6,2010,2,23
40231,93.5,2010,2,24
40232,47.6,2010,2,25
40233,187,2010,2,26
40234,98,2010,2,27
40235,48.7,2010,2,28
40236,37.4,2010,3,1
40237,32.5,2010,3,2
40238,29.3,2010,3,3
40239,23.8,2010,3,4
40240,20.7,2010,3,5
40241,19.2,2010,3,6
40242,18.1,2010,3,7
40243,21.6,2010,3,8
40244,31.2,2010,3,9
40245,46.5,2010,3,10
40246,66.3,2010,3,11
40247,270,2010,3,12
40248,81.4,2010,3,13
40249,45.7,2010,3,14
40250,35.1,2010,3,15
40251,30,2010,3,16
40252,25.6,2010,3,17
40253,21,2010,3,18
40254,19.1,2010,3,19
40255,18,2010,3,20
40256,18.2,2010,3,21
40257,18,2010,3,22
40258,14.7,2010,3,23
40259,12.4,2010,3,24
40260,71.9,2010,3,25
40261,112,2010,3,26
40262,34.5,2010,3,27
40263,94.1,2010,3,28
40264,379,2010,3,29
40265,308,2010,3,30
40266,110,2010,3,31
40267,62.3,2010,4,1
40268,203,2010,4,2
40269,166,2010,4,3
40270,93.4,2010,4,4
40271,88.1,2010,4,5
40272,85.1,2010,4,6
40273,51.7,2010,4,7
40274,68.9,2010,4,8
40275,40.5,2010,4,9
40276,34,2010,4,10
40277,30.1,2010,4,11
40278,90.7,2010,4,12
40279,37.8,2010,4,13
40280,28.6,2010,4,14
40281,58,2010,4,15
40282,28.8,2010,4,16
40283,24,2010,4,17
40284,21.8,2010,4,18
40285,19,2010,4,19
40286,19.4,2010,4,20
40287,16.9,2010,4,21
40288,15,2010,4,22
40289,13.6,2010,4,23
40290,14.1,2010,4,24
40291,12.7,2010,4,25
40292,26.3,2010,4,26
40293,162,2010,4,27
40294,59.8,2010,4,28
40295,47.5,2010,4,29
40296,26.7,2010,4,30
40297,20.4,2010,5,1
40298,17.6,2010,5,2
40299,23.3,2010,5,3
40300,21.1,2010,5,4
40301,35.8,2010,5,5
40302,20.9,2010,5,6
40303,16.3,2010,5,7
40304,14.6,2010,5,8
40305,13.6,2010,5,9
40306,19.1,2010,5,10
40307,19.1,2010,5,11
40308,12.2,2010,5,12
40309,11.3,2010,5,13
40310,10.6,2010,5,14
40311,9.84,2010,5,15
40312,9.19,2010,5,16
40313,15,2010,5,17
40314,20.9,2010,5,18
40315,45.5,2010,5,19
40316,66.5,2010,5,20
40317,79.7,2010,5,21
40318,184,2010,5,22
40319,91.2,2010,5,23
40320,52.7,2010,5,24
40321,36.6,2010,5,25
40322,86.4,2010,5,26
40323,102,2010,5,27
40324,147,2010,5,28
40325,97.9,2010,5,29
40326,42.3,2010,5,30
40327,86.1,2010,5,31
40328,39.7,2010,6,1
40329,189,2010,6,2
40330,91.5,2010,6,3
40331,280,2010,6,4
40332,81.7,2010,6,5
40333,418,2010,6,6
40334,302,2010,6,7
40335,82,2010,6,8
40336,94.7,2010,6,9
40337,85,2010,6,10
40338,59.8,2010,6,11
40339,37,2010,6,12
40340,30,2010,6,13
40341,24.4,2010,6,14
40342,56.8,2010,6,15
40343,53.9,2010,6,16
40344,26.7,2010,6,17
40345,21.4,2010,6,18
40346,18.5,2010,6,19
40347,17.5,2010,6,20
40348,18.2,2010,6,21
40349,15.5,2010,6,22
40350,14.5,2010,6,23
40351,12.8,2010,6,24
40352,11,2010,6,25
40353,10.6,2010,6,26
40354,9.83,2010,6,27
40355,9.69,2010,6,28
40356,9.22,2010,6,29
40357,8.81,2010,6,30
40358,9.17,2010,7,1
40359,31,2010,7,2
40360,18.6,2010,7,3
40361,11.1,2010,7,4
40362,9.84,2010,7,5
