; USGS 14166000 WILLAMETTE RIVER AT HARRISBURG  OR,,,,
day_index,Q_cfs,year,month,day
40177,25800,2010,1,1
40178,30500,2010,1,2
40179,24500,2010,1,3
40180,21700,2010,1,4
40181,23100,2010,1,5
40182,30500,2010,1,6
40183,35100,2010,1,7
40184,31600,2010,1,8
40185,30900,2010,1,9
40186,27100,2010,1,10
40187,23700,2010,1,11
40188,21900,2010,1,12
40189,20000,2010,1,13
40190,18700,2010,1,14
40191,15400,2010,1,15
40192,15300,2010,1,16
40193,15800,2010,1,17
40194,16500,2010,1,18
40195,14900,2010,1,19
40196,13600,2010,1,20
40197,13100,2010,1,21
40198,12200,2010,1,22
40199,11300,2010,1,23
40200,10000,2010,1,24
40201,11300,2010,1,25
40202,11500,2010,1,26
40203,11000,2010,1,27
40204,10400,2010,1,28
40205,9540,2010,1,29
40206,8960,2010,1,30
40207,8520,2010,1,31
40208,8350,2010,2,1
40209,9050,2010,2,2
40210,9020,2010,2,3
40211,8840,2010,2,4
40212,8550,2010,2,5
40213,7870,2010,2,6
40214,7720,2010,2,7
40215,7320,2010,2,8
40216,6860,2010,2,9
40217,6620,2010,2,10
40218,6630,2010,2,11
40219,7210,2010,2,12
40220,7610,2010,2,13
40221,7430,2010,2,14
40222,7570,2010,2,15
40223,7870,2010,2,16
40224,7740,2010,2,17
40225,7410,2010,2,18
40226,7120,2010,2,19
40227,6830,2010,2,20
40228,6550,2010,2,21
40229,6340,2010,2,22
40230,6170,2010,2,23
40231,6620,2010,2,24
40232,7350,2010,2,25
40233,7670,2010,2,26
40234,7760,2010,2,27
40235,7150,2010,2,28
40236,6800,2010,3,1
40237,6540,2010,3,2
40238,6350,2010,3,3
40239,6350,2010,3,4
40240,6170,2010,3,5
40241,5950,2010,3,6
40242,5750,2010,3,7
40243,5790,2010,3,8
40244,5730,2010,3,9
40245,5670,2010,3,10
40246,5680,2010,3,11
40247,7040,2010,3,12
40248,9790,2010,3,13
40249,8660,2010,3,14
40250,7840,2010,3,15
40251,7300,2010,3,16
40252,6920,2010,3,17
40253,6560,2010,3,18
40254,6290,2010,3,19
40255,6070,2010,3,20
40256,5890,2010,3,21
40257,6140,2010,3,22
40258,6190,2010,3,23
40259,6040,2010,3,24
40260,6160,2010,3,25
40261,7580,2010,3,26
40262,10500,2010,3,27
40263,9890,2010,3,28
40264,13300,2010,3,29
40265,27000,2010,3,30
40266,25200,2010,3,31
40267,21200,2010,4,1
40268,19300,2010,4,2
40269,22700,2010,4,3
40270,20100,2010,4,4
40271,17600,2010,4,5
40272,15200,2010,4,6
40273,13400,2010,4,7
40274,12400,2010,4,8
40275,11800,2010,4,9
40276,10600,2010,4,10
40277,10900,2010,4,11
40278,10800,2010,4,12
40279,10400,2010,4,13
40280,10000,2010,4,14
40281,10400,2010,4,15
40282,9710,2010,4,16
40283,8940,2010,4,17
40284,8420,2010,4,18
40285,8110,2010,4,19
40286,8980,2010,4,20
40287,10100,2010,4,21
40288,10000,2010,4,22
40289,9170,2010,4,23
40290,8370,2010,4,24
40291,7970,2010,4,25
40292,7590,2010,4,26
40293,10200,2010,4,27
40294,16900,2010,4,28
40295,17900,2010,4,29
40296,17900,2010,4,30
40297,16100,2010,5,1
40298,14700,2010,5,2
40299,13700,2010,5,3
40300,13600,2010,5,4
40301,13300,2010,5,5
40302,11900,2010,5,6
40303,10400,2010,5,7
40304,9470,2010,5,8
40305,8650,2010,5,9
40306,8370,2010,5,10
40307,8730,2010,5,11
40308,9480,2010,5,12
40309,9850,2010,5,13
40310,9770,2010,5,14
40311,9350,2010,5,15
40312,9060,2010,5,16
40313,8960,2010,5,17
40314,9110,2010,5,18
40315,9230,2010,5,19
40316,10500,2010,5,20
40317,11700,2010,5,21
40318,12300,2010,5,22
40319,12900,2010,5,23
40320,12800,2010,5,24
40321,12500,2010,5,25
40322,13500,2010,5,26
40323,14800,2010,5,27
40324,14800,2010,5,28
40325,13700,2010,5,29
40326,12100,2010,5,30
40327,11800,2010,5,31
40328,12300,2010,6,1
40329,21700,2010,6,2
40330,44700,2010,6,3
40331,52000,2010,6,4
40332,56100,2010,6,5
40333,49000,2010,6,6
40334,40200,2010,6,7
40335,33300,2010,6,8
40336,30500,2010,6,9
40337,29800,2010,6,10
40338,27100,2010,6,11
40339,23800,2010,6,12
40340,19600,2010,6,13
40341,16500,2010,6,14
40342,15400,2010,6,15
40343,14200,2010,6,16
40344,13000,2010,6,17
40345,12300,2010,6,18
40346,11800,2010,6,19
40347,11200,2010,6,20
40348,10700,2010,6,21
40349,9900,2010,6,22
40350,9010,2010,6,23
40351,8630,2010,6,24
40352,8280,2010,6,25
40353,8110,2010,6,26
40354,8010,2010,6,27
40355,7840,2010,6,28
40356,7800,2010,6,29
40357,7560,2010,6,30
40358,7460,2010,7,1
40359,7250,2010,7,2
40360,7230,2010,7,3
40361,7130,2010,7,4
40362,6900,2010,7,5
40363,6860,2010,7,6
40364,6980,2010,7,7
40365,6990,2010,7,8
40366,6990,2010,7,9
40367,6960,2010,7,10
40368,7210,2010,7,11
40369,7490,2010,7,12
40370,7590,2010,7,13
40371,7390,2010,7,14
40372,7230,2010,7,15
40373,7120,2010,7,16
40374,7070,2010,7,17
40375,7050,2010,7,18
40376,7090,2010,7,19
40377,7080,2010,7,20
40378,7080,2010,7,21
40379,7090,2010,7,22
40380,6930,2010,7,23
40381,6720,2010,7,24
40382,6780,2010,7,25
40383,6790,2010,7,26
40384,6750,2010,7,27
40385,6610,2010,7,28
40386,6280,2010,7,29
40387,6210,2010,7,30
40388,6060,2010,7,31
40389,6020,2010,8,1
40390,5890,2010,8,2
40391,6340,2010,8,3
40392,6350,2010,8,4
40393,6280,2010,8,5
40394,6350,2010,8,6
40395,6210,2010,8,7
40396,6200,2010,8,8
40397,6090,2010,8,9
40398,5980,2010,8,10
40399,5820,2010,8,11
40400,5610,2010,8,12
40401,5490,2010,8,13
40402,5490,2010,8,14
40403,5250,2010,8,15
40404,5080,2010,8,16
40405,5160,2010,8,17
40406,4860,2010,8,18
40407,4750,2010,8,19
40408,4700,2010,8,20
40409,4690,2010,8,21
40410,4650,2010,8,22
40411,4600,2010,8,23
40412,4610,2010,8,24
40413,5000,2010,8,25
40414,4850,2010,8,26
40415,4830,2010,8,27
40416,4930,2010,8,28
40417,4900,2010,8,29
40418,5000,2010,8,30
40419,5140,2010,8,31
40420,5050,2010,9,1
40421,5140,2010,9,2
40422,5020,2010,9,3
40423,4990,2010,9,4
40424,4930,2010,9,5
40425,4900,2010,9,6
40426,4950,2010,9,7
40427,5260,2010,9,8
40428,5150,2010,9,9
40429,5110,2010,9,10
40430,5050,2010,9,11
40431,4940,2010,9,12
40432,4900,2010,9,13
40433,4870,2010,9,14
40434,4930,2010,9,15
40435,4980,2010,9,16
40436,4980,2010,9,17
40437,5400,2010,9,18
40438,5950,2010,9,19
40439,6410,2010,9,20
40440,6130,2010,9,21
40441,5820,2010,9,22
40442,5670,2010,9,23
40443,5540,2010,9,24
40444,5490,2010,9,25
40445,5400,2010,9,26
40446,5420,2010,9,27
40447,5410,2010,9,28
40448,5370,2010,9,29
40449,5340,2010,9,30
40450,5260,2010,10,1
40451,5200,2010,10,2
40452,5150,2010,10,3
40453,5150,2010,10,4
40454,5170,2010,10,5
40455,5120,2010,10,6
40456,5140,2010,10,7
40457,5150,2010,10,8
40458,5190,2010,10,9
40459,5560,2010,10,10
40460,5510,2010,10,11
40461,5420,2010,10,12
40462,5730,2010,10,13
40463,5740,2010,10,14
40464,5700,2010,10,15
40465,5650,2010,10,16
40466,5680,2010,10,17
40467,5690,2010,10,18
40468,5670,2010,10,19
40469,5610,2010,10,20
40470,5590,2010,10,21
40471,5610,2010,10,22
40472,6280,2010,10,23
40473,8280,2010,10,24
40474,9950,2010,10,25
40475,11300,2010,10,26
40476,10900,2010,10,27
40477,9980,2010,10,28
40478,9840,2010,10,29
40479,9200,2010,10,30
40480,9050,2010,10,31
40481,8740,2010,11,1
40482,8240,2010,11,2
40483,7910,2010,11,3
40484,7290,2010,11,4
40485,7010,2010,11,5
40486,6900,2010,11,6
40487,7710,2010,11,7
40488,10100,2010,11,8
40489,10900,2010,11,9
40490,12900,2010,11,10
40491,13100,2010,11,11
40492,12400,2010,11,12
40493,11500,2010,11,13
40494,10700,2010,11,14
40495,10300,2010,11,15
40496,11400,2010,11,16
40497,11600,2010,11,17
40498,15000,2010,11,18
40499,18600,2010,11,19
40500,15800,2010,11,20
40501,13900,2010,11,21
40502,12900,2010,11,22
40503,15200,2010,11,23
40504,14500,2010,11,24
40505,13000,2010,11,25
40506,11900,2010,11,26
40507,12800,2010,11,27
40508,15200,2010,11,28
40509,14800,2010,11,29
40510,14500,2010,11,30
40511,23600,2010,12,1
40512,31500,2010,12,2
40513,31400,2010,12,3
40514,28100,2010,12,4
40515,24500,2010,12,5
40516,20700,2010,12,6
